POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_ECM Driver Id,DRIVER1_ECM Country Id,DRIVER1_*Extra 3,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_ECM Driver Id,DRIVER2_ECM Country Id,DRIVER2_*Extra 3,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_ECM Driver Id,DRIVER3_ECM Country Id,DRIVER3_*Extra 3,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_ECM Driver Id,DRIVER4_ECM Country Id,DRIVER4_*Extra 3,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_ECM Driver Id,DRIVER5_ECM Country Id,DRIVER5_*Extra 3,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_ECM Driver Id,DRIVER6_ECM Country Id,DRIVER6_*Extra 3,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
1,22,9,1:31.984,-,-,182.1,41,United Autosports USA,LMP2,,,Oreca 07 - Gibson,G,51343,6078,3,5626,256,66,,,,,Philip,HANSON,G,,GBR,,8272,188,,,,Wayne,BOYD,S,,GBR,,1980,188,,,,Paul,DI RESTA,P,,GBR,,9293,188,,,,,,,,,,,,,,,,,,,,,,
2,31,12,1:32.004,+0.020,+0.020,182.1,45,Team WRT,LMP2,,,Oreca 07 - Gibson,G,51346,5518,3,5626,256,23,,,,,Robin,FRIJNS,P,,NLD,,9871,178,,,,Ferdinand,HABSBURG,G,,AUT,,10000,17,,,,Charles,MILESI,S,,FRA,,9594,70,,,,,,,,,,,,,,,,,,,,,,
3,34,4,1:32.051,+0.067,+0.047,182.0,48,Inter Europol Competition,LMP2,,,Oreca 07 - Gibson,G,51348,402,3,5626,256,181,,,,,Jakub,SMIECHOWSKI,S,,POL,,1670,181,,,,Louis,DELETRAZ,G,,CHE,,9621,219,,,,Alex,BRUNDLE,G,,GBR,,143,188,,,,,,,,,,,,,,,,,,,,,,
4,36,25,1:32.074,+0.090,+0.023,181.9,40,Alpine Elf Matmut,HYPERCAR,,,Alpine A480 - Gibson,M,51349,6063,4169,6065,21,70,,,,,André,NEGRÃO,G,,BRA,,8480,32,,,,Nicolas,LAPIERRE,P,,FRA,,96,70,,,,Matthieu,VAXIVIERE,G,,FRA,,7798,70,,,,,,,,,,,,,,,,,,,,,,
5,28,5,1:32.175,+0.191,+0.101,181.7,48,JOTA,LMP2,,,Oreca 07 - Gibson,G,51344,27,3,5626,256,188,,,,,Sean,GELAEL,S,,IDN,,1968,113,,,,Stoffel,VANDOORNE,P,,BEL,,9520,23,,,,Tom,BLOMQVIST,P,,GBR,,8318,188,,,,,,,,,,,,,,,,,,,,,,
6,21,39,1:32.598,+0.614,+0.423,180.9,39,DragonSpeed USA,LMP2,P/A,,Oreca 07 - Gibson,G,51342,420,3,5626,256,66,,,,,Henrik,HEDMAN,B,,SWE,,1728,221,,,,Juan Pablo,MONTOYA,P,,COL,,9177,46,,,,Ben,HANLEY,G,,GBR,,1972,188,,,,,,,,,,,,,,,,,,,,,,
7,8,40,1:32.669,+0.685,+0.071,180.8,41,Toyota Gazoo Racing,HYPERCAR,H,,Toyota GR010 HYBRID,M,51340,380,4169,6054,2,121,,,,,Sébastien,BUEMI,P,,CHE,,138,219,,,,Kazuki,NAKAJIMA,P,,JPN,,97,121,,,,Brendon,HARTLEY,P,,NZL,,152,168,,,,,,,,,,,,,,,,,,,,,,
8,38,12,1:32.677,+0.693,+0.008,180.7,44,JOTA,LMP2,,,Oreca 07 - Gibson,G,51350,27,3,5626,256,188,,,,,Roberto,GONZALEZ,S,,MEX,,8268,151,,,,Antonio Felix,DA COSTA,P,,PRT,,9024,184,,,,Anthony,DAVIDSON,P,,GBR,,137,188,,,,,,,,,,,,,,,,,,,,,,
9,7,17,1:32.721,+0.737,+0.044,180.7,43,Toyota Gazoo Racing,HYPERCAR,H,,Toyota GR010 HYBRID,M,51339,380,4169,6054,2,121,,,,,Mike,CONWAY,P,,GBR,,215,188,,,,Kamui,KOBAYASHI,P,,JPN,,210,121,,,,Jose Maria,LOPEZ,P,,ARG,,8418,13,,,,,,,,,,,,,,,,,,,,,,
10,20,16,1:32.772,+0.788,+0.051,180.6,37,High Class Racing,LMP2,P/A,,Oreca 07 - Gibson,G,51341,5578,3,5626,256,57,,,,,Jan,MAGNUSSEN,P,,DNK,,172,57,,,,Anders,FJORDBACH,S,,DNK,,8420,57,,,,Dennis,ANDERSEN,B,,DNK,,8406,57,,,,,,,,,,,,,,,,,,,,,,
