POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,48,VDS Panis Racing,Oliver GRAY,Charles MILESI,Esteban MASSON,,Oreca 07 - Gibson,G,LMP2,,,Classified,88,4:00'03.682,,,37,2'02.517,205.8,,
2,43,Inter Europol Competition,Jakub SMIECHOWSKI,Tom DILLMANN,Nicholas YELLOLY,,Oreca 07 - Gibson,G,LMP2,,,Classified,88,4:00'28.012,24.330,24.330,38,2'02.466,205.9,,
3,24,Nielsen Racing,Cem BÖLÜKBASI,Ferdinand HABSBURG,Filipe ALBUQUERQUE,,Oreca 07 - Gibson,G,LMP2,,,Classified,88,4:00'48.925,45.243,20.913,77,2'02.875,205.2,,
4,20,Algarve Pro Racing,Kriton LENTOUDIS,Alexander QUINN,Olli CALDWELL,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,88,4:01'05.655,1'01.973,16.730,78,2'03.628,204.0,,
5,28,IDEC Sport,Paul LAFARGUE,Job VAN UITERT,Paul-Loup CHATIN,,Oreca 07 - Gibson,G,LMP2,,,Classified,88,4:01'07.055,1'03.373,1.400,37,2'04.244,202.9,,
6,34,Inter Europol Competition,Pedro PERINO,Jean-Baptiste SIMMENAUER,Luca GHIOTTO,,Oreca 07 - Gibson,G,LMP2,,,Classified,88,4:01'35.092,1'31.410,28.037,37,2'04.270,202.9,,
7,21,United Autosports,Daniel SCHNEIDER,Marino SATO,Oliver JARVIS,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,88,4:01'36.374,1'32.692,1.282,37,2'03.295,204.5,,
8,47,CLX Motorsport,Sebastian ALVAREZ,Enzo FITTIPALDI,,,Oreca 07 - Gibson,G,LMP2,,,Classified,88,4:01'38.753,1'35.071,2.379,45,2'03.991,203.4,,
9,10,Vector Sport,Ryan CULLEN,Vladislav LOMKO,Pietro FITTIPALDI,,Oreca 07 - Gibson,G,LMP2,,,Classified,88,4:01'39.697,1'36.015,0.944,57,2'04.056,203.2,,
10,99,AO by TF,PJ HYETT,Louis DELÉTRAZ,Dane CAMERON,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,88,4:01'40.340,1'36.658,0.643,66,2'03.221,204.6,,
11,83,AF Corse,François PERRODO,Matthieu VAXIVIERE,Alessio ROVERA,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,88,4:01'43.007,1'39.325,2.667,39,2'03.031,204.9,,
