POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,48,VDS Panis Racing,Oliver GRAY,Charles MILESI,Esteban MASSON,,Oreca 07 - Gibson,G,LMP2,,,Classified,63,3:01'13.484,,,37,2'02.517,205.8,,
2,18,IDEC Sport,Jamie CHADWICK,Mathys JAUBERT,Daniel JUNCADELLA,,Oreca 07 - Gibson,G,LMP2,,,Classified,63,3:01'20.510,7.026,7.026,50,2'03.736,203.8,,
3,29,TDS Racing,Rodrigo SALES,Mathias BECHE,Clément NOVALAK,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,63,3:01'20.752,7.268,0.242,38,2'03.384,204.4,,
4,25,Algarve Pro Racing,Matthias KAISER,Lorenzo FLUXA,Théo POURCHAIRE,,Oreca 07 - Gibson,G,LMP2,,,Classified,63,3:01'23.243,9.759,2.491,50,2'03.507,204.2,,
5,34,Inter Europol Competition,Pedro PERINO,Jean-Baptiste SIMMENAUER,Luca GHIOTTO,,Oreca 07 - Gibson,G,LMP2,,,Classified,63,3:01'30.770,17.286,7.527,37,2'04.270,202.9,,
6,10,Vector Sport,Ryan CULLEN,Vladislav LOMKO,Pietro FITTIPALDI,,Oreca 07 - Gibson,G,LMP2,,,Classified,63,3:01'30.949,17.465,0.179,57,2'04.056,203.2,,
7,47,CLX Motorsport,Sebastian ALVAREZ,Enzo FITTIPALDI,,,Oreca 07 - Gibson,G,LMP2,,,Classified,63,3:01'33.431,19.947,2.482,45,2'03.991,203.4,,
8,28,IDEC Sport,Paul LAFARGUE,Job VAN UITERT,Paul-Loup CHATIN,,Oreca 07 - Gibson,G,LMP2,,,Classified,63,3:01'35.513,22.029,2.082,37,2'04.244,202.9,,
9,83,AF Corse,François PERRODO,Matthieu VAXIVIERE,Alessio ROVERA,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,63,3:01'38.670,25.186,3.157,39,2'03.031,204.9,,
10,43,Inter Europol Competition,Jakub SMIECHOWSKI,Tom DILLMANN,Nicholas YELLOLY,,Oreca 07 - Gibson,G,LMP2,,,Classified,63,3:01'44.497,31.013,5.827,38,2'02.466,205.9,,
11,24,Nielsen Racing,Cem BÖLÜKBASI,Ferdinand HABSBURG,Filipe ALBUQUERQUE,,Oreca 07 - Gibson,G,LMP2,,,Classified,63,3:01'46.280,32.796,1.783,49,2'02.937,205.1,,
12,3,DKR Engineering,Georgios KOLOVOS,Laurents HÖRR,Thomas LAURENT,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,63,3:01'55.561,42.077,9.281,39,2'03.527,204.1,,
13,21,United Autosports,Daniel SCHNEIDER,Marino SATO,Oliver JARVIS,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,63,3:02'11.005,57.521,15.444,37,2'03.295,204.5,,
14,20,Algarve Pro Racing,Kriton LENTOUDIS,Alexander QUINN,Olli CALDWELL,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,63,3:02'15.846,1'02.362,4.841,39,2'03.773,203.7,,
15,9,Iron Lynx - Proton,Jonas RIED,Maceo CAPIETTO,Matteo CAIROLI,,Oreca 07 - Gibson,G,LMP2,,,Classified,63,3:02'25.119,1'11.635,9.273,37,2'02.610,205.6,,
16,37,CLX - Pure Rxcing,Aliaksandr MALYKHIN,Tristan VAUTIER,Tom BLOMQVIST,,Oreca 07 - Gibson,G,LMP2,,,Classified,63,3:02'31.205,1'17.721,6.086,39,2'04.779,202.1,,
17,30,Duqueine Team,Benjamin PEDERSEN,Roy NISSANY,Reshad DE GÉRUS,,Oreca 07 - Gibson,G,LMP2,,,Classified,63,3:02'32.350,1'18.866,1.145,5,2'04.334,202.8,,
18,99,AO by TF,PJ HYETT,Louis DELÉTRAZ,Dane CAMERON,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,63,3:02'40.576,1'27.092,8.226,38,2'03.762,203.7,,
19,77,Proton Competition,Giorgio RODA,Rene BINDER,Bent VISCAAL,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,63,3:03'17.425,2'03.941,36.849,44,2'03.822,203.6,,
20,17,CLX Motorsport,Paul LANCHERE,Adrien CLOSMENIL,Theodor JENSEN,,Ligier JS P325 - Toyota,M,LMP3,,,Classified,61,3:03'13.734,2 Laps,2 Laps,3,2'14.010,188.2,,
21,8,Team Virage,Julien GERBI,Daniel NOGALES,Rik KOEN,,Ligier JS P325 - Toyota,M,LMP3,,,Classified,60,3:01'04.117,3 Laps,1 Laps,50,2'14.006,188.2,,
22,88,Inter Europol Competition,Timothy CRESWICK,Douwe DEDECKER,Reece GOLD,,Ligier JS P325 - Toyota,M,LMP3,,,Classified,60,3:01'12.952,3 Laps,8.835,44,2'14.051,188.1,,
23,4,DKR Engineering,Antti RAMMO,Wyatt BRICHACEK,Mikkel Gaarde PEDERSEN,,Ginetta G61-LT-P325-EVO - Toyota,M,LMP3,,,Classified,60,3:01'43.298,3 Laps,30.346,44,2'15.179,186.5,,
24,68,M Racing,Stéphane TRIBAUDINI,Quentin ANTONEL,,,Ligier JS P325 - Toyota,M,LMP3,,,Classified,60,3:01'43.689,3 Laps,0.391,46,2'14.484,187.5,,
25,11,Eurointernational,Fabien MICHAL,Ian AGUILERA,,,Ligier JS P325 - Toyota,M,LMP3,,,Classified,60,3:01'45.719,3 Laps,2.030,49,2'14.374,187.6,,
