POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,48,VDS Panis Racing,Oliver GRAY,Charles MILESI,Esteban MASSON,,Oreca 07 - Gibson,G,LMP2,,,Classified,23,1:03'32.006,,,9,2'03.017,205.0,,
2,9,Iron Lynx - Proton,Jonas RIED,Maceo CAPIETTO,Matteo CAIROLI,,Oreca 07 - Gibson,G,LMP2,,,Classified,23,1:03'32.764,0.758,0.758,4,2'03.492,204.2,,
3,24,Nielsen Racing,Cem BÖLÜKBASI,Ferdinand HABSBURG,Filipe ALBUQUERQUE,,Oreca 07 - Gibson,G,LMP2,,,Classified,23,1:03'33.212,1.206,0.448,4,2'03.058,204.9,,
4,25,Algarve Pro Racing,Matthias KAISER,Lorenzo FLUXA,Théo POURCHAIRE,,Oreca 07 - Gibson,G,LMP2,,,Classified,23,1:03'33.816,1.810,0.604,4,2'03.613,204.0,,
5,37,CLX - Pure Rxcing,Aliaksandr MALYKHIN,Tristan VAUTIER,Tom BLOMQVIST,,Oreca 07 - Gibson,G,LMP2,,,Classified,23,1:03'34.446,2.440,0.630,5,2'05.527,200.9,,
6,10,Vector Sport,Ryan CULLEN,Vladislav LOMKO,Pietro FITTIPALDI,,Oreca 07 - Gibson,G,LMP2,,,Classified,23,1:03'34.668,2.662,0.222,4,2'04.199,203.0,,
7,47,CLX Motorsport,Sebastian ALVAREZ,Enzo FITTIPALDI,,,Oreca 07 - Gibson,G,LMP2,,,Classified,23,1:03'35.224,3.218,0.556,5,2'04.521,202.5,,
8,30,Duqueine Team,Benjamin PEDERSEN,Roy NISSANY,Reshad DE GÉRUS,,Oreca 07 - Gibson,G,LMP2,,,Classified,23,1:03'38.184,6.178,2.960,5,2'04.334,202.8,,
9,34,Inter Europol Competition,Pedro PERINO,Jean-Baptiste SIMMENAUER,Luca GHIOTTO,,Oreca 07 - Gibson,G,LMP2,,,Classified,23,1:03'39.722,7.716,1.538,10,2'04.390,202.7,,
10,18,IDEC Sport,Jamie CHADWICK,Mathys JAUBERT,Daniel JUNCADELLA,,Oreca 07 - Gibson,G,LMP2,,,Classified,23,1:03'40.563,8.557,0.841,4,2'03.859,203.6,,
