NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,FLAG_AT_FL,S1_SECONDS,S2_SECONDS,S3_SECONDS,
11,1,1,4:17.243,0,,2:11.575,0,1:21.831,0,43.837,0,96.3,4:17.243,14:14:17.243,2:11.575,1:21.831,0:43.837,194.9,Fabien MICHAL,0:01:18.682,LMP3,,Eurointernational,Ligier,GF,131.575,81.831,43.837,
11,1,2,2:34.780,0,,45.502,0,1:11.599,0,37.679,0,162.9,6:52.023,14:16:52.023,0:45.502,1:11.599,0:37.679,197.4,Fabien MICHAL,,LMP3,,Eurointernational,Ligier,GF,45.502,71.599,37.679,
11,1,3,2:15.801,0,,39.088,0,1:02.006,0,34.707,0,185.7,9:07.824,14:19:07.824,0:39.088,1:02.006,0:34.707,266.9,Fabien MICHAL,,LMP3,,Eurointernational,Ligier,GF,39.088,62.006,34.707,
11,1,4,2:28.572,0,B,38.632,0,1:04.055,0,45.885,0,169.7,11:36.396,14:21:36.396,0:38.632,1:04.055,0:45.885,270.9,Fabien MICHAL,,LMP3,,Eurointernational,Ligier,RF,38.632,64.055,45.885,
11,1,5,11:12.451,0,,9:28.892,0,1:05.514,0,38.045,0,37.5,22:48.847,14:32:48.847,9:28.892,1:05.514,0:38.045,248.5,Fabien MICHAL,0:08:57.578,LMP3,,Eurointernational,Ligier,GF,568.892,65.514,38.045,
11,1,6,2:15.467,0,,38.986,0,1:01.444,0,35.037,0,186.1,25:04.314,14:35:04.314,0:38.986,1:01.444,0:35.037,268.9,Fabien MICHAL,,LMP3,,Eurointernational,Ligier,GF,38.986,61.444,35.037,
11,1,7,2:13.913,0,,38.541,0,1:00.899,0,34.473,2,188.3,27:18.227,14:37:18.227,0:38.541,1:00.899,0:34.473,271.6,Fabien MICHAL,,LMP3,,Eurointernational,Ligier,GF,38.541,60.899,34.473,
11,1,8,2:13.445,2,,38.575,0,1:00.289,2,34.581,0,188.9,29:31.672,14:39:31.672,0:38.575,1:00.289,0:34.581,270.2,Fabien MICHAL,,LMP3,,Eurointernational,Ligier,GF,38.575,60.289,34.581,
11,1,9,2:13.507,0,,38.443,2,1:00.467,0,34.597,0,188.9,31:45.179,14:41:45.179,0:38.443,1:00.467,0:34.597,270.2,Fabien MICHAL,,LMP3,,Eurointernational,Ligier,FF,38.443,60.467,34.597,
12,1,1,3:47.037,0,,1:31.749,0,1:25.405,0,49.883,0,109.1,3:47.037,14:13:47.037,1:31.749,1:25.405,0:49.883,198.5,Torsten KRATZ,0:00:46.377,LMP3,,WTM by Rinaldi Racing,Duqueine,GF,91.749,85.405,49.883,
12,1,2,2:50.978,0,,51.627,0,1:15.676,0,43.675,0,147.5,6:38.015,14:16:38.015,0:51.627,1:15.676,0:43.675,179.1,Torsten KRATZ,,LMP3,,WTM by Rinaldi Racing,Duqueine,GF,51.627,75.676,43.675,
12,1,3,2:22.864,0,,41.722,0,1:05.541,0,35.601,0,176.5,9:00.879,14:19:00.879,0:41.722,1:05.541,0:35.601,235.6,Torsten KRATZ,,LMP3,,WTM by Rinaldi Racing,Duqueine,GF,41.722,65.541,35.601,
12,1,4,2:20.137,0,,38.890,0,1:01.194,0,40.053,0,179.9,11:21.016,14:21:21.016,0:38.890,1:01.194,0:40.053,268.2,Torsten KRATZ,,LMP3,,WTM by Rinaldi Racing,Duqueine,RF,38.890,61.194,40.053,
12,1,5,5:25.939,0,B,1:41.762,0,2:08.488,0,1:35.689,0,77.4,16:46.955,14:26:46.955,1:41.762,2:08.488,1:35.689,79.7,Torsten KRATZ,,LMP3,,WTM by Rinaldi Racing,Duqueine,RF,101.762,128.488,95.689,
12,1,6,6:55.812,0,,5:15.036,0,1:02.966,0,37.810,0,60.6,23:42.767,14:33:42.767,5:15.036,1:02.966,0:37.810,255.0,Torsten KRATZ,0:04:46.073,LMP3,,WTM by Rinaldi Racing,Duqueine,GF,315.036,62.966,37.810,
12,1,7,2:27.533,0,,48.959,0,1:01.594,0,36.980,0,170.9,26:10.300,14:36:10.300,0:48.959,1:01.594,0:36.980,261.1,Torsten KRATZ,,LMP3,,WTM by Rinaldi Racing,Duqueine,GF,48.959,61.594,36.980,
12,1,8,2:14.130,0,,38.745,0,1:00.811,0,34.574,2,188.0,28:24.430,14:38:24.430,0:38.745,1:00.811,0:34.574,268.9,Torsten KRATZ,,LMP3,,WTM by Rinaldi Racing,Duqueine,GF,38.745,60.811,34.574,
12,1,9,2:13.665,2,,38.473,2,1:00.539,2,34.653,0,188.6,30:38.095,14:40:38.095,0:38.473,1:00.539,0:34.653,268.9,Torsten KRATZ,,LMP3,,WTM by Rinaldi Racing,Duqueine,FF,38.473,60.539,34.653,
15,1,1,2:53.941,0,,59.720,0,1:15.119,0,39.102,0,142.4,2:53.941,14:12:53.941,0:59.720,1:15.119,0:39.102,197.0,Michael JENSEN,0:00:16.498,LMP3,,RLR M Sport,Ligier,GF,59.720,75.119,39.102,
15,1,2,2:23.393,0,,41.809,0,1:05.698,0,35.886,1,175.8,5:17.334,14:15:17.334,0:41.809,1:05.698,0:35.886,259.9,Michael JENSEN,,LMP3,,RLR M Sport,Ligier,GF,41.809,65.698,35.886,
15,1,3,2:18.821,0,,39.820,0,1:02.937,1,36.064,0,181.6,7:36.155,14:17:36.155,0:39.820,1:02.937,0:36.064,266.9,Michael JENSEN,,LMP3,,RLR M Sport,Ligier,GF,39.820,62.937,36.064,
15,1,4,2:27.297,0,,40.343,0,1:10.057,0,36.897,0,171.2,10:03.452,14:20:03.452,0:40.343,1:10.057,0:36.897,235.1,Michael JENSEN,,LMP3,,RLR M Sport,Ligier,GF,40.343,70.057,36.897,
15,1,5,3:58.030,0,B,39.145,1,1:36.304,0,1:42.581,0,105.9,14:01.482,14:24:01.482,0:39.145,1:36.304,1:42.581,268.2,Michael JENSEN,,LMP3,,RLR M Sport,Ligier,RF,39.145,96.304,102.581,
15,2,6,8:43.929,0,,6:59.659,0,1:06.513,0,37.757,0,48.1,22:45.411,14:32:45.411,6:59.659,1:06.513,0:37.757,258.6,Nick ADCOCK,0:06:29.915,LMP3,,RLR M Sport,Ligier,GF,419.659,66.513,37.757,
15,2,7,2:18.361,0,,39.374,0,1:03.756,0,35.231,0,182.2,25:03.772,14:35:03.772,0:39.374,1:03.756,0:35.231,266.9,Nick ADCOCK,,LMP3,,RLR M Sport,Ligier,GF,39.374,63.756,35.231,
15,2,8,2:23.110,0,,39.715,0,1:04.946,0,38.449,0,176.2,27:26.882,14:37:26.882,0:39.715,1:04.946,0:38.449,265.6,Nick ADCOCK,,LMP3,,RLR M Sport,Ligier,GF,39.715,64.946,38.449,
15,2,9,2:16.302,0,,38.906,0,1:02.583,0,34.813,2,185.0,29:43.184,14:39:43.184,0:38.906,1:02.583,0:34.813,269.6,Nick ADCOCK,,LMP3,,RLR M Sport,Ligier,GF,38.906,62.583,34.813,
15,2,10,2:15.978,2,,38.749,2,1:02.382,2,34.847,0,185.4,31:59.162,14:41:59.162,0:38.749,1:02.382,0:34.847,270.2,Nick ADCOCK,,LMP3,,RLR M Sport,Ligier,FF,38.749,62.382,34.847,
17,1,1,4:42.260,0,,2:56.536,0,1:08.579,0,37.145,0,87.8,4:42.260,14:14:42.260,2:56.536,1:08.579,0:37.145,215.9,Paul LANCHERE,0:02:15.642,LMP3,,CLX Motorsport,Ligier,GF,176.536,68.579,37.145,
17,1,2,2:16.855,0,,39.391,0,1:02.567,0,34.897,0,184.2,6:59.115,14:16:59.115,0:39.391,1:02.567,0:34.897,266.2,Paul LANCHERE,,LMP3,,CLX Motorsport,Ligier,GF,39.391,62.567,34.897,
17,1,3,2:15.033,0,,38.831,0,1:01.367,0,34.835,0,186.7,9:14.148,14:19:14.148,0:38.831,1:01.367,0:34.835,268.9,Paul LANCHERE,,LMP3,,CLX Motorsport,Ligier,GF,38.831,61.367,34.835,
17,1,4,2:28.642,0,B,38.839,0,1:00.925,0,48.878,0,169.6,11:42.790,14:21:42.790,0:38.839,1:00.925,0:48.878,270.2,Paul LANCHERE,,LMP3,,CLX Motorsport,Ligier,RF,38.839,60.925,48.878,
17,1,5,10:47.258,0,,9:05.741,0,1:06.144,0,35.373,0,39.0,22:30.048,14:32:30.048,9:05.741,1:06.144,0:35.373,244.1,Paul LANCHERE,0:08:36.005,LMP3,,CLX Motorsport,Ligier,GF,545.741,66.144,35.373,
17,1,6,2:14.567,0,,38.695,0,1:01.422,0,34.450,2,187.4,24:44.615,14:34:44.615,0:38.695,1:01.422,0:34.450,269.6,Paul LANCHERE,,LMP3,,CLX Motorsport,Ligier,GF,38.695,61.422,34.450,
17,1,7,2:13.937,0,,38.605,0,1:00.578,0,34.754,0,188.3,26:58.552,14:36:58.552,0:38.605,1:00.578,0:34.754,269.6,Paul LANCHERE,,LMP3,,CLX Motorsport,Ligier,GF,38.605,60.578,34.754,
17,1,8,2:13.549,2,,38.489,2,1:00.462,2,34.598,0,188.8,29:12.101,14:39:12.101,0:38.489,1:00.462,0:34.598,271.6,Paul LANCHERE,,LMP3,,CLX Motorsport,Ligier,GF,38.489,60.462,34.598,
17,1,9,2:13.720,0,,38.570,0,1:00.694,0,34.456,0,188.6,31:25.821,14:41:25.821,0:38.570,1:00.694,0:34.456,269.6,Paul LANCHERE,,LMP3,,CLX Motorsport,Ligier,FF,38.570,60.694,34.456,
20,1,1,2:42.373,0,,52.648,0,1:12.863,0,36.862,0,152.6,2:42.373,14:12:42.373,0:52.648,1:12.863,0:36.862,181.8,Kriton LENTOUDIS,0:00:10.643,LMP2 Pro/Am,,Algarve Pro Racing,Oreca,GF,52.648,72.863,36.862,
20,1,2,2:16.120,0,,37.851,0,1:03.955,0,34.314,0,185.2,4:58.493,14:14:58.493,0:37.851,1:03.955,0:34.314,281.5,Kriton LENTOUDIS,,LMP2 Pro/Am,,Algarve Pro Racing,Oreca,GF,37.851,63.955,34.314,
20,1,3,2:11.544,0,,36.830,0,1:00.840,0,33.874,0,191.7,7:10.037,14:17:10.037,0:36.830,1:00.840,0:33.874,292.1,Kriton LENTOUDIS,,LMP2 Pro/Am,,Algarve Pro Racing,Oreca,GF,36.830,60.840,33.874,
20,1,4,2:17.378,0,B,36.588,0,1:00.104,0,40.686,0,183.5,9:27.415,14:19:27.415,0:36.588,1:00.104,0:40.686,292.9,Kriton LENTOUDIS,,LMP2 Pro/Am,,Algarve Pro Racing,Oreca,GF,36.588,60.104,40.686,
20,1,5,13:01.668,0,,11:15.216,0,1:10.201,0,36.251,0,32.3,22:29.083,14:32:29.083,11:15.216,1:10.201,0:36.251,237.1,Kriton LENTOUDIS,0:10:41.016,LMP2 Pro/Am,,Algarve Pro Racing,Oreca,GF,675.216,70.201,36.251,
20,1,6,2:12.237,0,,38.269,0,1:01.036,0,32.932,0,190.7,24:41.320,14:34:41.320,0:38.269,1:01.036,0:32.932,286.7,Kriton LENTOUDIS,,LMP2 Pro/Am,,Algarve Pro Racing,Oreca,GF,38.269,61.036,32.932,
20,1,7,2:08.374,0,,36.418,0,59.653,0,32.303,0,196.4,26:49.694,14:36:49.694,0:36.418,0:59.653,0:32.303,292.9,Kriton LENTOUDIS,,LMP2 Pro/Am,,Algarve Pro Racing,Oreca,GF,36.418,59.653,32.303,
20,1,8,2:07.480,0,,36.324,0,58.839,0,32.317,0,197.8,28:57.174,14:38:57.174,0:36.324,0:58.839,0:32.317,292.9,Kriton LENTOUDIS,,LMP2 Pro/Am,,Algarve Pro Racing,Oreca,GF,36.324,58.839,32.317,
