POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,47,CLX Motorsport,Manuel ESPIRITO SANTO,Enzo FITTIPALDI,Luis Felipe DERANI,,Oreca 07 - Gibson,G,LMP2,,,Classified,68,2:00'05.172,,,58,1'33.383,179.5,,
2,18,IDEC Sport,Jamie CHADWICK,Mathys JAUBERT,Daniel JUNCADELLA,,Oreca 07 - Gibson,G,LMP2,,,Classified,68,2:00'10.397,5.225,5.225,61,1'33.613,179.1,,
3,48,VDS Panis Racing,Oliver GRAY,Charles MILESI,Esteban MASSON,,Oreca 07 - Gibson,G,LMP2,,,Classified,68,2:00'12.439,7.267,2.042,61,1'32.991,180.3,,
4,30,Duqueine Team,Francesco SIMONAZZI,Roy NISSANY,Reshad DE GÉRUS,,Oreca 07 - Gibson,G,LMP2,,,Classified,68,2:00'18.624,13.452,6.185,6,1'32.683,180.9,,
5,10,Vector Sport,Ryan CULLEN,Vladislav LOMKO,Pietro FITTIPALDI,,Oreca 07 - Gibson,G,LMP2,,,Classified,68,2:00'19.296,14.124,0.672,62,1'33.677,179.0,,
6,25,Algarve Pro Racing,Matthias KAISER,Lorenzo FLUXA,Théo POURCHAIRE,,Oreca 07 - Gibson,G,LMP2,,,Classified,68,2:00'20.068,14.896,0.772,5,1'33.396,179.5,,
7,22,United Autosports,Manuel MALDONADO,Grégoire SAUCY,Benjamin HANLEY,,Oreca 07 - Gibson,G,LMP2,,,Classified,68,2:00'22.305,17.133,2.237,58,1'33.324,179.6,,
8,99,AO by TF,PJ HYETT,Louis DELÉTRAZ,Dane CAMERON,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,68,2:00'31.982,26.810,9.677,59,1'33.558,179.2,,
9,37,CLX - Pure Rxcing,Aliaksandr MALYKHIN,Tristan VAUTIER,Tom BLOMQVIST,,Oreca 07 - Gibson,G,LMP2,,,Classified,68,2:00'33.662,28.490,1.680,58,1'34.451,177.5,,
10,83,AF Corse,François PERRODO,Matthieu VAXIVIERE,Alessio ROVERA,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,68,2:00'34.923,29.751,1.261,48,1'33.012,180.2,,
11,34,Inter Europol Competition,Pedro PERINO,Jean-Baptiste SIMMENAUER,Luca GHIOTTO,,Oreca 07 - Gibson,G,LMP2,,,Classified,68,2:00'36.425,31.253,1.502,60,1'33.890,178.6,,
12,24,Nielsen Racing,Cem BÖLÜKBASI,Ferdinand HABSBURG,Filipe ALBUQUERQUE,,Oreca 07 - Gibson,G,LMP2,,,Classified,68,2:00'37.259,32.087,0.834,44,1'33.998,178.4,,
13,3,DKR Engineering,Georgios KOLOVOS,Laurents HÖRR,Thomas LAURENT,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,68,2:00'41.855,36.683,4.596,5,1'32.396,181.4,,
14,29,TDS Racing,Rodrigo SALES,Mathias BECHE,Clément NOVALAK,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,67,2:00'06.144,1 Laps,1 Laps,42,1'33.449,179.4,,
15,28,IDEC Sport,Paul LAFARGUE,Job VAN UITERT,Paul-Loup CHATIN,,Oreca 07 - Gibson,G,LMP2,,,Classified,67,2:00'08.949,1 Laps,2.805,6,1'33.275,179.7,,
16,77,Proton Competition,Giorgio RODA,René BINDER,Bent VISCAAL,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,67,2:00'18.314,1 Laps,9.365,7,1'33.462,179.4,,
17,21,United Autosports,Daniel SCHNEIDER,Marino SATO,Oliver JARVIS,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,67,2:00'19.617,1 Laps,1.303,64,1'33.586,179.1,,
18,20,Algarve Pro Racing,Kriton LENTOUDIS,Alexander QUINN,Olli CALDWELL,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,67,2:00'21.481,1 Laps,1.864,57,1'34.316,177.8,,
19,27,Nielsen Racing,Anthony WELLS,James ALLEN,Sergio SETTE CAMARA,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,67,2:00'36.845,1 Laps,15.364,59,1'32.924,180.4,,
20,11,Eurointernational,Fabien MICHAL,Ian AGUILERA,Sebastian GRAVLUND,,Ligier JS P325 - Toyota,M,LMP3,,,Classified,64,2:00'03.738,4 Laps,3 Laps,57,1'41.316,165.5,,
21,68,M Racing,Stéphane TRIBAUDINI,Quentin ANTONEL,,,Ligier JS P325 - Toyota,M,LMP3,,,Classified,64,2:00'11.588,4 Laps,7.850,39,1'41.779,164.7,,
22,4,DKR Engineering,Antti RAMMO,Wyatt BRICHACEK,Mikkel Gaarde PEDERSEN,,Ginetta G61-LT-P325-EVO - Toyota,M,LMP3,,,Classified,64,2:00'28.419,4 Laps,16.831,6,1'41.736,164.8,,
23,35,Ultimate,Louis ROSSI,Jean-Baptiste LAHAYE,Matthieu LAHAYE,,Ligier JS P325 - Toyota,M,LMP3,,,Classified,64,2:01'06.993,4 Laps,38.574,60,1'41.361,165.4,,
24,88,Inter Europol Competition,Timothy CRESWICK,Douwe DEDECKER,Reece GOLD,,Ligier JS P325 - Toyota,M,LMP3,,,Classified,64,2:01'23.795,4 Laps,16.802,62,1'41.474,165.2,,
25,17,CLX Motorsport,Paul LANCHERE,Adrien CLOSMENIL,Theodor JENSEN,,Ligier JS P325 - Toyota,M,LMP3,,,Classified,64,2:01'36.129,4 Laps,12.334,21,1'41.364,165.4,,
26,12,WTM by Rinaldi Racing,Torsten KRATZ,Leonard WEISS,Griffin PEEBLES,,Duqueine D09 - Toyota,M,LMP3,,,Classified,63,1:58'46.466,5 Laps,1 Laps,8,1'41.576,165.1,,
27,15,RLR M Sport,Michael JENSEN,Nick ADCOCK,Gillian HENRION,,Ligier JS P325 - Toyota,M,LMP3,,,Classified,63,2:00'16.225,5 Laps,1'29.759,63,1'41.523,165.1,,
28,85,Iron Dames,Célia MARTIN,Sarah BOVY,Michelle GATTING,,Porsche 911 GT3 R LMGT3,G,LMGT3,,,Classified,63,2:00'38.533,5 Laps,22.308,4,1'44.329,160.7,,
29,63,Iron Lynx,Martin BERRY,Lorcan HANAFIN,Fabian SCHILLER,,Mercedes -AMG LMGT3,G,LMGT3,,,Classified,63,2:00'44.995,5 Laps,6.462,4,1'44.259,160.8,,
30,57,Kessel Racing,Takeshi KIMURA,Ben TUCK,Daniel SERRA,,Ferrari 296 LMGT3,G,LMGT3,,,Classified,63,2:01'11.955,5 Laps,26.960,4,1'45.099,159.5,,
31,55,Spirit of Race,Duncan CAMERON,David PEREL,Matthew GRIFFIN,,Ferrari 296 LMGT3,G,LMGT3,,,Classified,63,2:01'16.786,5 Laps,4.831,3,1'45.574,158.8,,
32,59,Racing Spirit of Leman,Clément MATEU,Erwan BASTARD,Valentin HASSE CLOT,,Aston Martin Vantage AMR LMGT3,G,LMGT3,,,Classified,63,2:01'18.437,5 Laps,1.651,3,1'45.187,159.4,,
33,51,AF Corse,Charles-Henri SAMANI,Conrad LAURSEN,Davide RIGON,,Ferrari 296 LMGT3,G,LMGT3,,,Classified,63,2:01'25.129,5 Laps,6.692,37,1'45.879,158.3,,
34,82,TF Sport,Hiroshi KOIZUMI,Rui ANDRADE,Charlie EASTWOOD,,Corvette Z06 LMGT3.R,G,LMGT3,,,Classified,63,2:01'32.028,5 Laps,6.899,36,1'46.800,157.0,,
35,50,Richard Mille AF Corse,Custodio TOLEDO,Lilou WADOUX,Riccardo AGOSTINI,,Ferrari 296 LMGT3,G,LMGT3,,,Classified,63,2:01'36.146,5 Laps,4.118,3,1'44.816,159.9,,
36,74,Kessel Racing,Andrew GILBERT,Fran RUEDA,Miguel MOLINA,,Ferrari 296 LMGT3,G,LMGT3,,,Classified,62,2:00'03.595,6 Laps,1 Laps,5,1'45.166,159.4,,
37,60,Proton Competition,Claudio SCHIAVONI,Matteo CRESSONI,Alessio PICARIELLO,,Porsche 911 GT3 R LMGT3,G,LMGT3,,,Classified,62,2:00'13.250,6 Laps,9.655,56,1'42.934,162.9,,
38,23,United Autosports,Michael BIRCH,Garnet PATTERSON,Wayne BOYD,,McLaren 720S LMGT3 Evo,G,LMGT3,,,Classified,62,2:01'23.750,6 Laps,1'10.500,4,1'46.048,158.1,,
39,86,GR Racing,Michael WAINWRIGHT,Riccardo PERA,Tom FLEMING,,Ferrari 296 LMGT3,G,LMGT3,,,Classified,61,2:00'09.038,7 Laps,1 Laps,57,1'44.146,161.0,,
