NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,FLAG_AT_FL,S1_SECONDS,S2_SECONDS,S3_SECONDS,
20,1,1,2:38.381,0,,1:23.762,0,43.348,0,31.271,0,102.7,2:38.381,15:57:38.381,1:23.762,0:43.348,0:31.271,168.5,Kriton LENTOUDIS,0:00:50.092,LMP2 Pro/Am,,Algarve Pro Racing,Oreca,GF,83.762,43.348,31.271,
20,1,2,1:37.848,0,,29.235,0,39.458,0,29.155,0,171.3,4:16.229,15:59:16.229,0:29.235,0:39.458,0:29.155,279.1,Kriton LENTOUDIS,,LMP2 Pro/Am,,Algarve Pro Racing,Oreca,GF,29.235,39.458,29.155,
20,1,3,1:36.327,0,,28.179,0,39.156,0,28.992,0,174.0,5:52.556,16:00:52.556,0:28.179,0:39.156,0:28.992,283.5,Kriton LENTOUDIS,,LMP2 Pro/Am,,Algarve Pro Racing,Oreca,GF,28.179,39.156,28.992,
20,1,4,1:35.755,2,,27.745,0,39.017,0,28.993,0,175.1,7:28.311,16:02:28.311,0:27.745,0:39.017,0:28.993,283.5,Kriton LENTOUDIS,,LMP2 Pro/Am,,Algarve Pro Racing,Oreca,GF,27.745,39.017,28.993,
20,1,5,1:48.756,0,B,27.780,0,40.399,0,40.577,0,154.2,9:17.067,16:04:17.067,0:27.780,0:40.399,0:40.577,285.7,Kriton LENTOUDIS,,LMP2 Pro/Am,,Algarve Pro Racing,Oreca,RF,27.780,40.399,40.577,
20,1,6,7:29.591,0,,6:20.302,0,40.305,0,28.984,0,37.3,16:46.658,16:11:46.658,6:20.302,0:40.305,0:28.984,187.8,Kriton LENTOUDIS,0:05:53.957,LMP2 Pro/Am,,Algarve Pro Racing,Oreca,GF,380.302,40.305,28.984,
20,1,7,1:35.966,0,,27.486,2,39.022,0,29.458,0,174.7,18:22.624,16:13:22.624,0:27.486,0:39.022,0:29.458,285.0,Kriton LENTOUDIS,,LMP2 Pro/Am,,Algarve Pro Racing,Oreca,GF,27.486,39.022,29.458,
20,1,8,1:36.079,0,,27.759,0,39.409,0,28.911,2,174.5,19:58.703,16:14:58.703,0:27.759,0:39.409,0:28.911,285.0,Kriton LENTOUDIS,,LMP2 Pro/Am,,Algarve Pro Racing,Oreca,GF,27.759,39.409,28.911,
20,1,9,1:35.827,0,,27.669,0,39.016,2,29.142,0,175.0,21:34.530,16:16:34.530,0:27.669,0:39.016,0:29.142,285.7,Kriton LENTOUDIS,,LMP2 Pro/Am,,Algarve Pro Racing,Oreca,FF,27.669,39.016,29.142,
21,1,1,2:45.821,0,,1:28.453,0,45.993,0,31.375,0,98.1,2:45.821,15:57:45.821,1:28.453,0:45.993,0:31.375,145.4,Daniel SCHNEIDER,0:00:51.718,LMP2 Pro/Am,,United Autosports,Oreca,GF,88.453,45.993,31.375,
21,1,2,1:40.205,0,,29.811,0,41.475,0,28.919,0,167.3,4:26.026,15:59:26.026,0:29.811,0:41.475,0:28.919,282.7,Daniel SCHNEIDER,,LMP2 Pro/Am,,United Autosports,Oreca,GF,29.811,41.475,28.919,
21,1,3,1:33.947,0,,27.299,0,38.585,0,28.063,0,178.5,5:59.973,16:00:59.973,0:27.299,0:38.585,0:28.063,285.7,Daniel SCHNEIDER,,LMP2 Pro/Am,,United Autosports,Oreca,GF,27.299,38.585,28.063,
21,1,4,1:33.524,2,,27.005,2,38.500,2,28.019,2,179.3,7:33.497,16:02:33.497,0:27.005,0:38.500,0:28.019,287.2,Daniel SCHNEIDER,,LMP2 Pro/Am,,United Autosports,Oreca,GF,27.005,38.500,28.019,
