NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,FLAG_AT_FL,S1_SECONDS,S2_SECONDS,S3_SECONDS,
11,1,1,2:50.158,0,B,1:03.861,0,55.175,0,51.122,0,95.6,2:50.158,15:22:50.158,1:03.861,0:55.175,0:51.122,97.3,Joran LENEUTRE,0:00:18.475,Pro,R,Racing Technology,,GF,63.861,55.175,51.122,
11,1,2,3:32.886,0,B,1:56.518,0,51.433,0,44.935,0,78.8,6:23.044,15:26:23.044,1:56.518,0:51.433,0:44.935,170.3,Joran LENEUTRE,0:01:25.937,Pro,R,Racing Technology,,GF,116.518,51.433,44.935,
11,1,3,2:41.122,0,,1:22.102,0,46.579,0,32.441,0,104.1,9:04.166,15:29:04.166,1:22.102,0:46.579,0:32.441,165.6,Joran LENEUTRE,0:00:29.070,Pro,R,Racing Technology,,GF,82.102,46.579,32.441,
11,1,4,2:59.235,0,,43.133,0,1:20.004,0,56.098,0,93.5,12:03.401,15:32:03.401,0:43.133,1:20.004,0:56.098,260.2,Joran LENEUTRE,,Pro,R,Racing Technology,,FCY,43.133,80.004,56.098,
11,1,5,2:57.077,0,,1:11.060,0,1:11.378,0,34.639,0,94.7,15:00.478,15:35:00.478,1:11.060,1:11.378,0:34.639,79.6,Joran LENEUTRE,,Pro,R,Racing Technology,,GF,71.060,71.378,34.639,
11,1,6,1:53.072,0,,34.536,0,45.824,0,32.712,0,148.3,16:53.550,15:36:53.550,0:34.536,0:45.824,0:32.712,194.9,Joran LENEUTRE,,Pro,R,Racing Technology,,GF,34.536,45.824,32.712,
11,1,7,1:46.932,0,,31.348,0,43.688,0,31.896,0,156.8,18:40.482,15:38:40.482,0:31.348,0:43.688,0:31.896,260.2,Joran LENEUTRE,,Pro,R,Racing Technology,,GF,31.348,43.688,31.896,
11,1,8,1:46.182,2,,30.966,0,43.433,2,31.783,2,157.9,20:26.664,15:40:26.664,0:30.966,0:43.433,0:31.783,260.2,Joran LENEUTRE,,Pro,R,Racing Technology,,GF,30.966,43.433,31.783,
11,1,9,1:46.749,0,,30.937,2,43.664,0,32.148,0,157.1,22:13.413,15:42:13.413,0:30.937,0:43.664,0:32.148,259.6,Joran LENEUTRE,,Pro,R,Racing Technology,,GF,30.937,43.664,32.148,
11,1,10,1:47.270,0,,30.957,0,43.582,0,32.731,0,156.3,24:00.683,15:44:00.683,0:30.957,0:43.582,0:32.731,260.2,Joran LENEUTRE,,Pro,R,Racing Technology,,GF,30.957,43.582,32.731,
11,1,11,1:47.190,0,,31.280,0,43.683,0,32.227,0,156.4,25:47.873,15:45:47.873,0:31.280,0:43.683,0:32.227,260.2,Joran LENEUTRE,,Pro,R,Racing Technology,,GF,31.280,43.683,32.227,
11,1,12,1:47.549,0,,31.140,0,43.987,0,32.422,0,155.9,27:35.422,15:47:35.422,0:31.140,0:43.987,0:32.422,259.0,Joran LENEUTRE,,Pro,R,Racing Technology,,GF,31.140,43.987,32.422,
11,1,13,1:47.833,0,,31.209,0,44.003,0,32.621,0,155.5,29:23.255,15:49:23.255,0:31.209,0:44.003,0:32.621,259.0,Joran LENEUTRE,,Pro,R,Racing Technology,,GF,31.209,44.003,32.621,
11,1,14,1:48.292,0,,31.427,0,44.213,0,32.652,0,154.8,31:11.547,15:51:11.547,0:31.427,0:44.213,0:32.652,258.4,Joran LENEUTRE,,Pro,R,Racing Technology,,GF,31.427,44.213,32.652,
11,1,15,1:49.991,0,,31.138,0,46.224,0,32.629,0,152.4,33:01.538,15:53:01.538,0:31.138,0:46.224,0:32.629,258.4,Joran LENEUTRE,,Pro,R,Racing Technology,,GF,31.138,46.224,32.629,
11,1,16,1:48.039,0,,31.294,0,44.206,0,32.539,0,155.2,34:49.577,15:54:49.577,0:31.294,0:44.206,0:32.539,259.6,Joran LENEUTRE,,Pro,R,Racing Technology,,GF,31.294,44.206,32.539,
11,1,17,1:50.228,0,,31.306,0,46.157,0,32.765,0,152.1,36:39.805,15:56:39.805,0:31.306,0:46.157,0:32.765,259.6,Joran LENEUTRE,,Pro,R,Racing Technology,,GF,31.306,46.157,32.765,
11,1,18,1:49.923,0,,31.447,0,45.459,0,33.017,0,152.5,38:29.728,15:58:29.728,0:31.447,0:45.459,0:33.017,260.2,Joran LENEUTRE,,Pro,R,Racing Technology,,GF,31.447,45.459,33.017,
11,1,19,1:48.736,0,,31.665,0,44.196,0,32.875,0,154.2,40:18.464,16:00:18.464,0:31.665,0:44.196,0:32.875,259.6,Joran LENEUTRE,,Pro,R,Racing Technology,,FF,31.665,44.196,32.875,
12,1,1,2:41.001,0,B,59.109,0,54.163,0,47.729,0,101.0,2:41.001,15:22:41.001,0:59.109,0:54.163,0:47.729,104.1,Benjamin PAQUE,0:00:15.558,Pro,,TFT Racing,,GF,59.109,54.163,47.729,
12,1,2,2:29.300,0,B,57.789,0,46.359,0,45.152,0,112.3,5:10.301,15:25:10.301,0:57.789,0:46.359,0:45.152,155.2,Benjamin PAQUE,0:00:29.952,Pro,,TFT Racing,,GF,57.789,46.359,45.152,
12,1,3,2:27.127,0,,1:09.927,0,44.612,0,32.588,0,114.0,7:37.428,15:27:37.428,1:09.927,0:44.612,0:32.588,169.3,Benjamin PAQUE,0:00:30.826,Pro,,TFT Racing,,GF,69.927,44.612,32.588,
12,1,4,7:04.077,0,B,31.289,0,5:26.264,0,1:06.524,0,39.5,14:41.505,15:34:41.505,0:31.289,5:26.264,1:06.524,260.9,Benjamin PAQUE,,Pro,,TFT Racing,,GF,31.289,326.264,66.524,
12,1,5,4:16.726,0,,2:59.509,0,44.921,0,32.296,0,65.3,18:58.231,15:38:58.231,2:59.509,0:44.921,0:32.296,164.9,Benjamin PAQUE,0:02:31.737,Pro,,TFT Racing,,GF,179.509,44.921,32.296,
12,1,6,1:47.060,2,,31.116,0,43.935,0,32.009,2,156.6,20:45.291,15:40:45.291,0:31.116,0:43.935,0:32.009,257.8,Benjamin PAQUE,,Pro,,TFT Racing,,GF,31.116,43.935,32.009,
12,1,7,1:47.626,0,,31.459,0,43.840,0,32.327,0,155.8,22:32.917,15:42:32.917,0:31.459,0:43.840,0:32.327,259.6,Benjamin PAQUE,,Pro,,TFT Racing,,GF,31.459,43.840,32.327,
12,1,8,1:47.654,0,,31.000,2,44.452,0,32.202,0,155.7,24:20.571,15:44:20.571,0:31.000,0:44.452,0:32.202,259.0,Benjamin PAQUE,,Pro,,TFT Racing,,GF,31.000,44.452,32.202,
12,1,9,1:46.998,0,,31.126,0,43.738,2,32.134,0,156.7,26:07.569,15:46:07.569,0:31.126,0:43.738,0:32.134,259.0,Benjamin PAQUE,,Pro,,TFT Racing,,GF,31.126,43.738,32.134,
12,1,10,1:47.306,0,,31.174,0,43.840,0,32.292,0,156.2,27:54.875,15:47:54.875,0:31.174,0:43.840,0:32.292,259.0,Benjamin PAQUE,,Pro,,TFT Racing,,GF,31.174,43.840,32.292,
12,1,11,1:47.332,0,,31.163,0,43.899,0,32.270,0,156.2,29:42.207,15:49:42.207,0:31.163,0:43.899,0:32.270,258.4,Benjamin PAQUE,,Pro,,TFT Racing,,GF,31.163,43.899,32.270,
12,1,12,1:54.792,0,B,31.260,0,43.936,0,39.596,0,146.0,31:36.999,15:51:36.999,0:31.260,0:43.936,0:39.596,258.4,Benjamin PAQUE,,Pro,,TFT Racing,,GF,31.260,43.936,39.596,
