POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_ECM Driver Id,DRIVER1_ECM Country Id,DRIVER1_*Extra 3,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_ECM Driver Id,DRIVER2_ECM Country Id,DRIVER2_*Extra 3,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_ECM Driver Id,DRIVER3_ECM Country Id,DRIVER3_*Extra 3,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_ECM Driver Id,DRIVER4_ECM Country Id,DRIVER4_*Extra 3,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_ECM Driver Id,DRIVER5_ECM Country Id,DRIVER5_*Extra 3,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_ECM Driver Id,DRIVER6_ECM Country Id,DRIVER6_*Extra 3,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
1,4,6,1:29.243,-,-,174.2,7,DKR Engineering,LMP3,,,Duqueine M30 - D08 - Nissan,M,51394,49,6,5979,4408,138,,,,,Laurents,HORR,S,,DEU,,9124,5,,,Min 00:50:00-Max 01:25:00,Leonard,WEISS,S,,DEU,,9872,5,,,Min 00:50:00-Max 01:25:00,Jean-Philippe,DAYRAUT,B,,FRA,,7320,70,,,Min 01:45:00-Max 02:20:00,,,,,,,,,,,,,,,,,,,
2,2,7,1:29.468,+0.225,+0.225,173.7,7,United Autosports,LMP3,,,Ligier JS P320 - Nissan,M,51392,532,6,5981,258,188,,,,,Wayne,BOYD,S,,GBR,,1980,188,,,Min 00:50:00-Max 01:25:00,Robert,WHELDON,B,,GBR,,9593,188,,,Min 01:45:00-Max 02:20:00,Edouard,CAUHAUPE,S,,FRA,,9652,70,,,Min 00:50:00-Max 01:25:00,,,,,,,,,,,,,,,,,,,
3,3,7,1:29.597,+0.354,+0.129,173.5,7,United Autosports,LMP3,,,Ligier JS P320 - Nissan,M,51393,532,6,5981,258,188,,,,,James,MCGUIRE,B,,USA,,8464,66,,,Min 00:50:00-Max 02:25:00,Duncan,TAPPY,S,,GBR,,756,188,,,Min 00:50:00-Max 02:20:00,Andrew,BENTLEY,B,,GBR,,8860,188,,,Min 00:50:00-Max 02:25:00,,,,,,,,,,,,,,,,,,,
4,18,7,1:30.500,+1.257,+0.903,171.8,7,1 AIM Villorba Corse,LMP3,,,Ligier JS P320 - Nissan,M,51406,6062,6,5981,258,119,,,,,Alessandro,BRESSAN,S,,ITA,,9570,119,,,Min 00:50:00-Max 01:25:00,Andreas,LASKARATOS,B,,GRC,,9430,79,,,Min 01:45:00-Max 02:20:00,Damiano,FIORAVANTI,S,,ITA,,9377,119,,,Min 00:50:00-Max 01:25:00,,,,,,,,,,,,,,,,,,,
5,20,6,1:30.743,+1.500,+0.243,171.3,6,Team Virage,LMP3,,,Ligier JS P320 - Nissan,M,51408,5892,6,5981,258,181,,,,,Rob,HODES,B,,USA,,9392,66,,,Min 00:50:00-Max 02:25:00,Garett,GRIST,S,,CAN,,9182,40,,,Min 00:50:00-Max 02:20:00,Charles,CREWS,B,,USA,,9739,66,,,Min 00:50:00-Max 02:25:00,,,,,,,,,,,,,,,,,,,
6,19,6,1:31.226,+1.983,+0.483,170.4,6,COOL Racing,LMP3,,,Ligier JS P320 - Nissan,M,51407,5790,6,5981,258,219,,,,,Nicolas,MAULINI,B,,CHE,,9120,219,,,Min 01:45:00-Max 02:20:00,Matthew,BELL,S,,GBR,,204,188,,,Min 00:50:00-Max 01:25:00,Niklas,KRUETTEN,S,,DEU,,10104,5,,,Min 00:50:00-Max 01:25:00,,,,,,,,,,,,,,,,,,,
7,8,6,1:31.563,+2.320,+0.337,169.8,6,Graff,LMP3,,,Ligier JS P320 - Nissan,M,51398,516,6,5981,258,70,,,,,Eric,TROUILLET,B,,FRA,,1542,70,,,Min 00:50:00-Max 02:25:00,Sébastien,PAGE,B,,CHE,,9545,219,,,Min 00:50:00-Max 02:25:00,David,DROUX,S,,CHE,,1612,219,,,Min 00:50:00-Max 02:20:00,,,,,,,,,,,,,,,,,,,
8,11,6,1:31.978,+2.735,+0.415,169.0,6,Eurointernational,LMP3,,,Ligier JS P320 - Nissan,M,51400,512,6,5981,258,119,,,,,Andrea,DROMEDARI,B,,ITA,,1986,119,,,Min 00:50:00-Max 02:40:00,Cem,BOLUKBASI,B,,TUR,,10133,240,,,Min 00:50:00-Max 02:40:00,Joey,ALDERS,G,,NLD,,10111,178,,,Min 00:40:00-Max 01:00:00,,,,,,,,,,,,,,,,,,,
9,14,6,1:32.983,+3.740,+1.005,167.2,6,Inter Europol Competition,LMP3,,,Ligier JS P320 - Nissan,M,51403,402,6,5981,258,181,,,,,Gustas,GRINBERGAS,S,,LTU,,9431,137,,,Min 00:50:00-Max 01:25:00,Mateusz,KAPRZYK,S,,POL,,10102,181,,,Min 00:50:00-Max 01:25:00,Mattia,PASINI,B,,ITA,,10103,119,,,Min 01:45:00-Max 02:20:00,,,,,,,,,,,,,,,,,,,
10,15,6,1:33.238,+3.995,+0.255,166.7,6,RLR MSport,LMP3,,,Ligier JS P320 - Nissan,M,51404,530,6,5981,258,188,,,,,Michael,BENHAM,B,,GBR,,8796,188,,,Min 01:45:00-Max 02:20:00,Alex,KAPADIA,S,,GBR,,584,188,,,Min 00:50:00-Max 01:25:00,Malthe,JAKOBSEN,S,,DNK,,9611,57,,,Min 00:50:00-Max 01:25:00,,,,,,,,,,,,,,,,,,,
