NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,
10,1,1,1:39.221,0,,27.633,0,42.369,0,29.219,0,152.1,1:39.221,09:47:32.030,0:27.633,0:42.369,0:29.219,222.2,Huub VAN EIJNDHOVEN,,PRO,,#Team PGZ by JW RaceService,,
10,1,2,1:34.054,0,,23.311,0,41.727,0,29.016,0,165.3,3:13.275,09:49:06.084,0:23.311,0:41.727,0:29.016,231.8,Huub VAN EIJNDHOVEN,,PRO,,#Team PGZ by JW RaceService,,
10,1,3,1:33.132,0,,23.257,0,41.083,0,28.792,0,166.9,4:46.407,09:50:39.216,0:23.257,0:41.083,0:28.792,238.9,Huub VAN EIJNDHOVEN,,PRO,,#Team PGZ by JW RaceService,,
10,1,4,1:33.326,0,,23.300,0,41.191,0,28.835,0,166.6,6:19.733,09:52:12.542,0:23.300,0:41.191,0:28.835,238.4,Huub VAN EIJNDHOVEN,,PRO,,#Team PGZ by JW RaceService,,
10,1,5,1:32.823,0,,23.127,2,41.065,0,28.631,0,167.5,7:52.556,09:53:45.365,0:23.127,0:41.065,0:28.631,239.5,Huub VAN EIJNDHOVEN,,PRO,,#Team PGZ by JW RaceService,,
10,1,6,1:33.266,0,,23.143,0,41.274,0,28.849,0,166.7,9:25.822,09:55:18.631,0:23.143,0:41.274,0:28.849,239.5,Huub VAN EIJNDHOVEN,,PRO,,#Team PGZ by JW RaceService,,
10,1,7,1:33.435,0,,23.340,0,41.405,0,28.690,0,166.4,10:59.257,09:56:52.066,0:23.340,0:41.405,0:28.690,237.9,Huub VAN EIJNDHOVEN,,PRO,,#Team PGZ by JW RaceService,,
10,1,8,1:32.857,0,,23.139,0,41.002,0,28.716,0,167.4,12:32.114,09:58:24.923,0:23.139,0:41.002,0:28.716,240.0,Huub VAN EIJNDHOVEN,,PRO,,#Team PGZ by JW RaceService,,
10,1,9,1:32.787,0,,23.163,0,41.035,0,28.589,0,167.5,14:04.901,09:59:57.710,0:23.163,0:41.035,0:28.589,240.0,Huub VAN EIJNDHOVEN,,PRO,,#Team PGZ by JW RaceService,,
10,1,10,1:32.746,0,,23.147,0,40.977,0,28.622,0,167.6,15:37.647,10:01:30.456,0:23.147,0:40.977,0:28.622,240.0,Huub VAN EIJNDHOVEN,,PRO,,#Team PGZ by JW RaceService,,
10,1,11,1:32.923,0,,23.203,0,41.089,0,28.631,0,167.3,17:10.570,10:03:03.379,0:23.203,0:41.089,0:28.631,238.9,Huub VAN EIJNDHOVEN,,PRO,,#Team PGZ by JW RaceService,,
10,1,12,1:33.156,0,,23.264,0,41.254,0,28.638,0,166.9,18:43.726,10:04:36.535,0:23.264,0:41.254,0:28.638,238.4,Huub VAN EIJNDHOVEN,,PRO,,#Team PGZ by JW RaceService,,
10,1,13,1:32.641,2,,23.205,0,40.846,2,28.590,0,167.8,20:16.367,10:06:09.176,0:23.205,0:40.846,0:28.590,238.9,Huub VAN EIJNDHOVEN,,PRO,,#Team PGZ by JW RaceService,,
10,1,14,1:33.055,0,,23.253,0,41.240,0,28.562,2,167.0,21:49.422,10:07:42.231,0:23.253,0:41.240,0:28.562,238.4,Huub VAN EIJNDHOVEN,,PRO,,#Team PGZ by JW RaceService,,
10,1,15,1:33.006,0,,23.175,0,41.084,0,28.747,0,167.1,23:22.428,10:09:15.237,0:23.175,0:41.084,0:28.747,238.9,Huub VAN EIJNDHOVEN,,PRO,,#Team PGZ by JW RaceService,,
10,1,16,1:33.158,0,,23.211,0,41.143,0,28.804,0,166.9,24:55.586,10:10:48.395,0:23.211,0:41.143,0:28.804,238.9,Huub VAN EIJNDHOVEN,,PRO,,#Team PGZ by JW RaceService,,
10,1,17,1:33.120,0,,23.370,0,41.108,0,28.642,0,166.9,26:28.706,10:12:21.515,0:23.370,0:41.108,0:28.642,238.9,Huub VAN EIJNDHOVEN,,PRO,,#Team PGZ by JW RaceService,,
10,1,18,1:32.907,0,,23.204,0,40.964,0,28.739,0,167.3,28:01.613,10:13:54.422,0:23.204,0:40.964,0:28.739,240.0,Huub VAN EIJNDHOVEN,,PRO,,#Team PGZ by JW RaceService,,
10,1,19,1:32.966,0,,23.231,0,40.971,0,28.764,0,167.2,29:34.579,10:15:27.388,0:23.231,0:40.971,0:28.764,238.9,Huub VAN EIJNDHOVEN,,PRO,,#Team PGZ by JW RaceService,,
10,1,20,1:33.758,0,,23.253,0,41.586,0,28.919,0,165.8,31:08.337,10:17:01.146,0:23.253,0:41.586,0:28.919,238.9,Huub VAN EIJNDHOVEN,,PRO,,#Team PGZ by JW RaceService,,
11,1,1,1:48.309,0,,32.077,0,45.383,0,30.849,0,139.3,1:48.309,09:47:41.118,0:32.077,0:45.383,0:30.849,211.8,Ad GEERTS,,AM,,#Team PGZ by Red Ant Racing,,
11,1,2,1:39.346,0,,24.275,0,44.167,0,30.904,0,156.5,3:27.655,09:49:20.464,0:24.275,0:44.167,0:30.904,228.3,Ad GEERTS,,AM,,#Team PGZ by Red Ant Racing,,
11,1,3,1:39.441,0,,24.409,0,43.747,0,31.285,0,156.3,5:07.096,09:50:59.905,0:24.409,0:43.747,0:31.285,236.8,Ad GEERTS,,AM,,#Team PGZ by Red Ant Racing,,
11,1,4,1:39.744,0,,25.832,0,43.422,0,30.490,0,155.8,6:46.840,09:52:39.649,0:25.832,0:43.422,0:30.490,232.8,Ad GEERTS,,AM,,#Team PGZ by Red Ant Racing,,
11,1,5,1:38.649,0,,24.289,0,43.303,0,31.057,0,157.6,8:25.489,09:54:18.298,0:24.289,0:43.303,0:31.057,235.8,Ad GEERTS,,AM,,#Team PGZ by Red Ant Racing,,
11,1,6,1:37.929,0,,24.120,0,43.041,0,30.768,0,158.7,10:03.418,09:55:56.227,0:24.120,0:43.041,0:30.768,236.3,Ad GEERTS,,AM,,#Team PGZ by Red Ant Racing,,
11,1,7,1:37.571,0,,24.219,0,42.781,0,30.571,0,159.3,11:40.989,09:57:33.798,0:24.219,0:42.781,0:30.571,236.8,Ad GEERTS,,AM,,#Team PGZ by Red Ant Racing,,
11,1,8,1:37.902,0,,24.292,0,42.937,0,30.673,0,158.8,13:18.891,09:59:11.700,0:24.292,0:42.937,0:30.673,237.4,Ad GEERTS,,AM,,#Team PGZ by Red Ant Racing,,
11,1,9,1:37.131,0,,24.073,0,42.534,0,30.524,0,160.0,14:56.022,10:00:48.831,0:24.073,0:42.534,0:30.524,237.9,Ad GEERTS,,AM,,#Team PGZ by Red Ant Racing,,
11,1,10,1:37.332,0,,24.149,0,42.759,0,30.424,0,159.7,16:33.354,10:02:26.163,0:24.149,0:42.759,0:30.424,237.9,Ad GEERTS,,AM,,#Team PGZ by Red Ant Racing,,
11,1,11,1:38.098,0,,23.929,0,43.052,0,31.117,0,158.5,18:11.452,10:04:04.261,0:23.929,0:43.052,0:31.117,236.3,Ad GEERTS,,AM,,#Team PGZ by Red Ant Racing,,
11,1,12,1:37.223,0,,24.001,0,42.696,0,30.526,0,159.9,19:48.675,10:05:41.484,0:24.001,0:42.696,0:30.526,235.3,Ad GEERTS,,AM,,#Team PGZ by Red Ant Racing,,
11,1,13,1:36.185,0,,23.892,0,42.108,0,30.185,0,161.6,21:24.860,10:07:17.669,0:23.892,0:42.108,0:30.185,236.8,Ad GEERTS,,AM,,#Team PGZ by Red Ant Racing,,
11,1,14,1:36.860,0,,23.869,0,42.315,0,30.676,0,160.5,23:01.720,10:08:54.529,0:23.869,0:42.315,0:30.676,236.8,Ad GEERTS,,AM,,#Team PGZ by Red Ant Racing,,
11,1,15,1:36.164,2,,23.930,0,42.103,2,30.131,2,161.6,24:37.884,10:10:30.693,0:23.930,0:42.103,0:30.131,238.4,Ad GEERTS,,AM,,#Team PGZ by Red Ant Racing,,
11,1,16,1:36.692,0,,24.008,0,42.401,0,30.283,0,160.8,26:14.576,10:12:07.385,0:24.008,0:42.401,0:30.283,238.4,Ad GEERTS,,AM,,#Team PGZ by Red Ant Racing,,
11,1,17,1:37.354,0,,24.305,0,42.744,0,30.305,0,159.7,27:51.930,10:13:44.739,0:24.305,0:42.744,0:30.305,236.8,Ad GEERTS,,AM,,#Team PGZ by Red Ant Racing,,
11,1,18,1:37.679,0,,23.799,2,42.988,0,30.892,0,159.1,29:29.609,10:15:22.418,0:23.799,0:42.988,0:30.892,236.8,Ad GEERTS,,AM,,#Team PGZ by Red Ant Racing,,
11,1,19,1:48.046,0,,23.834,0,53.881,0,30.331,0,143.9,31:17.655,10:17:10.464,0:23.834,0:53.881,0:30.331,238.4,Ad GEERTS,,AM,,#Team PGZ by Red Ant Racing,,
15,1,1,1:36.728,0,,26.235,0,41.611,0,28.882,0,156.0,1:36.728,09:47:29.537,0:26.235,0:41.611,0:28.882,233.8,Glenn VAN PARIJS,,PRO,,NGT Racing,,
15,1,2,1:34.085,0,,23.627,0,41.755,0,28.703,0,165.2,3:10.813,09:49:03.622,0:23.627,0:41.755,0:28.703,232.3,Glenn VAN PARIJS,,PRO,,NGT Racing,,
15,1,3,1:32.858,0,,23.235,0,41.003,0,28.620,0,167.4,4:43.671,09:50:36.480,0:23.235,0:41.003,0:28.620,237.4,Glenn VAN PARIJS,,PRO,,NGT Racing,,
