NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,
11,3,1,4:23.615,0,,3:05.086,0,46.971,0,31.558,0,57.2,4:23.615,09:04:23.615,3:05.086,0:46.971,0:31.558,183.4,JOEY ALDERS,0:02:40.011,LMP3,,Eurointernational,Ligier,
11,3,2,1:39.804,0,,24.463,0,44.918,0,30.423,0,155.8,6:03.419,09:06:03.419,0:24.463,0:44.918,0:30.423,216.9,JOEY ALDERS,,LMP3,,Eurointernational,Ligier,
11,3,3,1:40.128,0,,25.360,0,44.683,0,30.085,0,155.2,7:43.547,09:07:43.547,0:25.360,0:44.683,0:30.085,201.1,JOEY ALDERS,,LMP3,,Eurointernational,Ligier,
11,3,4,1:38.971,0,,24.831,0,44.032,0,30.108,0,157.1,9:22.518,09:09:22.518,0:24.831,0:44.032,0:30.108,227.4,JOEY ALDERS,,LMP3,,Eurointernational,Ligier,
11,3,5,1:38.010,0,,23.961,0,43.979,0,30.070,0,158.6,11:00.528,09:11:00.528,0:23.961,0:43.979,0:30.070,228.3,JOEY ALDERS,,LMP3,,Eurointernational,Ligier,
11,3,6,1:36.617,0,,23.895,0,43.054,0,29.668,0,160.9,12:37.145,09:12:37.145,0:23.895,0:43.054,0:29.668,232.8,JOEY ALDERS,,LMP3,,Eurointernational,Ligier,
11,3,7,1:36.377,0,,23.976,0,42.827,0,29.574,0,161.3,14:13.522,09:14:13.522,0:23.976,0:42.827,0:29.574,232.8,JOEY ALDERS,,LMP3,,Eurointernational,Ligier,
11,3,8,1:37.158,0,,23.869,0,43.503,0,29.786,0,160.0,15:50.680,09:15:50.680,0:23.869,0:43.503,0:29.786,234.3,JOEY ALDERS,,LMP3,,Eurointernational,Ligier,
11,3,9,1:35.745,0,,23.864,0,42.413,0,29.468,0,162.4,17:26.425,09:17:26.425,0:23.864,0:42.413,0:29.468,235.3,JOEY ALDERS,,LMP3,,Eurointernational,Ligier,
11,3,10,1:41.899,0,B,23.945,0,42.737,0,35.217,0,152.6,19:08.324,09:19:08.324,0:23.945,0:42.737,0:35.217,233.8,JOEY ALDERS,,LMP3,,Eurointernational,Ligier,
11,3,11,2:56.005,0,,1:43.991,0,42.733,0,29.281,0,88.3,22:04.329,09:22:04.329,1:43.991,0:42.733,0:29.281,232.8,JOEY ALDERS,0:01:25.911,LMP3,,Eurointernational,Ligier,
