POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,65,Panis Racing,Manuel MALDONADO,Charles MILESI,Arthur LECLERC,,Oreca 07 - Gibson,G,LMP2,,,Classified,67,3:02'08.568,,,51,2'01.531,207.5,,
2,14,AO by TF,Jonny EDGAR,Louis DELÉTRAZ,Robert KUBICA,,Oreca 07 - Gibson,G,LMP2,,,Classified,67,3:02'27.035,18.467,18.467,49,2'01.415,207.7,,
3,22,United Autosports,Filip UGRAN,Marino SATO,Benjamin HANLEY,,Oreca 07 - Gibson,G,LMP2,,,Classified,67,3:02'27.294,18.726,0.259,61,2'02.583,205.7,,
4,43,Inter Europol Competition,Sebastian ALVAREZ,Vladislav LOMKO,Tom DILLMANN,,Oreca 07 - Gibson,G,LMP2,,,Classified,67,3:02'31.312,22.744,4.018,43,2'01.643,207.3,,
5,20,Algarve Pro Racing,Kriton LENTOUDIS,Richard BRADLEY,Alex QUINN,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,67,3:02'34.254,25.686,2.942,40,2'03.223,204.6,,
6,21,United Autosports,Daniel SCHNEIDER,Andrew MEYRICK,Filipe ALBUQUERQUE,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,67,3:02'40.577,32.009,6.323,41,2'03.326,204.5,,
7,37,COOL Racing,Lorenzo FLUXA,Malthe JAKOBSEN,Ritomo MIYATA,,Oreca 07 - Gibson,G,LMP2,,,Classified,67,3:02'40.868,32.300,0.291,50,2'02.261,206.2,,
8,77,Proton Competition,Giorgio RODA,René BINDER,Bent VISCAAL,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,67,3:02'45.750,37.182,4.882,60,2'03.237,204.6,,
9,30,Duqueine Team,Rasmus LINDH,Jean-Baptiste SIMMENAUER,James ALLEN,,Oreca 07 - Gibson,G,LMP2,,,Classified,67,3:02'49.644,41.076,3.894,52,2'02.799,205.3,,
10,9,Iron Lynx - Proton,Jonas RIED,Maceo CAPIETTO,Matteo CAIROLI,,Oreca 07 - Gibson,G,LMP2,,,Classified,67,3:02'51.261,42.693,1.617,54,2'03.000,205.0,,
11,10,Vector Sport,Ryan CULLEN,Stéphane RICHELMI,Felipe DRUGOVICH,,Oreca 07 - Gibson,G,LMP2,,,Classified,67,3:02'51.597,43.029,0.336,44,2'02.042,206.6,,
12,19,Team Virage,Anthony WELLS,Wayne BOYD,Tristan VAUTIER,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,67,3:02'52.587,44.019,0.990,52,2'03.427,204.3,,
13,28,IDEC Sport,Marcos SIEBERT,Reshad DE GERUS,Job VAN UITERT,,Oreca 07 - Gibson,G,LMP2,,,Classified,67,3:02'54.492,45.924,1.905,50,2'01.535,207.5,,
14,34,Inter Europol Competition,Oliver GRAY,Clément NOVALAK,Luca GHIOTTO,,Oreca 07 - Gibson,G,LMP2,,,Classified,67,3:02'59.334,50.766,4.842,63,2'01.933,206.8,,
15,83,AF Corse,François PERRODO,Matthieu VAXIVIERE,Alessio ROVERA,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,67,3:03'26.553,1'17.985,27.219,51,2'02.466,205.9,,
16,25,Algarve Pro Racing,Matthias KAISER,Olli CALDWELL,Alexander LYNN,,Oreca 07 - Gibson,G,LMP2,,,Classified,67,3:03'35.814,1'27.246,9.261,39,2'03.578,204.0,,
17,3,DKR Engineering,Andres LATORRE CANON,Cem BOLUKBASI,Laurents HÖRR,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,67,3:03'55.049,1'46.481,19.235,65,2'03.334,204.4,,
18,24,Nielsen Racing,John FALB,Colin NOBLE,Nicholas YELLOLY,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,67,3:04'02.780,1'54.212,7.731,67,2'02.927,205.1,,
19,47,COOL Racing,Carl BENNETT,Ferdinand HABSBURG,Frederik VESTI,,Oreca 07 - Gibson,G,LMP2,,,Classified,67,3:04'08.151,1'59.583,5.371,56,2'03.000,205.0,,
20,23,United Autosports,Bijoy GARG,Fabio SCHERER,Paul DI RESTA,,Oreca 07 - Gibson,G,LMP2,,,Classified,67,3:04'08.537,1'59.969,0.386,45,2'03.438,204.3,,
21,27,Nielsen Racing,David HEINEMEIER HANSSON,Benjamin PEDERSEN,William STEVENS,,Oreca 07 - Gibson,G,LMP2,,,Classified,67,3:04'10.001,2'01.433,1.464,50,2'03.425,204.3,,
22,31,Racing Spirit of Leman,Jacques WOLFF,Jean-Ludovic FOUBERT,Antoine DOQUIN,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,65,3:02'42.868,2 Laps,2 Laps,47,2'13.039,189.5,,
23,8,Team Virage,Julien GERBI,Bernardo PINHEIRO,Gillian HENRION,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,65,3:02'56.342,2 Laps,13.474,17,2'13.632,188.7,,
24,11,Eurointernational,Matthew Richard BELL,Adam ALI,,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,65,3:03'14.949,2 Laps,18.607,65,2'12.968,189.6,,
25,12,WTM by Rinaldi Racing,Torsten KRATZ,Leonard WEISS,Oscar TUNJO,,Duqueine M30 - D08 - Nissan,M,LMP3,,,Classified,65,3:03'31.654,2 Laps,16.705,47,2'12.966,189.6,,
26,35,Ultimate,Louis ROSSI,Jean-Baptiste LAHAYE,Matthieu LAHAYE,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,65,3:03'37.827,2 Laps,6.173,52,2'13.621,188.7,,
27,15,RLR M Sport,Michael JENSEN,Nick ADCOCK,Gael JULIEN,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,65,3:03'59.696,2 Laps,21.869,42,2'11.843,191.2,,
28,4,DKR Engineering,Alexander MATTSCHULL,Wyatt BRICHACEK,,,Duqueine M30 - D08 - Nissan,M,LMP3,,,Classified,65,3:04'00.543,2 Laps,0.847,17,2'11.986,191.0,,
29,17,COOL Racing,Miguel CRISTÓVÃO,Cédric OLTRAMARE,Manuel ESPIRITO SANTO,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,64,3:01'09.124,3 Laps,1 Laps,59,2'14.106,188.0,,
30,5,RLR M Sport,James DAYSON,Daniel ALI,Bailey VOISIN,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,64,3:02'04.387,3 Laps,55.263,63,2'13.472,188.9,,
31,88,Inter Europol Competition,Alexander BUKHANTSOV,Kai ASKEY,Pedro PERINO,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,64,3:02'18.769,3 Laps,14.382,62,2'12.696,190.0,,
32,57,Kessel Racing,Takeshi KIMURA,Esteban MASSON,Daniel SERRA,,Ferrari 296 LMGT3,G,LMGT3,,,Classified,63,3:02'20.964,4 Laps,1 Laps,59,2'16.623,184.6,,
33,60,Proton Competition,Claudio SCHIAVONI,Matteo CRESSONI,Julien ANDLAUER,,Porsche 911 GT3 R LMGT3,G,LMGT3,,,Classified,63,3:02'41.854,4 Laps,20.890,48,2'18.148,182.5,,
34,97,Grid Motorsport by TF,Martin BERRY,Lorcan HANAFIN,Jonathan ADAM,,Aston Martin Vantage AMR LMGT3,G,LMGT3,,,Classified,63,3:02'47.812,4 Laps,5.958,38,2'17.874,182.9,,
35,59,Racing Spirit of Leman,Derek DEBOER,Casper STEVENSON,Valentin HASSE CLOT,,Aston Martin Vantage AMR LMGT3,G,LMGT3,,,Classified,63,3:02'49.643,4 Laps,1.831,38,2'17.771,183.0,,
36,86,GR Racing,Michael WAINWRIGHT,Riccardo PERA,Davide RIGON,,Ferrari 296 LMGT3,G,LMGT3,,,Classified,63,3:02'50.821,4 Laps,1.178,59,2'16.910,184.2,,
37,51,AF Corse,Charles-Henri SAMANI,Emmanuel COLLARD,Nicolas VARRONE,,Ferrari 296 LMGT3,G,LMGT3,,,Classified,63,3:03'06.380,4 Laps,15.559,56,2'17.999,182.7,,
38,29,Richard Mille by TDS,Rodrigo SALES,Mathias BECHE,Grégoire SAUCY,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,31,1:34'04.804,36 Laps,32 Laps,15,2'05.368,201.1,,
39,50,Formula Racing,Johnny LAURSEN,Conrad LAURSEN,Nicklas NIELSEN,,Ferrari 296 LMGT3,G,LMGT3,,,Classified,30,1:34'03.147,37 Laps,1 Laps,14,2'19.315,181.0,,
