POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_ECM Driver Id,DRIVER1_ECM Country Id,DRIVER1_*Extra 3,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_ECM Driver Id,DRIVER2_ECM Country Id,DRIVER2_*Extra 3,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_ECM Driver Id,DRIVER3_ECM Country Id,DRIVER3_*Extra 3,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_ECM Driver Id,DRIVER4_ECM Country Id,DRIVER4_*Extra 3,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_ECM Driver Id,DRIVER5_ECM Country Id,DRIVER5_*Extra 3,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_ECM Driver Id,DRIVER6_ECM Country Id,DRIVER6_*Extra 3,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
27,88,39,2:13.034,+12.175,+0.221,189.5,40,Inter Europol Competition,LMP3,,,Ligier JS P320 - Nissan,M,87949,402,6,5981,258,181,,,INTER EUROPOL,,Alexander,BUKHANTSOV,B,,ARE,,10453,61,,01:45:00,None,Kai,ASKEY,S,,GBR,,10822,188,,00:40:00,None,Pedro,PERINO,S,,PRT,,10862,184,,00:40:00,None,,,,,,,,,,,,,,,,,,,
28,15,14,2:13.053,+12.194,+0.019,189.5,34,RLR M Sport,LMP3,,,Ligier JS P320 - Nissan,M,87917,530,6,5981,258,188,,,RLR,,Michael,JENSEN,B,,ZAF,,9543,2,,00:50:00,None,Nick,ADCOCK,B,,ZAF,,9627,2,,00:50:00,None,Gael,JULIEN,S,,FRA,,10970,70,,00:40:00,None,,,,,,,,,,,,,,,,,,,
29,31,9,2:13.310,+12.451,+0.257,189.1,11,Racing Spirit of Leman,LMP3,,,Ligier JS P320 - Nissan,M,87930,6194,6,5981,258,219,,,RSL,,Jacques,WOLFF,B,,FRA,,8848,70,,00:50:00,None,Jean-Ludovic,FOUBERT,B,,FRA,,9122,70,,00:50:00,None,Antoine,DOQUIN,S,,FRA,,9884,70,,00:40:00,None,,,,,,,,,,,,,,,,,,,
30,17,31,2:13.357,+12.498,+0.047,189.1,37,COOL Racing,LMP3,,,Ligier JS P320 - Nissan,M,87918,5790,6,5981,258,219,,,COOL RACING,,Miguel,CRISTÓVÃO,B,,PRT,,9850,184,,01:45:00,None,Cédric,OLTRAMARE,S,,CHE,,10073,219,,00:40:00,None,Manuel,ESPIRITO SANTO,S,,PRT,,10888,184,,00:40:00,None,,,,,,,,,,,,,,,,,,,
31,8,10,2:13.803,+12.944,+0.446,188.4,35,Team Virage,LMP3,,,Ligier JS P320 - Nissan,M,87911,5892,6,5981,258,181,,,TEAM VIRAGE,,Julien,GERBI,B,,DZA,,9862,4,,01:45:00,None,Bernardo,PINHEIRO,S,,PRT,,10830,184,,00:40:00,None,Gillian,HENRION,S,,FRA,,10628,70,,00:40:00,None,,,,,,,,,,,,,,,,,,,
32,5,29,2:16.248,+15.389,+2.445,185.1,31,RLR M Sport,LMP3,,,Ligier JS P320 - Nissan,M,87910,530,6,5981,258,188,,,RLR,,James,DAYSON,B,,CAN,,8852,40,,01:45:00,None,Daniel,ALI,S,,CAN,,10863,40,,00:40:00,None,Bailey,VOISIN,S,,GBR,,10510,188,,00:40:00,None,,,,,,,,,,,,,,,,,,,
33,57,8,2:16.396,+15.537,+0.148,184.9,38,Kessel Racing,LMGT3,,,Ferrari 296 LMGT3,G,87939,120,4179,6245,3,219,,,KESSEL RACING,,Takeshi,KIMURA,B,,JPN,,9416,121,,01:30:00,None,Esteban,MASSON,S,,FRA,,11272,70,,00:45:00,None,Daniel,SERRA,P,,BRA,,500,32,,00:40:00,01:15:00,,,,,,,,,,,,,,,,,,,
34,66,25,2:16.550,+15.691,+0.154,184.7,32,JMW Motorsport,LMGT3,,,Ferrari 296 LMGT3,G,87944,35,4179,6245,3,188,,,JMW MOTORSPORT,,John,HARTSHORNE,B,,GBR,,823,188,,01:30:00,None,Ben,TUCK,S,,GBR,,10972,188,,00:45:00,None,Philip,KEEN,G,,GBR,,1029,188,,00:40:00,01:15:00,,,,,,,,,,,,,,,,,,,
35,60,13,2:16.909,+16.050,+0.359,184.2,35,Proton Competition,LMGT3,,,Porsche 911 GT3 R LMGT3,G,87941,45,4179,6250,4368,5,,,PROTON,,Claudio,SCHIAVONI,B,,CHE,,8812,219,,01:30:00,None,Matteo,CRESSONI,S,,ITA,,338,119,,00:45:00,None,Julien,ANDLAUER,G,,FRA,,9192,70,,00:40:00,01:15:00,,,,,,,,,,,,,,,,,,,
36,51,13,2:16.930,+16.071,+0.021,184.1,33,AF Corse,LMGT3,,,Ferrari 296 LMGT3,G,87937,16,4179,6245,3,119,,,AF CORSE,,Charles-Henri,SAMANI,B,,FRA,,10158,70,,01:30:00,None,Emmanuel,COLLARD,S,,FRA,,24,70,,00:45:00,None,Nicolas,VARRONE,G,,ARG,,9853,13,,00:40:00,01:15:00,,,,,,,,,,,,,,,,,,,
37,50,8,2:16.990,+16.131,+0.060,184.1,38,Formula Racing,LMGT3,,,Ferrari 296 LMGT3,G,87936,112,4179,6245,3,57,,,FORMULA RACING,,Johnny,LAURSEN,B,,DNK,,418,57,,01:30:00,None,Conrad,LAURSEN,S,,DNK,,10866,57,,00:45:00,None,Nicklas,NIELSEN,P,,DNK,,9432,57,,00:40:00,01:15:00,,,,,,,,,,,,,,,,,,,
38,63,9,2:17.266,+16.407,+0.276,183.7,37,Iron Lynx,LMGT3,,,Lamborghini Huracan LMGT3 Evo2,G,87942,5979,4179,6247,4366,119,,,IRON LYNX,,Hiroshi,HAMAGUCHI,B,,JPN,,1950,121,,01:30:00,None,Axcil,JEFFERIES,S,,ZWE,,9876,251,,00:45:00,None,Andrea,CALDARELLI,P,,MCO,,8182,154,,00:40:00,01:15:00,,,,,,,,,,,,,,,,,,,
39,55,36,2:17.669,+16.810,+0.403,183.2,38,Spirit of Race,LMGT3,,,Ferrari 296 LMGT3,G,87938,5546,4179,6245,3,219,,,SPIRIT OF RACE,,Duncan,CAMERON,B,,GBR,,327,188,,01:30:00,None,David,PEREL,S,,ZAF,,9590,2,,00:45:00,None,Matthew,GRIFFIN,G,,IRL,,7395,116,,00:40:00,01:15:00,,,,,,,,,,,,,,,,,,,
40,97,8,2:17.776,+16.917,+0.107,183.0,37,Grid Motorsport by TF,LMGT3,,,Aston Martin Vantage AMR LMGT3,G,87950,6368,4179,6242,260,188,,,GRID M'SPORT TF,,Martin,BERRY,B,,SGP,,10878,212,,01:30:00,None,Lorcan,HANAFIN,S,,GBR,,10851,188,,00:45:00,None,Jonathan,ADAM,P,,GBR,,194,188,,00:40:00,01:15:00,,,,,,,,,,,,,,,,,,,
41,86,9,2:17.828,+16.969,+0.052,182.9,35,GR Racing,LMGT3,,,Ferrari 296 LMGT3,G,87948,6065,4179,6245,3,188,,,GR RACING,,Michael,WAINWRIGHT,B,,FRA,,442,70,,01:30:00,None,Riccardo,PERA,S,,ITA,,9187,119,,00:45:00,None,Davide,RIGON,P,,ITA,,266,119,,00:40:00,01:15:00,,,,,,,,,,,,,,,,,,,
42,59,13,2:18.283,+17.424,+0.455,182.3,36,Racing Spirit of Leman,LMGT3,,,Aston Martin Vantage AMR LMGT3,G,87940,6194,4179,6242,260,219,,,RSL,,Derek,DEBOER,B,,USA,,11282,66,,01:30:00,None,Casper,STEVENSON,S,,GBR,,10872,188,,00:45:00,None,Valentin,HASSE CLOT,G,,FRA,,10308,70,,00:40:00,01:15:00,,,,,,,,,,,,,,,,,,,
43,85,17,2:18.574,+17.715,+0.291,182.0,34,Iron Dames,LMGT3,,,Porsche 911 GT3 R LMGT3,G,87947,6158,4179,6250,4368,119,,,IRON DAMES,,Sarah,BOVY,B,,BEL,,1191,23,,01:30:00,None,Rahel,FREY,S,,CHE,,1143,219,,00:45:00,None,Michelle,GATTING,G,,DNK,,9343,57,,00:40:00,01:15:00,,,,,,,,,,,,,,,,,,,
