POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,43,Inter Europol Competition,Sebastian ALVAREZ,Vladislav LOMKO,Tom DILLMANN,,Oreca 07 - Gibson,G,LMP2,,,Classified,22,1:00'12.034,,,5,2'01.982,206.7,,
2,14,AO by TF,Jonny EDGAR,Louis DELÉTRAZ,Robert KUBICA,,Oreca 07 - Gibson,G,LMP2,,,Classified,22,1:00'18.483,6.449,6.449,5,2'01.907,206.8,,
3,25,Algarve Pro Racing,Matthias KAISER,Olli CALDWELL,Alexander LYNN,,Oreca 07 - Gibson,G,LMP2,,,Classified,22,1:00'43.973,31.939,25.490,5,2'03.797,203.7,,
4,10,Vector Sport,Ryan CULLEN,Stéphane RICHELMI,Felipe DRUGOVICH,,Oreca 07 - Gibson,G,LMP2,,,Classified,22,1:00'44.836,32.802,0.863,12,2'03.365,204.4,,
5,22,United Autosports,Filip UGRAN,Marino SATO,Benjamin HANLEY,,Oreca 07 - Gibson,G,LMP2,,,Classified,22,1:00'45.619,33.585,0.783,15,2'02.634,205.6,,
6,28,IDEC Sport,Marcos SIEBERT,Reshad DE GERUS,Job VAN UITERT,,Oreca 07 - Gibson,G,LMP2,,,Classified,22,1:00'46.963,34.929,1.344,4,2'03.687,203.9,,
7,23,United Autosports,Bijoy GARG,Fabio SCHERER,Paul DI RESTA,,Oreca 07 - Gibson,G,LMP2,,,Classified,22,1:00'55.427,43.393,8.464,16,2'03.439,204.3,,
8,9,Iron Lynx - Proton,Jonas RIED,Maceo CAPIETTO,Matteo CAIROLI,,Oreca 07 - Gibson,G,LMP2,,,Classified,22,1:01'03.179,51.145,7.752,16,2'03.734,203.8,,
9,30,Duqueine Team,Rasmus LINDH,Jean-Baptiste SIMMENAUER,James ALLEN,,Oreca 07 - Gibson,G,LMP2,,,Classified,22,1:01'06.172,54.138,2.993,16,2'03.282,204.5,,
10,27,Nielsen Racing,David HEINEMEIER HANSSON,Benjamin PEDERSEN,William STEVENS,,Oreca 07 - Gibson,G,LMP2,,,Classified,22,1:01'07.351,55.317,1.179,4,2'03.546,204.1,,
11,24,Nielsen Racing,John FALB,Colin NOBLE,Nicholas YELLOLY,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,22,1:01'08.390,56.356,1.039,5,2'04.614,202.3,,
12,65,Panis Racing,Manuel MALDONADO,Charles MILESI,Arthur LECLERC,,Oreca 07 - Gibson,G,LMP2,,,Classified,22,1:01'18.392,1'06.358,10.002,16,2'02.201,206.3,,
13,37,COOL Racing,Lorenzo FLUXA,Malthe JAKOBSEN,Ritomo MIYATA,,Oreca 07 - Gibson,G,LMP2,,,Classified,22,1:01'19.104,1'07.070,0.712,5,2'02.463,205.9,,
14,77,Proton Competition,Giorgio RODA,René BINDER,Bent VISCAAL,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,22,1:01'20.430,1'08.396,1.326,16,2'04.457,202.6,,
15,19,Team Virage,Anthony WELLS,Wayne BOYD,Tristan VAUTIER,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,22,1:01'30.480,1'18.446,10.050,17,2'05.716,200.6,,
