POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,14,AO by TF,Jonny EDGAR,Louis DELÉTRAZ,Robert KUBICA,,Oreca 07 - Gibson,G,LMP2,,,Classified,95,4:01'28.729,,,49,2'01.415,207.7,,
2,43,Inter Europol Competition,Sebastian ALVAREZ,Vladislav LOMKO,Tom DILLMANN,,Oreca 07 - Gibson,G,LMP2,,,Classified,95,4:01'29.829,1.100,1.100,43,2'01.643,207.3,,
3,28,IDEC Sport,Marcos SIEBERT,Reshad DE GERUS,Job VAN UITERT,,Oreca 07 - Gibson,G,LMP2,,,Classified,95,4:02'01.165,32.436,31.336,50,2'01.535,207.5,,
4,34,Inter Europol Competition,Oliver GRAY,Clément NOVALAK,Luca GHIOTTO,,Oreca 07 - Gibson,G,LMP2,,,Classified,95,4:02'02.460,33.731,1.295,63,2'01.933,206.8,,
5,37,COOL Racing,Lorenzo FLUXA,Malthe JAKOBSEN,Ritomo MIYATA,,Oreca 07 - Gibson,G,LMP2,,,Classified,95,4:02'14.387,45.658,11.927,50,2'02.261,206.2,,
6,65,Panis Racing,Manuel MALDONADO,Charles MILESI,Arthur LECLERC,,Oreca 07 - Gibson,G,LMP2,,,Classified,95,4:02'16.002,47.273,1.615,78,2'01.257,207.9,,
7,9,Iron Lynx - Proton,Jonas RIED,Maceo CAPIETTO,Matteo CAIROLI,,Oreca 07 - Gibson,G,LMP2,,,Classified,95,4:02'25.751,57.022,9.749,83,2'02.457,205.9,,
8,83,AF Corse,François PERRODO,Matthieu VAXIVIERE,Alessio ROVERA,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,95,4:02'30.032,1'01.303,4.281,51,2'02.466,205.9,,
9,77,Proton Competition,Giorgio RODA,René BINDER,Bent VISCAAL,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,95,4:02'47.337,1'18.608,17.305,60,2'03.237,204.6,,
10,10,Vector Sport,Ryan CULLEN,Stéphane RICHELMI,Felipe DRUGOVICH,,Oreca 07 - Gibson,G,LMP2,,,Classified,95,4:02'54.257,1'25.528,6.920,44,2'02.042,206.6,,
11,20,Algarve Pro Racing,Kriton LENTOUDIS,Richard BRADLEY,Alex QUINN,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,95,4:02'55.479,1'26.750,1.222,70,2'03.166,204.7,,
12,22,United Autosports,Filip UGRAN,Marino SATO,Benjamin HANLEY,,Oreca 07 - Gibson,G,LMP2,,,Classified,95,4:02'58.646,1'29.917,3.167,61,2'02.583,205.7,,
13,24,Nielsen Racing,John FALB,Colin NOBLE,Nicholas YELLOLY,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,95,4:02'59.186,1'30.457,0.540,69,2'02.901,205.2,,
14,23,United Autosports,Bijoy GARG,Fabio SCHERER,Paul DI RESTA,,Oreca 07 - Gibson,G,LMP2,,,Classified,95,4:03'01.303,1'32.574,2.117,69,2'03.086,204.8,,
15,3,DKR Engineering,Andres LATORRE CANON,Cem BOLUKBASI,Laurents HÖRR,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,95,4:03'12.539,1'43.810,11.236,65,2'03.334,204.4,,
16,21,United Autosports,Daniel SCHNEIDER,Andrew MEYRICK,Filipe ALBUQUERQUE,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,95,4:03'20.796,1'52.067,8.257,94,2'03.053,204.9,,
17,19,Team Virage,Anthony WELLS,Wayne BOYD,Tristan VAUTIER,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,95,4:03'28.221,1'59.492,7.425,52,2'03.427,204.3,,
18,47,COOL Racing,Carl BENNETT,Ferdinand HABSBURG,Frederik VESTI,,Oreca 07 - Gibson,G,LMP2,,,Classified,95,4:03'35.879,2'07.150,7.658,56,2'03.000,205.0,,
19,30,Duqueine Team,Rasmus LINDH,Jean-Baptiste SIMMENAUER,James ALLEN,,Oreca 07 - Gibson,G,LMP2,,,Classified,94,4:01'39.837,1 Laps,1 Laps,52,2'02.799,205.3,,
20,27,Nielsen Racing,David HEINEMEIER HANSSON,Benjamin PEDERSEN,William STEVENS,,Oreca 07 - Gibson,G,LMP2,,,Classified,94,4:01'42.641,1 Laps,2.804,50,2'03.425,204.3,,
21,25,Algarve Pro Racing,Matthias KAISER,Olli CALDWELL,Alexander LYNN,,Oreca 07 - Gibson,G,LMP2,,,Classified,92,4:01'38.377,3 Laps,2 Laps,39,2'03.578,204.0,,
22,11,Eurointernational,Matthew Richard BELL,Adam ALI,,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,91,4:02'18.577,4 Laps,1 Laps,65,2'12.968,189.6,,
23,31,Racing Spirit of Leman,Jacques WOLFF,Jean-Ludovic FOUBERT,Antoine DOQUIN,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,91,4:02'33.494,4 Laps,14.917,47,2'13.039,189.5,,
24,17,COOL Racing,Miguel CRISTÓVÃO,Cédric OLTRAMARE,Manuel ESPIRITO SANTO,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,91,4:02'45.917,4 Laps,12.423,72,2'12.464,190.3,,
25,15,RLR M Sport,Michael JENSEN,Nick ADCOCK,Gael JULIEN,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,91,4:02'58.402,4 Laps,12.485,42,2'11.843,191.2,,
26,35,Ultimate,Louis ROSSI,Jean-Baptiste LAHAYE,Matthieu LAHAYE,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,91,4:03'05.783,4 Laps,7.381,52,2'13.621,188.7,,
27,8,Team Virage,Julien GERBI,Bernardo PINHEIRO,Gillian HENRION,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,91,4:03'05.973,4 Laps,0.190,76,2'13.063,189.5,,
28,4,DKR Engineering,Alexander MATTSCHULL,Wyatt BRICHACEK,,,Duqueine M30 - D08 - Nissan,M,LMP3,,,Classified,91,4:03'11.644,4 Laps,5.671,17,2'11.986,191.0,,
29,12,WTM by Rinaldi Racing,Torsten KRATZ,Leonard WEISS,Oscar TUNJO,,Duqueine M30 - D08 - Nissan,M,LMP3,,,Classified,91,4:03'18.294,4 Laps,6.650,47,2'12.966,189.6,,
30,88,Inter Europol Competition,Alexander BUKHANTSOV,Kai ASKEY,Pedro PERINO,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,91,4:03'33.498,4 Laps,15.204,62,2'12.696,190.0,,
31,5,RLR M Sport,James DAYSON,Daniel ALI,Bailey VOISIN,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,90,4:02'23.944,5 Laps,1 Laps,63,2'13.472,188.9,,
32,57,Kessel Racing,Takeshi KIMURA,Esteban MASSON,Daniel SERRA,,Ferrari 296 LMGT3,G,LMGT3,,,Classified,89,4:03'30.522,6 Laps,1 Laps,59,2'16.623,184.6,,
33,86,GR Racing,Michael WAINWRIGHT,Riccardo PERA,Davide RIGON,,Ferrari 296 LMGT3,G,LMGT3,,,Classified,88,4:01'50.323,7 Laps,1 Laps,59,2'16.910,184.2,,
34,51,AF Corse,Charles-Henri SAMANI,Emmanuel COLLARD,Nicolas VARRONE,,Ferrari 296 LMGT3,G,LMGT3,,,Classified,88,4:02'17.723,7 Laps,27.400,72,2'17.185,183.8,,
35,59,Racing Spirit of Leman,Derek DEBOER,Casper STEVENSON,Valentin HASSE CLOT,,Aston Martin Vantage AMR LMGT3,G,LMGT3,,,Classified,88,4:02'25.707,7 Laps,7.984,38,2'17.771,183.0,,
36,97,Grid Motorsport by TF,Martin BERRY,Lorcan HANAFIN,Jonathan ADAM,,Aston Martin Vantage AMR LMGT3,G,LMGT3,,,Classified,88,4:02'53.745,7 Laps,28.038,38,2'17.874,182.9,,
37,60,Proton Competition,Claudio SCHIAVONI,Matteo CRESSONI,Julien ANDLAUER,,Porsche 911 GT3 R LMGT3,G,LMGT3,,,Classified,87,4:01'53.201,8 Laps,1 Laps,86,2'17.259,183.7,,
38,29,Richard Mille by TDS,Rodrigo SALES,Mathias BECHE,Grégoire SAUCY,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Not classified,31,1:34'04.804,64 Laps,56 Laps,15,2'05.368,201.1,,
39,50,Formula Racing,Johnny LAURSEN,Conrad LAURSEN,Nicklas NIELSEN,,Ferrari 296 LMGT3,G,LMGT3,,,Not classified,30,1:34'03.147,65 Laps,1 Laps,14,2'19.315,181.0,,
40,63,Iron Lynx,Hiroshi HAMAGUCHI,Axcil JEFFERIES,Andrea CALDARELLI,,Lamborghini Huracan LMGT3 Evo2,G,LMGT3,,,Not classified,25,1:16'22.537,70 Laps,5 Laps,14,2'18.975,181.4,,
41,85,Iron Dames,Sarah BOVY,Rahel FREY,Michelle GATTING,,Porsche 911 GT3 R LMGT3,G,LMGT3,,,Not classified,25,1:16'27.223,70 Laps,4.686,5,2'18.361,182.2,,
