POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,11,WTM by Rinaldi Racing,Torsten KRATZ,Leonard WEISS,Nicolas VARRONE,,Duqueine M30 - D08 - Nissan,M,LMP3,,,Classified,35,2:00'54.414,,,7,1'49.860,173.1,,
2,25,Algarve Pro Racing,John FALB,James ALLEN,Kyffin SIMPSON,,Oreca 07 - Gibson,M,LMP2,,,Classified,35,2:01'04.128,9.714,9.714,8,1'44.529,181.9,,
3,9,Graff Racing,Eric TROUILLET,Sebastien PAGE,Belen GARCIA,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,35,2:01'15.401,20.987,11.273,31,1'51.174,171.0,,
4,55,Rinaldi Racing,Lorcan HANAFIN,Matthias LUETHEN,Jonas RIED,,Duqueine M30 - D08 - Nissan,M,LMP3,,,Classified,35,2:01'20.078,25.664,4.677,31,1'51.296,170.8,,
5,29,MV2S Racing,Jerome DE SADELEER,Viacheslav GUTAK,Fabien LAVERGNE,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,35,2:01'36.617,42.203,16.539,8,1'50.799,171.6,,
6,73,Inter Europol Competition,John CORBETT,Alexander BUKHANTSOV,James WINSLOW,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,35,2:01'37.842,43.428,1.225,8,1'51.478,170.5,,
7,4,Nielsen Racing,Tony WELLS,Matthew BELL,,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,35,2:01'40.947,46.533,3.105,8,1'51.254,170.9,,
8,43,Inter Europol Competition,Nolan SIEGEL,Christian BOGLE,Charles CREWS,,Oreca 07 - Gibson,M,LMP2,,,Classified,35,2:01'49.577,55.163,8.630,8,1'43.762,183.2,,
9,98,99 Racing,Neel JANI,Nikita MAZEPIN,Ahmad AL HARTHY,,Oreca 07 - Gibson,M,LMP2,,,Classified,35,2:01'50.195,55.781,0.618,8,1'44.028,182.8,,
10,23,United Autosports,Yasser SHAHIN,Garnet PATTERSON,Oliver JARVIS,,Oreca 07 - Gibson,M,LMP2,,,Classified,35,2:01'53.662,59.248,3.467,34,1'44.105,182.6,,
11,15,RLR MSport,Amir FEYZULIN,Bijoy GARG,Andres LATORRE,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,35,2:01'54.720,1'00.306,1.058,6,1'53.025,168.2,,
12,3,DKR Engineering,Salih YOLUC,Charlie EASTWOOD,Ayhancan GUVEN,,Oreca 07 - Gibson,M,LMP2,,,Classified,35,2:02'00.117,1'05.703,5.397,8,1'44.169,182.5,,
13,53,Inter Europol Competition,Kai ASKEY,Wyatt BRICHACEK,Miguel CRISTOVAO,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,35,2:02'03.122,1'08.708,3.005,33,1'50.928,171.4,,
14,17,COOL Racing,Cedric OLTRAMARE,Adrien CHILA,Marcos SIEBERT,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,35,2:02'06.775,1'12.361,3.653,32,1'50.689,171.8,,
15,22,United Autosports,Philip HANSON,Paul DI RESTA,James MCGUIRE,,Oreca 07 - Gibson,M,LMP2,,,Classified,35,2:02'09.943,1'15.529,3.168,8,1'42.332,185.8,,
16,24,Nielsen Racing,Rodrigo SALES,Ben HANLEY,Mathias BECHE,,Oreca 07 - Gibson,M,LMP2,,,Classified,35,2:02'14.803,1'20.389,4.860,35,1'43.817,183.1,,
17,37,COOL Racing,Alexandre COIGNY,Malthe JAKOBSEN,,,Oreca 07 - Gibson,M,LMP2,,,Classified,35,2:02'21.644,1'27.230,6.841,32,1'45.784,179.7,,
18,63,Inter Europol Competition,Adam ALI,John SCHAUERMAN,James DAYSON,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,34,2:01'00.828,1 Laps,1 Laps,34,1'51.205,171.0,,
19,5,DKR Engineering,Tom VAN ROMPUY,Valentino CATALANO,,,Duqueine M30 - D08 - Nissan,M,LMP3,,,Classified,34,2:01'02.216,1 Laps,1.388,8,1'51.680,170.2,,
20,1,CD Sport,Michael JENSEN,Nick ADCOCK,Valdemar ERIKSEN,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,34,2:01'12.897,1 Laps,10.681,32,1'51.682,170.2,,
21,44,ARC Bratislava,Miro KONOPKA,Nicolas PINO,Lazlo TOTH,,Oreca 07 - Gibson,M,LMP2,,,Classified,34,2:01'18.451,1 Laps,5.554,7,1'49.274,174.0,,
22,33,Herberth Motorsport,Antares AU,Alfred RENAUER,Klaus BACHLER,,Porsche 911 GT3 R,M,GT,,,Classified,34,2:01'25.996,1 Laps,7.545,7,1'53.914,166.9,,
23,8,Graff Racing,Fabrice ROSSELLO,Xavier LLOVERAS,Francois HERIAU,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,34,2:01'38.035,1 Laps,12.039,7,1'51.687,170.2,,
24,7,Haupt Racing Team,Al Faisal AL ZUBAIR,Luca STOLZ,Martin KONRAD,,Mercedes AMG GT3,M,GT,,,Classified,34,2:01'40.306,1 Laps,2.271,30,1'54.469,166.1,,
25,34,Walkenhorst Motorsport,Chandler HULL,Nicky CATSBURG,Thomas MERRILL,,BMW M4 GT3,M,GT,,,Classified,34,2:01'50.049,1 Laps,9.743,7,1'55.277,164.9,,
26,77,D'Station Racing,Satoshi HOSHINO,Tomonobu FUJII,Charlie FAGG,,Aston Martin Vantage AMR GT3,M,GT,,,Classified,34,2:01'56.984,1 Laps,6.935,7,1'54.495,166.0,,
27,91,Herberth Motorsport,Alex MALYKHIN,Joel STURM,Harry KING,,Porsche 911 GT3 R,M,GT,,,Classified,34,2:01'59.587,1 Laps,2.603,30,1'56.087,163.8,,
28,19,Leipert Motorsport,Gabriel RINDONE,Brendon LEITCH,Marco MAPELLI,,Lamborghini Huracan GT3 Evo,M,GT,,,Classified,34,2:02'01.620,1 Laps,2.033,30,1'55.164,165.1,,
29,57,Car Guy,Takeshi KIMURA,Frederik SCHANDORFF,Mikkel JENSEN,,Ferrari 488 GT3,M,GT,,,Classified,34,2:02'21.531,1 Laps,19.911,15,1'53.745,167.1,,
30,95,TF Sport,John HARTSHORNE,Henrique CHAVES,Jonathan ADAM,,Aston Martin Vantage AMR GT3,M,GT,,,Classified,34,2:02'44.230,1 Laps,22.699,7,1'53.637,167.3,,
