POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,37,COOL Racing,Alexandre COIGNY,Malthe JAKOBSEN,,,Oreca 07 - Gibson,M,LMP2,,,Classified,100,4:03'13.317,,,82,1'42.085,186.2,,
2,23,United Autosports,Yasser SHAHIN,Garnet PATTERSON,Oliver JARVIS,,Oreca 07 - Gibson,M,LMP2,,,Classified,100,4:03'47.711,34.394,34.394,45,1'43.074,184.4,,
3,3,DKR Engineering,Salih YOLUC,Charlie EASTWOOD,Ayhancan GUVEN,,Oreca 07 - Gibson,M,LMP2,,,Classified,100,4:03'54.047,40.730,6.336,49,1'43.073,184.4,,
4,43,Inter Europol Competition,Nolan SIEGEL,Christian BOGLE,Charles CREWS,,Oreca 07 - Gibson,M,LMP2,,,Classified,100,4:04'15.953,1'02.636,21.906,77,1'43.088,184.4,,
5,22,United Autosports,Philip HANSON,Paul DI RESTA,James MCGUIRE,,Oreca 07 - Gibson,M,LMP2,,,Classified,100,4:04'21.445,1'08.128,5.492,8,1'42.332,185.8,,
6,24,Nielsen Racing,Rodrigo SALES,Ben HANLEY,Mathias BECHE,,Oreca 07 - Gibson,M,LMP2,,,Classified,100,4:04'40.694,1'27.377,19.249,38,1'43.135,184.3,,
7,98,99 Racing,Neel JANI,Nikita MAZEPIN,Ahmad AL HARTHY,,Oreca 07 - Gibson,M,LMP2,,,Classified,100,4:04'42.876,1'29.559,2.182,90,1'43.510,183.7,,
8,44,ARC Bratislava,Miro KONOPKA,Nicolas PINO,Lazlo TOTH,,Oreca 07 - Gibson,M,LMP2,,,Classified,98,4:04'05.799,2 Laps,2 Laps,68,1'43.511,183.7,,
9,4,Nielsen Racing,Tony WELLS,Matthew BELL,,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,97,4:03'56.515,3 Laps,1 Laps,60,1'50.066,172.7,,
10,25,Algarve Pro Racing,John FALB,James ALLEN,Kyffin SIMPSON,,Oreca 07 - Gibson,M,LMP2,,,Classified,97,4:04'00.854,3 Laps,4.339,73,1'43.106,184.4,,
