POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,23,United Autosports,Yasser SHAHIN,Garnet PATTERSON,Oliver JARVIS,,Oreca 07 - Gibson,M,LMP2,,,Classified,25,1:42'07.786,,,8,1'44.724,181.5,,
2,43,Inter Europol Competition,Nolan SIEGEL,Christian BOGLE,Charles CREWS,,Oreca 07 - Gibson,M,LMP2,,,Classified,25,1:42'08.136,0.350,0.350,8,1'43.762,183.2,,
3,25,Algarve Pro Racing,John FALB,James ALLEN,Kyffin SIMPSON,,Oreca 07 - Gibson,M,LMP2,,,Classified,25,1:42'13.402,5.616,5.266,8,1'44.529,181.9,,
4,98,99 Racing,Neel JANI,Nikita MAZEPIN,Ahmad AL HARTHY,,Oreca 07 - Gibson,M,LMP2,,,Classified,25,1:42'13.714,5.928,0.312,8,1'44.028,182.8,,
5,11,WTM by Rinaldi Racing,Torsten KRATZ,Leonard WEISS,Nicolas VARRONE,,Duqueine M30 - D08 - Nissan,M,LMP3,,,Classified,25,1:42'15.534,7.748,1.820,7,1'49.860,173.1,,
6,3,DKR Engineering,Salih YOLUC,Charlie EASTWOOD,Ayhancan GUVEN,,Oreca 07 - Gibson,M,LMP2,,,Classified,25,1:42'15.821,8.035,0.287,8,1'44.169,182.5,,
7,37,COOL Racing,Alexandre COIGNY,Malthe JAKOBSEN,,,Oreca 07 - Gibson,M,LMP2,,,Classified,25,1:42'16.508,8.722,0.687,8,1'45.910,179.5,,
8,24,Nielsen Racing,Rodrigo SALES,Ben HANLEY,Mathias BECHE,,Oreca 07 - Gibson,M,LMP2,,,Classified,25,1:42'16.989,9.203,0.481,14,1'45.652,179.9,,
9,17,COOL Racing,Cedric OLTRAMARE,Adrien CHILA,Marcos SIEBERT,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,25,1:42'18.573,10.787,1.584,15,1'51.252,170.9,,
10,22,United Autosports,Philip HANSON,Paul DI RESTA,James MCGUIRE,,Oreca 07 - Gibson,M,LMP2,,,Classified,25,1:42'18.933,11.147,0.360,8,1'42.332,185.8,,
11,9,Graff Racing,Eric TROUILLET,Sebastien PAGE,Belen GARCIA,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,25,1:42'20.871,13.085,1.938,8,1'51.223,170.9,,
12,55,Rinaldi Racing,Lorcan HANAFIN,Matthias LUETHEN,Jonas RIED,,Duqueine M30 - D08 - Nissan,M,LMP3,,,Classified,25,1:42'26.402,18.616,5.531,7,1'51.688,170.2,,
13,44,ARC Bratislava,Miro KONOPKA,Nicolas PINO,Lazlo TOTH,,Oreca 07 - Gibson,M,LMP2,,,Classified,25,1:42'27.345,19.559,0.943,7,1'49.274,174.0,,
14,8,Graff Racing,Fabrice ROSSELLO,Xavier LLOVERAS,Francois HERIAU,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,25,1:42'34.510,26.724,7.165,7,1'51.687,170.2,,
15,73,Inter Europol Competition,John CORBETT,Alexander BUKHANTSOV,James WINSLOW,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,25,1:42'36.459,28.673,1.949,8,1'51.478,170.5,,
16,53,Inter Europol Competition,Kai ASKEY,Wyatt BRICHACEK,Miguel CRISTOVAO,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,25,1:42'36.758,28.972,0.299,14,1'51.935,169.8,,
