POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_ECM Driver Id,DRIVER1_ECM Country Id,DRIVER1_*Extra 3,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_ECM Driver Id,DRIVER2_ECM Country Id,DRIVER2_*Extra 3,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_ECM Driver Id,DRIVER3_ECM Country Id,DRIVER3_*Extra 3,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_ECM Driver Id,DRIVER4_ECM Country Id,DRIVER4_*Extra 3,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_ECM Driver Id,DRIVER5_ECM Country Id,DRIVER5_*Extra 3,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_ECM Driver Id,DRIVER6_ECM Country Id,DRIVER6_*Extra 3,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
1,22,8,1:42.470,-,-,185.5,9,United Autosports,LMP2,,,Oreca 07 - Gibson,M,68540,532,3,6027,,188,,,,,Philip,Hanson,G,,GBR,,1946,188,,,Min 01:00:00,Paul,di Resta,P,,GBR,,9293,188,,,Min 01:00:00,James,McGuire,B,,USA,,8464,66,,,Min 01:00:00,,,,,,,,,,,,,,,,,,,
2,25,3,1:43.045,+0.575,+0.575,184.5,8,Algarve Pro Racing,LMP2,,,Oreca 07 - Gibson,M,68543,92,3,6027,,184,,,,,John,Falb,B,,USA,,1536,66,,,Min 01:00:00,James,Allen,G,,AUS,,8384,16,,,Min 01:00:00,Kyffin,Simpson,S,,USA,,10845,66,,,Min 01:00:00,,,,,,,,,,,,,,,,,,,
3,24,5,1:43.668,+1.198,+0.623,183.4,6,Nielsen Racing,LMP2,,,Oreca 07 - Gibson,M,68542,5670,3,6027,,188,,,,,Rodrigo,Sales,B,,USA,,9754,66,,,Min 01:00:00,Benjamin,Hanley,G,,GBR,,1972,188,,,Min 01:00:00,Mathias,Beche,G,,CHE,,151,219,,,Min 01:00:00,,,,,,,,,,,,,,,,,,,
4,44,6,1:44.450,+1.980,+0.782,182.0,8,ARC Bratislava,LMP2,,,Oreca 07 - Gibson,M,68549,562,3,6027,,213,,,,,Miro,Konopka,B,,SVK,,10901,213,,,Min 01:00:00,Nicolas,Pino,S,,CHL,,10281,42,,,Min 01:00:00,Lazlo,Toth,S,,HUN,,10902,93,,,Min 01:00:00,,,,,,,,,,,,,,,,,,,
5,3,3,1:45.325,+2.855,+0.875,180.5,7,DKR Engineering,LMP2,,,Oreca 07 - Gibson,M,68524,49,3,6027,,138,,,,,Salih,Yoluc,B,,TUR,,1346,240,,,Min 01:00:00,Charles,Eastwood,G,,IRL,,9016,116,,,Min 01:00:00,Ayhancan,Guven,G,,TUR,,10900,240,,,Min 01:00:00,,,,,,,,,,,,,,,,,,,
6,23,8,1:45.551,+3.081,+0.226,180.1,8,United Autosports,LMP2,,,Oreca 07 - Gibson,M,68541,532,3,6027,,188,,,,,Yasser,Shahin,B,,AUS,,10844,16,,,Min 01:00:00,Garnet,Patterson,S,,AUS,,10209,16,,,Min 01:00:00,Oliver,Jarvis,P,,GBR,,93,188,,,Min 01:00:00,,,,,,,,,,,,,,,,,,,
7,43,4,1:45.902,+3.432,+0.351,179.5,7,Inter Europol Competition,LMP2,,,Oreca 07 - Gibson,M,68548,402,3,6027,,181,,,,,Nolan,Siegel,S,,USA,,10899,66,,,Min 01:00:00,Christian,Bogle,S,,USA,,10823,66,,,Min 01:00:00,Charles,Crews,B,,USA,,9739,66,,,Min 01:00:00,,,,,,,,,,,,,,,,,,,
8,37,4,1:46.036,+3.566,+0.134,179.3,9,COOL Racing,LMP2,,,Oreca 07 - Gibson,M,68547,5790,3,6027,,219,,,,,Alexandre,Coigny,B,,CHE,,8440,219,,,Min 01:00:00,Malthe,Jakobsen,S,,DNK,,9610,57,,,Min 01:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
9,11,4,1:49.335,+6.865,+3.299,173.9,7,WTM by Rinaldi Racing,LMP3,,,Duqueine M30 - D08 - Nissan,M,68532,6302,6,5979,4408,5,,,,,Torsten,Kratz,B,,DEU,,10077,5,,,Min 01:45:00,Leonard,Weiss,S,,DEU,,9872,5,,,None,Nicolas,Varrone,S,,ARG,,9853,13,,,None,,,,,,,,,,,,,,,,,,,
10,17,6,1:49.612,+7.142,+0.277,173.4,7,COOL Racing,LMP3,,,Ligier JS P320 - Nissan,M,68535,5790,6,6102,,219,,,,,Cedric,Oltramare,S,,CHE,,10913,219,,,None,Adrien,Chila,B,,FRA,,8454,70,,,Min 01:45:00,Marcos,Siebert,S,,ARG,,10420,13,,,None,,,,,,,,,,,,,,,,,,,
11,1,7,1:50.363,+7.893,+0.751,172.3,8,CD Sport,LMP3,,,Ligier JS P320 - Nissan,M,68522,5840,6,6102,,64,,,,,Michael,Jensen,B,,DNK,,9543,57,,,Min 00:50:00,Nicholas,Adcock,B,,GBR,,9627,188,,,Min 00:50:00,Valdemar,Eriksen,S,,DNK,,10855,57,,,None,,,,,,,,,,,,,,,,,,,
12,53,3,1:50.390,+7.920,+0.027,172.2,6,Inter Europol Competition,LMP3,,,Ligier JS P320 - Nissan,M,68550,402,6,6102,,181,,,,,Kai,Askey,S,,GBR,,10822,188,,,None,Wyatt,Brichacek,S,,USA,,10856,66,,,None,Miguel,Cristovao,B,,PRT,,10916,184,,,Min 01:45:00,,,,,,,,,,,,,,,,,,,
13,4,4,1:51.288,+8.818,+0.898,170.8,5,Nielsen Racing,LMP3,,,Ligier JS P320 - Nissan,M,68525,5670,6,6102,,188,,,,,Anthony,Wells,B,,GBR,,10906,188,,,Min 01:45:00,Matthew,Bell,S,,GBR,,204,188,,,Min 00:50:00,,,,,,,,,,,,,,,,,,,,,,,,,
14,29,5,1:51.450,+8.980,+0.162,170.6,7,MV2S Racing,LMP3,,,Ligier JS P320 - Nissan,M,68544,5999,6,6102,,70,,,,,Jerome,de Sadeleer,B,,CHE,,10914,219,,,Min 01:45:00,Viacheslav,Gutak,S,,_,,10519,189,,,None,Fabien,Lavergne,S,,FRA,,9318,70,,,None,,,,,,,,,,,,,,,,,,,
15,98,2,1:51.793,+9.323,+0.343,170.1,6,99 Racing,LMP2,,,Oreca 07 - Gibson,M,68568,6301,3,6027,,188,,,,,Neel,Jani,P,,CHE,,16,219,,,Min 01:00:00,Nikita,Mazepin,P,,_,,10904,,,,Min 01:00:00,Ahmad,AL Harthy,B,,OMN,,,,,,Min 01:00:00,,,,,,,,,,,,,,,,,,,
16,5,4,1:52.374,+9.904,+0.581,169.2,8,DKR Engineering,LMP3,,,Duqueine M30 - D08 - Nissan,M,68526,49,6,5979,4408,138,,,,,Thomas,van Rompuy,B,,BEL,,10426,23,,,Min 01:45:00,Valentino,Catalano,S,,DEU,,10314,5,,,Min 00:50:00,,,,,,,,,,,,,,,,,,,,,,,,,
17,9,5,1:52.454,+9.984,+0.080,169.1,8,Graff Racing,LMP3,,,Ligier JS P320 - Nissan,M,68530,4378,6,6102,,70,,,,,Eric,Trouillet,B,,FRA,,1542,70,,,Min 00:50:00,Sebastien,Page,B,,CHE,,10910,219,,,Min 00:50:00,Belen,Garcia,S,,ESP,,10909,64,,,None,,,,,,,,,,,,,,,,,,,
18,72,7,1:52.702,+10.232,+0.248,168.7,8,Hub Auto Racing,GT,,,Mercedes AMG GT3,M,68561,6013,4083,5592,4314,253,,,,,Liam,Talbot,B,,AUS,,10072,16,,,Min 01:30:00,Jules,Gounon,P,,FRA,,9500,70,,,Max 01:15:00,Ollie,Millroy,S,,GBR,,,,,,Min 00:45:00,,,,,,,,,,,,,,,,,,,
19,8,8,1:52.883,+10.413,+0.181,168.4,8,Graff Racing,LMP3,,,Ligier JS P320 - Nissan,M,68529,4378,6,6102,,70,,,,,Fabrice,Rossello,B,,FRA,,10431,70,,,Min 00:50:00,Xavier,Lloveras,S,,ESP,,10438,64,,,None,Francois,Heriau,B,,FRA,,10908,70,,,Min 00:50:00,,,,,,,,,,,,,,,,,,,
20,7,6,1:52.884,+10.414,+0.001,168.4,6,Haupt Racing Team,GT,,,Mercedes AMG GT3,M,68528,6182,4083,5592,4314,170,,,,,Al,Faisal AL Zubair,S,,OMN,,10917,170,,,Min 00:45:00,Luca,Stolz,G,,DEU,,9294,5,,,Max 01:15:00,Martin,Konrad,B,,AUT,,10919,17,,,Min 01:30:00,,,,,,,,,,,,,,,,,,,
21,6,7,1:53.095,+10.625,+0.211,168.1,8,Haupt Racing Team,GT,,,Mercedes AMG GT3,M,68527,6182,4083,5592,4314,5,,,,,Arjun,Maini,G,,IND,,9355,112,,,Max 01:15:00,Frank,Bird,S,,GBR,,10442,188,,,Min 00:45:00,Michael,Blanchemain,B,,FRA,,10918,70,,,Min 01:30:00,,,,,,,,,,,,,,,,,,,
22,59,5,1:53.287,+10.817,+0.192,167.8,7,Garage 59,GT,,,McLaren 720S GT3,M,68554,5770,4083,6044,60,188,,,,,Nicholas,Halstead,B,,GBR,,10926,188,,,Min 01:30:00,Louis,Prette,S,,ITA,,9501,119,,,Min 00:45:00,Robert,Bell,P,,GBR,,222,188,,,Max 01:15:00,,,,,,,,,,,,,,,,,,,
23,57,5,1:53.443,+10.973,+0.156,167.6,8,Car Guy,GT,,,Ferrari 488 GT3,M,68553,6307,4083,5578,3,121,,,,,Takeshi,Kimura,B,,JPN,,9416,121,,,Min 01:30:00,Frederik,Schandorff,S,,DNK,,10641,57,,,Min 00:45:00,Mikkel,Jensen,G,,DNK,,8276,57,,,Max 01:15:00,,,,,,,,,,,,,,,,,,,
24,10,4,1:53.652,+11.182,+0.209,167.3,6,Getspeed,GT,,,Mercedes AMG GT3,M,68531,6304,4083,5592,4314,5,,,,,Raffaele,Marciello,P,,ITA,,10402,119,,,Max 01:15:00,Fabian,Schiller,S,,DEU,,10920,5,,,Min 00:45:00,Florian,Scholze,B,,DEU,,9586,5,,,Min 01:30:00,,,,,,,,,,,,,,,,,,,
25,77,4,1:53.780,+11.310,+0.128,167.1,7,D'Station Racing,GT,,,Aston Martin Vantage AMR GT3,M,68564,6071,4083,6085,260,121,,,,,Satoshi,Hoshino,B,,JPN,,1310,121,,,Min 01:30:00,Tomonobu,Fujii,G,,JPN,,1308,121,,,Max 01:15:00,Charles,Fagg,S,,GBR,,10935,188,,,Min 00:45:00,,,,,,,,,,,,,,,,,,,
26,73,7,1:53.818,+11.348,+0.038,167.0,7,Inter Europol Competition,LMP3,,,Ligier JS P320 - Nissan,M,68562,402,6,6102,,181,,,,,John,Corbett,B,,AUS,,8816,16,,,Min 00:50:00,Alexander,Bukhantsov,B,,KNA,,10453,198,,,Min 00:50:00,James,Winslow,S,,GBR,,320,188,,,None,,,,,,,,,,,,,,,,,,,
27,34,6,1:53.895,+11.425,+0.077,166.9,7,Walkenhorst Motorsport,GT,,,BMW M4 GT3,M,68546,6177,4083,6128,4354,5,,,,,Chandler,Hull,S,,USA,,10403,66,,,Min 00:45:00,Nicky,Catsburg,P,,NLD,,9020,178,,,Max 01:15:00,Thomas,Merrill,B,,USA,,10793,66,,,Min 01:30:00,,,,,,,,,,,,,,,,,,,
28,88,8,1:53.917,+11.447,+0.022,166.9,8,Garage 59,GT,,,McLaren 720S GT3,M,68565,5770,4083,6044,60,188,,,,,Alexander,West,B,,SWE,,8800,221,,,Min 01:30:00,Benjimin,Goethe,S,,MCO,,10936,154,,,Min 00:45:00,Marvin,Kirchhofer,P,,DEU,,,5,,,Max 01:15:00,,,,,,,,,,,,,,,,,,,
29,66,4,1:54.027,+11.557,+0.110,166.7,6,Bullitt Racing,GT,,,Aston Martin Vantage AMR GT3,M,68559,5994,4083,6085,260,64,,,,,Valentin,Hasse-Clot,G,,FRA,,10308,70,,,Max 01:15:00,Jacob,Riegel,S,,DEU,,10929,5,,,Min 00:45:00,Martin,Berry,B,,AUS,,10878,16,,,Min 01:30:00,,,,,,,,,,,,,,,,,,,
30,99,6,1:54.035,+11.565,+0.008,166.7,8,Herberth Motorsport,GT,,,Porsche 911 GT3 R,M,68569,6083,4083,4343,4368,5,,,,,Ralf,Bohn,B,,DEU,,10137,5,,,Min 01:30:00,Axcil,Jeffries,S,,ZWE,,10942,251,,,Min 00:45:00,Robert,Renauer,G,,DEU,,8162,5,,,Max 01:15:00,,,,,,,,,,,,,,,,,,,
31,21,5,1:54.894,+12.424,+0.859,165.5,8,AF Corse,GT,,,Ferrari 488 GT3,M,68539,16,4083,5578,3,119,,,,,Stefano,Constantini,B,,ITA,,10924,119,,,Min 01:30:00,Simon,Mann,S,,USA,,10161,66,,,Min 00:45:00,Miguel,Molina,P,,ESP,,8526,64,,,Max 01:15:00,,,,,,,,,,,,,,,,,,,
32,16,7,1:54.904,+12.434,+0.010,165.5,7,Getspeed,GT,,,Mercedes AMG GT3,M,68534,6304,4083,5592,4314,5,,,,,Bihuang,Zhou,B,,CHN,,10922,43,,,Min 01:30:00,Zhongwei,Wang,S,,CHN,,10921,43,,,Min 00:45:00,Alexandre,Imperatori,G,,CHE,,219,219,,,Max 01:15:00,,,,,,,,,,,,,,,,,,,
33,2,3,1:55.040,+12.570,+0.136,165.3,8,CD Sport,LMP3,,,Ligier JS P320 - Nissan,M,68523,5840,6,6102,,64,,,,,Vladislav,Lomko,S,,_,,10868,,,,None,James,Sweetnam,B,,GBR,,10905,188,,,Min 00:50:00,Jacques,Wolff,B,,FRA,,,70,,,Min 00:50:00,,,,,,,,,,,,,,,,,,,
34,63,7,1:55.600,+13.130,+0.560,164.5,7,Inter Europol Competition,LMP3,,,Ligier JS P320 - Nissan,M,68557,402,6,6102,,181,,,,,Adam,ALI,S,,CAN,,10857,40,,,None,John,Schauerman,B,,USA,,9092,66,,,Min 00:50:00,James,Davison,B,,CAN,,8852,40,,,Min 00:50:00,,,,,,,,,,,,,,,,,,,
35,19,3,1:55.861,+13.391,+0.261,164.1,5,Leipert Motorsport,GT,,,Lamborghini Huracan GT3 Evo,M,68537,6208,4083,374,4366,5,,,,,Gabriel,Rindone,B,,ITA,,10923,119,,,Min 01:30:00,Brendon,Leitch,S,,NZL,,10859,168,,,Min 00:45:00,Marco,Mapelli,P,,ITA,,1298,119,,,Max 01:15:00,,,,,,,,,,,,,,,,,,,
36,55,2,1:56.481,+14.011,+0.620,163.2,5,Rinaldi Racing,LMP3,,,Duqueine M30 - D08 - Nissan,M,68552,6020,6,5979,4408,5,,,,,Lorcan,Hanafin,S,,GBR,,10915,188,,,None,Matthias,Luethen,B,,DEU,,10886,5,,,Min 01:45:00,Jonas,Ried,S,,DEU,,10879,5,,,None,,,,,,,,,,,,,,,,,,,
37,95,2,1:59.632,+17.162,+3.151,158.9,3,TF Sport,GT,,,Aston Martin Vantage AMR GT3,M,68567,364,4083,6085,260,188,,,,,John,Hartshorne,B,,GBR,,823,188,,,Min 01:30:00,Henrique,Chaves,S,,PRT,,9157,184,,,Min 00:45:00,Jonathan,Adam,P,,GBR,,194,188,,,Max 01:15:00,,,,,,,,,,,,,,,,,,,
38,15,0,,,,,0,RLR MSport,LMP3,,,Ligier JS P320 - Nissan,M,68533,530,6,6102,,188,,,,,Amir,Feyzulin,B,,KNA,,10911,198,,,Min 00:50:00,Bijoy,Garg,S,,USA,,10912,66,,,None,Andres,Latorre,B,,AUS,,10720,16,,,Min 00:50:00,,,,,,,,,,,,,,,,,,,
39,18,0,,,,,0,360 Racing,LMP3,,,Ligier JS P320 - Nissan,M,68536,514,6,6102,,188,,,,,Frederic,Jousset,B,,FRA,,10887,70,,,Min 01:45:00,Sebastian,Alvarez,S,,ESP,,10425,64,,,None,Ross,Kaiser,S,,GBR,,1766,188,,,None,,,,,,,,,,,,,,,,,,,
40,20,0,,,,,0,Herberth Motorsport,GT,,,Porsche 911 GT3 R,M,68538,6083,4083,4343,4368,5,,,,,Nicolas,Leutwiler,B,,CHE,,312,219,,,Min 01:30:00,Mikkel,Pedersen,S,,DNK,,10545,57,,,Min 00:45:00,Matteo,Cairoli,G,,ITA,,8252,119,,,Max 01:15:00,,,,,,,,,,,,,,,,,,,
41,33,0,,,,,0,Herberth Motorsport,GT,,,Porsche 911 GT3 R,M,68545,6083,4083,4343,4368,5,,,,,Antares,AU,B,,HKG,,10412,92,,,Min 01:30:00,Alfred,Renauer,S,,DEU,,10071,5,,,Min 00:45:00,Klaus,Bachler,G,,AUT,,291,17,,,Max 01:15:00,,,,,,,,,,,,,,,,,,,
42,91,0,,,,,0,Herberth Motorsport,GT,,,Porsche 911 GT3 R,M,68566,6083,4083,4343,4368,5,,,,,Alexander,Malykhin,B,,GBR,,10938,188,,,Min 01:30:00,Joel,Sturm,S,,DEU,,10939,5,,,Min 00:45:00,Harry,King,G,,GBR,,10940,188,,,Max 01:15:00,,,,,,,,,,,,,,,,,,,
