POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_ECM Driver Id,DRIVER1_ECM Country Id,DRIVER1_*Extra 3,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_ECM Driver Id,DRIVER2_ECM Country Id,DRIVER2_*Extra 3,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_ECM Driver Id,DRIVER3_ECM Country Id,DRIVER3_*Extra 3,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_ECM Driver Id,DRIVER4_ECM Country Id,DRIVER4_*Extra 3,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_ECM Driver Id,DRIVER5_ECM Country Id,DRIVER5_*Extra 3,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_ECM Driver Id,DRIVER6_ECM Country Id,DRIVER6_*Extra 3,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
1,22,6,1:42.867,-,-,184.8,34,United Autosports,LMP2,,,Oreca 07 - Gibson,M,68540,532,3,6027,,188,,,,,Philip,Hanson,G,,GBR,,1946,188,,,Min 01:00:00,Paul,di Resta,P,,GBR,,9293,188,,,Min 01:00:00,James,McGuire,B,,USA,,8464,66,,,Min 01:00:00,,,,,,,,,,,,,,,,,,,
2,98,14,1:43.283,+0.416,+0.416,184.1,33,99 Racing,LMP2,,,Oreca 07 - Gibson,M,68568,6301,3,6027,,188,,,,,Neel,Jani,P,,CHE,,16,219,,,Min 01:00:00,Nikita,Mazepin,P,,_,,10904,,,,Min 01:00:00,Ahmad,AL Hathy,B,,OMN,,,,,,Min 01:00:00,,,,,,,,,,,,,,,,,,,
3,23,24,1:43.483,+0.616,+0.200,183.7,33,United Autosports,LMP2,,,Oreca 07 - Gibson,M,68541,532,3,6027,,188,,,,,Yasser,Shahin,B,,AUS,,10844,16,,,Min 01:00:00,Garnet,Patterson,S,,AUS,,10209,16,,,Min 01:00:00,Oliver,Jarvis,P,,GBR,,93,188,,,Min 01:00:00,,,,,,,,,,,,,,,,,,,
4,24,15,1:43.593,+0.726,+0.110,183.5,30,Nielsen Racing,LMP2,,,Oreca 07 - Gibson,M,68542,5670,3,6027,,188,,,,,Rodrigo,Sales,B,,USA,,9754,66,,,Min 01:00:00,Benjamin,Hanley,G,,GBR,,1972,188,,,Min 01:00:00,Mathias,Beche,G,,CHE,,151,219,,,Min 01:00:00,,,,,,,,,,,,,,,,,,,
5,25,21,1:43.896,+1.029,+0.303,183.0,28,Algarve Pro Racing,LMP2,,,Oreca 07 - Gibson,M,68543,92,3,6027,,184,,,,,John,Falb,B,,USA,,1536,66,,,Min 01:00:00,James,Allen,G,,AUS,,8384,16,,,Min 01:00:00,Kyffin,Simpson,S,,USA,,10845,66,,,Min 01:00:00,,,,,,,,,,,,,,,,,,,
6,44,31,1:44.232,+1.365,+0.336,182.4,35,ARC Bratislava,LMP2,,,Oreca 07 - Gibson,M,68549,562,3,6027,,213,,,,,Miro,Konopka,B,,SVK,,10901,213,,,Min 01:00:00,Nicolas,Pino,S,,CHL,,10281,42,,,Min 01:00:00,Lazlo,Toth,S,,HUN,,10902,93,,,Min 01:00:00,,,,,,,,,,,,,,,,,,,
7,3,33,1:44.391,+1.524,+0.159,182.1,36,DKR Engineering,LMP2,,,Oreca 07 - Gibson,M,68524,49,3,6027,,138,,,,,Salih,Yoluc,B,,TUR,,1346,240,,,Min 01:00:00,Charles,Eastwood,G,,IRL,,9016,116,,,Min 01:00:00,Ayhancan,Guven,G,,TUR,,10900,240,,,Min 01:00:00,,,,,,,,,,,,,,,,,,,
8,43,11,1:44.508,+1.641,+0.117,181.9,34,Inter Europol Competition,LMP2,,,Oreca 07 - Gibson,M,68548,402,3,6027,,181,,,,,Nolan,Siegel,S,,USA,,10899,66,,,Min 01:00:00,Christian,Bogle,S,,USA,,10823,66,,,Min 01:00:00,Charles,Crews,B,,USA,,9739,66,,,Min 01:00:00,,,,,,,,,,,,,,,,,,,
9,37,29,1:46.661,+3.794,+2.153,178.2,30,COOL Racing,LMP2,,,Oreca 07 - Gibson,M,68547,5790,3,6027,,219,,,,,Alexandre,Coigny,B,,CHE,,8440,219,,,Min 01:00:00,Malthe,Jakobsen,S,,DNK,,9610,57,,,Min 01:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
10,11,14,1:49.135,+6.268,+2.474,174.2,32,WTM by Rinaldi Racing,LMP3,,,Duqueine M30 - D08 - Nissan,M,68532,6302,6,5979,4408,5,,,,,Torsten,Kratz,B,,DEU,,10077,5,,,Min 01:45:00,Leonard,Weiss,S,,DEU,,9872,5,,,None,Nicolas,Varrone,S,,ARG,,9853,13,,,None,,,,,,,,,,,,,,,,,,,
