POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_ECM Driver Id,DRIVER1_ECM Country Id,DRIVER1_*Extra 3,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_ECM Driver Id,DRIVER2_ECM Country Id,DRIVER2_*Extra 3,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_ECM Driver Id,DRIVER3_ECM Country Id,DRIVER3_*Extra 3,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_ECM Driver Id,DRIVER4_ECM Country Id,DRIVER4_*Extra 3,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_ECM Driver Id,DRIVER5_ECM Country Id,DRIVER5_*Extra 3,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_ECM Driver Id,DRIVER6_ECM Country Id,DRIVER6_*Extra 3,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
1,78,3,2:01.661,-,-,160.1,4,Akkodis ASP Team,LMGT3,,,Lexus RC F LMGT3,G,105161,6361,4183,6248,4443,70,,,AKKODIS ASP,,Arnold,ROBIN,B,,FRA,,9302,70,,02:20:00,None,Finn,GEHRSITZ,S,,GER,,10113,5,,02:20:00,None,Ben,BARNICOAT,P,,GBR,,9429,188,,00:45:00,None,,,,,,,,,,,,,,,,,,,
2,60,4,2:01.987,+0.326,+0.326,159.7,5,Iron Lynx,LMGT3,,,Mercedes-AMG LMGT3,G,105158,5979,4183,6272,4314,119,,,IRON LYNX,,Andrew,GILBERT,B,,GBR,,11060,188,,02:20:00,None,Lorcan,HANAFIN,S,,GBR,,10851,188,,02:20:00,None,Fran,RUEDA,S,,ESP,,11061,64,,02:20:00,None,,,,,,,,,,,,,,,,,,,
3,61,3,2:02.017,+0.356,+0.030,159.7,5,Iron Lynx,LMGT3,,,Mercedes-AMG LMGT3,G,105159,5979,4183,6272,4314,119,,,IRON LYNX,,Martin,BERRY,B,,AUS,,10878,16,,02:20:00,None,Lin,HODENIUS,S,,NED,,11868,178,,02:20:00,None,Maxime,MARTIN,P,,BEL,,157,23,,00:45:00,None,,,,,,,,,,,,,,,,,,,
4,87,3,2:02.219,+0.558,+0.202,159.4,5,Akkodis ASP Team,LMGT3,,,Lexus RC F LMGT3,G,105165,6361,4183,6248,4443,70,,,AKKODIS ASP,,Petru,UMBRARESCU,B,,ROU,,11848,187,,02:20:00,None,Clemens,SCHMID,S,,AUT,,11594,17,,02:20:00,None,Jose Maria,LOPEZ,P,,ARG,,8418,13,,00:45:00,None,,,,,,,,,,,,,,,,,,,
5,31,4,2:02.427,+0.766,+0.208,159.1,5,The Bend Team WRT,LMGT3,,,BMW M4 LMGT3,G,105148,6437,4183,6243,4354,23,,,TEAM WRT,,Yasser,SHAHIN,B,,AUS,,10844,16,,02:20:00,None,Timur,BOGUSLAVSKIY,S,,_,,8872,254,,02:20:00,None,Augusto,FARFUS,P,,BRA,,9022,32,,00:45:00,None,,,,,,,,,,,,,,,,,,,
6,27,3,2:02.624,+0.963,+0.197,158.9,5,Heart of Racing Team,LMGT3,,,Aston Martin Vantage AMR LMGT3,G,105147,6366,4183,6242,260,66,,,HEART OF RACING,,Ian,JAMES,B,,USA,,6531,66,,02:20:00,None,Zacharie,ROBICHON,S,,CAN,,10636,40,,02:20:00,None,Mattia,DRUDI,P,,ITA,,9323,119,,00:45:00,None,,,,,,,,,,,,,,,,,,,
7,88,4,2:02.717,+1.056,+0.093,158.8,5,Proton Competition,LMGT3,,,Ford Mustang LMGT3,G,105166,45,4183,6246,268,5,,,PROTON,,Stefano,GATTUSO,B,,ITA,,11678,119,,02:20:00,None,Giammarco,LEVORATO,S,,ITA,,11147,119,,02:20:00,None,Dennis,OLSEN,P,,NOR,,9186,166,,00:45:00,None,,,,,,,,,,,,,,,,,,,
8,21,4,2:02.763,+1.102,+0.046,158.7,5,Vista AF Corse,LMGT3,,,Ferrari 296 LMGT3,G,105146,6367,4183,6245,3,119,,,VISTA AF,,François,HERIAU,B,,FRA,,1630,70,,02:20:00,None,Simon,MANN,S,,USA,,10161,66,,02:20:00,None,Alessio,ROVERA,P,,ITA,,9837,119,,00:45:00,None,,,,,,,,,,,,,,,,,,,
9,46,3,2:03.067,+1.406,+0.304,158.3,5,Team WRT,LMGT3,,,BMW M4 LMGT3,G,105153,5518,4183,6243,4354,23,,,TEAM WRT,,Ahmad,AL HARTHY,B,,OMA,ALH,8810,170,,02:20:00,None,Valentino,ROSSI,S,,ITA,,11049,119,,02:20:00,None,Kelvin,VAN DER LINDE,P,,RSA,VDL,10415,2,,00:45:00,None,,,,,,,,,,,,,,,,,,,
10,59,3,2:03.531,+1.870,+0.464,157.7,3,United Autosports,LMGT3,,,McLaren 720S LMGT3 Evo,G,105157,532,4183,6249,60,188,,,UNITED,,James,COTTINGHAM,B,,GBR,,8246,188,,02:20:00,None,Sébastien,BAUD,S,,FRA,,9613,70,,02:20:00,None,Grégoire,SAUCY,G,,SUI,,11255,219,,00:45:00,None,,,,,,,,,,,,,,,,,,,
