POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,7,Toyota Gazoo Racing,Mike CONWAY,Kamui KOBAYASHI,Nyck DE VRIES,,Toyota GR010 - Hybrid,M,HYPERCAR,H,,Classified,180,6:00'50.171,,,2,1'51.517,174.7,,
2,50,Ferrari AF Corse,Antonio FUOCO,Miguel MOLINA,Nicklas NIELSEN,,Ferrari 499P,M,HYPERCAR,H,,Classified,180,6:01'19.231,29.060,29.060,3,1'52.164,173.7,,
3,51,Ferrari AF Corse,Alessandro PIER GUIDI,James CALADO,Antonio GIOVINAZZI,,Ferrari 499P,M,HYPERCAR,H,,Classified,180,6:01'26.699,36.528,7.468,172,1'51.556,174.6,,
4,8,Toyota Gazoo Racing,Sébastien BUEMI,Brendon HARTLEY,Ryo HIRAKAWA,,Toyota GR010 - Hybrid,M,HYPERCAR,H,,Classified,180,6:01'27.447,37.276,0.748,109,1'51.263,175.1,,
5,007,Aston Martin Thor Team,Harry TINCKNELL,Tom GAMBLE,Ross GUNN,,Aston Martin Valkyrie,M,HYPERCAR,,,Classified,180,6:01'41.059,50.888,13.612,64,1'52.176,173.7,,
6,35,Alpine Endurance Team,Paul-Loup CHATIN,Ferdinand HABSBURG,Charles MILESI,,Alpine A424,M,HYPERCAR,H,,Classified,180,6:01'45.364,55.193,4.305,164,1'51.971,174.0,,
7,009,Aston Martin Thor Team,Alex RIBERAS,Marco SORENSEN,Roman DE ANGELIS,,Aston Martin Valkyrie,M,HYPERCAR,,,Classified,180,6:01'49.711,59.540,4.347,111,1'51.038,175.5,,
8,36,Alpine Endurance Team,Jules GOUNON,Frédéric MAKOWIECKI,Mick SCHUMACHER,,Alpine A424,M,HYPERCAR,H,,Classified,180,6:01'58.485,1'08.314,8.774,135,1'52.807,172.7,,
9,5,Porsche Penske Motorsport,Julien ANDLAUER,Mathieu JAMINET,Laurin HEINRICH,,Porsche 963,M,HYPERCAR,H,,Classified,180,6:02'00.030,1'09.859,1.545,120,1'52.703,172.9,,
10,83,AF Corse,Robert KUBICA,Yifei YE,Philip HANSON,,Ferrari 499P,M,HYPERCAR,H,,Classified,180,6:02'03.268,1'13.097,3.238,70,1'52.492,173.2,,
11,12,Cadillac Hertz Team JOTA,Alex LYNN,Norman NATO,Will STEVENS,,Cadillac V-Series.R,M,HYPERCAR,H,,Classified,180,6:02'08.122,1'17.951,4.854,2,1'52.692,172.9,,
12,20,BMW M Team WRT,René RAST,Robin FRIJNS,Sheldon VAN DER LINDE,,BMW M Hybrid V8,M,HYPERCAR,H,,Classified,180,6:02'18.584,1'28.413,10.462,98,1'52.428,173.3,,
13,94,Peugeot TotalEnergies,Loïc DUVAL,Malthe JAKOBSEN,Théo POURCHAIRE,,Peugeot 9X8,M,HYPERCAR,H,,Classified,179,5:59'45.503,1 Laps,1 Laps,2,1'52.352,173.4,,
