POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_ECM Driver Id,DRIVER1_ECM Country Id,DRIVER1_*Extra 3,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_ECM Driver Id,DRIVER2_ECM Country Id,DRIVER2_*Extra 3,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_ECM Driver Id,DRIVER3_ECM Country Id,DRIVER3_*Extra 3,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_ECM Driver Id,DRIVER4_ECM Country Id,DRIVER4_*Extra 3,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_ECM Driver Id,DRIVER5_ECM Country Id,DRIVER5_*Extra 3,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_ECM Driver Id,DRIVER6_ECM Country Id,DRIVER6_*Extra 3,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
11,12,13,1:51.555,+2.182,+0.029,174.7,35,Cadillac Hertz Team JOTA,HYPERCAR,H,,Cadillac V-Series.R,M,105143,6429,4167,6203,4097,66,,,CADILLAC HTJ,,Rick,TAYLOR,P,,USA,,253,188,,00:45:00,None,Jack,AITKEN,P,,GBR,,10508,188,,,,Earl,BAMBER,P,,NZL,,1290,168,,,,,,,,,,,,,,,,,,,,,,
12,93,15,1:52.427,+3.054,+0.872,173.3,42,Peugeot TotalEnergies,HYPERCAR,H,,Peugeot 9X8,M,105168,6151,4167,6112,4014,70,,,PEUGEOT TE,,Nick,CASSIDY,P,,NZL,,9714,168,,,,Alexander,QUINN,G,,GBR,,11463,188,,,,Mathias,BECHE,G,,FRA,,151,70,,,,Malthe,JAKOBSEN,G,,DEN,,9610,57,,,,,,,,,,,,,,,,
13,99,10,1:53.552,+4.179,+1.125,171.6,21,Proton Competition,HYPERCAR,H,,Porsche 963,M,105171,45,4167,6176,4368,5,,HWC,PROTON,HWC,Dorian,BOCCOLACCI,G,,FRA,,11384,70,,,,Robert,DE HAAN,S,,NED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,92,23,2:02.277,+12.904,+8.725,159.3,31,Manthey 1ST Phorm,LMGT3,,,Porsche 911 GT3 R LMGT3,G,105167,6428,4183,6250,4368,5,,,MANTHEY,,François,HÉRIAU,B,,FRA,,1630,70,,,,,,,,,,,,,,,Tom,FLEMING,S,,GBR,,,,,,,,,,,,,,,,,,,,,,,,,
15,77,19,2:02.717,+13.344,+0.440,158.8,22,Proton Competition,LMGT3,,,Ford Mustang LMGT3,G,105160,45,4183,6246,268,5,,,PROTON,,Giorgio,RODA,B,,ITA,,458,119,,,,Logan,SARGEANT,G,,USA,,10110,66,,,,Dennis,OLSEN,P,,NOR,,9186,166,,,,,,,,,,,,,,,,,,,,,,
16,95,3,2:03.082,+13.709,+0.365,158.3,31,United Autosports,LMGT3,,,McLaren 720S LMGT3 Evo,G,105157,532,4183,6249,60,188,,,UNITED,,Alexander,WEST,B,,SWE,,8800,221,,,,Marino,SATO,G,,JPN,,,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,54,18,2:03.508,+14.135,+0.426,157.7,29,Vista AF Corse,LMGT3,,,Ferrari 296 LMGT3,G,105156,6367,4183,6245,3,119,,,VISTA AF,,Nicola,LACORTE,S,,ITA,,12160,119,,,,Davide,RIGON,P,,ITA,,266,119,,00:45:00,None,,,,,,,,,,,,,,,,,,,,,,,,,
18,61,28,2:03.526,+14.153,+0.018,157.7,40,Iron Lynx,LMGT3,,,Mercedes-AMG LMGT3,G,105159,5979,4183,6272,4314,119,,,IRON LYNX,,Marcelo,TOMASONI,B,,BRA,,,,,,,Jean Baptiste,SIMMENAUER,S,,FRA,,,70,,,,Tom,VAN ROMPUY,B,,BEL,,,23,,,,,,,,,,,,,,,,,,,,,,
19,88,3,2:03.692,+14.319,+0.166,157.5,25,Proton Competition,LMGT3,,,Ford Mustang LMGT3,G,105166,45,4183,6246,268,5,,,PROTON,,Giorgio,RODA,B,,ITA,,458,119,,,,Eric,POWELL,B,,USA,,,66,,,,Dennis,OLSEN,P,,NOR,,9186,166,,00:45:00,None,,,,,,,,,,,,,,,,,,,
20,21,15,2:03.783,+14.410,+0.091,157.4,37,Vista AF Corse,LMGT3,,,Ferrari 296 LMGT3,G,105146,6367,4183,6245,3,119,,,VISTA AF,,Matías,ZAGAZETA,S,,ESP,,12142,64,,,,Davide,RIGON,P,,ITA,,266,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,85,3,2:03.790,+14.417,+0.007,157.4,16,Iron Dames,LMGT3,,,Porsche 911 GT3 R LMGT3,G,105164,6158,4183,6250,4368,119,,,IRON DAMES,,Michelle,GATTING,G,,DEN,,9343,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,78,2,2:03.822,+14.449,+0.032,157.3,7,Akkodis ASP Team,LMGT3,,,Lexus RC F LMGT3,G,105161,6361,4183,6248,4443,70,,,AKKODIS ASP,,Arnold,ROBIN,B,,FRA,,9302,70,,,,José María,LÓPEZ,P,,ARG,,8418,13,,,,Tom,VAN ROMPUY,B,,BEL,,,,,,,Martin,BERRY,B,,AUS,,10878,16,,,,Finn,GEHRSITZ,,,,,,,,,,,,,,,,
23,87,27,2:03.972,+14.599,+0.150,157.2,37,Akkodis ASP Team,LMGT3,,,Lexus RC F LMGT3,G,105165,6361,4183,6248,4443,70,,,AKKODIS ASP,,Arnold,ROBIN,B,,FRA,,9302,70,,,,Jose Maria,LOPEZ,P,,ARG,,8418,13,,00:45:00,None,Martin,BERRY,S,,,,,,,,,Hadrien,DAVID,S,,FRA,,11284,70,,,,Tom,VAN ROMPUY,,,BEL,VRO,10426,23,,,,,,,,,,
24,69,4,2:04.133,+14.760,+0.161,157.0,39,Team WRT,LMGT3,,,BMW M4 LMGT3,G,105153,5518,4183,6243,4354,23,,,TEAM WRT,,Anthony,MCINTOSH,B,,USA,,11538,66,,,,Parker,THOMPSON,S,,CAN,,11770,40,,,,Dan,HARPER,P,,GBR,,11278,188,,,,,,,,,,,,,,,,,,,,,,
25,27,3,2:04.154,+14.781,+0.021,156.9,38,Heart of Racing Team,LMGT3,,,Aston Martin Vantage AMR LMGT3,G,105147,6366,4183,6242,260,66,,,HEART OF RACING,,Gray,NEWELL,B,,USA,,11466,66,,,,Zacharie,ROBICHON,S,,CAN,,10636,40,,02:20:00,None,,,,,,,,,,,,,,,,,,,,,,,,,
26,81,15,2:04.218,+14.845,+0.064,156.8,28,TF Sport,LMGT3,,,Corvette Z06 LMGT3.R,G,105149,364,4183,6244,4230,188,,,TF SPORT,,Salih,YOLUC,S,,TUR,,1346,240,,,,Charlie,EASTWOOD,G,,IRL,,9016,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,31,24,2:04.258,+14.885,+0.040,156.8,39,The Bend Team WRT,LMGT3,,,BMW M4 LMGT3,G,105148,6437,4183,6243,4354,23,,,TEAM WRT,,Darren,LEUNG,B,,GBR,,11277,188,,,,Sean,GALAEL,S,,INA,,,,,,,Augusto,FARFUS,P,,BRA,,,,,,,,,,,,,,,,,,,,,,,,,
28,60,25,2:04.915,+15.542,+0.657,156.0,40,Iron Lynx,LMGT3,,,Mercedes-AMG LMGT3,G,105158,5979,4183,6272,4314,119,,,IRON LYNX,,Matteo,CRESSONI,S,,ITA,,338,119,,,,Johannes,ZELGER,B,,ITA,,11597,119,,,,Michael,PORTER,S,,GBR,,,,,,,,,,,,,,,,,,,,,,,,,
29,10,0,,,,,0,Racing Spirit of Leman,LMGT3,,,Aston Martin Vantage AMR LMGT3,G,105142,6194,4183,6242,260,70,,,RSL,,Jonny,ADAM,P,,GBR,,194,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
