NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,FLAG_AT_FL,S1_SECONDS,S2_SECONDS,S3_SECONDS,
007,3,1,3:57.557,0,,2:34.134,0,46.875,0,36.548,0,78.2,3:57.557,16:43:57.557,2:34.134,0:46.875,0:36.548,135.8,Ross GUNN,0:01:51.728,HYPERCAR,,Aston Martin Thor Team,Aston Martin,GF,154.134,46.875,36.548,
007,3,2,1:56.737,0,,37.392,0,43.190,0,36.155,0,166.9,5:54.294,16:45:54.294,0:37.392,0:43.190,0:36.155,228.1,Ross GUNN,,HYPERCAR,,Aston Martin Thor Team,Aston Martin,GF,37.392,43.190,36.155,
007,3,3,1:47.290,3,,34.353,2,39.763,2,33.174,3,181.6,7:41.584,16:47:41.584,0:34.353,0:39.763,0:33.174,286.7,Ross GUNN,,HYPERCAR,,Aston Martin Thor Team,Aston Martin,GF,34.353,39.763,33.174,
007,3,4,2:18.033,0,B,43.661,0,48.108,0,46.264,0,141.1,9:59.617,16:49:59.617,0:43.661,0:48.108,0:46.264,219.8,Ross GUNN,,HYPERCAR,,Aston Martin Thor Team,Aston Martin,GF,43.661,48.108,46.264,
009,2,1,3:50.680,0,,2:28.171,0,47.094,0,35.415,0,80.6,3:50.680,16:43:50.680,2:28.171,0:47.094,0:35.415,146.0,Marco SORENSEN,0:01:47.827,HYPERCAR,,Aston Martin Thor Team,Aston Martin,GF,148.171,47.094,35.415,
009,2,2,1:54.201,0,,35.867,0,43.124,0,35.210,0,170.6,5:44.881,16:45:44.881,0:35.867,0:43.124,0:35.210,253.2,Marco SORENSEN,,HYPERCAR,,Aston Martin Thor Team,Aston Martin,GF,35.867,43.124,35.210,
009,2,3,1:47.421,2,,34.214,2,39.728,3,33.479,2,181.4,7:32.302,16:47:32.302,0:34.214,0:39.728,0:33.479,287.4,Marco SORENSEN,,HYPERCAR,,Aston Martin Thor Team,Aston Martin,GF,34.214,39.728,33.479,
009,2,4,1:58.342,0,B,34.782,0,42.531,0,41.029,0,164.6,9:30.644,16:49:30.644,0:34.782,0:42.531,0:41.029,280.7,Marco SORENSEN,,HYPERCAR,,Aston Martin Thor Team,Aston Martin,GF,34.782,42.531,41.029,
12,1,1,2:07.251,0,,44.941,0,45.833,0,36.477,0,146.1,2:07.251,16:42:07.251,0:44.941,0:45.833,0:36.477,150.3,Alex LYNN,0:00:04.649,HYPERCAR,H,Cadillac Hertz Team JOTA,Cadillac,GF,44.941,45.833,36.477,
12,1,2,2:04.607,0,,36.688,0,40.793,0,47.126,0,156.4,4:11.858,16:44:11.858,0:36.688,0:40.793,0:47.126,236.6,Alex LYNN,,HYPERCAR,H,Cadillac Hertz Team JOTA,Cadillac,GF,36.688,40.793,47.126,
