POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_ECM Driver Id,DRIVER1_ECM Country Id,DRIVER1_*Extra 3,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_ECM Driver Id,DRIVER2_ECM Country Id,DRIVER2_*Extra 3,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_ECM Driver Id,DRIVER3_ECM Country Id,DRIVER3_*Extra 3,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_ECM Driver Id,DRIVER4_ECM Country Id,DRIVER4_*Extra 3,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_ECM Driver Id,DRIVER5_ECM Country Id,DRIVER5_*Extra 3,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_ECM Driver Id,DRIVER6_ECM Country Id,DRIVER6_*Extra 3,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
1,61,3,2:02.991,-,-,158.4,5,Iron Lynx,LMGT3,,,Mercedes-AMG LMGT3,G,105159,5979,4183,6272,4314,119,,,IRON LYNX,,Martin,BERRY,B,,AUS,,10878,16,,02:20:00,None,Lin,HODENIUS,S,,NED,,11868,178,,02:20:00,None,Maxime,MARTIN,P,,BEL,,157,23,,00:45:00,None,,,,,,,,,,,,,,,,,,,
2,78,4,2:03.021,+0.030,+0.030,158.4,5,Akkodis ASP Team,LMGT3,,,Lexus RC F LMGT3,G,105161,6361,4183,6248,4443,70,,,AKKODIS ASP,,Arnold,ROBIN,B,,FRA,,9302,70,,02:20:00,None,Finn,GEHRSITZ,S,,GER,,10113,5,,02:20:00,None,Ben,BARNICOAT,P,,GBR,,9429,188,,00:45:00,None,,,,,,,,,,,,,,,,,,,
3,88,4,2:03.173,+0.182,+0.152,158.2,5,Proton Competition,LMGT3,,,Ford Mustang LMGT3,G,105166,45,4183,6246,268,5,,,PROTON,,Stefano,GATTUSO,B,,ITA,,11678,119,,02:20:00,None,Giammarco,LEVORATO,S,,ITA,,11147,119,,02:20:00,None,Dennis,OLSEN,P,,NOR,,9186,166,,00:45:00,None,,,,,,,,,,,,,,,,,,,
4,27,3,2:03.361,+0.370,+0.188,157.9,5,Heart of Racing Team,LMGT3,,,Aston Martin Vantage AMR LMGT3,G,105147,6366,4183,6242,260,66,,,HEART OF RACING,,Ian,JAMES,B,,USA,,6531,66,,02:20:00,None,Zacharie,ROBICHON,S,,CAN,,10636,40,,02:20:00,None,Mattia,DRUDI,P,,ITA,,9323,119,,00:45:00,None,,,,,,,,,,,,,,,,,,,
5,87,5,2:03.371,+0.380,+0.010,157.9,5,Akkodis ASP Team,LMGT3,,,Lexus RC F LMGT3,G,105165,6361,4183,6248,4443,70,,,AKKODIS ASP,,Petru,UMBRARESCU,B,,ROU,,11848,187,,02:20:00,None,Clemens,SCHMID,S,,AUT,,11594,17,,02:20:00,None,Jose Maria,LOPEZ,P,,ARG,,8418,13,,00:45:00,None,,,,,,,,,,,,,,,,,,,
6,31,4,2:03.493,+0.502,+0.122,157.8,5,The Bend Team WRT,LMGT3,,,BMW M4 LMGT3,G,105148,6437,4183,6243,4354,23,,,TEAM WRT,,Yasser,SHAHIN,B,,AUS,,10844,16,,02:20:00,None,Timur,BOGUSLAVSKIY,S,,_,,8872,254,,02:20:00,None,Augusto,FARFUS,P,,BRA,,9022,32,,00:45:00,None,,,,,,,,,,,,,,,,,,,
7,46,4,2:03.534,+0.543,+0.041,157.7,5,Team WRT,LMGT3,,,BMW M4 LMGT3,G,105153,5518,4183,6243,4354,23,,,TEAM WRT,,Ahmad,AL HARTHY,B,,OMA,ALH,8810,170,,02:20:00,None,Valentino,ROSSI,S,,ITA,,11049,119,,02:20:00,None,Kelvin,VAN DER LINDE,P,,RSA,VDL,10415,2,,00:45:00,None,,,,,,,,,,,,,,,,,,,
8,21,3,2:03.536,+0.545,+0.002,157.7,6,Vista AF Corse,LMGT3,,,Ferrari 296 LMGT3,G,105146,6367,4183,6245,3,119,,,VISTA AF,,François,HERIAU,B,,FRA,,1630,70,,02:20:00,None,Simon,MANN,S,,USA,,10161,66,,02:20:00,None,Alessio,ROVERA,P,,ITA,,9837,119,,00:45:00,None,,,,,,,,,,,,,,,,,,,
9,59,4,2:03.626,+0.635,+0.090,157.6,5,United Autosports,LMGT3,,,McLaren 720S LMGT3 Evo,G,105157,532,4183,6249,60,188,,,UNITED,,James,COTTINGHAM,B,,GBR,,8246,188,,02:20:00,None,Sébastien,BAUD,S,,FRA,,9613,70,,02:20:00,None,Grégoire,SAUCY,G,,SUI,,11255,219,,00:45:00,None,,,,,,,,,,,,,,,,,,,
10,60,3,2:03.654,+0.663,+0.028,157.6,4,Iron Lynx,LMGT3,,,Mercedes-AMG LMGT3,G,105158,5979,4183,6272,4314,119,,,IRON LYNX,,Andrew,GILBERT,B,,GBR,,11060,188,,02:20:00,None,Lorcan,HANAFIN,S,,GBR,,10851,188,,02:20:00,None,Fran,RUEDA,S,,ESP,,11061,64,,02:20:00,None,,,,,,,,,,,,,,,,,,,
11,33,4,2:03.675,+0.684,+0.021,157.5,6,TF Sport,LMGT3,,,Corvette Z06 LMGT3.R,G,105149,364,4183,6244,4230,188,,,TF SPORT,,Ben,KEATING,B,,USA,,1312,66,,02:20:00,None,Jonny,EDGAR,S,,GBR,,11280,188,,02:20:00,None,Daniel,JUNCADELLA,P,,ESP,,11275,64,,00:45:00,None,,,,,,,,,,,,,,,,,,,
12,95,4,2:03.710,+0.719,+0.035,157.5,5,United Autosports,LMGT3,,,McLaren 720S LMGT3 Evo,G,105170,532,4183,6249,60,188,,,UNITED,,Darren,LEUNG,B,,GBR,,11277,188,,02:20:00,None,Sean,GELAEL,S,,INA,,1968,113,,02:20:00,None,Marino,SATO,G,,JPN,,10971,121,,00:45:00,None,,,,,,,,,,,,,,,,,,,
13,77,3,2:03.938,+0.947,+0.228,157.2,6,Proton Competition,LMGT3,,,Ford Mustang LMGT3,G,105160,45,4183,6246,268,5,,,PROTON,,Bernardo,SOUSA,B,,POR,,11676,184,,02:20:00,None,Ben,TUCK,S,,GBR,,10972,188,,02:20:00,None,Benjamin,BARKER,G,,GBR,,594,188,,00:45:00,None,,,,,,,,,,,,,,,,,,,
14,81,4,2:04.230,+1.239,+0.292,156.8,4,TF Sport,LMGT3,,,Corvette Z06 LMGT3.R,G,105162,364,4183,6244,4230,188,,,TF SPORT,,Tom,VAN ROMPUY,B,,BEL,VRO,10426,23,,02:20:00,None,Rui,ANDRADE,S,,ANG,,9873,7,,02:20:00,None,Charlie,EASTWOOD,G,,IRL,,9016,116,,00:45:00,None,,,,,,,,,,,,,,,,,,,
15,10,2,2:04.322,+1.331,+0.092,156.7,5,Racing Spirit of Leman,LMGT3,,,Aston Martin Vantage AMR LMGT3,G,105142,6194,4183,6242,260,70,,,RSL,,Anthony,MCINTOSH,B,,USA,,11538,66,,02:20:00,None,Eduardo,BARRICHELLO,S,,BRA,,11849,32,,02:20:00,None,Valentin,HASSE CLOT,G,,FRA,HCL,10308,70,,00:45:00,None,,,,,,,,,,,,,,,,,,,
16,54,3,2:04.462,+1.471,+0.140,156.5,4,Vista AF Corse,LMGT3,,,Ferrari 296 LMGT3,G,105156,6367,4183,6245,3,119,,,VISTA AF,,Thomas,FLOHR,B,,SUI,,454,219,,02:20:00,None,Francesco,CASTELLACCI,S,,ITA,,456,119,,02:20:00,None,Davide,RIGON,P,,ITA,,266,119,,00:45:00,None,,,,,,,,,,,,,,,,,,,
17,92,4,2:04.520,+1.529,+0.058,156.5,5,Manthey 1ST Phorm,LMGT3,,,Porsche 911 GT3 R LMGT3,G,105167,6428,4183,6250,4368,5,,,MANTHEY,,Ryan,HARDWICK,B,,USA,,10846,66,,02:20:00,None,Riccardo,PERA,S,,ITA,,9187,119,,02:20:00,None,Richard,LIETZ,P,,AUT,,66,17,,00:45:00,None,,,,,,,,,,,,,,,,,,,
18,85,3,2:04.992,+2.001,+0.472,155.9,5,Iron Dames,LMGT3,,,Porsche 911 GT3 R LMGT3,G,105164,6158,4183,6250,4368,119,,,IRON DAMES,,Celia,MARTIN,B,,FRA,,11357,70,,02:20:00,None,Rahel,FREY,S,,SUI,,1143,219,,02:20:00,None,Michelle,GATTING,G,,DEN,,9343,57,,00:45:00,None,,,,,,,,,,,,,,,,,,,
