POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_ECM Driver Id,DRIVER1_ECM Country Id,DRIVER1_*Extra 3,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_ECM Driver Id,DRIVER2_ECM Country Id,DRIVER2_*Extra 3,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_ECM Driver Id,DRIVER3_ECM Country Id,DRIVER3_*Extra 3,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_ECM Driver Id,DRIVER4_ECM Country Id,DRIVER4_*Extra 3,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_ECM Driver Id,DRIVER5_ECM Country Id,DRIVER5_*Extra 3,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_ECM Driver Id,DRIVER6_ECM Country Id,DRIVER6_*Extra 3,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
1,36,43,1:49.214,-,-,178.4,55,Alpine Endurance Team,HYPERCAR,H,,Alpine A424,M,105475,6360,4167,6237,21,70,,,ALPINE,,António,FÉLIX DA COSTA,P,,POR,,9024,184,,,,Frédéric,MAKOWIECKI,P,,FRA,,61,70,,00:45:00,None,,,,,,,,,,,,,,,,,,,,,,,,,
2,93,75,1:49.376,+0.162,+0.162,178.1,79,Peugeot TotalEnergies,HYPERCAR,H,,Peugeot 9X8,M,105492,6151,4167,6112,4014,70,,,PEUGEOT TE,,Nick,CASSIDY,P,,NZL,,9714,168,,,,Alexander,QUINN,G,,GBR,,11463,188,,,,Mathias,BECHE,G,,FRA,,151,70,,,,Malthe,JAKOBSEN,G,,DEN,,9610,57,,,,,,,,,,,,,,,,
3,51,38,1:49.926,+0.712,+0.550,177.2,40,Ferrari AF Corse,HYPERCAR,H,,Ferrari 499P,M,105479,6293,4167,6192,3,119,,,FERRARI AF,,Lilou,WADOUX,S,,FRA,,,,,,,James,CALADO,P,,GBR,,300,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,20,58,1:50.135,+0.921,+0.209,176.9,61,BMW M Team WRT,HYPERCAR,H,,BMW M Hybrid V8,M,105469,6359,4167,6188,4354,5,,,BMW M TEAM WRT,,Kelvin,VAN DER LINDE,P,,RSA,,10415,2,,,,Charles,WEERTS,P,,BEL,,10157,23,,,,Sheldon,VAN DER LINDE,P,,RSA,VDL,11274,2,,00:45:00,None,,,,,,,,,,,,,,,,,,,
5,8,63,1:50.479,+1.265,+0.344,176.4,77,Toyota Gazoo Racing,HYPERCAR,H,,Toyota GR010 - Hybrid,M,105464,380,4167,6206,2,121,,,TOYOTA GAZOO,,Brendon,HARTLEY,P,,NZL,,152,168,,00:45:00,None,Mike,CONWAY,P,,GBR,,215,188,,,,Ryo,HIRAKAWA,P,,JPN,,8156,121,,,,Ben,BARNICOAT,P,,GBR,,,188,,,,Sacha,FENESTRAZ,P,,FRA,,,70,,,,,,,,,,
6,50,55,1:50.599,+1.385,+0.120,176.2,57,Ferrari AF Corse,HYPERCAR,H,,Ferrari 499P,M,105478,6293,4167,6192,3,119,,,FERRARI AF,,Oliver,GRAY,S,,GBR,,11468,188,,,,Antonio,FUOCO,P,,ITA,,10091,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,009,12,1:50.747,+1.533,+0.148,175.9,69,Aston Martin Thor Team,HYPERCAR,,,Aston Martin Valkyrie,M,105465,6427,4167,6273,260,66,,,ASTON MARTIN,,Mattia,DRUDI,P,,ITA,,9323,119,,,,Marco,SORENSEN,P,,DEN,,7812,57,,00:45:00,None,,,,,,,,,,,,,,,,,,,,,,,,,
8,94,3,1:51.094,+1.880,+0.347,175.4,42,Peugeot TotalEnergies,HYPERCAR,H,,Peugeot 9X8,M,105493,6151,4167,6112,4014,70,,,PEUGEOT TE,,Nick,CASSIDY,P,,NZL,,9714,168,,,,Malthe,JAKOBSEN,G,,DEN,,9610,57,,00:45:00,None,Alex,QUINN,G,,GBR,,,,,,,Mathias,BECHE,G,,FRA,,,,,,,,,,,,,,,,,,,
9,99,6,1:51.198,+1.984,+0.104,175.2,47,Proton Competition,HYPERCAR,H,,Porsche 963,M,105495,45,4167,6176,4368,5,,HWC,PROTON,HWC,Dorian,BOCCOLACCI,G,,FRA,,11384,70,,,,Robert,DE HAAN,S,,NED,,12161,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,83,13,1:51.297,+2.083,+0.099,175.1,56,AF Corse,HYPERCAR,H,,Ferrari 499P,M,105487,16,4167,6192,3,119,,HWC,AF CORSE,HWC,Alessio,ROVERA,P,,ITA,,9837,119,,,,Yifei,YE,G,,CHN,,10068,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,
