POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,7,Toyota Gazoo Racing,Mike CONWAY,Kamui KOBAYASHI,Nyck DE VRIES,,Toyota GR010 - Hybrid,M,HYPERCAR,H,,Classified,149,5:00'40.297,,,2,1'51.517,174.7,,
2,50,Ferrari AF Corse,Antonio FUOCO,Miguel MOLINA,Nicklas NIELSEN,,Ferrari 499P,M,HYPERCAR,H,,Classified,149,5:00'55.886,15.589,15.589,3,1'52.164,173.7,,
3,007,Aston Martin Thor Team,Harry TINCKNELL,Tom GAMBLE,Ross GUNN,,Aston Martin Valkyrie,M,HYPERCAR,,,Classified,149,5:01'07.774,27.477,11.888,64,1'52.176,173.7,,
4,51,Ferrari AF Corse,Alessandro PIER GUIDI,James CALADO,Antonio GIOVINAZZI,,Ferrari 499P,M,HYPERCAR,H,,Classified,149,5:01'08.112,27.815,0.338,110,1'52.612,173.0,,
5,009,Aston Martin Thor Team,Alex RIBERAS,Marco SORENSEN,Roman DE ANGELIS,,Aston Martin Valkyrie,M,HYPERCAR,,,Classified,149,5:01'13.723,33.426,5.611,111,1'51.038,175.5,,
6,8,Toyota Gazoo Racing,Sébastien BUEMI,Brendon HARTLEY,Ryo HIRAKAWA,,Toyota GR010 - Hybrid,M,HYPERCAR,H,,Classified,149,5:01'15.003,34.706,1.280,109,1'51.263,175.1,,
7,83,AF Corse,Robert KUBICA,Yifei YE,Philip HANSON,,Ferrari 499P,M,HYPERCAR,H,,Classified,149,5:01'16.633,36.336,1.630,70,1'52.492,173.2,,
8,35,Alpine Endurance Team,Paul-Loup CHATIN,Ferdinand HABSBURG,Charles MILESI,,Alpine A424,M,HYPERCAR,H,,Classified,149,5:01'22.650,42.353,6.017,137,1'52.129,173.8,,
9,5,Porsche Penske Motorsport,Julien ANDLAUER,Mathieu JAMINET,Laurin HEINRICH,,Porsche 963,M,HYPERCAR,H,,Classified,149,5:01'25.733,45.436,3.083,120,1'52.703,172.9,,
10,36,Alpine Endurance Team,Jules GOUNON,Frédéric MAKOWIECKI,Mick SCHUMACHER,,Alpine A424,M,HYPERCAR,H,,Classified,149,5:01'29.044,48.747,3.311,135,1'52.807,172.7,,
