POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_ECM Driver Id,DRIVER1_ECM Country Id,DRIVER1_*Extra 3,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_ECM Driver Id,DRIVER2_ECM Country Id,DRIVER2_*Extra 3,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_ECM Driver Id,DRIVER3_ECM Country Id,DRIVER3_*Extra 3,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_ECM Driver Id,DRIVER4_ECM Country Id,DRIVER4_*Extra 3,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_ECM Driver Id,DRIVER5_ECM Country Id,DRIVER5_*Extra 3,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_ECM Driver Id,DRIVER6_ECM Country Id,DRIVER6_*Extra 3,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
11,44,58,1:49.703,+1.264,+0.024,197.5,66,ARC Bratislava,LMP2,P/A,,Oreca 07 - Gibson,G,59164,562,3,5626,256,213,,,ARC Bratislava,,Miroslav,KONOPKA,B,,SVK,,4265,213,,,,Mathias,BECHE,G,,CHE,,151,219,,,,Tijmen,VAN DER HELM,S,,NLD,,10228,178,,,,,,,,,,,,,,,,,,,,,,
12,38,61,1:49.704,+1.265,+0.001,197.5,71,JOTA,LMP2,,,Oreca 07 - Gibson,G,59162,27,3,5626,256,188,,,JOTA,,Roberto,GONZALEZ,S,,MEX,,8268,151,,,,Antonio Felix,DA COSTA,P,,PRT,,9024,184,,,,William,STEVENS,P,,GBR,,1882,188,,,,,,,,,,,,,,,,,,,,,,
13,7,25,1:49.715,+1.276,+0.011,197.5,69,Toyota Gazoo Racing,HYPERCAR,H,,Toyota GR010 HYBRID,M,59149,380,4169,6054,2,121,,,Toyota GR,,Mike,CONWAY,P,,GBR,,215,188,,,,Kamui,KOBAYASHI,P,,JPN,,210,121,,,,Jose Maria,LOPEZ,P,,ARG,,8418,13,,,,,,,,,,,,,,,,,,,,,,
14,5,13,1:49.737,+1.298,+0.022,197.5,65,Team Penske,LMP2,,,Oreca 07 - Gibson,G,59148,6152,3,5626,256,66,,,Team Penske,,Dane,CAMERON,G,,USA,,10328,66,,,,Emmanuel,COLLARD,S,,FRA,,24,70,,,,Felipe,NASR,P,,BRA,,9287,32,,,,,,,,,,,,,,,,,,,,,,
15,28,46,1:50.084,+1.645,+0.347,196.8,66,JOTA,LMP2,,,Oreca 07 - Gibson,G,59156,27,3,5626,256,188,,,JOTA,,Oliver,RASMUSSEN,S,,DNK,,10332,57,,,,Edward,JONES,G,,GBR,,10333,188,,,,Jonathan,ABERDEIN,G,,ZAF,,9879,2,,,,,,,,,,,,,,,,,,,,,,
16,83,26,1:50.191,+1.752,+0.107,196.6,57,AF Corse,LMP2,P/A,,Oreca 07 - Gibson,G,59174,16,3,5626,256,119,,,AF Corse,,François,PERRODO,B,,FRA,,260,70,,,,Nicklas,NIELSEN,G,,DNK,,9432,57,,,,Alessio,ROVERA,G,,ITA,,9837,119,,,,,,,,,,,,,,,,,,,,,,
17,1,4,1:50.247,+1.808,+0.056,196.5,66,Richard Mille Racing Team,LMP2,,,Oreca 07 - Gibson,G,59147,5989,3,6055,,70,,,Richard Mille,,Lilou,WADOUX,S,,FRA,,10297,70,,,,Sébastien,OGIER,P,,FRA,,10296,70,,,,Charles,MILESI,G,,FRA,,9594,70,,,,,,,,,,,,,,,,,,,,,,
18,35,38,1:50.653,+2.214,+0.406,195.8,53,Ultimate,LMP2,P/A,,Oreca 07 - Gibson,G,59160,390,3,5626,256,70,,,Ultimate,,Jean-Baptiste,LAHAYE,S,,FRA,,1628,70,,,,Matthieu,LAHAYE,S,,FRA,,37,70,,,,François,HERIAU,B,,FRA,,1630,70,,,,,,,,,,,,,,,,,,,,,,
19,34,10,1:50.663,+2.224,+0.010,195.8,14,Inter Europol Competition,LMP2,,,Oreca 07 - Gibson,G,59159,402,3,5626,256,181,,,Inter Europol,,Jakub,SMIECHOWSKI,S,,POL,,1670,181,,,,Alex,BRUNDLE,G,,GBR,,143,188,,,,Esteban,GUTIERREZ,P,,MEX,,10334,151,,,,,,,,,,,,,,,,,,,,,,
20,64,19,1:56.476,+8.037,+5.813,186.0,68,Corvette Racing,LMGTE Pro,,,Chevrolet Corvette C8.R,M,59171,36,2,5984,4,66,,,Corvette Racing,,Tommy,MILNER,P,,USA,,173,66,,,,Nick,TANDY,P,,GBR,,1206,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,91,46,1:56.507,+8.068,+0.031,186.0,60,Porsche GT Team,LMGTE Pro,,,Porsche 911 RSR - 19,M,59177,5556,2,5965,4368,5,,,Porsche GT Team,,Gianmaria,BRUNI,P,,ITA,,59,119,,,,Richard,LIETZ,P,,AUT,,66,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,92,39,1:56.751,+8.312,+0.244,185.6,64,Porsche GT Team,LMGTE Pro,,,Porsche 911 RSR - 19,M,59178,5556,2,5965,4368,5,,,Porsche GT Team,,Michael,CHRISTENSEN,P,,DNK,,532,57,,,,Kevin,ESTRE,P,,FRA,,1292,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,52,58,1:57.270,+8.831,+0.519,184.8,61,AF Corse,LMGTE Pro,,,Ferrari 488 GTE Evo,M,59167,16,2,5910,3,119,,,AF Corse,,Miguel,MOLINA,P,,ESP,,8526,64,,,,Antonio,FUOCO,P,,ITA,,10091,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,51,15,1:57.527,+9.088,+0.257,184.4,60,AF Corse,LMGTE Pro,,,Ferrari 488 GTE Evo,M,59166,16,2,5910,3,119,,,AF Corse,,Alessandro,PIER GUIDI,P,,ITA,,340,119,,,,James,CALADO,P,,GBR,,300,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,77,21,1:57.787,+9.348,+0.260,184.0,54,Dempsey - Proton Racing,LMGTE Am,,,Porsche 911 RSR - 19,M,59173,52,4,5965,4368,5,,,Dempsey-Proton,,Christian,RIED,B,,DEU,,90,5,,,,Sebastian,PRIAULX,S,,GBR,,10539,188,,,,Harry,TINCKNELL,P,,GBR,,303,188,,,,Memo,GIDLEY,B,,USA,,7512,66,,,,,,,,,,,,,,,,
26,46,11,1:57.860,+9.421,+0.073,183.8,51,Team Project 1,LMGTE Am,,,Porsche 911 RSR - 19,M,59165,5786,4,5965,4368,5,,,Team Project 1,,Matteo,CAIROLI,G,,ITA,,8252,119,,,,Mikkel,PEDERSEN,S,,DNK,,10545,57,,,,Nicolas,LEUTWILER,B,,CHE,,312,219,,,,,,,,,,,,,,,,,,,,,,
27,21,17,1:58.357,+9.918,+0.497,183.1,60,AF Corse,LMGTE Am,,,Ferrari 488 GTE Evo,M,59153,16,4,5910,3,119,,,AF Corse,,Simon,MANN,S,,USA,,10161,66,,,,Christoph,ULRICH,B,,CHE,,8806,219,,,,Toni,VILANDER,P,,FIN,,60,69,,,,,,,,,,,,,,,,,,,,,,
28,88,19,1:58.385,+9.946,+0.028,183.0,31,Dempsey - Proton Racing,LMGTE Am,,,Porsche 911 RSR - 19,M,59176,52,4,5965,4368,5,,,Dempsey-Proton,,Fred,POORDAD,B,,USA,,10335,66,,,,Patrick,LINDSEY,S,,USA,,8898,66,,,,Julien,ANDLAUER,G,,FRA,,9192,70,,,,Jan,HEYLEN,,,BEL,,10540,23,,,,,,,,,,,,,,,,
29,54,13,1:58.675,+10.236,+0.290,182.6,53,AF Corse,LMGTE Am,,,Ferrari 488 GTE Evo,M,59168,16,4,5910,3,119,,,AF Corse,,Thomas,FLOHR,B,,CHE,,454,219,,,,Francesco,CASTELLACCI,S,,ITA,,456,119,,,,Nicholas,CASSIDY,G,,NZL,,9714,168,,,,,,,,,,,,,,,,,,,,,,
30,85,51,1:58.803,+10.364,+0.128,182.4,58,Iron Dames,LMGTE Am,,,Ferrari 488 GTE Evo,M,59175,6158,4,5910,3,119,,,Iron Dames,,Rahel,FREY,G,,CHE,,1143,219,,,,Michelle,GATTING,S,,DNK,,9343,57,,,,Sarah,BOVY,B,,BEL,,1191,23,,,,,,,,,,,,,,,,,,,,,,
31,98,49,1:58.890,+10.451,+0.087,182.3,49,Northwest AMR,LMGTE Am,,,Aston Martin Vantage AMR,M,59179,6159,4,5896,260,40,,,Northwest AMR,,Paul,DALLA LANA,B,,CAN,,216,40,,,,David,PITTARD,S,,GBR,,10306,188,,,,Nicki,THIIM,P,,DNK,,267,57,,,,Henrique,CHAVES,S,,PRT,,9157,184,,,,,,,,,,,,,,,,
32,33,58,1:58.907,+10.468,+0.017,182.2,62,TF Sport,LMGTE Am,,,Aston Martin Vantage AMR,M,59158,364,4,5896,260,188,,,TF Sport,,Ben,KEATING,B,,USA,,1312,66,,,,Florian,LATORRE,S,,FRA,,10279,70,,,,Marco,SØRENSEN,P,,DNK,,7812,57,,,,,,,,,,,,,,,,,,,,,,
33,60,56,1:59.136,+10.697,+0.229,181.9,56,Iron Lynx,LMGTE Am,,,Ferrari 488 GTE Evo,M,59170,5979,4,5910,3,119,,,Iron Lynx,,Claudio,SCHIAVONI,B,,ITA,,8812,119,,,,Matteo,CRESSONI,S,,ITA,,338,119,,,,Giancarlo,FISICHELLA,P,,ITA,,58,119,,,,,,,,,,,,,,,,,,,,,,
34,71,6,1:59.471,+11.032,+0.335,181.4,8,Spirit of Race,LMGTE Am,,,Ferrari 488 GTE Evo,M,59172,5546,4,5910,3,219,,,Spirit of Race,,Franck,DEZOTEUX,B,,FRA,,10141,70,,,,Pierre,RAGUES,S,,FRA,,101,70,,,,Gabriel,AUBRY,G,,FRA,,9173,70,,,,,,,,,,,,,,,,,,,,,,
35,777,21,1:59.856,+11.417,+0.385,180.8,34,D'Station Racing,LMGTE Am,,,Aston Martin Vantage AMR,M,59181,6071,4,5896,260,121,,,DStation Racing,,Satoshi,HOSHINO,B,,JPN,,1310,121,,,,Tomonobu,FUJII,G,,JPN,,1308,121,,,,Charles,FAGG,S,,GBR,,10538,188,,,,,,,,,,,,,,,,,,,,,,
36,56,3,2:01.732,+13.293,+1.876,178.0,3,Team Project 1,LMGTE Am,,,Porsche 911 RSR - 19,M,59169,5786,4,5965,4368,5,,,Team Project 1,,Brendan,IRIBE,B,,USA,,9833,66,,,,Olliver,MILLROY,S,,GBR,,1213,188,,,,Ben,BARNICOAT,P,,GBR,,9429,188,,,,,,,,,,,,,,,,,,,,,,
