NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,FLAG_AT_FL,
1,3,1,2:08.724,0,B,36.166,0,43.582,0,48.976,0,168.3,3:06.469,19:23:06.469,0:36.166,0:43.582,0:48.976,166.4,Charles MILESI,0:00:31.128,LMP2,,Richard Mille Racing Team,Oreca,GF,
1,3,2,1:50.916,2,,32.781,2,39.033,0,39.102,2,195.4,4:57.385,19:24:57.385,0:32.781,0:39.033,0:39.102,270.2,Charles MILESI,,LMP2,,Richard Mille Racing Team,Oreca,GF,
1,3,3,2:54.474,0,B,32.965,0,39.082,0,1:42.427,0,124.2,7:51.859,19:27:51.859,0:32.965,0:39.082,1:42.427,202.4,Charles MILESI,0:01:04.673,LMP2,,Richard Mille Racing Team,Oreca,GF,
1,3,4,1:52.409,0,,33.450,0,38.896,2,40.063,0,192.8,9:44.268,19:29:44.268,0:33.450,0:38.896,0:40.063,269.6,Charles MILESI,,LMP2,,Richard Mille Racing Team,Oreca,GF,
10,1,1,3:21.915,0,B,35.376,0,41.910,0,2:04.629,0,107.3,4:00.495,19:24:00.495,0:35.376,0:41.910,2:04.629,209.9,Nico MÜLLER,0:01:28.739,LMP2,,Vector Sport,Oreca,GF,
10,1,2,1:50.955,2,,33.059,0,38.772,2,39.124,2,195.3,5:51.450,19:25:51.450,0:33.059,0:38.772,0:39.124,268.6,Nico MÜLLER,,LMP2,,Vector Sport,Oreca,GF,
10,1,3,1:51.048,0,,32.956,0,38.965,0,39.127,0,195.1,7:42.498,19:27:42.498,0:32.956,0:38.965,0:39.127,268.6,Nico MÜLLER,,LMP2,,Vector Sport,Oreca,GF,
10,1,4,1:51.198,0,,32.943,2,38.904,0,39.351,0,194.9,9:33.696,19:29:33.696,0:32.943,0:38.904,0:39.351,268.1,Nico MÜLLER,,LMP2,,Vector Sport,Oreca,GF,
22,2,1,2:06.992,0,B,36.382,0,41.524,0,49.086,0,170.6,3:00.512,19:23:00.512,0:36.382,0:41.524,0:49.086,145.1,Filipe ALBUQUERQUE,0:00:26.663,LMP2,,United Autosports USA,Oreca,GF,
22,2,2,1:50.155,0,,32.431,2,38.710,0,39.014,0,196.7,4:50.667,19:24:50.667,0:32.431,0:38.710,0:39.014,271.8,Filipe ALBUQUERQUE,,LMP2,,United Autosports USA,Oreca,GF,
22,2,3,3:00.385,0,B,32.672,0,39.061,0,1:48.652,0,120.1,7:51.052,19:27:51.052,0:32.672,0:39.061,1:48.652,201.8,Filipe ALBUQUERQUE,0:01:10.830,LMP2,,United Autosports USA,Oreca,GF,
22,2,4,1:49.388,2,,32.453,0,38.327,2,38.608,2,198.1,9:40.440,19:29:40.440,0:32.453,0:38.327,0:38.608,272.9,Filipe ALBUQUERQUE,,LMP2,,United Autosports USA,Oreca,GF,
23,1,1,2:00.776,0,B,36.635,0,42.629,0,41.512,0,179.4,3:46.763,19:23:46.763,0:36.635,0:42.629,0:41.512,269.6,Paul DI RESTA,0:01:20.764,LMP2,,United Autosports USA,Oreca,GF,
23,1,2,1:49.510,2,,32.370,2,38.541,2,38.599,2,197.9,5:36.273,19:25:36.273,0:32.370,0:38.541,0:38.599,272.9,Paul DI RESTA,,LMP2,,United Autosports USA,Oreca,GF,
23,1,3,4:33.501,0,B,34.325,0,41.053,0,3:18.123,0,79.2,10:09.774,19:30:09.774,0:34.325,0:41.053,3:18.123,201.8,Paul DI RESTA,0:02:27.528,LMP2,,United Autosports USA,Oreca,RF,
28,3,1,1:58.415,0,B,34.714,0,42.670,0,41.031,0,183.0,2:41.043,19:22:41.043,0:34.714,0:42.670,0:41.031,269.1,Jonathan ABERDEIN,0:00:19.236,LMP2,,JOTA,Oreca,GF,
28,3,2,1:50.178,2,,32.807,0,38.503,2,38.868,2,196.7,4:31.221,19:24:31.221,0:32.807,0:38.503,0:38.868,270.2,Jonathan ABERDEIN,,LMP2,,JOTA,Oreca,GF,
28,3,3,2:41.039,0,B,33.631,0,38.536,0,1:28.872,0,134.6,7:12.260,19:27:12.260,0:33.631,0:38.536,1:28.872,209.9,Jonathan ABERDEIN,0:00:52.185,LMP2,,JOTA,Oreca,GF,
28,3,4,1:57.514,0,,34.237,0,41.578,0,41.699,0,184.4,9:09.774,19:29:09.774,0:34.237,0:41.578,0:41.699,269.1,Jonathan ABERDEIN,,LMP2,,JOTA,Oreca,GF,
31,3,1,2:02.359,0,B,35.113,0,42.749,0,44.497,0,177.1,2:49.988,19:22:49.988,0:35.113,0:42.749,0:44.497,220.1,René RAST,0:00:22.318,LMP2,,WRT,Oreca,GF,
31,3,2,1:50.792,0,,32.977,0,38.726,0,39.089,0,195.6,4:40.780,19:24:40.780,0:32.977,0:38.726,0:39.089,270.7,René RAST,,LMP2,,WRT,Oreca,GF,
31,3,3,2:41.590,0,B,32.853,0,38.640,0,1:30.097,0,134.1,7:22.370,19:27:22.370,0:32.853,0:38.640,1:30.097,179.5,René RAST,0:00:53.024,LMP2,,WRT,Oreca,GF,
31,3,4,1:49.670,2,,32.381,2,38.299,2,38.990,2,197.6,9:12.040,19:29:12.040,0:32.381,0:38.299,0:38.990,270.2,René RAST,,LMP2,,WRT,Oreca,GF,
34,2,1,1:58.056,0,B,34.531,0,40.628,0,42.897,0,183.5,2:30.978,19:22:30.978,0:34.531,0:40.628,0:42.897,267.0,Fabio SCHERER,0:00:08.790,LMP2,,Inter Europol Competition,Oreca,GF,
34,2,2,1:51.872,0,,32.999,2,39.455,2,39.418,2,193.7,4:22.850,19:24:22.850,0:32.999,0:39.455,0:39.418,271.3,Fabio SCHERER,,LMP2,,Inter Europol Competition,Oreca,GF,
34,2,3,3:02.811,0,B,34.414,0,40.484,0,1:47.913,0,118.5,7:25.661,19:27:25.661,0:34.414,0:40.484,1:47.913,210.2,Fabio SCHERER,0:01:10.929,LMP2,,Inter Europol Competition,Oreca,GF,
34,2,4,1:52.581,0,,33.356,0,39.565,0,39.660,0,192.5,9:18.242,19:29:18.242,0:33.356,0:39.565,0:39.660,270.2,Fabio SCHERER,,LMP2,,Inter Europol Competition,Oreca,GF,
35,2,1,1:53.744,0,B,33.772,0,39.753,0,40.219,0,190.5,2:35.740,19:22:35.740,0:33.772,0:39.753,0:40.219,269.6,Matthieu LAHAYE,0:00:18.504,LMP2,P/A,Ultimate,Oreca,GF,
35,2,2,2:45.509,0,B,33.642,0,39.295,0,1:32.572,0,130.9,5:21.249,19:25:21.249,0:33.642,0:39.295,1:32.572,176.3,Matthieu LAHAYE,0:00:54.861,LMP2,P/A,Ultimate,Oreca,GF,
35,2,3,1:50.954,2,,32.884,0,38.783,2,39.287,2,195.3,7:12.203,19:27:12.203,0:32.884,0:38.783,0:39.287,270.2,Matthieu LAHAYE,,LMP2,P/A,Ultimate,Oreca,GF,
