NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,FLAG_AT_FL,
21,2,1,6:18.032,0,B,37.557,0,43.664,0,4:56.811,0,57.3,8:00.701,19:08:00.701,0:37.557,0:43.664,4:56.811,188.7,Christoph ULRICH,0:04:12.151,LMGTE Am,,AF Corse,Ferrari,GF,
21,2,2,2:03.116,2,,36.543,0,42.337,2,44.236,0,176.0,10:03.817,19:10:03.817,0:36.543,0:42.337,0:44.236,240.2,Christoph ULRICH,,LMGTE Am,,AF Corse,Ferrari,GF,
21,2,3,2:04.122,0,,37.338,0,43.274,0,43.510,2,174.6,12:07.939,19:12:07.939,0:37.338,0:43.274,0:43.510,241.5,Christoph ULRICH,,LMGTE Am,,AF Corse,Ferrari,GF,
21,2,4,2:03.278,0,,36.486,2,42.940,0,43.852,0,175.8,14:11.217,19:14:11.217,0:36.486,0:42.940,0:43.852,242.8,Christoph ULRICH,,LMGTE Am,,AF Corse,Ferrari,FF,
33,1,1,2:04.770,0,B,37.120,0,43.149,0,44.501,0,173.7,2:39.315,19:02:39.315,0:37.120,0:43.149,0:44.501,223.3,Ben KEATING,0:00:09.839,LMGTE Am,,TF Sport,Aston Martin,GF,
33,1,2,4:56.514,0,B,37.468,0,1:15.686,0,3:03.360,0,73.1,7:35.829,19:07:35.829,0:37.468,1:15.686,3:03.360,193.5,Ben KEATING,0:02:12.149,LMGTE Am,,TF Sport,Aston Martin,GF,
33,1,3,2:02.769,0,,36.825,0,42.922,0,43.022,0,176.5,9:38.598,19:09:38.598,0:36.825,0:42.922,0:43.022,246.3,Ben KEATING,,LMGTE Am,,TF Sport,Aston Martin,GF,
33,1,4,2:00.588,0,,35.967,0,42.018,0,42.603,0,179.7,11:39.186,19:11:39.186,0:35.967,0:42.018,0:42.603,246.7,Ben KEATING,,LMGTE Am,,TF Sport,Aston Martin,GF,
33,1,5,1:59.204,2,,35.454,2,41.576,2,42.174,2,181.8,13:38.390,19:13:38.390,0:35.454,0:41.576,0:42.174,247.2,Ben KEATING,,LMGTE Am,,TF Sport,Aston Martin,GF,
46,3,1,3:15.907,0,B,38.120,2,43.894,2,1:53.893,0,110.6,3:52.138,19:03:52.138,0:38.120,0:43.894,1:53.893,248.5,Nicolas LEUTWILER,0:00:12.147,LMGTE Am,,Team Project 1,Porsche,RF,
51,2,1,6:31.109,0,B,37.990,0,56.660,0,4:56.459,0,55.4,8:29.022,19:08:29.022,0:37.990,0:56.660,4:56.459,113.8,James CALADO,0:03:58.134,LMGTE Pro,,AF Corse,Ferrari,GF,
51,2,2,2:05.411,0,,36.185,0,42.345,0,46.881,0,172.8,10:34.433,19:10:34.433,0:36.185,0:42.345,0:46.881,231.6,James CALADO,,LMGTE Pro,,AF Corse,Ferrari,GF,
51,2,3,1:59.349,0,,35.152,2,41.658,0,42.539,0,181.6,12:33.782,19:12:33.782,0:35.152,0:41.658,0:42.539,243.2,James CALADO,,LMGTE Pro,,AF Corse,Ferrari,GF,
51,2,4,1:59.299,2,,35.238,0,41.593,2,42.468,2,181.6,14:33.081,19:14:33.081,0:35.238,0:41.593,0:42.468,243.6,James CALADO,,LMGTE Pro,,AF Corse,Ferrari,FF,
52,2,1,6:50.201,0,B,39.129,0,1:00.694,0,5:10.378,0,52.8,8:49.924,19:08:49.924,0:39.129,1:00.694,5:10.378,191.6,Antonio FUOCO,0:04:19.824,LMGTE Pro,,AF Corse,Ferrari,GF,
52,2,2,2:07.143,0,,38.594,0,44.621,0,43.928,0,170.4,10:57.067,19:10:57.067,0:38.594,0:44.621,0:43.928,238.5,Antonio FUOCO,,LMGTE Pro,,AF Corse,Ferrari,GF,
52,2,3,1:59.388,2,,35.064,2,41.846,2,42.478,2,181.5,12:56.455,19:12:56.455,0:35.064,0:41.846,0:42.478,243.2,Antonio FUOCO,,LMGTE Pro,,AF Corse,Ferrari,GF,
54,1,1,2:05.321,0,B,36.802,0,43.566,0,44.953,0,172.9,3:10.004,19:03:10.004,0:36.802,0:43.566,0:44.953,239.8,Thomas FLOHR,0:00:39.101,LMGTE Am,,AF Corse,Ferrari,RF,
54,1,2,5:00.349,0,B,1:05.188,0,46.832,0,3:08.329,0,72.1,8:10.353,19:08:10.353,1:05.188,0:46.832,3:08.329,155.4,Thomas FLOHR,0:02:23.472,LMGTE Am,,AF Corse,Ferrari,GF,
54,1,3,2:02.308,0,,36.385,2,42.576,0,43.347,0,177.2,10:12.661,19:10:12.661,0:36.385,0:42.576,0:43.347,241.9,Thomas FLOHR,,LMGTE Am,,AF Corse,Ferrari,GF,
54,1,4,2:02.264,2,,36.456,0,42.467,2,43.341,2,177.2,12:14.925,19:12:14.925,0:36.456,0:42.467,0:43.341,241.9,Thomas FLOHR,,LMGTE Am,,AF Corse,Ferrari,GF,
