POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_ECM Driver Id,DRIVER1_ECM Country Id,DRIVER1_*Extra 3,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_ECM Driver Id,DRIVER2_ECM Country Id,DRIVER2_*Extra 3,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_ECM Driver Id,DRIVER3_ECM Country Id,DRIVER3_*Extra 3,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_ECM Driver Id,DRIVER4_ECM Country Id,DRIVER4_*Extra 3,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_ECM Driver Id,DRIVER5_ECM Country Id,DRIVER5_*Extra 3,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_ECM Driver Id,DRIVER6_ECM Country Id,DRIVER6_*Extra 3,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
11,23,58,1:50.037,+0.953,+0.010,196.9,77,United Autosports USA,LMP2,,,Oreca 07 - Gibson,G,59155,6078,3,5626,256,66,,,United,,Paul,DI RESTA,P,,GBR,,9293,188,,,,Oliver,JARVIS,P,,GBR,,93,188,,,,Joshua,PIERSON,S,,USA,,10331,66,,,,,,,,,,,,,,,,,,,,,,
12,38,37,1:50.199,+1.115,+0.162,196.6,52,JOTA,LMP2,,,Oreca 07 - Gibson,G,59162,27,3,5626,256,188,,,JOTA,,Roberto,GONZALEZ,S,,MEX,,8268,151,,,,Antonio Felix,DA COSTA,P,,PRT,,9024,184,,,,William,STEVENS,P,,GBR,,1882,188,,,,,,,,,,,,,,,,,,,,,,
13,34,9,1:50.251,+1.167,+0.052,196.5,73,Inter Europol Competition,LMP2,,,Oreca 07 - Gibson,G,59159,402,3,5626,256,181,,,Inter Europol,,Jakub,SMIECHOWSKI,S,,POL,,1670,181,,,,Alex,BRUNDLE,G,,GBR,,143,188,,,,Esteban,GUTIERREZ,P,,MEX,,10334,151,,,,,,,,,,,,,,,,,,,,,,
14,28,27,1:50.254,+1.170,+0.003,196.5,58,JOTA,LMP2,,,Oreca 07 - Gibson,G,59156,27,3,5626,256,188,,,JOTA,,Oliver,RASMUSSEN,S,,DNK,,10332,57,,,,Edward,JONES,G,,GBR,,10333,188,,,,Jonathan,ABERDEIN,G,,ZAF,,9879,2,,,,,,,,,,,,,,,,,,,,,,
15,44,50,1:50.539,+1.455,+0.285,196.0,71,ARC Bratislava,LMP2,P/A,,Oreca 07 - Gibson,G,59164,562,3,5626,256,213,,,ARC Bratislava,,Miroslav,KONOPKA,B,,SVK,,4265,213,,,,Mathias,BECHE,G,,CHE,,151,219,,,,Tijmen,VAN DER HELM,S,,NLD,,10228,178,,,,,,,,,,,,,,,,,,,,,,
16,41,62,1:50.545,+1.461,+0.006,196.0,72,Realteam by WRT,LMP2,,,Oreca 07 - Gibson,G,59163,6157,3,5626,256,23,,,Realteam by WRT,,Rui,ANDRADE,S,,PRT,,9873,184,,,,Ferdinand,HABSBURG,G,,AUT,,10000,17,,,,Norman,NATO,G,,FRA,,9032,70,,,,,,,,,,,,,,,,,,,,,,
17,45,65,1:50.678,+1.594,+0.133,195.8,71,Algarve Pro Racing,LMP2,P/A,,Oreca 07 - Gibson,G,59182,92,3,5626,256,184,,,APR,,Steven,THOMAS,B,,USA,,10223,66,,,,James,ALLEN,G,,AUS,,8384,16,,,,René,BINDER,S,,AUT,,9190,17,,,,,,,,,,,,,,,,,,,,,,
18,35,10,1:51.171,+2.087,+0.493,194.9,78,Ultimate,LMP2,P/A,,Oreca 07 - Gibson,G,59160,390,3,5626,256,70,,,Ultimate,,Jean-Baptiste,LAHAYE,S,,FRA,,1628,70,,,,Matthieu,LAHAYE,S,,FRA,,37,70,,,,François,HERIAU,B,,FRA,,1630,70,,,,,,,,,,,,,,,,,,,,,,
19,10,4,1:52.071,+2.987,+0.900,193.3,33,Vector Sport,LMP2,,,Oreca 07 - Gibson,G,59152,6154,3,5626,256,188,,,Vector Sport,,Nico,MÜLLER,P,,CHE,,10330,219,,,,Ryan,CULLEN,S,,GBR,,492,188,,,,Mike,ROCKENFELLER,P,,DEU,,136,5,,,,,,,,,,,,,,,,,,,,,,
20,92,42,1:56.494,+7.410,+4.423,186.0,55,Porsche GT Team,LMGTE Pro,,,Porsche 911 RSR - 19,M,59178,5556,2,5965,4368,5,,,Porsche GT Team,,Michael,CHRISTENSEN,P,,DNK,,532,57,,,,Kevin,ESTRE,P,,FRA,,1292,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,91,44,1:57.009,+7.925,+0.515,185.2,58,Porsche GT Team,LMGTE Pro,,,Porsche 911 RSR - 19,M,59177,5556,2,5965,4368,5,,,Porsche GT Team,,Gianmaria,BRUNI,P,,ITA,,59,119,,,,Richard,LIETZ,P,,AUT,,66,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,64,58,1:57.029,+7.945,+0.020,185.2,58,Corvette Racing,LMGTE Pro,,,Chevrolet Corvette C8.R,M,59171,36,2,5984,4,66,,,Corvette Racing,,Tommy,MILNER,P,,USA,,173,66,,,,Nick,TANDY,P,,GBR,,1206,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,51,66,1:57.643,+8.559,+0.614,184.2,69,AF Corse,LMGTE Pro,,,Ferrari 488 GTE Evo,M,59166,16,2,5910,3,119,,,AF Corse,,Alessandro,PIER GUIDI,P,,ITA,,340,119,,,,James,CALADO,P,,GBR,,300,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,52,49,1:57.663,+8.579,+0.020,184.2,66,AF Corse,LMGTE Pro,,,Ferrari 488 GTE Evo,M,59167,16,2,5910,3,119,,,AF Corse,,Miguel,MOLINA,P,,ESP,,8526,64,,,,Antonio,FUOCO,P,,ITA,,10091,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,60,54,1:58.227,+9.143,+0.564,183.3,72,Iron Lynx,LMGTE Am,,,Ferrari 488 GTE Evo,M,59170,5979,4,5910,3,119,,,Iron Lynx,,Claudio,SCHIAVONI,B,,ITA,,8812,119,,,,Matteo,CRESSONI,S,,ITA,,338,119,,,,Giancarlo,FISICHELLA,P,,ITA,,58,119,,,,,,,,,,,,,,,,,,,,,,
26,56,55,1:58.241,+9.157,+0.014,183.3,56,Team Project 1,LMGTE Am,,,Porsche 911 RSR - 19,M,59169,5786,4,5965,4368,5,,,Team Project 1,,Brendan,IRIBE,B,,USA,,9833,66,,,,Olliver,MILLROY,S,,GBR,,1213,188,,,,Ben,BARNICOAT,P,,GBR,,9429,188,,,,,,,,,,,,,,,,,,,,,,
27,85,71,1:58.393,+9.309,+0.152,183.0,79,Iron Dames,LMGTE Am,,,Ferrari 488 GTE Evo,M,59175,6158,4,5910,3,119,,,Iron Dames,,Rahel,FREY,G,,CHE,,1143,219,,,,Michelle,GATTING,S,,DNK,,9343,57,,,,Sarah,BOVY,B,,BEL,,1191,23,,,,,,,,,,,,,,,,,,,,,,
28,88,56,1:58.529,+9.445,+0.136,182.8,70,Dempsey - Proton Racing,LMGTE Am,,,Porsche 911 RSR - 19,M,59176,52,4,5965,4368,5,,,Dempsey-Proton,,Fred,POORDAD,B,,USA,,10335,66,,,,Patrick,LINDSEY,S,,USA,,8898,66,,,,Julien,ANDLAUER,G,,FRA,,9192,70,,,,Jan,HEYLEN,,,BEL,,10540,23,,,,,,,,,,,,,,,,
29,77,60,1:58.592,+9.508,+0.063,182.7,71,Dempsey - Proton Racing,LMGTE Am,,,Porsche 911 RSR - 19,M,59173,52,4,5965,4368,5,,,Dempsey-Proton,,Christian,RIED,B,,DEU,,90,5,,,,Sebastian,PRIAULX,S,,GBR,,10539,188,,,,Harry,TINCKNELL,P,,GBR,,303,188,,,,Memo,GIDLEY,B,,USA,,7512,66,,,,,,,,,,,,,,,,
30,46,16,1:58.756,+9.672,+0.164,182.5,55,Team Project 1,LMGTE Am,,,Porsche 911 RSR - 19,M,59165,5786,4,5965,4368,5,,,Team Project 1,,Matteo,CAIROLI,G,,ITA,,8252,119,,,,Mikkel,PEDERSEN,S,,DNK,,10545,57,,,,Nicolas,LEUTWILER,B,,CHE,,312,219,,,,,,,,,,,,,,,,,,,,,,
31,21,56,1:58.863,+9.779,+0.107,182.3,57,AF Corse,LMGTE Am,,,Ferrari 488 GTE Evo,M,59153,16,4,5910,3,119,,,AF Corse,,Simon,MANN,S,,USA,,10161,66,,,,Christoph,ULRICH,B,,CHE,,8806,219,,,,Toni,VILANDER,P,,FIN,,60,69,,,,,,,,,,,,,,,,,,,,,,
32,71,39,1:58.899,+9.815,+0.036,182.2,52,Spirit of Race,LMGTE Am,,,Ferrari 488 GTE Evo,M,59172,5546,4,5910,3,219,,,Spirit of Race,,Franck,DEZOTEUX,B,,FRA,,10141,70,,,,Pierre,RAGUES,S,,FRA,,101,70,,,,Gabriel,AUBRY,G,,FRA,,9173,70,,,,,,,,,,,,,,,,,,,,,,
33,98,12,1:59.146,+10.062,+0.247,181.9,62,Northwest AMR,LMGTE Am,,,Aston Martin Vantage AMR,M,59179,6159,4,5896,260,40,,,Northwest AMR,,Paul,DALLA LANA,B,,CAN,,216,40,,,,David,PITTARD,S,,GBR,,10306,188,,,,Nicki,THIIM,P,,DNK,,267,57,,,,Henrique,CHAVES,S,,PRT,,9157,184,,,,,,,,,,,,,,,,
34,777,43,1:59.234,+10.150,+0.088,181.7,69,D'Station Racing,LMGTE Am,,,Aston Martin Vantage AMR,M,59181,6071,4,5896,260,121,,,DStation Racing,,Satoshi,HOSHINO,B,,JPN,,1310,121,,,,Tomonobu,FUJII,G,,JPN,,1308,121,,,,Charles,FAGG,S,,GBR,,10538,188,,,,,,,,,,,,,,,,,,,,,,
35,54,37,1:59.407,+10.323,+0.173,181.5,50,AF Corse,LMGTE Am,,,Ferrari 488 GTE Evo,M,59168,16,4,5910,3,119,,,AF Corse,,Thomas,FLOHR,B,,CHE,,454,219,,,,Francesco,CASTELLACCI,S,,ITA,,456,119,,,,Nicholas,CASSIDY,G,,NZL,,9714,168,,,,,,,,,,,,,,,,,,,,,,
36,33,4,1:59.797,+10.713,+0.390,180.9,27,TF Sport,LMGTE Am,,,Aston Martin Vantage AMR,M,59158,364,4,5896,260,188,,,TF Sport,,Ben,KEATING,B,,USA,,1312,66,,,,Florian,LATORRE,S,,FRA,,10279,70,,,,Marco,SØRENSEN,P,,DNK,,7812,57,,,,,,,,,,,,,,,,,,,,,,
