POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
11,8,Toyota Gazoo Racing,Sébastien BUEMI,Brendon HARTLEY,Ryo HIRAKAWA,,Toyota GR010 - Hybrid,M,HYPERCAR,H,,Classified,77,3:05'07.349,11.418,1.366,3,2'05.784,200.5,,
12,15,BMW M Team WRT,Kevin MAGNUSSEN,Raffaele MARCIELLO,,,BMW M Hybrid V8,M,HYPERCAR,H,,Classified,77,3:05'11.026,15.095,3.677,52,2'04.582,202.4,,
13,35,Alpine Endurance Team,Paul-Loup CHATIN,Ferdinand HABSBURG,Charles MILESI,,Alpine A424,M,HYPERCAR,H,,Classified,77,3:05'12.094,16.163,1.068,52,2'04.675,202.2,,
14,6,Porsche Penske Motorsport,Kévin ESTRE,Laurens VANTHOOR,Pascal WEHRLEIN,,Porsche 963,M,HYPERCAR,H,,Classified,77,3:05'12.792,16.861,0.698,4,2'05.276,201.3,,
15,007,Aston Martin Thor Team,Harry TINCKNELL,Tom GAMBLE,,,Aston Martin Valkyrie,M,HYPERCAR,,,Classified,77,3:05'17.302,21.371,4.510,3,2'05.943,200.2,,
16,009,Aston Martin Thor Team,Alex RIBERAS,Marco SORENSEN,,,Aston Martin Valkyrie,M,HYPERCAR,,,Classified,77,3:05'21.439,25.508,4.137,27,2'05.826,200.4,,
17,27,Heart of Racing Team,Ian JAMES,Zacharie ROBICHON,Mattia DRUDI,,Aston Martin Vantage AMR LMGT3,G,LMGT3,,,Classified,70,3:05'00.375,7 Laps,7 Laps,41,2'21.425,178.3,,
18,10,Racing Spirit of Leman,Derek DEBOER,Eduardo BARRICHELLO,Valentin HASSE CLOT,,Aston Martin Vantage AMR LMGT3,G,LMGT3,,,Classified,70,3:05'05.024,7 Laps,4.649,59,2'20.957,178.9,,
19,92,Manthey 1ST Phorm,Ryan HARDWICK,Riccardo PERA,Richard LIETZ,,Porsche 911 GT3 R LMGT3,G,LMGT3,,,Classified,70,3:05'09.968,7 Laps,4.944,3,2'21.539,178.1,,
20,85,Iron Dames,Celia MARTIN,Rahel FREY,Michelle GATTING,,Porsche 911 GT3 R LMGT3,G,LMGT3,,,Classified,70,3:05'11.161,7 Laps,1.193,5,2'22.109,177.4,,
21,46,Team WRT,Ahmad AL HARTHY,Valentino ROSSI,Kelvin VAN DER LINDE,,BMW M4 LMGT3,G,LMGT3,,,Classified,70,3:05'14.643,7 Laps,3.482,3,2'20.791,179.1,,
22,81,TF Sport,Tom VAN ROMPUY,Rui ANDRADE,Charlie EASTWOOD,,Corvette Z06 LMGT3.R,G,LMGT3,,,Classified,70,3:05'18.796,7 Laps,4.153,2,2'21.843,177.8,,
23,77,Proton Competition,Bernardo SOUSA,Ben TUCK,Benjamin BARKER,,Ford Mustang LMGT3,G,LMGT3,,,Classified,70,3:05'20.446,7 Laps,1.650,45,2'20.089,180.0,,
24,78,Akkodis ASP Team,Arnold ROBIN,Finn GEHRSITZ,Yuichi NAKAYAMA,,Lexus RC F LMGT3,G,LMGT3,,,Classified,70,3:05'25.641,7 Laps,5.195,2,2'20.714,179.2,,
25,88,Proton Competition,Stefano GATTUSO,Giammarco LEVORATO,Dennis OLSEN,,Ford Mustang LMGT3,G,LMGT3,,,Classified,70,3:05'26.416,7 Laps,0.775,43,2'20.665,179.2,,
26,21,Vista AF Corse,François HERIAU,Simon MANN,Alessio ROVERA,,Ferrari 296 LMGT3,G,LMGT3,,,Classified,70,3:05'27.085,7 Laps,0.669,46,2'20.048,180.0,,
27,61,Iron Lynx,Martin BERRY,Lin HODENIUS,Maxime MARTIN,,Mercedes-AMG LMGT3,G,LMGT3,,,Classified,70,3:05'27.805,7 Laps,0.720,56,2'21.702,177.9,,
28,60,Iron Lynx,Stephen GROVE,Brenton GROVE,Matteo CAIROLI,,Mercedes-AMG LMGT3,G,LMGT3,,,Classified,70,3:05'28.449,7 Laps,0.644,52,2'21.346,178.4,,
29,33,TF Sport,Ben KEATING,Jonny EDGAR,Daniel JUNCADELLA,,Corvette Z06 LMGT3.R,G,LMGT3,,,Classified,70,3:05'29.825,7 Laps,1.376,51,2'22.300,177.2,,
30,59,United Autosports,James COTTINGHAM,Sébastien BAUD,Grégoire SAUCY,,McLaren 720S LMGT3 Evo,G,LMGT3,,,Classified,70,3:05'31.390,7 Laps,1.565,4,2'22.185,177.3,,
31,54,Vista AF Corse,Thomas FLOHR,Francesco CASTELLACCI,Davide RIGON,,Ferrari 296 LMGT3,G,LMGT3,,,Classified,70,3:05'31.811,7 Laps,0.421,45,2'20.295,179.7,,
32,95,United Autosports,Darren LEUNG,Sean GELAEL,Marino SATO,,McLaren 720S LMGT3 Evo,G,LMGT3,,,Classified,68,2:58'21.321,9 Laps,2 Laps,56,2'21.309,178.4,,
33,83,AF Corse,Robert KUBICA,Yifei YE,Philip HANSON,,Ferrari 499P,M,HYPERCAR,H,,Classified,42,3:05'15.344,35 Laps,26 Laps,2,2'04.669,202.2,,
34,87,Akkodis ASP Team,Petru UMBRARESCU,Clemens SCHMID,Jose Maria LOPEZ,,Lexus RC F LMGT3,G,LMGT3,,,Classified,29,1:11'59.128,48 Laps,13 Laps,5,2'20.535,179.4,,
35,31,The Bend Team WRT,Yasser SHAHIN,Timur BOGUSLAVSKIY,Augusto FARFUS,,BMW M4 LMGT3,G,LMGT3,,,Classified,29,1:12'23.173,48 Laps,24.045,3,2'22.088,177.5,,
36,99,Proton Competition,Neel JANI,Nicolas PINO,Nicolas VARRONE,,Porsche 963,M,HYPERCAR,H,,Classified,22,52'28.282,55 Laps,7 Laps,3,2'05.531,200.9,,
