POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,50,Ferrari AF Corse,Antonio FUOCO,Miguel MOLINA,Nicklas NIELSEN,,Ferrari 499P,M,HYPERCAR,H,,Classified,28,1:01'10.030,,,2,2'04.156,203.1,,
2,36,Alpine Endurance Team,Jules GOUNON,Frédéric MAKOWIECKI,Mick SCHUMACHER,,Alpine A424,M,HYPERCAR,H,,Classified,28,1:01'12.548,2.518,2.518,21,2'04.889,201.9,,
3,51,Ferrari AF Corse,Alessandro PIER GUIDI,James CALADO,Antonio GIOVINAZZI,,Ferrari 499P,M,HYPERCAR,H,,Classified,28,1:01'14.268,4.238,1.720,2,2'04.470,202.6,,
4,15,BMW M Team WRT,Kevin MAGNUSSEN,Raffaele MARCIELLO,,,BMW M Hybrid V8,M,HYPERCAR,H,,Classified,28,1:01'19.984,9.954,5.716,3,2'05.256,201.3,,
5,93,Peugeot TotalEnergies,Paul DI RESTA,Mikkel JENSEN,Jean-Eric VERGNE,,Peugeot 9X8,M,HYPERCAR,H,,Classified,28,1:01'22.049,12.019,2.065,2,2'05.288,201.2,,
6,7,Toyota Gazoo Racing,Mike CONWAY,Kamui KOBAYASHI,Nyck DE VRIES,,Toyota GR010 - Hybrid,M,HYPERCAR,H,,Classified,28,1:01'23.267,13.237,1.218,2,2'04.796,202.0,,
7,35,Alpine Endurance Team,Paul-Loup CHATIN,Ferdinand HABSBURG,Charles MILESI,,Alpine A424,M,HYPERCAR,H,,Classified,28,1:01'26.543,16.513,3.276,4,2'05.287,201.3,,
8,20,BMW M Team WRT,Robin FRIJNS,René RAST,,,BMW M Hybrid V8,M,HYPERCAR,H,,Classified,28,1:01'28.171,18.141,1.628,20,2'05.116,201.5,,
9,12,Cadillac Hertz Team JOTA,Alex LYNN,Norman NATO,Will STEVENS,,Cadillac V-Series.R,M,HYPERCAR,H,,Classified,28,1:01'35.763,25.733,7.592,3,2'05.250,201.3,,
10,94,Peugeot TotalEnergies,Loïc DUVAL,Malthe JAKOBSEN,Stoffel VANDOORNE,,Peugeot 9X8,M,HYPERCAR,H,,Classified,28,1:01'38.186,28.156,2.423,2,2'04.632,202.3,,
11,6,Porsche Penske Motorsport,Kévin ESTRE,Laurens VANTHOOR,Pascal WEHRLEIN,,Porsche 963,M,HYPERCAR,H,,Classified,28,1:01'39.743,29.713,1.557,4,2'05.276,201.3,,
