POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,50,Ferrari AF Corse,Antonio FUOCO,Miguel MOLINA,Nicklas NIELSEN,,Ferrari 499P,M,HYPERCAR,H,,Classified,49,2:01'31.488,,,2,2'04.156,203.1,,
2,36,Alpine Endurance Team,Jules GOUNON,Frédéric MAKOWIECKI,Mick SCHUMACHER,,Alpine A424,M,HYPERCAR,H,,Classified,49,2:01'32.938,1.450,1.450,21,2'04.889,201.9,,
3,93,Peugeot TotalEnergies,Paul DI RESTA,Mikkel JENSEN,Jean-Eric VERGNE,,Peugeot 9X8,M,HYPERCAR,H,,Classified,49,2:01'34.566,3.078,1.628,2,2'05.288,201.2,,
4,51,Ferrari AF Corse,Alessandro PIER GUIDI,James CALADO,Antonio GIOVINAZZI,,Ferrari 499P,M,HYPERCAR,H,,Classified,49,2:01'35.024,3.536,0.458,2,2'04.470,202.6,,
5,20,BMW M Team WRT,Robin FRIJNS,René RAST,,,BMW M Hybrid V8,M,HYPERCAR,H,,Classified,49,2:01'35.900,4.412,0.876,20,2'05.116,201.5,,
6,7,Toyota Gazoo Racing,Mike CONWAY,Kamui KOBAYASHI,Nyck DE VRIES,,Toyota GR010 - Hybrid,M,HYPERCAR,H,,Classified,49,2:01'37.669,6.181,1.769,2,2'04.796,202.0,,
7,94,Peugeot TotalEnergies,Loïc DUVAL,Malthe JAKOBSEN,Stoffel VANDOORNE,,Peugeot 9X8,M,HYPERCAR,H,,Classified,49,2:01'38.892,7.404,1.223,2,2'04.632,202.3,,
8,12,Cadillac Hertz Team JOTA,Alex LYNN,Norman NATO,Will STEVENS,,Cadillac V-Series.R,M,HYPERCAR,H,,Classified,49,2:01'39.655,8.167,0.763,3,2'05.250,201.3,,
9,8,Toyota Gazoo Racing,Sébastien BUEMI,Brendon HARTLEY,Ryo HIRAKAWA,,Toyota GR010 - Hybrid,M,HYPERCAR,H,,Classified,49,2:01'41.437,9.949,1.782,3,2'05.784,200.5,,
10,6,Porsche Penske Motorsport,Kévin ESTRE,Laurens VANTHOOR,Pascal WEHRLEIN,,Porsche 963,M,HYPERCAR,H,,Classified,49,2:01'43.234,11.746,1.797,4,2'05.276,201.3,,
11,5,Porsche Penske Motorsport,Julien ANDLAUER,Michael CHRISTENSEN,Nico MÜLLER,,Porsche 963,M,HYPERCAR,H,,Classified,49,2:01'44.705,13.217,1.471,2,2'04.109,203.2,,
12,38,Cadillac Hertz Team JOTA,Earl BAMBER,Sébastien BOURDAIS,Jenson BUTTON,,Cadillac V-Series.R,M,HYPERCAR,H,,Classified,49,2:01'45.950,14.462,1.245,4,2'05.243,201.3,,
13,007,Aston Martin Thor Team,Harry TINCKNELL,Tom GAMBLE,,,Aston Martin Valkyrie,M,HYPERCAR,,,Classified,49,2:01'48.872,17.384,2.922,3,2'05.943,200.2,,
14,009,Aston Martin Thor Team,Alex RIBERAS,Marco SORENSEN,,,Aston Martin Valkyrie,M,HYPERCAR,,,Classified,49,2:01'52.838,21.350,3.966,27,2'05.826,200.4,,
15,35,Alpine Endurance Team,Paul-Loup CHATIN,Ferdinand HABSBURG,Charles MILESI,,Alpine A424,M,HYPERCAR,H,,Classified,49,2:01'54.258,22.770,1.420,4,2'05.287,201.3,,
16,15,BMW M Team WRT,Kevin MAGNUSSEN,Raffaele MARCIELLO,,,BMW M Hybrid V8,M,HYPERCAR,H,,Classified,49,2:02'11.799,40.311,17.541,3,2'05.256,201.3,,
17,27,Heart of Racing Team,Ian JAMES,Zacharie ROBICHON,Mattia DRUDI,,Aston Martin Vantage AMR LMGT3,G,LMGT3,,,Classified,45,2:01'52.419,4 Laps,4 Laps,41,2'21.425,178.3,,
18,85,Iron Dames,Celia MARTIN,Rahel FREY,Michelle GATTING,,Porsche 911 GT3 R LMGT3,G,LMGT3,,,Classified,45,2:01'54.025,4 Laps,1.606,5,2'22.109,177.4,,
19,78,Akkodis ASP Team,Arnold ROBIN,Finn GEHRSITZ,Yuichi NAKAYAMA,,Lexus RC F LMGT3,G,LMGT3,,,Classified,45,2:02'01.910,4 Laps,7.885,2,2'20.714,179.2,,
20,59,United Autosports,James COTTINGHAM,Sébastien BAUD,Grégoire SAUCY,,McLaren 720S LMGT3 Evo,G,LMGT3,,,Classified,45,2:02'03.695,4 Laps,1.785,4,2'22.185,177.3,,
21,81,TF Sport,Tom VAN ROMPUY,Rui ANDRADE,Charlie EASTWOOD,,Corvette Z06 LMGT3.R,G,LMGT3,,,Classified,45,2:02'06.198,4 Laps,2.503,2,2'21.843,177.8,,
22,10,Racing Spirit of Leman,Derek DEBOER,Eduardo BARRICHELLO,Valentin HASSE CLOT,,Aston Martin Vantage AMR LMGT3,G,LMGT3,,,Classified,45,2:02'06.717,4 Laps,0.519,3,2'21.326,178.4,,
23,95,United Autosports,Darren LEUNG,Sean GELAEL,Marino SATO,,McLaren 720S LMGT3 Evo,G,LMGT3,,,Classified,45,2:02'10.413,4 Laps,3.696,5,2'22.340,177.1,,
24,46,Team WRT,Ahmad AL HARTHY,Valentino ROSSI,Kelvin VAN DER LINDE,,BMW M4 LMGT3,G,LMGT3,,,Classified,45,2:02'10.890,4 Laps,0.477,3,2'20.791,179.1,,
25,61,Iron Lynx,Martin BERRY,Lin HODENIUS,Maxime MARTIN,,Mercedes-AMG LMGT3,G,LMGT3,,,Classified,45,2:02'11.125,4 Laps,0.235,8,2'22.558,176.9,,
26,92,Manthey 1ST Phorm,Ryan HARDWICK,Riccardo PERA,Richard LIETZ,,Porsche 911 GT3 R LMGT3,G,LMGT3,,,Classified,45,2:02'12.805,4 Laps,1.680,3,2'21.539,178.1,,
27,60,Iron Lynx,Stephen GROVE,Brenton GROVE,Matteo CAIROLI,,Mercedes-AMG LMGT3,G,LMGT3,,,Classified,45,2:02'25.058,4 Laps,12.253,27,2'23.320,175.9,,
28,21,Vista AF Corse,François HERIAU,Simon MANN,Alessio ROVERA,,Ferrari 296 LMGT3,G,LMGT3,,,Classified,45,2:02'47.543,4 Laps,22.485,45,2'20.680,179.2,,
