POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_ECM Driver Id,DRIVER1_ECM Country Id,DRIVER1_*Extra 3,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_ECM Driver Id,DRIVER2_ECM Country Id,DRIVER2_*Extra 3,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_ECM Driver Id,DRIVER3_ECM Country Id,DRIVER3_*Extra 3,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_ECM Driver Id,DRIVER4_ECM Country Id,DRIVER4_*Extra 3,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_ECM Driver Id,DRIVER5_ECM Country Id,DRIVER5_*Extra 3,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_ECM Driver Id,DRIVER6_ECM Country Id,DRIVER6_*Extra 3,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
1,6,6,2:01.475,-,-,207.6,26,Porsche Penske Motorsport,HYPERCAR,H,,Porsche 963,M,96551,6283,4167,6176,4368,5,,,PORSCHE PENSKE,,Kévin,ESTRE,P,,FRA,,1292,70,,00:45:00,None,Laurens,VANTHOOR,P,,BEL,,1124,23,,00:45:00,None,Pascal,WEHRLEIN,P,,GER,,12072,5,,00:45:00,None,,,,,,,,,,,,,,,,,,,
2,50,7,2:01.566,+0.091,+0.091,207.4,22,Ferrari AF Corse,HYPERCAR,H,,Ferrari 499P,M,96568,6293,4167,6192,3,119,,,FERRARI AF,,Antonio,FUOCO,P,,ITA,,10091,119,,00:45:00,None,Miguel,MOLINA,P,,ESP,,8526,64,,00:45:00,None,Nicklas,NIELSEN,P,,DEN,,9432,57,,00:45:00,None,,,,,,,,,,,,,,,,,,,
3,20,7,2:01.785,+0.310,+0.219,207.0,29,BMW M Team WRT,HYPERCAR,H,,BMW M Hybrid V8,M,96559,6359,4167,6188,4354,5,,,BMW M TEAM WRT,,Robin,FRIJNS,P,,NED,,9871,178,,00:45:00,None,René,RAST,P,,GER,,307,5,,00:45:00,None,,,,,,,,,,,,,,,,,,,,,,,,,
4,12,8,2:01.896,+0.421,+0.111,206.8,27,Cadillac Hertz Team JOTA,HYPERCAR,H,,Cadillac V-Series.R,M,96557,6429,4167,6203,4097,66,,,CADILLAC HTJ,,Alex,LYNN,P,,GBR,,11043,188,,00:45:00,None,Norman,NATO,G,,FRA,,9032,70,,00:45:00,None,Will,STEVENS,P,,GBR,,11044,188,,00:45:00,None,,,,,,,,,,,,,,,,,,,
5,5,5,2:01.984,+0.509,+0.088,206.7,27,Porsche Penske Motorsport,HYPERCAR,H,,Porsche 963,M,96550,6283,4167,6176,4368,5,,,PORSCHE PENSKE,,Julien,ANDLAUER,G,,FRA,,9192,70,,00:45:00,None,Michael,CHRISTENSEN,P,,DEN,,532,57,,00:45:00,None,Nico,MÜLLER,P,,SUI,,11039,219,,00:45:00,None,,,,,,,,,,,,,,,,,,,
6,83,9,2:02.048,+0.573,+0.064,206.6,31,AF Corse,HYPERCAR,H,,Ferrari 499P,M,96577,16,4167,6192,3,119,,HWC,AF CORSE,HWC,Robert,KUBICA,P,,POL,,8438,181,,00:45:00,None,Yifei,YE,G,,CHN,,10068,43,,00:45:00,None,Philip,HANSON,G,,GBR,,1946,188,,00:45:00,None,,,,,,,,,,,,,,,,,,,
7,7,6,2:02.117,+0.642,+0.069,206.5,27,Toyota Gazoo Racing,HYPERCAR,H,,Toyota GR010 - Hybrid,M,96553,380,4167,6206,2,121,,,TOYOTA GAZOO,,Mike,CONWAY,P,,GBR,,215,188,,00:45:00,None,Kamui,KOBAYASHI,P,,JPN,,210,121,,00:45:00,None,Nyck,DE VRIES,P,,NED,,9152,178,,00:45:00,None,,,,,,,,,,,,,,,,,,,
8,15,6,2:02.134,+0.659,+0.017,206.4,29,BMW M Team WRT,HYPERCAR,H,,BMW M Hybrid V8,M,96558,6359,4167,6188,4354,5,,,BMW M TEAM WRT,,Kevin,MAGNUSSEN,P,,DEN,,10211,57,,00:45:00,None,Raffaele,MARCIELLO,P,,SUI,,10402,219,,00:45:00,None,,,,,,,,,,,,,,,,,,,,,,,,,
9,36,8,2:02.406,+0.931,+0.272,206.0,31,Alpine Endurance Team,HYPERCAR,H,,Alpine A424,M,96565,6360,4167,6237,21,70,,,ALPINE,,Jules,GOUNON,P,,FRA,,9500,70,,00:45:00,None,Frédéric,MAKOWIECKI,P,,FRA,,61,70,,00:45:00,None,Mick,SCHUMACHER,P,,GER,,11362,5,,00:45:00,None,,,,,,,,,,,,,,,,,,,
10,94,9,2:02.812,+1.337,+0.406,205.3,28,Peugeot TotalEnergies,HYPERCAR,H,,Peugeot 9X8,M,96583,6151,4167,6112,4014,70,,,PEUGEOT TE,,Loïc,DUVAL,P,,FRA,,14,70,,00:45:00,None,Malthe,JAKOBSEN,G,,DEN,,9610,57,,00:45:00,None,Stoffel,VANDOORNE,P,,BEL,,9520,23,,00:45:00,None,,,,,,,,,,,,,,,,,,,
