NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,FLAG_AT_FL,S1_SECONDS,S2_SECONDS,S3_SECONDS,
12,1,1,3:35.451,0,,1:57.287,0,1:05.303,0,32.861,0,115.0,3:35.451,15:51:35.451,1:57.287,1:05.303,0:32.861,244.6,Alex LYNN,0:01:20.466,HYPERCAR,H,Cadillac Hertz Team JOTA,Cadillac,GF,117.287,65.303,32.861,
12,1,2,2:04.988,0,,35.139,0,57.316,0,32.533,0,201.7,5:40.439,15:53:40.439,0:35.139,0:57.316,0:32.533,307.0,Alex LYNN,,HYPERCAR,H,Cadillac Hertz Team JOTA,Cadillac,GF,35.139,57.316,32.533,
12,1,3,2:00.246,2,,34.174,0,55.217,3,30.855,2,209.7,7:40.685,15:55:40.685,0:34.174,0:55.217,0:30.855,310.5,Alex LYNN,,HYPERCAR,H,Cadillac Hertz Team JOTA,Cadillac,GF,34.174,55.217,30.855,
12,1,4,2:16.975,0,B,34.149,2,1:00.812,0,42.014,0,184.1,9:57.660,15:57:57.660,0:34.149,1:00.812,0:42.014,311.4,Alex LYNN,,HYPERCAR,H,Cadillac Hertz Team JOTA,Cadillac,GF,34.149,60.812,42.014,
20,1,1,2:30.726,0,,49.609,0,1:07.448,0,33.669,0,164.4,2:30.726,15:50:30.726,0:49.609,1:07.448,0:33.669,258.0,Robin FRIJNS,0:00:12.842,HYPERCAR,H,BMW M Team WRT,BMW,GF,49.609,67.448,33.669,
20,1,2,2:09.799,0,,35.705,0,1:00.100,0,33.994,0,194.3,4:40.525,15:52:40.525,0:35.705,1:00.100,0:33.994,297.7,Robin FRIJNS,,HYPERCAR,H,BMW M Team WRT,BMW,GF,35.705,60.100,33.994,
20,1,3,2:00.456,2,,34.028,2,55.819,2,30.609,2,209.3,6:40.981,15:54:40.981,0:34.028,0:55.819,0:30.609,311.4,Robin FRIJNS,,HYPERCAR,H,BMW M Team WRT,BMW,GF,34.028,55.819,30.609,
20,1,4,2:10.095,0,,35.757,0,1:00.896,0,33.442,0,193.8,8:51.076,15:56:51.076,0:35.757,1:00.896,0:33.442,264.3,Robin FRIJNS,,HYPERCAR,H,BMW M Team WRT,BMW,GF,35.757,60.896,33.442,
20,1,5,2:13.183,0,B,34.268,0,58.219,0,40.696,0,189.3,11:04.259,15:59:04.259,0:34.268,0:58.219,0:40.696,310.5,Robin FRIJNS,,HYPERCAR,H,BMW M Team WRT,BMW,GF,34.268,58.219,40.696,
35,3,1,3:42.629,0,,2:00.021,0,1:07.264,0,35.344,0,111.3,3:42.629,15:51:42.629,2:00.021,1:07.264,0:35.344,211.6,Charles MILESI,0:01:21.795,HYPERCAR,H,Alpine Endurance Team,Alpine,GF,120.021,67.264,35.344,
35,3,2,2:10.979,0,,38.028,0,59.840,0,33.111,0,192.5,5:53.608,15:53:53.608,0:38.028,0:59.840,0:33.111,250.8,Charles MILESI,,HYPERCAR,H,Alpine Endurance Team,Alpine,GF,38.028,59.840,33.111,
35,3,3,2:00.763,2,,34.105,0,55.741,2,30.917,2,208.8,7:54.371,15:55:54.371,0:34.105,0:55.741,0:30.917,309.6,Charles MILESI,,HYPERCAR,H,Alpine Endurance Team,Alpine,GF,34.105,55.741,30.917,
35,3,4,2:20.950,0,,34.092,2,1:04.007,0,42.851,0,178.9,10:15.321,15:58:15.321,0:34.092,1:04.007,0:42.851,310.5,Charles MILESI,,HYPERCAR,H,Alpine Endurance Team,Alpine,GF,34.092,64.007,42.851,
35,3,5,2:09.028,0,B,34.205,0,56.551,0,38.272,0,195.4,12:24.349,16:00:24.349,0:34.205,0:56.551,0:38.272,309.6,Charles MILESI,,HYPERCAR,H,Alpine Endurance Team,Alpine,FF,34.205,56.551,38.272,
36,3,1,2:36.900,0,,52.806,0,1:08.020,0,36.074,0,157.9,2:36.900,15:50:36.900,0:52.806,1:08.020,0:36.074,234.0,Mick SCHUMACHER,0:00:14.500,HYPERCAR,H,Alpine Endurance Team,Alpine,GF,52.806,68.020,36.074,
36,3,2,2:21.108,0,,38.561,0,1:06.033,0,36.514,0,178.7,4:58.008,15:52:58.008,0:38.561,1:06.033,0:36.514,246.8,Mick SCHUMACHER,,HYPERCAR,H,Alpine Endurance Team,Alpine,GF,38.561,66.033,36.514,
36,3,3,2:00.368,2,,34.008,2,55.679,2,30.681,2,209.5,6:58.376,15:54:58.376,0:34.008,0:55.679,0:30.681,312.3,Mick SCHUMACHER,,HYPERCAR,H,Alpine Endurance Team,Alpine,GF,34.008,55.679,30.681,
36,3,4,2:45.301,0,,40.963,0,1:22.759,0,41.579,0,152.5,9:43.677,15:57:43.677,0:40.963,1:22.759,0:41.579,214.2,Mick SCHUMACHER,,HYPERCAR,H,Alpine Endurance Team,Alpine,GF,40.963,82.759,41.579,
36,3,5,2:00.717,0,,34.017,0,55.915,0,30.785,0,208.9,11:44.394,15:59:44.394,0:34.017,0:55.915,0:30.785,311.4,Mick SCHUMACHER,,HYPERCAR,H,Alpine Endurance Team,Alpine,GF,34.017,55.915,30.785,
