NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,FLAG_AT_FL,
01,1,1,2:06.500,0,B,56.057,0,40.855,1,29.588,0,112.6,2:06.500,08:17:06.500,0:56.057,0:40.855,0:29.588,,Sebastien Bourdais,0:00:25.041,GTP,,Cadillac Racing,Cadillac,GF,
01,2,2,2:49.913,0,,1:44.608,0,43.844,0,21.461,0,83.8,4:56.413,08:19:56.413,1:44.608,0:43.844,0:21.461,,Renger van der Zande,0:01:25.077,GTP,,Cadillac Racing,Cadillac,GF,
01,2,3,1:20.958,0,,28.415,0,34.444,0,18.099,0,176.0,6:17.371,08:21:17.371,0:28.415,0:34.444,0:18.099,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,2,4,1:13.201,0,,22.777,0,32.416,0,18.008,0,194.6,7:30.572,08:22:30.572,0:22.777,0:32.416,0:18.008,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,2,5,1:10.084,0,,21.423,0,31.646,0,17.015,0,203.3,8:40.656,08:23:40.656,0:21.423,0:31.646,0:17.015,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,2,6,1:11.853,0,,22.744,0,32.016,0,17.093,0,198.3,9:52.509,08:24:52.509,0:22.744,0:32.016,0:17.093,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,2,7,1:09.983,0,,21.422,0,31.750,0,16.811,0,203.6,11:02.492,08:26:02.492,0:21.422,0:31.750,0:16.811,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,2,8,1:08.836,0,,20.493,0,31.645,0,16.698,0,207.0,12:11.328,08:27:11.328,0:20.493,0:31.645,0:16.698,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,2,9,1:08.144,0,,20.210,2,31.344,0,16.590,0,209.1,13:19.472,08:28:19.472,0:20.210,0:31.344,0:16.590,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,2,10,1:10.639,0,,20.528,0,31.441,0,18.670,0,201.7,14:30.111,08:29:30.111,0:20.528,0:31.441,0:18.670,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,2,11,1:16.468,0,,20.461,0,31.678,0,24.329,0,186.3,15:46.579,08:30:46.579,0:20.461,0:31.678,0:24.329,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,2,12,1:08.904,0,,20.360,0,31.439,0,17.105,0,206.8,16:55.483,08:31:55.483,0:20.360,0:31.439,0:17.105,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,2,13,1:10.102,0,,20.799,0,32.111,0,17.192,0,203.2,18:05.585,08:33:05.585,0:20.799,0:32.111,0:17.192,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,2,14,1:07.969,3,,20.325,0,31.266,3,16.378,2,209.6,19:13.554,08:34:13.554,0:20.325,0:31.266,0:16.378,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,2,15,1:09.473,0,,20.215,0,31.371,0,17.887,0,205.1,20:23.027,08:35:23.027,0:20.215,0:31.371,0:17.887,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,FF,
1,2,1,2:28.719,0,,1:30.750,0,38.333,0,19.636,0,95.8,2:28.719,08:17:28.719,1:30.750,0:38.333,0:19.636,,Madison Snow,0:00:59.736,GTD,,Paul Miller Racing,BMW,GF,
1,2,2,1:20.793,0,,24.945,0,36.800,0,19.048,0,176.3,3:49.512,08:18:49.512,0:24.945,0:36.800,0:19.048,,Madison Snow,,GTD,,Paul Miller Racing,BMW,GF,
1,2,3,1:17.517,0,,23.657,0,35.170,0,18.690,0,183.8,5:07.029,08:20:07.029,0:23.657,0:35.170,0:18.690,,Madison Snow,,GTD,,Paul Miller Racing,BMW,GF,
