POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,7,Toyota Gazoo Racing,Mike CONWAY,Kamui KOBAYASHI,Nyck DE VRIES,,Toyota GR010 - Hybrid,M,HYPERCAR,H,,Classified,63,2:01'55.452,,,2,1'52.076,173.8,,
2,38,Hertz Team JOTA,Jenson BUTTON,Philip HANSON,Oliver RASMUSSEN,,Porsche 963,M,HYPERCAR,H,,Classified,63,2:02'08.959,13.507,13.507,3,1'53.048,172.3,,
3,15,BMW M Team WRT,Dries VANTHOOR,Raffaele MARCIELLO,Marco WITTMANN,,BMW M HYBRID V8,M,HYPERCAR,H,,Classified,63,2:02'10.359,14.907,1.400,2,1'52.450,173.3,,
4,2,Cadillac Racing,Earl BAMBER,Alex LYNN,Sébastien BOURDAIS,,Cadillac V-Series.R,M,HYPERCAR,H,,Classified,63,2:02'30.022,34.570,19.663,5,1'53.540,171.6,,
5,35,Alpine Endurance Team,Paul-Loup CHATIN,Ferdinand HABSBURG,Jules GOUNON,,Alpine A424,M,HYPERCAR,H,,Classified,63,2:02'41.934,46.482,11.912,35,1'53.170,172.2,,
6,94,Peugeot TotalEnergies,Paul DI RESTA,Loïc DUVAL,Stoffel VANDOORNE,,Peugeot 9X8,M,HYPERCAR,H,,Classified,63,2:02'42.420,46.968,0.486,5,1'53.855,171.1,,
7,36,Alpine Endurance Team,Charles MILESI,Mick SCHUMACHER,Matthieu VAXIVIERE,,Alpine A424,M,HYPERCAR,H,,Classified,63,2:02'44.873,49.421,2.453,37,1'53.533,171.6,,
8,93,Peugeot TotalEnergies,Mikkel JENSEN,Nico MÜLLER,Jean-Eric VERGNE,,Peugeot 9X8,M,HYPERCAR,H,,Classified,63,2:02'48.482,53.030,3.609,3,1'53.802,171.2,,
9,51,Ferrari AF Corse,Alessandro PIER GUIDI,James CALADO,Antonio GIOVINAZZI,,Ferrari 499P,M,HYPERCAR,H,,Classified,63,2:03'11.495,1'16.043,23.013,2,1'52.092,173.8,,
10,12,Hertz Team JOTA,Will STEVENS,Callum ILOTT,Norman NATO,,Porsche 963,M,HYPERCAR,H,,Classified,63,2:03'17.351,1'21.899,5.856,2,1'52.087,173.8,,
11,5,Porsche Penske Motorsport,Matt CAMPBELL,Michael CHRISTENSEN,Frédéric MAKOWIECKI,,Porsche 963,M,HYPERCAR,H,,Classified,63,2:03'17.549,1'22.097,0.198,58,1'53.158,172.2,,
12,8,Toyota Gazoo Racing,Sébastien BUEMI,Brendon HARTLEY,Ryo HIRAKAWA,,Toyota GR010 - Hybrid,M,HYPERCAR,H,,Classified,63,2:03'18.035,1'22.583,0.486,3,1'52.029,173.9,,
13,20,BMW M Team WRT,Sheldon VAN DER LINDE,Robin FRIJNS,René RAST,,BMW M HYBRID V8,M,HYPERCAR,H,,Classified,63,2:03'31.742,1'36.290,13.707,2,1'52.468,173.2,,
14,83,AF Corse,Robert KUBICA,Robert SHWARTZMAN,Yifei YE,,Ferrari 499P,M,HYPERCAR,H,,Classified,63,2:03'47.241,1'51.789,15.499,35,1'53.234,172.1,,
15,6,Porsche Penske Motorsport,Kévin ESTRE,André LOTTERER,Laurens VANTHOOR,,Porsche 963,M,HYPERCAR,H,,Classified,63,2:04'08.522,2'13.070,21.281,5,1'53.791,171.2,,
16,99,Proton Competition,Harry TINCKNELL,Neel JANI,Julien ANDLAUER,,Porsche 963,M,HYPERCAR,H,,Classified,63,2:04'12.947,2'17.495,4.425,2,1'51.715,174.4,,
17,63,Lamborghini Iron Lynx,Mirko BORTOLOTTI,Edoardo MORTARA,Daniil KVYAT,,Lamborghini SC63,M,HYPERCAR,H,,Classified,63,2:04'20.289,2'24.837,7.342,63,1'52.555,173.1,,
18,50,Ferrari AF Corse,Antonio FUOCO,Miguel MOLINA,Nicklas NIELSEN,,Ferrari 499P,M,HYPERCAR,H,,Classified,63,2:04'21.747,2'26.295,1.458,61,1'52.245,173.6,,
19,81,TF Sport,Tom VAN ROMPUY,Rui ANDRADE,Charlie EASTWOOD,,Corvette Z06 LMGT3.R,G,LMGT3,,,Classified,57,2:03'25.115,6 Laps,6 Laps,56,2'03.857,157.3,,
20,59,United Autosports,James COTTINGHAM,Nicolas COSTA,Grégoire SAUCY,,McLaren 720S LMGT3 Evo,G,LMGT3,,,Classified,57,2:03'47.953,6 Laps,22.838,53,2'03.845,157.3,,
21,92,Manthey PureRxcing,Aliaksandr MALYKHIN,Joel STURM,Klaus BACHLER,,Porsche 911 GT3 R LMGT3,G,LMGT3,,,Classified,57,2:03'49.961,6 Laps,2.008,56,2'04.925,156.0,,
22,54,Vista AF Corse,Thomas FLOHR,Francesco CASTELLACCI,Davide RIGON,,Ferrari 296 LMGT3,G,LMGT3,,,Classified,57,2:03'50.908,6 Laps,0.947,2,2'04.794,156.1,,
23,55,Vista AF Corse,François HERIAU,Simon MANN,Alessio ROVERA,,Ferrari 296 LMGT3,G,LMGT3,,,Classified,57,2:03'51.220,6 Laps,0.312,52,2'03.906,157.2,,
24,95,United Autosports,Joshua CAYGILL,Nicolas PINO,Marino SATO,,McLaren 720S LMGT3 Evo,G,LMGT3,,,Classified,57,2:03'55.270,6 Laps,4.050,2,2'03.998,157.1,,
25,91,Manthey EMA,Yasser SHAHIN,Morris SCHURING,Richard LIETZ,,Porsche 911 GT3 R LMGT3,G,LMGT3,,,Classified,57,2:03'59.440,6 Laps,4.170,56,2'05.799,154.9,,
26,27,Heart of Racing Team,Ian JAMES,Daniel MANCINELLI,Alex RIBERAS,,Aston Martin Vantage AMR LMGT3,G,LMGT3,,,Classified,57,2:04'07.406,6 Laps,7.966,2,2'04.990,155.9,,
27,87,Akkodis ASP Team,Takeshi KIMURA,Esteban MASSON,Jose Maria LOPEZ,,Lexus RC F LMGT3,G,LMGT3,,,Classified,57,2:04'16.574,6 Laps,9.168,27,2'05.063,155.8,,
28,82,TF Sport,Hiroshi KOIZUMI,Sébastien BAUD,Daniel JUNCADELLA,,Corvette Z06 LMGT3.R,G,LMGT3,,,Classified,57,2:04'38.852,6 Laps,22.278,2,2'05.036,155.8,,
29,31,Team WRT,Darren LEUNG,Sean GELAEL,Augusto FARFUS,,BMW M4 LMGT3,G,LMGT3,,,Classified,56,2:02'37.567,7 Laps,1 Laps,2,2'06.012,154.6,,
30,46,Team WRT,Ahmad AL HARTHY,Valentino ROSSI,Maxime MARTIN,,BMW M4 LMGT3,G,LMGT3,,,Classified,56,2:02'44.144,7 Laps,6.577,53,2'05.043,155.8,,
31,77,Proton Competition,Ryan HARDWICK,Zacharie ROBICHON,Benjamin BARKER,,Ford Mustang LMGT3,G,LMGT3,,,Classified,56,2:03'03.034,7 Laps,18.890,55,2'04.716,156.2,,
32,85,Iron Dames,Sarah BOVY,Rahel FREY,Michelle GATTING,,Lamborghini Huracan LMGT3 Evo2,G,LMGT3,,,Classified,56,2:03'11.112,7 Laps,8.078,2,2'04.804,156.1,,
33,777,D'Station Racing,Clément MATEU,Erwan BASTARD,Marco SØRENSEN,,Aston Martin Vantage AMR LMGT3,G,LMGT3,,,Classified,56,2:03'16.674,7 Laps,5.562,54,2'03.942,157.2,,
