POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,51,Ferrari AF Corse,Alessandro PIER GUIDI,James CALADO,Antonio GIOVINAZZI,,Ferrari 499P,M,HYPERCAR,H,,Classified,32,1:01'02.506,,,2,1'52.092,173.8,,
2,8,Toyota Gazoo Racing,Sébastien BUEMI,Brendon HARTLEY,Ryo HIRAKAWA,,Toyota GR010 - Hybrid,M,HYPERCAR,H,,Classified,32,1:01'26.578,24.072,24.072,3,1'52.029,173.9,,
3,38,Hertz Team JOTA,Jenson BUTTON,Philip HANSON,Oliver RASMUSSEN,,Porsche 963,M,HYPERCAR,H,,Classified,32,1:01'28.865,26.359,2.287,3,1'53.048,172.3,,
4,36,Alpine Endurance Team,Charles MILESI,Mick SCHUMACHER,Matthieu VAXIVIERE,,Alpine A424,M,HYPERCAR,H,,Classified,32,1:01'46.045,43.539,17.180,6,1'53.901,171.1,,
5,93,Peugeot TotalEnergies,Mikkel JENSEN,Nico MÜLLER,Jean-Eric VERGNE,,Peugeot 9X8,M,HYPERCAR,H,,Classified,32,1:01'47.125,44.619,1.080,3,1'53.802,171.2,,
6,35,Alpine Endurance Team,Paul-Loup CHATIN,Ferdinand HABSBURG,Jules GOUNON,,Alpine A424,M,HYPERCAR,H,,Classified,32,1:01'52.547,50.041,5.422,4,1'53.565,171.6,,
7,12,Hertz Team JOTA,Will STEVENS,Callum ILOTT,Norman NATO,,Porsche 963,M,HYPERCAR,H,,Classified,32,1:02'21.627,1'19.121,29.080,2,1'52.087,173.8,,
8,7,Toyota Gazoo Racing,Mike CONWAY,Kamui KOBAYASHI,Nyck DE VRIES,,Toyota GR010 - Hybrid,M,HYPERCAR,H,,Classified,32,1:02'31.639,1'29.133,10.012,2,1'52.076,173.8,,
9,20,BMW M Team WRT,Sheldon VAN DER LINDE,Robin FRIJNS,René RAST,,BMW M HYBRID V8,M,HYPERCAR,H,,Classified,32,1:02'45.176,1'42.670,13.537,2,1'52.468,173.2,,
10,15,BMW M Team WRT,Dries VANTHOOR,Raffaele MARCIELLO,Marco WITTMANN,,BMW M HYBRID V8,M,HYPERCAR,H,,Classified,32,1:02'51.061,1'48.555,5.885,2,1'52.450,173.3,,
11,99,Proton Competition,Harry TINCKNELL,Neel JANI,Julien ANDLAUER,,Porsche 963,M,HYPERCAR,H,,Classified,32,1:02'51.091,1'48.585,0.030,2,1'51.715,174.4,,
