POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_ECM Driver Id,DRIVER1_ECM Country Id,DRIVER1_*Extra 3,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_ECM Driver Id,DRIVER2_ECM Country Id,DRIVER2_*Extra 3,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_ECM Driver Id,DRIVER3_ECM Country Id,DRIVER3_*Extra 3,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_ECM Driver Id,DRIVER4_ECM Country Id,DRIVER4_*Extra 3,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_ECM Driver Id,DRIVER5_ECM Country Id,DRIVER5_*Extra 3,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_ECM Driver Id,DRIVER6_ECM Country Id,DRIVER6_*Extra 3,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
1,2,3,1:49.566,-,-,177.8,39,Cadillac Racing,HYPERCAR,H,,Cadillac V-Series.R,M,91499,6290,4167,6203,4097,66,,,CADILLAC RACING,,Charlie,EASTWOOD,G,,IRL,,9016,116,,01:00:00,None,Daniel,JUNCADELLA,P,,ESP,,11275,64,,01:00:00,None,Frederik,VESTI,P,,DNK,,11447,57,,01:00:00,None,Earl,BAMBER,,,,,,,,,,,,,,,,,,,,,,
2,15,2,1:50.046,+0.480,+0.480,177.0,45,BMW M Team WRT,HYPERCAR,H,,BMW M HYBRID V8,M,91505,6359,4167,6188,4354,23,,,BMW M TEAM WRT,,Valentino,ROSSI,S,,ITA,,11049,119,,01:00:00,None,Dan,HARPER,P,,GBR,,11278,188,,01:00:00,None,Max,HESSE,G,,DEU,,11194,5,,01:00:00,None,Dries,VANTHOOR,P,,BEL,,8292,23,,,,René,RAST,P,,DEU,,307,5,,,,,,,,,,
3,50,5,1:50.382,+0.816,+0.336,176.5,32,Ferrari AF Corse,HYPERCAR,H,,Ferrari 499P,M,91511,6293,4167,6192,3,119,,,FERRARI AFCORSE,,Arthur,LECLERC,G,,MCO,,11467,154,,01:00:00,None,Niklas,NIESLSEN,P,,DNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,36,46,1:50.934,+1.368,+0.552,175.6,47,Alpine Endurance Team,HYPERCAR,H,,Alpine A424,M,91509,6360,4167,6237,21,70,,,ALPINE,,Jules,GOUNON,P,,FRA,,9500,70,,01:00:00,None,Victor,MARTINS,G,,FRA,,11671,70,,01:00:00,None,,,,,,,,,,,,,,,,,,,,,,,,,
5,51,4,1:50.988,+1.422,+0.054,175.5,36,Ferrari AF Corse,HYPERCAR,H,,Ferrari 499P,M,91512,6293,4167,6192,3,119,,,FERRARI AFCORSE,,Thomas,NEUBAUER,G,,FRA,,10070,70,,01:00:00,None,James,CALADO,P,,GBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,20,3,1:51.280,+1.714,+0.292,175.1,29,BMW M Team WRT,HYPERCAR,H,,BMW M HYBRID V8,M,91506,6359,4167,6188,4354,23,,,BMW M TEAM WRT,,Valentino,ROSSI,P,,ITA,,11049,119,,01:00:00,None,Dan,HARPER,P,,GBR,,11278,188,,01:00:00,None,Max,HESSE,P,,DEU,,11194,5,,01:00:00,None,Dries,VANTHOOR,P,,BEL,,8292,23,,,,René,RAST,P,,DEU,,307,5,,,,,,,,,,
7,83,6,1:51.463,+1.897,+0.183,174.8,28,AF Corse,HYPERCAR,H,,Ferrari 499P,M,91522,16,4167,6192,3,119,,,AF CORSE,HWC,Yifei,YE,G,,CHN,,10068,43,,01:00:00,None,Philip,HANSON,G,,GBR,,1946,188,,01:00:00,None,,,,,,,,,,,,,,,,,,,,,,,,,
8,94,13,1:51.535,+1.969,+0.072,174.7,28,Peugeot TotalEnergies,HYPERCAR,H,,Peugeot 9X8,M,91529,6151,4167,6112,4014,70,,,PEUGEOT TE,,Malthe,JAKOBSEN,G,,DNK,,9610,57,,01:00:00,None,Théo,POURCHAIRE,P,,FRA,,11672,70,,01:00:00,None,Clément,NOVALAK,G,,FRA,,11254,70,,01:00:00,None,Paul ,DI RESTA,P,,MCO,,,,,,,,,,,,,,,,,,,
9,93,23,1:51.770,+2.204,+0.235,174.3,39,Peugeot TotalEnergies,HYPERCAR,H,,Peugeot 9X8,M,91528,6151,4167,6112,4014,70,,,PEUGEOT TE,,Malthe,JAKOBSEN,P,,DNK,,9610,57,,01:00:00,None,Paul,DI RESTA,P,,MCO,,9293,154,,01:00:00,None,Théo,POURCHAIRE,P,,FRA,,11672,70,,01:00:00,None,Clément,NOVALAK,G,,FRA,,11254,70,,,,,,,,,,,,,,,,
10,7,10,1:51.927,+2.361,+0.157,174.1,48,Toyota Gazoo Racing,HYPERCAR,H,,Toyota GR010 - Hybrid,M,91502,380,4167,6206,2,121,,,TOYOTA GR,,Mike,CONWAY,P,,GBR,,215,188,,01:00:00,None,Esteban,MASSON,S,,FRA,,11272,70,,01:00:00,None,Kamui,KOBAYASHI,,,,,,,,,,Nyck,DE VRIES,,,,,,,,,,Reshad,DE GÉRUS,G,,FRA,,,,,,,,,,,,,
11,6,4,1:51.996,+2.430,+0.069,174.0,50,Porsche Penske Motorsport,HYPERCAR,H,,Porsche 963,M,91501,6283,4167,6176,4368,5,,,PORSCHE PENSKE,,Mathieu,JAMINET,P,,FRA,,9415,70,,01:00:00,None,Reshad,DE GÉRUS,G,,FRA,,10416,70,,01:00:00,None,,,,,,,,,,,,,,,,,,,,,,,,,
12,63,14,1:52.543,+2.977,+0.547,173.1,44,Lamborghini Iron Lynx,HYPERCAR,H,,Lamborghini SC63,M,91517,6365,4167,6241,4366,119,,,LAMBORGHINI IL,,Jordan,PEPPER,P,,ZAF,,11604,2,,01:00:00,None,Franck,PERERA,P,,FRA,,1660,70,,01:00:00,None,,,,,,,,,,,,,,,,,,,,,,,,,
