NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,FLAG_AT_FL,S1_SECONDS,S2_SECONDS,S3_SECONDS,
10,1,1,2:16.411,0,,46.922,0,48.114,0,41.375,0,136.3,2:16.411,11:06:18.381,0:46.922,0:48.114,0:41.375,,Krister Andero,,Masters,,Proton Huber Competition,,GF,46.922,48.114,41.375,
10,1,2,2:08.048,0,,40.758,0,46.329,2,40.961,0,152.2,4:24.459,11:08:26.429,0:40.758,0:46.329,0:40.961,222.5,Krister Andero,,Masters,,Proton Huber Competition,,GF,40.758,46.329,40.961,
10,1,3,2:08.924,0,,41.018,0,47.269,0,40.637,0,151.1,6:33.383,11:10:35.353,0:41.018,0:47.269,0:40.637,230.1,Krister Andero,,Masters,,Proton Huber Competition,,GF,41.018,47.269,40.637,
10,1,4,2:07.282,0,,39.961,0,46.970,0,40.351,2,153.1,8:40.665,11:12:42.635,0:39.961,0:46.970,0:40.351,243.0,Krister Andero,,Masters,,Proton Huber Competition,,GF,39.961,46.970,40.351,
10,1,5,2:06.957,2,,39.928,2,46.676,0,40.353,0,153.5,10:47.622,11:14:49.592,0:39.928,0:46.676,0:40.353,241.9,Krister Andero,,Masters,,Proton Huber Competition,,GF,39.928,46.676,40.353,
10,1,6,2:12.853,0,,40.066,0,51.674,0,41.113,0,146.7,13:00.475,11:17:02.445,0:40.066,0:51.674,0:41.113,235.1,Krister Andero,,Masters,,Proton Huber Competition,,GF,40.066,51.674,41.113,
10,1,7,2:09.672,0,,41.597,0,46.910,0,41.165,0,150.2,15:10.147,11:19:12.117,0:41.597,0:46.910,0:41.165,238.2,Krister Andero,,Masters,,Proton Huber Competition,,GF,41.597,46.910,41.165,
10,1,8,2:09.105,0,,41.323,0,47.058,0,40.724,0,150.9,17:19.252,11:21:21.222,0:41.323,0:47.058,0:40.724,235.6,Krister Andero,,Masters,,Proton Huber Competition,,GF,41.323,47.058,40.724,
10,1,9,2:09.530,0,,41.109,0,47.477,0,40.944,0,150.4,19:28.782,11:23:30.752,0:41.109,0:47.477,0:40.944,228.6,Krister Andero,,Masters,,Proton Huber Competition,,GF,41.109,47.477,40.944,
10,1,10,2:08.753,0,,40.510,0,46.773,0,41.470,0,151.3,21:37.535,11:25:39.505,0:40.510,0:46.773,0:41.470,245.7,Krister Andero,,Masters,,Proton Huber Competition,,GF,40.510,46.773,41.470,
10,1,11,2:08.825,0,,40.492,0,47.184,0,41.149,0,151.2,23:46.360,11:27:48.330,0:40.492,0:47.184,0:41.149,245.7,Krister Andero,,Masters,,Proton Huber Competition,,GF,40.492,47.184,41.149,
10,1,12,2:08.990,0,,40.343,0,47.316,0,41.331,0,151.0,25:55.350,11:29:57.320,0:40.343,0:47.316,0:41.331,240.3,Krister Andero,,Masters,,Proton Huber Competition,,FF,40.343,47.316,41.331,
17,1,1,2:16.358,0,,46.752,0,47.756,0,41.850,0,136.3,2:16.358,11:06:18.328,0:46.752,0:47.756,0:41.850,,Mark J. Thomas,,Masters,,M3L Team,,GF,46.752,47.756,41.850,
17,1,2,2:08.968,0,,41.651,0,46.621,2,40.696,2,151.1,4:25.326,11:08:27.296,0:41.651,0:46.621,0:40.696,229.1,Mark J. Thomas,,Masters,,M3L Team,,GF,41.651,46.621,40.696,
17,1,3,2:09.478,0,,40.549,0,47.721,0,41.208,0,150.5,6:34.804,11:10:36.774,0:40.549,0:47.721,0:41.208,219.8,Mark J. Thomas,,Masters,,M3L Team,,GF,40.549,47.721,41.208,
17,1,4,2:08.130,0,,40.282,0,47.020,0,40.828,0,152.1,8:42.934,11:12:44.904,0:40.282,0:47.020,0:40.828,239.7,Mark J. Thomas,,Masters,,M3L Team,,GF,40.282,47.020,40.828,
17,1,5,2:08.042,2,,40.229,2,46.772,0,41.041,0,152.2,10:50.976,11:14:52.946,0:40.229,0:46.772,0:41.041,244.6,Mark J. Thomas,,Masters,,M3L Team,,GF,40.229,46.772,41.041,
17,1,6,2:09.460,0,,40.520,0,47.622,0,41.318,0,150.5,13:00.436,11:17:02.406,0:40.520,0:47.622,0:41.318,230.6,Mark J. Thomas,,Masters,,M3L Team,,GF,40.520,47.622,41.318,
17,1,7,2:09.327,0,,40.819,0,47.350,0,41.158,0,150.7,15:09.763,11:19:11.733,0:40.819,0:47.350,0:41.158,224.8,Mark J. Thomas,,Masters,,M3L Team,,GF,40.819,47.350,41.158,
17,1,8,2:09.267,0,,41.413,0,46.725,0,41.129,0,150.7,17:19.030,11:21:21.000,0:41.413,0:46.725,0:41.129,234.5,Mark J. Thomas,,Masters,,M3L Team,,GF,41.413,46.725,41.129,
17,1,9,2:09.300,0,,41.054,0,47.184,0,41.062,0,150.7,19:28.330,11:23:30.300,0:41.054,0:47.184,0:41.062,220.7,Mark J. Thomas,,Masters,,M3L Team,,GF,41.054,47.184,41.062,
17,1,10,2:08.410,0,,40.245,0,47.068,0,41.097,0,151.7,21:36.740,11:25:38.710,0:40.245,0:47.068,0:41.097,239.7,Mark J. Thomas,,Masters,,M3L Team,,GF,40.245,47.068,41.097,
17,1,11,2:08.336,0,,40.396,0,46.866,0,41.074,0,151.8,23:45.076,11:27:47.046,0:40.396,0:46.866,0:41.074,233.0,Mark J. Thomas,,Masters,,M3L Team,,GF,40.396,46.866,41.074,
17,1,12,2:08.922,0,,40.438,0,47.276,0,41.208,0,151.1,25:53.998,11:29:55.968,0:40.438,0:47.276,0:41.208,227.2,Mark J. Thomas,,Masters,,M3L Team,,FF,40.438,47.276,41.208,
23,1,1,2:12.115,0,,44.907,0,46.754,0,40.454,0,140.7,2:12.115,11:06:14.085,0:44.907,0:46.754,0:40.454,,Khaled Alahmadi,,ProAm,,Saudi Racing,,GF,44.907,46.754,40.454,
23,1,2,2:10.329,0,,43.135,0,46.556,0,40.638,0,149.5,4:22.444,11:08:24.414,0:43.135,0:46.556,0:40.638,215.4,Khaled Alahmadi,,ProAm,,Saudi Racing,,GF,43.135,46.556,40.638,
