POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,51,Ferrari AF Corse,Alessandro PIER GUIDI,James CALADO,Antonio GIOVINAZZI,,Ferrari 499P,M,HYPERCAR,H,,Classified,124,4:00'51.447,,,2,1'52.092,173.8,,
2,7,Toyota Gazoo Racing,Mike CONWAY,Kamui KOBAYASHI,Nyck DE VRIES,,Toyota GR010 - Hybrid,M,HYPERCAR,H,,Classified,124,4:00'54.171,2.724,2.724,2,1'52.076,173.8,,
3,15,BMW M Team WRT,Dries VANTHOOR,Raffaele MARCIELLO,Marco WITTMANN,,BMW M HYBRID V8,M,HYPERCAR,H,,Classified,124,4:01'11.526,20.079,17.355,2,1'52.450,173.3,,
4,12,Hertz Team JOTA,Will STEVENS,Callum ILOTT,Norman NATO,,Porsche 963,M,HYPERCAR,H,,Classified,124,4:01'19.129,27.682,7.603,2,1'52.087,173.8,,
5,38,Hertz Team JOTA,Jenson BUTTON,Philip HANSON,Oliver RASMUSSEN,,Porsche 963,M,HYPERCAR,H,,Classified,124,4:01'25.469,34.022,6.340,3,1'53.048,172.3,,
6,6,Porsche Penske Motorsport,Kévin ESTRE,André LOTTERER,Laurens VANTHOOR,,Porsche 963,M,HYPERCAR,H,,Classified,124,4:01'31.735,40.288,6.266,68,1'52.228,173.6,,
7,83,AF Corse,Robert KUBICA,Robert SHWARTZMAN,Yifei YE,,Ferrari 499P,M,HYPERCAR,H,,Classified,124,4:01'48.940,57.493,17.205,66,1'52.569,173.1,,
8,2,Cadillac Racing,Earl BAMBER,Alex LYNN,Sébastien BOURDAIS,,Cadillac V-Series.R,M,HYPERCAR,H,,Classified,124,4:01'49.586,58.139,0.646,97,1'53.264,172.0,,
9,94,Peugeot TotalEnergies,Paul DI RESTA,Loïc DUVAL,Stoffel VANDOORNE,,Peugeot 9X8,M,HYPERCAR,H,,Classified,124,4:02'09.733,1'18.286,20.147,66,1'52.975,172.5,,
10,36,Alpine Endurance Team,Charles MILESI,Mick SCHUMACHER,Matthieu VAXIVIERE,,Alpine A424,M,HYPERCAR,H,,Classified,124,4:02'09.912,1'18.465,0.179,104,1'53.512,171.6,,
11,93,Peugeot TotalEnergies,Mikkel JENSEN,Nico MÜLLER,Jean-Eric VERGNE,,Peugeot 9X8,M,HYPERCAR,H,,Classified,124,4:02'30.599,1'39.152,20.687,98,1'53.552,171.6,,
12,5,Porsche Penske Motorsport,Matt CAMPBELL,Michael CHRISTENSEN,Frédéric MAKOWIECKI,,Porsche 963,M,HYPERCAR,H,,Classified,124,4:02'33.738,1'42.291,3.139,69,1'53.114,172.2,,
13,8,Toyota Gazoo Racing,Sébastien BUEMI,Brendon HARTLEY,Ryo HIRAKAWA,,Toyota GR010 - Hybrid,M,HYPERCAR,H,,Classified,123,4:00'57.632,1 Laps,1 Laps,3,1'52.029,173.9,,
14,50,Ferrari AF Corse,Antonio FUOCO,Miguel MOLINA,Nicklas NIELSEN,,Ferrari 499P,M,HYPERCAR,H,,Classified,123,4:01'36.201,1 Laps,38.569,61,1'52.245,173.6,,
15,99,Proton Competition,Harry TINCKNELL,Neel JANI,Julien ANDLAUER,,Porsche 963,M,HYPERCAR,H,,Classified,123,4:01'43.052,1 Laps,6.851,2,1'51.715,174.4,,
16,35,Alpine Endurance Team,Paul-Loup CHATIN,Ferdinand HABSBURG,Jules GOUNON,,Alpine A424,M,HYPERCAR,H,,Classified,123,4:02'22.724,1 Laps,39.672,123,1'51.773,174.3,,
17,63,Lamborghini Iron Lynx,Mirko BORTOLOTTI,Edoardo MORTARA,Daniil KVYAT,,Lamborghini SC63,M,HYPERCAR,H,,Classified,123,4:02'26.521,1 Laps,3.797,63,1'52.555,173.1,,
18,81,TF Sport,Tom VAN ROMPUY,Rui ANDRADE,Charlie EASTWOOD,,Corvette Z06 LMGT3.R,G,LMGT3,,,Classified,112,4:01'49.629,12 Laps,11 Laps,56,2'03.857,157.3,,
19,59,United Autosports,James COTTINGHAM,Nicolas COSTA,Grégoire SAUCY,,McLaren 720S LMGT3 Evo,G,LMGT3,,,Classified,112,4:02'10.173,12 Laps,20.544,53,2'03.845,157.3,,
20,91,Manthey EMA,Yasser SHAHIN,Morris SCHURING,Richard LIETZ,,Porsche 911 GT3 R LMGT3,G,LMGT3,,,Classified,112,4:02'38.423,12 Laps,28.250,79,2'05.004,155.9,,
21,54,Vista AF Corse,Thomas FLOHR,Francesco CASTELLACCI,Davide RIGON,,Ferrari 296 LMGT3,G,LMGT3,,,Classified,112,4:02'45.745,12 Laps,7.322,77,2'03.727,157.5,,
22,92,Manthey PureRxcing,Aliaksandr MALYKHIN,Joel STURM,Klaus BACHLER,,Porsche 911 GT3 R LMGT3,G,LMGT3,,,Classified,111,4:00'47.423,13 Laps,1 Laps,58,2'04.754,156.2,,
23,60,Iron Lynx,Claudio SCHIAVONI,Matteo CRESSONI,Matteo CAIROLI,,Lamborghini Huracan LMGT3 Evo2,G,LMGT3,,,Classified,111,4:01'12.718,13 Laps,25.295,100,2'03.351,157.9,,
24,95,United Autosports,Joshua CAYGILL,Nicolas PINO,Marino SATO,,McLaren 720S LMGT3 Evo,G,LMGT3,,,Classified,111,4:01'15.541,13 Laps,2.823,2,2'03.998,157.1,,
25,55,Vista AF Corse,François HERIAU,Simon MANN,Alessio ROVERA,,Ferrari 296 LMGT3,G,LMGT3,,,Classified,111,4:01'17.975,13 Laps,2.434,52,2'03.906,157.2,,
26,82,TF Sport,Hiroshi KOIZUMI,Sébastien BAUD,Daniel JUNCADELLA,,Corvette Z06 LMGT3.R,G,LMGT3,,,Classified,111,4:01'24.343,13 Laps,6.368,98,2'04.247,156.8,,
27,85,Iron Dames,Sarah BOVY,Rahel FREY,Michelle GATTING,,Lamborghini Huracan LMGT3 Evo2,G,LMGT3,,,Classified,111,4:01'25.189,13 Laps,0.846,106,2'03.952,157.2,,
28,27,Heart of Racing Team,Ian JAMES,Daniel MANCINELLI,Alex RIBERAS,,Aston Martin Vantage AMR LMGT3,G,LMGT3,,,Classified,111,4:01'30.269,13 Laps,5.080,2,2'04.990,155.9,,
29,77,Proton Competition,Ryan HARDWICK,Zacharie ROBICHON,Benjamin BARKER,,Ford Mustang LMGT3,G,LMGT3,,,Classified,111,4:02'00.837,13 Laps,30.568,97,2'04.415,156.6,,
30,31,Team WRT,Darren LEUNG,Sean GELAEL,Augusto FARFUS,,BMW M4 LMGT3,G,LMGT3,,,Classified,111,4:02'16.975,13 Laps,16.138,105,2'04.723,156.2,,
31,46,Team WRT,Ahmad AL HARTHY,Valentino ROSSI,Maxime MARTIN,,BMW M4 LMGT3,G,LMGT3,,,Classified,111,4:02'29.760,13 Laps,12.785,53,2'05.043,155.8,,
32,87,Akkodis ASP Team,Takeshi KIMURA,Esteban MASSON,Jose Maria LOPEZ,,Lexus RC F LMGT3,G,LMGT3,,,Classified,111,4:02'47.812,13 Laps,18.052,98,2'04.616,156.3,,
33,88,Proton Competition,Giorgio RODA,Giammarco LEVORATO,Dennis OLSEN,,Ford Mustang LMGT3,G,LMGT3,,,Classified,110,4:00'42.909,14 Laps,1 Laps,55,2'04.386,156.6,,
34,777,D'Station Racing,Clément MATEU,Erwan BASTARD,Marco SØRENSEN,,Aston Martin Vantage AMR LMGT3,G,LMGT3,,,Classified,110,4:00'50.778,14 Laps,7.869,54,2'03.942,157.2,,
35,20,BMW M Team WRT,Sheldon VAN DER LINDE,Robin FRIJNS,René RAST,,BMW M HYBRID V8,M,HYPERCAR,H,,Retired,111,3:36'27.639,13 Laps,-1 Laps,2,1'52.468,173.2,,
36,78,Akkodis ASP Team,Arnold ROBIN,Conrad LAURSEN,Kelvin VAN DER LINDE,,Lexus RC F LMGT3,G,LMGT3,,,Retired,36,2:20'32.520,88 Laps,75 Laps,2,2'05.164,155.7,,
