POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,51,Ferrari AF Corse,Alessandro PIER GUIDI,James CALADO,Antonio GIOVINAZZI,,Ferrari 499P,M,HYPERCAR,H,,Classified,154,5:01'35.565,,,2,1'52.092,173.8,,
2,5,Porsche Penske Motorsport,Matt CAMPBELL,Michael CHRISTENSEN,Frédéric MAKOWIECKI,,Porsche 963,M,HYPERCAR,H,,Classified,154,5:01'46.689,11.124,11.124,69,1'53.114,172.2,,
3,12,Hertz Team JOTA,Will STEVENS,Callum ILOTT,Norman NATO,,Porsche 963,M,HYPERCAR,H,,Classified,154,5:01'49.869,14.304,3.180,2,1'52.087,173.8,,
4,15,BMW M Team WRT,Dries VANTHOOR,Raffaele MARCIELLO,Marco WITTMANN,,BMW M HYBRID V8,M,HYPERCAR,H,,Classified,154,5:01'56.482,20.917,6.613,2,1'52.450,173.3,,
5,7,Toyota Gazoo Racing,Mike CONWAY,Kamui KOBAYASHI,Nyck DE VRIES,,Toyota GR010 - Hybrid,M,HYPERCAR,H,,Classified,154,5:02'11.396,35.831,14.914,2,1'52.076,173.8,,
6,38,Hertz Team JOTA,Jenson BUTTON,Philip HANSON,Oliver RASMUSSEN,,Porsche 963,M,HYPERCAR,H,,Classified,154,5:02'13.526,37.961,2.130,129,1'53.022,172.4,,
7,6,Porsche Penske Motorsport,Kévin ESTRE,André LOTTERER,Laurens VANTHOOR,,Porsche 963,M,HYPERCAR,H,,Classified,154,5:02'19.170,43.605,5.644,126,1'52.010,173.9,,
8,83,AF Corse,Robert KUBICA,Robert SHWARTZMAN,Yifei YE,,Ferrari 499P,M,HYPERCAR,H,,Classified,154,5:02'35.940,1'00.375,16.770,66,1'52.569,173.1,,
9,94,Peugeot TotalEnergies,Paul DI RESTA,Loïc DUVAL,Stoffel VANDOORNE,,Peugeot 9X8,M,HYPERCAR,H,,Classified,154,5:02'45.488,1'09.923,9.548,135,1'52.879,172.6,,
10,36,Alpine Endurance Team,Charles MILESI,Mick SCHUMACHER,Matthieu VAXIVIERE,,Alpine A424,M,HYPERCAR,H,,Classified,154,5:02'46.013,1'10.448,0.525,130,1'51.648,174.5,,
11,2,Cadillac Racing,Earl BAMBER,Alex LYNN,Sébastien BOURDAIS,,Cadillac V-Series.R,M,HYPERCAR,H,,Classified,154,5:03'11.708,1'36.143,25.695,135,1'52.925,172.5,,
12,93,Peugeot TotalEnergies,Mikkel JENSEN,Nico MÜLLER,Jean-Eric VERGNE,,Peugeot 9X8,M,HYPERCAR,H,,Classified,154,5:03'14.154,1'38.589,2.446,135,1'52.898,172.6,,
13,35,Alpine Endurance Team,Paul-Loup CHATIN,Ferdinand HABSBURG,Jules GOUNON,,Alpine A424,M,HYPERCAR,H,,Classified,154,5:03'20.735,1'45.170,6.581,123,1'51.773,174.3,,
14,8,Toyota Gazoo Racing,Sébastien BUEMI,Brendon HARTLEY,Ryo HIRAKAWA,,Toyota GR010 - Hybrid,M,HYPERCAR,H,,Classified,153,5:00'22.275,1 Laps,1 Laps,3,1'52.029,173.9,,
15,50,Ferrari AF Corse,Antonio FUOCO,Miguel MOLINA,Nicklas NIELSEN,,Ferrari 499P,M,HYPERCAR,H,,Classified,153,5:00'42.090,1 Laps,19.815,134,1'52.184,173.7,,
16,63,Lamborghini Iron Lynx,Mirko BORTOLOTTI,Edoardo MORTARA,Daniil KVYAT,,Lamborghini SC63,M,HYPERCAR,H,,Classified,153,5:01'47.906,1 Laps,1'05.816,63,1'52.555,173.1,,
17,99,Proton Competition,Harry TINCKNELL,Neel JANI,Julien ANDLAUER,,Porsche 963,M,HYPERCAR,H,,Classified,153,5:03'03.301,1 Laps,1'15.395,2,1'51.715,174.4,,
18,81,TF Sport,Tom VAN ROMPUY,Rui ANDRADE,Charlie EASTWOOD,,Corvette Z06 LMGT3.R,G,LMGT3,,,Classified,139,5:01'49.036,15 Laps,14 Laps,122,2'03.526,157.7,,
19,59,United Autosports,James COTTINGHAM,Nicolas COSTA,Grégoire SAUCY,,McLaren 720S LMGT3 Evo,G,LMGT3,,,Classified,139,5:02'23.636,15 Laps,34.600,53,2'03.845,157.3,,
20,92,Manthey PureRxcing,Aliaksandr MALYKHIN,Joel STURM,Klaus BACHLER,,Porsche 911 GT3 R LMGT3,G,LMGT3,,,Classified,139,5:02'35.199,15 Laps,11.563,128,2'04.473,156.5,,
21,91,Manthey EMA,Yasser SHAHIN,Morris SCHURING,Richard LIETZ,,Porsche 911 GT3 R LMGT3,G,LMGT3,,,Classified,139,5:02'37.761,15 Laps,2.562,79,2'05.004,155.9,,
22,60,Iron Lynx,Claudio SCHIAVONI,Matteo CRESSONI,Matteo CAIROLI,,Lamborghini Huracan LMGT3 Evo2,G,LMGT3,,,Classified,139,5:03'07.683,15 Laps,29.922,100,2'03.351,157.9,,
23,54,Vista AF Corse,Thomas FLOHR,Francesco CASTELLACCI,Davide RIGON,,Ferrari 296 LMGT3,G,LMGT3,,,Classified,139,5:03'09.069,15 Laps,1.386,77,2'03.727,157.5,,
24,55,Vista AF Corse,François HERIAU,Simon MANN,Alessio ROVERA,,Ferrari 296 LMGT3,G,LMGT3,,,Classified,139,5:03'26.504,15 Laps,17.435,52,2'03.906,157.2,,
25,82,TF Sport,Hiroshi KOIZUMI,Sébastien BAUD,Daniel JUNCADELLA,,Corvette Z06 LMGT3.R,G,LMGT3,,,Classified,139,5:03'26.995,15 Laps,0.491,123,2'03.908,157.2,,
26,85,Iron Dames,Sarah BOVY,Rahel FREY,Michelle GATTING,,Lamborghini Huracan LMGT3 Evo2,G,LMGT3,,,Classified,138,5:01'24.912,16 Laps,1 Laps,106,2'03.952,157.2,,
27,27,Heart of Racing Team,Ian JAMES,Daniel MANCINELLI,Alex RIBERAS,,Aston Martin Vantage AMR LMGT3,G,LMGT3,,,Classified,138,5:01'30.716,16 Laps,5.804,2,2'04.990,155.9,,
28,95,United Autosports,Joshua CAYGILL,Nicolas PINO,Marino SATO,,McLaren 720S LMGT3 Evo,G,LMGT3,,,Classified,138,5:01'36.775,16 Laps,6.059,2,2'03.998,157.1,,
29,31,Team WRT,Darren LEUNG,Sean GELAEL,Augusto FARFUS,,BMW M4 LMGT3,G,LMGT3,,,Classified,138,5:02'24.502,16 Laps,47.727,105,2'04.723,156.2,,
30,88,Proton Competition,Giorgio RODA,Giammarco LEVORATO,Dennis OLSEN,,Ford Mustang LMGT3,G,LMGT3,,,Classified,138,5:03'23.062,16 Laps,58.560,55,2'04.386,156.6,,
31,777,D'Station Racing,Clément MATEU,Erwan BASTARD,Marco SØRENSEN,,Aston Martin Vantage AMR LMGT3,G,LMGT3,,,Classified,137,5:01'26.338,17 Laps,1 Laps,54,2'03.942,157.2,,
32,46,Team WRT,Ahmad AL HARTHY,Valentino ROSSI,Maxime MARTIN,,BMW M4 LMGT3,G,LMGT3,,,Classified,137,5:01'41.829,17 Laps,15.491,53,2'05.043,155.8,,
33,87,Akkodis ASP Team,Takeshi KIMURA,Esteban MASSON,Jose Maria LOPEZ,,Lexus RC F LMGT3,G,LMGT3,,,Classified,137,5:01'43.717,17 Laps,1.888,98,2'04.616,156.3,,
34,77,Proton Competition,Ryan HARDWICK,Zacharie ROBICHON,Benjamin BARKER,,Ford Mustang LMGT3,G,LMGT3,,,Classified,137,5:03'25.633,17 Laps,1'41.916,97,2'04.415,156.6,,
35,20,BMW M Team WRT,Sheldon VAN DER LINDE,Robin FRIJNS,René RAST,,BMW M HYBRID V8,M,HYPERCAR,H,,Retired,111,3:36'27.639,43 Laps,26 Laps,2,1'52.468,173.2,,
36,78,Akkodis ASP Team,Arnold ROBIN,Conrad LAURSEN,Kelvin VAN DER LINDE,,Lexus RC F LMGT3,G,LMGT3,,,Retired,36,2:20'32.520,118 Laps,75 Laps,2,2'05.164,155.7,,
