POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,18,IDEC Sport,Jamie CHADWICK,Mathys JAUBERT,Daniel JUNCADELLA,,Oreca 07 - Gibson,G,LMP2,,,Classified,104,4:34'32.741,,,48,1'45.186,201.6,,
2,43,Inter Europol Competition,Jakub SMIECHOWSKI,Tom DILLMANN,Nicholas YELLOLY,,Oreca 07 - Gibson,G,LMP2,,,Classified,104,4:34'38.682,5.941,5.941,34,1'44.520,202.9,,
3,10,Vector Sport,Ryan CULLEN,Vladislav LOMKO,Pietro FITTIPALDI,,Oreca 07 - Gibson,G,LMP2,,,Classified,104,4:35'27.978,55.237,49.296,40,1'44.966,202.0,,
4,28,IDEC Sport,Paul LAFARGUE,Job VAN UITERT,Paul-Loup CHATIN,,Oreca 07 - Gibson,G,LMP2,,,Classified,104,4:35'28.627,55.886,0.649,22,1'45.647,200.7,,
5,25,Algarve Pro Racing,Matthias KAISER,Lorenzo FLUXA,Théo POURCHAIRE,,Oreca 07 - Gibson,G,LMP2,,,Classified,104,4:35'30.683,57.942,2.056,35,1'45.596,200.8,,
6,24,Nielsen Racing,Cem BÖLÜKBASI,Ferdinand HABSBURG,Filipe ALBUQUERQUE,,Oreca 07 - Gibson,G,LMP2,,,Classified,104,4:35'34.713,1'01.972,4.030,22,1'44.416,203.1,,
7,20,Algarve Pro Racing,Kriton LENTOUDIS,Alexander QUINN,Olli CALDWELL,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,104,4:35'37.040,1'04.299,2.327,35,1'46.112,199.9,,
8,99,AO by TF,PJ HYETT,Louis DELÉTRAZ,Dane CAMERON,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,104,4:35'37.181,1'04.440,0.141,48,1'45.489,201.0,,
9,83,AF Corse,François PERRODO,Matthieu VAXIVIERE,Alessio ROVERA,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,104,4:35'37.845,1'05.104,0.664,35,1'45.455,201.1,,
10,9,Iron Lynx - Proton,Jonas RIED,Maceo CAPIETTO,Matteo CAIROLI,,Oreca 07 - Gibson,G,LMP2,,,Classified,104,4:35'38.627,1'05.886,0.782,22,1'45.466,201.1,,
11,48,VDS Panis Racing,Oliver GRAY,Charles MILESI,Esteban MASSON,,Oreca 07 - Gibson,G,LMP2,,,Classified,104,4:35'41.180,1'08.439,2.553,21,1'43.116,205.7,,
12,34,Inter Europol Competition,Pedro PERINO,Jean-Baptiste SIMMENAUER,Luca GHIOTTO,,Oreca 07 - Gibson,G,LMP2,,,Classified,104,4:35'57.475,1'24.734,16.295,22,1'45.390,201.2,,
13,29,TDS Racing,Rodrigo SALES,Mathias BECHE,Clément NOVALAK,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,104,4:36'00.239,1'27.498,2.764,34,1'45.440,201.1,,
14,22,United Autosports,Manuel MALDONADO,Grégoire SAUCY,Benjamin HANLEY,,Oreca 07 - Gibson,G,LMP2,,,Classified,103,4:32'11.655,1 Laps,1 Laps,22,1'45.165,201.7,,
15,21,United Autosports,Daniel SCHNEIDER,Marino SATO,Oliver JARVIS,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,103,4:35'08.131,1 Laps,2'56.476,35,1'44.999,202.0,,
16,30,Duqueine Team,Benjamin PEDERSEN,Roy NISSANY,Reshad DE GÉRUS,,Oreca 07 - Gibson,G,LMP2,,,Classified,103,4:35'12.034,1 Laps,3.903,35,1'44.413,203.1,,
17,47,CLX Motorsport,Manuel ESPIRITO SANTO,Enzo FITTIPALDI,,,Oreca 07 - Gibson,G,LMP2,,,Classified,103,4:36'03.388,1 Laps,51.354,34,1'44.633,202.7,,
18,17,CLX Motorsport,Paul LANCHERE,Adrien CLOSMENIL,Theodor JENSEN,,Ligier JS P325 - Toyota,M,LMP3,,,Classified,97,4:35'31.340,7 Laps,6 Laps,54,1'56.124,182.6,,
19,68,M Racing,Stéphane TRIBAUDINI,Quentin ANTONEL,,,Ligier JS P325 - Toyota,M,LMP3,,,Classified,97,4:36'35.150,7 Laps,1'03.810,52,1'56.307,182.3,,
20,35,Ultimate,Louis STERN,Jean-Baptiste LAHAYE,Matthieu LAHAYE,,Ligier JS P325 - Toyota,M,LMP3,,,Classified,97,4:36'40.901,7 Laps,5.751,50,1'57.812,180.0,,
21,8,Team Virage,Julien GERBI,Daniel NOGALES,Rik KOEN,,Ligier JS P325 - Toyota,M,LMP3,,,Classified,96,4:35'04.132,8 Laps,1 Laps,41,1'56.998,181.3,,
22,88,Inter Europol Competition,Timothy CRESWICK,Douwe DEDECKER,Reece GOLD,,Ligier JS P325 - Toyota,M,LMP3,,,Classified,96,4:35'27.291,8 Laps,23.159,49,1'57.333,180.7,,
23,4,DKR Engineering,Antti RAMMO,Wyatt BRICHACEK,Mikkel Gaarde PEDERSEN,,Ginetta G61-LT-P325-EVO - Toyota,M,LMP3,,,Classified,96,4:35'39.370,8 Laps,12.079,14,1'58.078,179.6,,
24,11,Eurointernational,Fabien MICHAL,Ian AGUILERA,,,Ligier JS P325 - Toyota,M,LMP3,,,Classified,96,4:36'11.746,8 Laps,32.376,36,1'56.588,181.9,,
25,50,Richard Mille AF Corse,Custodio TOLEDO,Lilou WADOUX,Riccardo AGOSTINI,,Ferrari 296 LMGT3,G,LMGT3,,,Classified,95,4:34'51.494,9 Laps,1 Laps,44,2'01.312,174.8,,
26,86,GR Racing,Michael WAINWRIGHT,Riccardo PERA,Tom FLEMING,,Ferrari 296 LMGT3,G,LMGT3,,,Classified,95,4:34'51.717,9 Laps,0.223,43,2'00.443,176.1,,
27,82,TF Sport,Hiroshi KOIZUMI,Rui ANDRADE,Charlie EASTWOOD,,Corvette Z06 LMGT3.R,G,LMGT3,,,Classified,95,4:35'32.423,9 Laps,40.706,45,2'01.138,175.1,,
