NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,FLAG_AT_FL,S1_SECONDS,S2_SECONDS,S3_SECONDS,
10,3,1,2:13.814,0,,50.497,0,32.791,0,50.526,0,154.6,2:13.814,11:02:13.814,0:50.497,0:32.791,0:50.526,215.6,Pietro FITTIPALDI,0:00:09.164,LMP2,,Vector Sport,Oreca,GF,50.497,32.791,50.526,
10,3,2,1:51.297,0,,32.909,0,29.629,0,48.759,0,190.5,4:05.111,11:04:05.111,0:32.909,0:29.629,0:48.759,272.0,Pietro FITTIPALDI,,LMP2,,Vector Sport,Oreca,GF,32.909,29.629,48.759,
10,3,3,1:50.648,0,,31.991,0,28.487,0,50.170,0,191.7,5:55.759,11:05:55.759,0:31.991,0:28.487,0:50.170,271.4,Pietro FITTIPALDI,,LMP2,,Vector Sport,Oreca,GF,31.991,28.487,50.170,
10,3,4,1:47.142,0,,30.882,0,27.318,2,48.942,0,197.9,7:42.901,11:07:42.901,0:30.882,0:27.318,0:48.942,276.9,Pietro FITTIPALDI,,LMP2,,Vector Sport,Oreca,GF,30.882,27.318,48.942,
10,3,5,1:47.799,0,,30.799,2,28.441,0,48.559,0,196.7,9:30.700,11:09:30.700,0:30.799,0:28.441,0:48.559,277.6,Pietro FITTIPALDI,,LMP2,,Vector Sport,Oreca,GF,30.799,28.441,48.559,
10,3,6,1:46.675,0,,32.618,0,27.427,0,46.630,2,198.8,11:17.375,11:11:17.375,0:32.618,0:27.427,0:46.630,275.5,Pietro FITTIPALDI,,LMP2,,Vector Sport,Oreca,GF,32.618,27.427,46.630,
10,3,7,1:51.853,0,B,32.650,0,27.958,0,51.245,0,189.6,13:09.228,11:13:09.228,0:32.650,0:27.958,0:51.245,276.2,Pietro FITTIPALDI,,LMP2,,Vector Sport,Oreca,GF,32.650,27.958,51.245,
10,3,8,11:23.621,0,,8:31.619,0,1:07.441,0,1:44.561,0,31.0,24:32.849,11:24:32.849,8:31.619,1:07.441,1:44.561,79.6,Pietro FITTIPALDI,0:07:16.638,LMP2,,Vector Sport,Oreca,FCY,511.619,67.441,104.561,
10,3,9,3:43.911,0,,1:31.718,0,1:07.692,0,1:04.501,0,94.7,28:16.760,11:28:16.760,1:31.718,1:07.692,1:04.501,78.7,Pietro FITTIPALDI,,LMP2,,Vector Sport,Oreca,GF,91.718,67.692,64.501,
10,3,10,1:50.965,0,,33.974,0,28.804,0,48.187,0,191.1,30:07.725,11:30:07.725,0:33.974,0:28.804,0:48.187,266.0,Pietro FITTIPALDI,,LMP2,,Vector Sport,Oreca,GF,33.974,28.804,48.187,
