NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,FLAG_AT_FL,
01,2,1,1:58.290,0,,15.926,0,1:07.427,0,34.937,0,198.3,1:58.290,10:42:31.890,0:15.926,1:07.427,0:34.937,,Sebastien Bourdais,,DPi,,Cadillac Racing,Cadillac,GF,
01,2,2,1:53.587,0,,13.776,0,1:05.796,0,34.015,0,206.5,3:51.877,10:44:25.477,0:13.776,1:05.796,0:34.015,,Sebastien Bourdais,,DPi,,Cadillac Racing,Cadillac,GF,
01,2,3,1:54.311,0,,13.794,0,1:05.965,0,34.552,0,205.2,5:46.188,10:46:19.788,0:13.794,1:05.965,0:34.552,,Sebastien Bourdais,,DPi,,Cadillac Racing,Cadillac,GF,
01,2,4,1:54.201,0,,13.951,0,1:05.851,0,34.399,0,205.4,7:40.389,10:48:13.989,0:13.951,1:05.851,0:34.399,,Sebastien Bourdais,,DPi,,Cadillac Racing,Cadillac,GF,
01,2,5,1:54.205,0,,13.791,0,1:05.977,0,34.437,0,205.4,9:34.594,10:50:08.194,0:13.791,1:05.977,0:34.437,,Sebastien Bourdais,,DPi,,Cadillac Racing,Cadillac,GF,
01,2,6,1:56.093,0,,13.901,0,1:06.427,0,35.765,0,202.0,11:30.687,10:52:04.287,0:13.901,1:06.427,0:35.765,,Sebastien Bourdais,,DPi,,Cadillac Racing,Cadillac,GF,
01,2,7,1:56.144,0,,14.454,0,1:06.633,0,35.057,0,201.9,13:26.831,10:54:00.431,0:14.454,1:06.633,0:35.057,,Sebastien Bourdais,,DPi,,Cadillac Racing,Cadillac,GF,
01,2,8,1:54.672,0,,14.539,0,1:06.387,0,33.746,2,204.5,15:21.503,10:55:55.103,0:14.539,1:06.387,0:33.746,,Sebastien Bourdais,,DPi,,Cadillac Racing,Cadillac,GF,
01,2,9,1:52.256,0,,13.603,0,1:04.757,0,33.896,0,208.9,17:13.759,10:57:47.359,0:13.603,1:04.757,0:33.896,,Sebastien Bourdais,,DPi,,Cadillac Racing,Cadillac,GF,
01,2,10,1:52.662,0,,13.596,0,1:05.229,0,33.837,0,208.2,19:06.421,10:59:40.021,0:13.596,1:05.229,0:33.837,,Sebastien Bourdais,,DPi,,Cadillac Racing,Cadillac,GF,
01,2,11,1:53.934,0,,13.723,0,1:06.262,0,33.949,0,205.8,21:00.355,11:01:33.955,0:13.723,1:06.262,0:33.949,,Sebastien Bourdais,,DPi,,Cadillac Racing,Cadillac,GF,
01,2,12,1:52.079,2,,13.511,2,1:04.649,1,33.919,0,209.3,22:52.434,11:03:26.034,0:13.511,1:04.649,0:33.919,,Sebastien Bourdais,,DPi,,Cadillac Racing,Cadillac,GF,
01,2,13,1:53.066,0,,13.594,0,1:05.403,0,34.069,0,207.4,24:45.500,11:05:19.100,0:13.594,1:05.403,0:34.069,,Sebastien Bourdais,,DPi,,Cadillac Racing,Cadillac,GF,
01,2,14,2:07.653,0,,13.721,0,1:10.163,0,43.769,0,183.7,26:53.153,11:07:26.753,0:13.721,1:10.163,0:43.769,,Sebastien Bourdais,,DPi,,Cadillac Racing,Cadillac,FCY,
01,2,15,4:30.858,0,,26.132,0,2:38.313,0,1:26.413,0,86.6,31:24.011,11:11:57.611,0:26.132,2:38.313,1:26.413,,Sebastien Bourdais,,DPi,,Cadillac Racing,Cadillac,FCY,
01,2,16,4:45.260,0,B,36.804,0,2:37.777,0,1:30.679,0,82.2,36:09.271,11:16:42.871,0:36.804,2:37.777,1:30.679,,Sebastien Bourdais,,DPi,,Cadillac Racing,Cadillac,FCY,
01,2,17,4:43.173,0,,1:11.333,0,2:17.498,0,1:14.342,0,82.8,40:52.444,11:21:26.044,1:11.333,2:17.498,1:14.342,,Sebastien Bourdais,0:01:08.493,DPi,,Cadillac Racing,Cadillac,FCY,
01,2,18,4:04.043,0,,33.297,0,2:16.213,0,1:14.533,0,96.1,44:56.487,11:25:30.087,0:33.297,2:16.213,1:14.533,,Sebastien Bourdais,,DPi,,Cadillac Racing,Cadillac,FCY,
01,2,19,3:47.668,0,,33.162,0,2:13.571,0,1:00.935,0,103.0,48:44.155,11:29:17.755,0:33.162,2:13.571,1:00.935,,Sebastien Bourdais,,DPi,,Cadillac Racing,Cadillac,GF,
01,2,20,2:26.361,0,,16.140,0,1:24.530,0,45.691,0,160.2,51:10.516,11:31:44.116,0:16.140,1:24.530,0:45.691,,Sebastien Bourdais,,DPi,,Cadillac Racing,Cadillac,GF,
01,2,21,2:27.113,0,,17.367,0,1:25.015,0,44.731,0,159.4,53:37.629,11:34:11.229,0:17.367,1:25.015,0:44.731,,Sebastien Bourdais,,DPi,,Cadillac Racing,Cadillac,GF,
01,2,22,2:23.869,0,,16.831,0,1:22.713,0,44.325,0,163.0,56:01.498,11:36:35.098,0:16.831,1:22.713,0:44.325,,Sebastien Bourdais,,DPi,,Cadillac Racing,Cadillac,GF,
01,2,23,2:40.682,0,B,16.280,0,1:24.460,0,59.942,0,146.0,58:42.180,11:39:15.780,0:16.280,1:24.460,0:59.942,,Sebastien Bourdais,,DPi,,Cadillac Racing,Cadillac,GF,
01,1,24,2:56.704,0,,59.955,0,1:16.973,0,39.776,0,132.7,1:01:38.884,11:42:12.484,0:59.955,1:16.973,0:39.776,,Renger van der Zande,0:01:03.641,DPi,,Cadillac Racing,Cadillac,GF,
01,1,25,2:09.692,0,,15.418,0,1:14.634,0,39.640,0,180.8,1:03:48.576,11:44:22.176,0:15.418,1:14.634,0:39.640,,Renger van der Zande,,DPi,,Cadillac Racing,Cadillac,GF,
