POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,IMSA_CarId,IMSA_TeamId,IMSA_ClassId,IMSA_CarTypeId,IMSA_ManufacturerId,IMSA_TireId,IMSA_SponsorId,IMSA_EventEntryId,*Extra 9,*Extra 10,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_IMSA_DriverId,DRIVER1_IMSA_DriverPlugId,DRIVER1_IMSA_DriverRatingLong,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_IMSA_DriverId,DRIVER2_IMSA_DriverPlugId,DRIVER2_IMSA_DriverRatingLong,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_IMSA_DriverId,DRIVER3_IMSA_DriverPlugId,DRIVER3_IMSA_DriverRatingLong,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_IMSA_DriverId,DRIVER4_IMSA_DriverPlugId,DRIVER4_IMSA_DriverRatingLong,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_IMSA_DriverId,DRIVER5_IMSA_DriverPlugId,DRIVER5_IMSA_DriverRatingLong,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_IMSA_DriverId,DRIVER6_IMSA_DriverPlugId,DRIVER6_IMSA_DriverRatingLong,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
1,31,Classified,76,2:40:24.362,-,-,19,1:51.939,209.5,Whelen Engineering Racing,DPi,,,Cadillac DPi,M,741,159,27,49,7646,3,,11288,,,Felipe,Nasr,Platinum,,BRA,,1598,1,Platinum,,,Pipo,Derani,Platinum,,BRA,,1083,3,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,55,Classified,76,2:40:25.956,+1.594,+1.594,19,1:51.882,209.6,Mazda Motorsports,DPi,,,Mazda DPi,M,858,4,27,48,110,3,,11255,,,Oliver,Jarvis,Platinum,,GBR,,1999,1,Platinum,,,Harry,Tincknell,Platinum,,GBR,,1288,2,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,01,Classified,76,2:40:30.132,+5.770,+4.176,20,1:52.111,209.2,Cadillac Chip Ganassi Racing,DPi,,,Cadillac DPi,M,943,339,27,49,7646,3,,11271,,,Renger,van der Zande,Gold,,NLD,,1998,1,Gold,,,Kevin,Magnussen,Platinum,,DNK,,2411,2,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,10,Classified,76,2:41:11.143,+46.781,+41.011,3,1:51.767,209.8,Konica Minolta Acura ARX-05,DPi,,,Acura DPi,M,948,81,27,65,7641,3,,11273,,,Ricky,Taylor,Platinum,,USA,,608,1,Platinum,,,Filipe,Albuquerque,Platinum,,PRT,,1194,2,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,60,Classified,76,2:41:13.380,+49.018,+2.237,33,1:51.706,209.9,Meyer Shank Racing w/Curb-Agajanian,DPi,,,Acura DPi,M,947,3,27,65,7641,3,,11272,,,Dane,Cameron,Gold,,USA,,54,1,Gold,,,Olivier,Pla,Platinum,,FRA,,2409,2,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,5,Classified,76,2:42:17.504,+1:53.142,+1:04.124,19,1:52.284,208.9,Mustang Sampling / JDC-Miller MotorSports,DPi,,,Cadillac DPi,M,1043,367,27,49,7646,3,,11260,,,Tristan,Vautier,Gold,,FRA,,635,1,Gold,,,Loic,Duval,Platinum,,FRA,,1274,2,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,18,Classified,75,2:40:57.290,1 Lap,1 Lap,62,1:54.846,204.2,Era Motorsport,LMP2,,,ORECA LMP2 07,M,761,291,28,85,7637,3,,11290,,,Dwight,Merriman,Bronze,,USA,,1930,1,Bronze,,,Ryan,Dalziel,Gold,,GBR,,192,3,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,Classified,75,2:41:02.931,1 Lap,+5.641,49,1:54.445,204.9,Tower Motorsport,LMP2,,,ORECA LMP2 07,M,973,352,28,85,7637,3,,11300,,,John,Farano,Bronze,,CAN,,441,1,Bronze,,,Gabriel,Aubry,Gold,,FRA,,1769,2,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,52,Classified,75,2:41:11.228,1 Lap,+8.297,66,1:55.229,203.5,PR1 Mathiasen Motorsports,LMP2,,,ORECA LMP2 07,M,776,16,28,85,7637,3,,11285,,,Ben,Keating,Bronze,,USA,,378,1,Bronze,,,Mikkel,Jensen,Silver,,DNK,,2088,2,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,11,Classified,74,2:39:46.883,2 Laps,1 Lap,64,1:55.327,203.4,WIN Autosport,LMP2,,,ORECA LMP2 07,M,942,183,28,85,7637,3,,11268,,,Steven,Thomas,Bronze,,USA,,1919,1,Bronze,,,Tristan,Nunez,Gold,,USA,,169,2,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,54,Classified,73,2:41:59.495,3 Laps,1 Lap,28,2:02.502,191.4,Core Autosport,LMP3,,,Ligier JS P320,M,1285,174,36,96,7650,3,,11250,,,Jonathan,Bennett,Bronze,,USA,,60,1,Bronze,,,Colin,Braun,Gold,,USA,,61,2,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,79,Classified,73,2:42:13.519,3 Laps,+14.024,41,2:02.374,191.6,WeatherTech Racing,GTLM,,,Porsche 911 RSR - 19,M,983,360,3,87,112,3,,11307,,,Cooper,MacNeil,Silver,,USA,,113,1,Silver,,,Matt,Campbell,Gold,,AUS,,1791,3,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,38,Classified,73,2:42:21.738,3 Laps,+8.219,50,2:02.877,190.9,Performance Tech Motorsports,LMP3,,,Ligier JS P320,M,1287,289,36,96,7650,3,,11267,,,Dan,Goldburg,Bronze,,USA,,1915,1,Bronze,,,Rasmus,Lindh,Silver,,SWE,,2101,2,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,3,Classified,73,2:42:29.374,3 Laps,+7.636,66,2:02.572,191.3,Corvette Racing,GTLM,,,Chevrolet Corvette C8.R,M,748,23,3,83,105,3,,11256,,,Antonio,Garcia,Platinum,,ESP,,12,1,Platinum,,,Jordan,Taylor,Platinum,,USA,,13,2,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,74,Classified,72,2:40:28.924,4 Laps,1 Lap,29,2:02.098,192.1,Riley Motorsports,LMP3,,,Ligier JS P320,M,1282,35,36,96,7650,3,,11248,,,Gar,Robinson,Silver,,USA,,861,1,Silver,,,Felipe,Fraga,Gold,,BRA,,1750,2,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,91,Classified,72,2:40:36.106,4 Laps,+7.182,28,2:01.963,192.3,Riley Motorsports,LMP3,,,Ligier JS P320,M,1283,35,36,96,7650,3,,11249,,,Jim,Cox,Bronze,,USA,,1248,1,Bronze,,,Dylan,Murry,Silver,,USA,,2233,2,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,4,Classified,72,2:40:59.752,4 Laps,+23.646,5,2:02.281,191.8,Corvette Racing,GTLM,,,Chevrolet Corvette C8.R,M,749,23,3,83,105,3,,11257,,,Tommy,Milner,Platinum,,USA,,15,1,Platinum,,,Nick,Tandy,Platinum,,GBR,,124,2,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,36,Classified,72,2:41:07.331,4 Laps,+7.579,48,2:02.810,191.0,Andretti Autosport,LMP3,,,Ligier JS P320,M,1419,357,36,96,7650,3,,11364,,,Jarett,Andretti,Silver,,USA,,2292,1,Silver,,,Oliver,Askew,Silver,,USA,,2413,2,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,61,Classified,71,2:41:04.912,5 Laps,1 Lap,70,2:04.121,188.9,Wulver Racing,LMP3,,,Ligier JS P320,M,1497,241,36,96,7650,3,,11369,,,Augie,Pabst,Bronze,,USA,,2570,3,Bronze,,,Tonis,Kasemets,Silver,,EST,,712,2,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,9,Classified,69,2:42:15.488,7 Laps,2 Laps,45,2:08.950,181.9,Pfaff Motorsports,GTD,,,Porsche 911 GT3R,M,925,334,4,93,112,3,,11254,,,Zacharie,Robichon,Silver,,CAN,,1176,2,Silver,,,Laurens,Vanthoor,Platinum,,BEL,,1241,4,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,96,Classified,69,2:42:27.364,7 Laps,+11.876,45,2:08.928,181.9,Turner Motorsport,GTD,,,BMW M6 GT3,M,38,38,4,17,74,3,,11274,,,Bill,Auberlen,Gold,,USA,,39,1,Gold,,,Robby,Foley,Silver,,USA,,1302,2,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,16,Classified,69,2:42:29.635,7 Laps,+2.271,46,2:08.936,181.9,Wright Motorsports,GTD,,,Porsche 911 GT3R,M,857,111,4,93,112,3,,11287,,,Trent,Hindman,Silver,,USA,,244,2,Silver,,,Patrick,Long,Platinum,,USA,,27,1,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,23,Classified,69,2:42:33.603,7 Laps,+3.968,46,2:08.744,182.2,Heart Of Racing Team,GTD,,,Aston Martin Vantage GT3,M,767,294,4,18,73,3,,11258,,,Roman,De Angelis,Silver,,CAN,,1379,2,Silver,,,Ross,Gunn,Gold,,GBR,,1905,4,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,14,Classified,68,2:40:26.866,8 Laps,1 Lap,46,2:08.868,182.0,VASSER SULLIVAN,GTD,,,Lexus RC F GT3,M,930,336,4,46,7644,3,,11261,,,Aaron,Telitz,Silver,,USA,,2230,1,Silver,,,Jack,Hawksworth,Gold,,GBR,,838,2,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,12,Classified,68,2:40:41.945,8 Laps,+15.079,46,2:09.151,181.6,VASSER SULLIVAN,GTD,,,Lexus RC F GT3,M,931,336,4,46,7644,3,,11262,,,Frankie,Montecalvo,Silver,,USA,,1279,1,Silver,,,Zach,Veach,Gold,,USA,,961,2,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,1,Classified,68,2:41:00.026,8 Laps,+18.081,44,2:09.091,181.7,Paul Miller Racing,GTD,,,Lamborghini Huracan GT3,M,938,34,4,13,1609,3,,11264,,,Bryan,Sellers,Gold,,USA,,18,1,Gold,,,Madison,Snow,Silver,,USA,,155,2,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,88,Classified,68,2:41:01.280,8 Laps,+1.254,27,2:09.616,180.9,Team Hardpoint EBM,GTD,,,Porsche 911 GT3R,M,966,346,4,93,112,3,,11291,,,Rob,Ferriol,Bronze,,USA,,1589,1,Bronze,,,Katherine,Legge,Gold,,GBR,,2305,3,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,66,Classified,68,2:41:03.679,8 Laps,+2.399,3,2:09.524,181.1,Gradient Racing,GTD,,,Acura NSX GT3,M,1416,328,4,43,7641,3,,11358,,,Till,Bechtolsheimer,Bronze,,GBR,,1152,3,Bronze,,,Marc,Miller,Silver,,USA,,455,5,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,39,Classified,68,2:41:04.464,8 Laps,+0.785,3,2:09.296,181.4,CarBahn with Peregrine Racing,GTD,,,Audi R8 LMS GT3,M,1415,378,4,12,909,3,,11344,,,Richard,Heistand,Bronze,,USA,,1817,1,Bronze,,,Jeff,Westphal,Silver,,USA,,682,2,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,42,Classified,68,2:41:05.028,8 Laps,+0.564,28,2:09.781,180.7,NTE Sport,GTD,,,Audi R8 LMS GT3,M,974,353,4,12,909,3,,11380,,,Don,Yount,Bronze,,USA,,399,4,Bronze,,,JR,Hildebrand,Gold,,USA,,2307,1,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,76,Classified,67,2:41:29.454,9 Laps,1 Lap,53,2:08.018,183.2,Compass Racing,GTD,,,Acura NSX GT3,M,1418,296,4,43,7641,3,,11360,,,Jeff,Kingsley,Silver,,CAN,,1644,4,Silver,,,Mario,Farnbacher,Gold,,DEU,,318,5,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,44,Classified,62,2:27:47.709,14 Laps,5 Laps,46,2:10.341,179.9,Magnus with Archangel,GTD,,,Acura NSX GT3,M,961,343,4,43,7641,3,,11284,,,John,Potter,Bronze,,USA,,670,1,Bronze,,,Andy,Lally,Gold,,USA,,25,2,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,32,Classified,46,1:54:14.678,30 Laps,16 Laps,17,2:10.490,179.7,Gilbert/Korthoff Motorsports,GTD,,,Mercedes-AMG GT3,M,1462,222,4,45,7643,3,,11397,,,Shane,Lewis,Bronze,,USA,,427,1,Bronze,,,Guy,Cosmo,Silver,,USA,,49,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,19,Classified,24,2:14:20.412,52 Laps,22 Laps,22,2:09.916,180.5,GRT Grasser Racing Team,GTD,,,Lamborghini Huracan GT3,M,969,325,4,13,1609,3,,11292,,,Misha,Goikhberg,Silver,,RUS,,168,1,Silver,,,Franck,Perera,Platinum,,FRA,,1617,2,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,30,Classified,8,17:39.586,68 Laps,16 Laps,5,2:06.726,185.1,Jr III Racing,LMP3,,,Ligier JS P320,M,1498,283,36,96,7650,3,,11381,,,Terry,Olson,Bronze,,USA,,2440,2,Bronze,,,Mike,Skeen,Silver,,USA,,830,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
