POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_ECM Driver Id,DRIVER1_ECM Country Id,DRIVER1_*Extra 3,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_ECM Driver Id,DRIVER2_ECM Country Id,DRIVER2_*Extra 3,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_ECM Driver Id,DRIVER3_ECM Country Id,DRIVER3_*Extra 3,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_ECM Driver Id,DRIVER4_ECM Country Id,DRIVER4_*Extra 3,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_ECM Driver Id,DRIVER5_ECM Country Id,DRIVER5_*Extra 3,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_ECM Driver Id,DRIVER6_ECM Country Id,DRIVER6_*Extra 3,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
1,95,3,1:55.883,-,-,167.4,5,TF Sport,GT,,,Aston Martin Vantage AMR GT3,M,57889,364,4083,6085,260,188,,,,,John,Hartshorne,B,,GBR,,823,188,,,Min 00:55:00,Jonathan,Adam,P,,GBR,,194,188,,,None,Henrique,Chaves,S,,PRT,,9157,184,,,Min 00:55:00,,,,,,,,,,,,,,,,,,,
2,74,3,1:55.886,+0.003,+0.003,167.4,4,Kessel Racing,GT,,,Ferrari 488 GT3,M,57885,120,4083,5578,3,219,,,,,Michael,Broniszewski,B,,POL,,472,181,,,Min 00:55:00,David,Fumanelli,S,,ITA,,9822,119,,,Min 00:55:00,Mikkel,Jensen,G,,DNK,,8276,57,,,None,,,,,,,,,,,,,,,,,,,
3,7,3,1:55.933,+0.050,+0.047,167.4,5,Inception Racing,GT,,,McLaren 720S GT3,M,57870,6084,4083,6044,60,188,,,,,Brendan,Iribe,B,,USA,,9833,66,,,Min 00:55:00,Ollie,Millroy,S,,GBR,,1213,188,,,Min 00:55:00,Benjamin,Barnicoat,G,,GBR,,9429,188,,,None,,,,,,,,,,,,,,,,,,,
4,17,3,1:55.949,+0.066,+0.016,167.3,4,AF Corse,GT,,,Ferrari 488 GT3,M,57872,16,4083,5578,3,119,,,,,Louis,Prette,S,,MCO,,9501,119,,,Min 00:55:00,Vincent,Abril,G,,FRA,,9542,70,,,None,Conrad,Grunewald,B,,USA,,10447,66,,,Min 00:55:00,,,,,,,,,,,,,,,,,,,
5,57,3,1:56.018,+0.135,+0.069,167.2,5,Kessel Racing,GT,AM,GT-AM,Ferrari 488 GT3,M,57881,120,4083,5578,3,219,,,,,Roman,Ziemian,B,,POL,,10435,181,,,Min 00:55:00,Francesco,Zollo,B,,ITA,,10226,119,,,Min 00:55:00,Axcil,Jefferies,S,,ZWE,,9876,188,,,Min 00:55:00,,,,,,,,,,,,,,,,,,,
6,51,4,1:56.055,+0.172,+0.037,167.2,5,AF Corse,GT,,,Ferrari 488 GT3,M,57879,16,4083,5578,3,119,,,,,Alessandro,Pier Guidi,P,,ITA,,340,119,,,None,Victor,Gomez,S,,PRI,,10440,183,,,Min 00:55:00,Francesco,Piovanetti,B,,PRI,,9528,66,,,Min 00:55:00,,,,,,,,,,,,,,,,,,,
7,55,3,1:56.118,+0.235,+0.063,167.1,5,Rinaldi Racing,GT,,,Ferrari 488 GT3,M,57880,6020,4083,5578,3,5,,,,,Rino,Mastronardi,B,,ITA,,1300,119,,,Min 00:55:00,David,Perel,S,,ZAF,,9590,2,,,Min 00:55:00,Davide,Rigon,P,,ITA,,266,119,,,None,,,,,,,,,,,,,,,,,,,
8,6,4,1:56.131,+0.248,+0.013,167.1,4,Haupt Racing Team,GT,,,Mercedes AMG GT3,M,57869,6182,4083,5592,4314,5,,,,,Hubert,Haupt,S,,DEU,,6986,5,,,Min 00:55:00,Rory,Penttinen,B,,FIN,,9628,69,,,Min 00:55:00,Arjun,Maini,G,,IND,,9355,112,,,None,,,,,,,,,,,,,,,,,,,
9,20,2,1:56.147,+0.264,+0.016,167.1,5,SPS Automotive Performance,GT,AM,GT-AM,Mercedes AMG GT3,M,57873,5929,4083,5592,4314,5,,,,,Valentin,Pierburg,B,,DEU,,9527,5,,,Min 00:55:00,John,Loggie,B,,GBR,,10227,188,,,Min 00:55:00,Mikael,Grenier,S,,CAN,,10448,40,,,Min 00:55:00,,,,,,,,,,,,,,,,,,,
10,69,3,1:56.321,+0.438,+0.174,166.8,5,Oman Racing,GT,,,Aston Martin Vantage AMR GT3,M,57884,6129,4083,6085,260,170,,,,,Ahmad,AL Harthy,B,,OMN,,8810,170,,,Min 00:55:00,Samuel,de Haan,S,,GBR,,10441,188,,,Min 00:55:00,Charles,Eastwood,G,,IRL,,9016,116,,,None,,,,,,,,,,,,,,,,,,,
11,33,4,1:56.362,+0.479,+0.041,166.8,5,Herberth Motorsport,GT,,,Porsche 911 GT3 R,M,57874,6083,4083,4343,4368,5,,,,,Antares,AU,B,,HKG,,10412,92,,,Min 00:55:00,Yifei,YE,S,,CHN,,10068,43,,,Min 00:55:00,Klaus,Bachler,G,,AUT,,291,17,,,None,,,,,,,,,,,,,,,,,,,
12,12,3,1:56.553,+0.670,+0.191,166.5,4,Dinamic Motorsport,GT,,,Porsche 911 GT3 R,M,57871,6183,4083,4343,4368,119,,,,,Giorgio,Roda,S,,ITA,,458,119,,,Min 00:55:00,Benjamin,Barker,G,,GBR,,594,188,,,None,Philipp,Sager,B,,AUT,,10446,17,,,Min 00:55:00,,,,,,,,,,,,,,,,,,,
13,34,3,1:56.648,+0.765,+0.095,166.3,5,Walkenhorst Motorsport,GT,,,BMW M4 GT3,M,57875,6177,4083,6128,4433,5,,,,,Chandler,Hull,B,,USA,,10403,66,,,Min 00:55:00,Jonathan,Miller,S,,USA,,10405,66,,,Min 00:55:00,Nicky,Catsburg,P,,NLD,,9020,178,,,None,,,,,,,,,,,,,,,,,,,
14,42,5,1:56.657,+0.774,+0.009,166.3,5,Optimum Motorsport,GT,,,McLaren 720S GT3,M,57877,5576,4083,6044,60,188,,,,,Nicholas,Moss,B,,GBR,,10434,188,,,Min 00:55:00,Andrew,Watson,S,,GBR,,9573,188,,,Min 00:55:00,Joseph,Osborne,G,,GBR,,8256,188,,,None,,,,,,,,,,,,,,,,,,,
15,99,4,1:56.723,+0.840,+0.066,166.2,5,Herberth Motorsport,GT,AM,GT-AM,Porsche 911 GT3 R,M,57891,6083,4083,4343,4368,5,,,,,Jurgen,Haring,B,,DEU,,10437,5,,,Min 00:55:00,Fin,Gehrsitz,B,,DEU,,,,,,Min 00:55:00,Marco,Seefried,S,,DEU,,536,5,,,Min 00:55:00,,,,,,,,,,,,,,,,,,,
16,77,3,1:56.725,+0.842,+0.002,166.2,5,D'Station Racing,GT,,,Aston Martin Vantage AMR GT3,M,57886,6071,4083,6085,260,121,,,,,Satoshi,Hoshino,B,,JPN,,1310,121,,,Min 00:55:00,Tomonobu,Fujii,G,,JPN,,1308,121,,,None,Thomas,Gamble,S,,GBR,,9549,188,,,Min 00:55:00,,,,,,,,,,,,,,,,,,,
17,88,3,1:56.831,+0.948,+0.106,166.1,5,Garage 59,GT,,,McLaren 720S GT3,M,57887,5770,4083,6044,60,188,,,,,Alexander,West,B,,SWE,,8800,221,,,Min 00:55:00,Frankie,Bird,S,,GBR,,10442,188,,,Min 00:55:00,Marvin,Kirchofer,G,,DEU,,10451,5,,,None,,,,,,,,,,,,,,,,,,,
18,59,3,1:57.142,+1.259,+0.311,165.6,5,Garage 59,GT,,,McLaren 720S GT3,M,57882,5770,4083,6044,60,188,,,,,Nicolai,Kjaergaard,S,,DNK,,10305,57,,,Min 00:55:00,Manuel,Maldonado,S,,VEN,,9880,246,,,Min 00:55:00,James,Vowles,B,,GBR,,10450,188,,,Min 00:55:00,,,,,,,,,,,,,,,,,,,
19,91,3,1:57.245,+1.362,+0.103,165.5,5,Herberth Motorsport,GT,,,Porsche 911 GT3 R,M,57888,6083,4083,4343,4368,5,,,,,Alfred,Renauer,S,,DEU,,10071,5,,,Min 00:55:00,Robert,Renauer,G,,DEU,,10207,,,,None,Ralf,Bohn,B,,DEU,,10137,5,,,Min 00:55:00,,,,,,,,,,,,,,,,,,,
20,96,2,1:57.681,+1.798,+0.436,164.9,5,Attempto Racing,GT,,,Audi R8 LMS GT3 EVO,M,57890,6186,4083,6129,1,5,,,,,Alexander,AKA,S,,DEU,,10436,5,,,Min 00:55:00,Florian,Scholze,B,,DEU,,9586,5,,,Min 00:55:00,Finlay,Hutchison,S,,GBR,,9615,188,,,Min 00:55:00,,,,,,,,,,,,,,,,,,,
21,48,4,1:58.651,+2.768,+0.970,163.5,5,Saalocin by Kox Racing,GT,,,Porsche 911 GT3 R,M,57878,6184,4083,4343,4368,61,,,,,Nicolas,Pronk,B,,NLD,,1198,178,,,Min 00:55:00,Stephane,KOX,S,,NLD,,8776,178,,,Min 00:55:00,Peter,KOX,S,,NLD,,691,178,,,Min 00:55:00,,,,,,,,,,,,,,,,,,,
22,35,5,1:59.179,+3.296,+0.528,162.8,5,Walkenhorst Motorsport,GT,AM,GT-AM,BMW M4 GT3,M,57876,6177,4083,6128,4433,5,,,,,Mario,van Bohlen,S,,DEU,,10433,5,,,Min 00:55:00,Henry,Walkenhorst,B,,DEU,,10404,5,,,Min 00:55:00,Jorg,Breuer,B,,DEU,,10449,5,,,Min 00:55:00,,,,,,,,,,,,,,,,,,,
