NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,FLAG_AT_FL,
39,1,1,2:32.772,0,,1:12.757,0,47.597,0,32.418,0,127.0,2:32.772,11:12:32.772,1:12.757,0:47.597,0:32.418,228.3,David Droux,0:00:32.901,LMP2,AM,Graff Racing,Oreca,GF,
39,1,2,1:52.497,0,,36.958,0,45.836,0,29.703,0,172.5,4:25.269,11:14:25.269,0:36.958,0:45.836,0:29.703,242.2,David Droux,,LMP2,AM,Graff Racing,Oreca,GF,
39,1,3,1:46.832,2,,35.022,0,42.463,0,29.347,2,181.6,6:12.101,11:16:12.101,0:35.022,0:42.463,0:29.347,274.8,David Droux,,LMP2,AM,Graff Racing,Oreca,GF,
39,1,4,1:47.049,0,,34.981,2,42.437,2,29.631,0,181.3,7:59.150,11:17:59.150,0:34.981,0:42.437,0:29.631,274.1,David Droux,,LMP2,AM,Graff Racing,Oreca,GF,
39,1,5,2:10.256,0,B,40.524,0,49.548,0,40.184,0,149.0,10:09.406,11:20:09.406,0:40.524,0:49.548,0:40.184,199.6,David Droux,,LMP2,AM,Graff Racing,Oreca,FF,
4,3,1,2:30.069,0,,1:10.615,0,46.989,0,32.465,0,129.3,2:30.069,11:12:30.069,1:10.615,0:46.989,0:32.465,229.3,Benjamin Hanley,0:00:29.639,LMP2,,Nielsen Racing,Oreca,GF,
4,3,2,1:48.077,0,,34.747,0,42.872,0,30.458,0,179.5,4:18.146,11:14:18.146,0:34.747,0:42.872,0:30.458,277.6,Benjamin Hanley,,LMP2,,Nielsen Racing,Oreca,GF,
4,3,3,1:46.075,3,,34.940,0,42.013,3,29.122,3,182.9,6:04.221,11:16:04.221,0:34.940,0:42.013,0:29.122,277.6,Benjamin Hanley,,LMP2,,Nielsen Racing,Oreca,GF,
4,3,4,1:46.419,0,,34.715,3,42.334,0,29.370,0,182.3,7:50.640,11:17:50.640,0:34.715,0:42.334,0:29.370,278.4,Benjamin Hanley,,LMP2,,Nielsen Racing,Oreca,GF,
4,3,5,2:09.013,0,B,44.682,0,44.417,0,39.914,0,150.4,9:59.653,11:19:59.653,0:44.682,0:44.417,0:39.914,244.3,Benjamin Hanley,,LMP2,,Nielsen Racing,Oreca,GF,
44,2,1,2:20.193,0,,1:00.901,0,47.113,0,32.179,0,138.4,2:20.193,11:12:20.193,1:00.901,0:47.113,0:32.179,216.0,Neale Muston,0:00:18.908,LMP2,AM,ARC Bratislava,Ligier,GF,
44,2,2,1:50.273,0,,36.615,0,43.541,0,30.117,0,176.0,4:10.466,11:14:10.466,0:36.615,0:43.541,0:30.117,271.4,Neale Muston,,LMP2,AM,ARC Bratislava,Ligier,GF,
44,2,3,1:50.023,0,,36.492,0,43.409,2,30.122,0,176.4,6:00.489,11:16:00.489,0:36.492,0:43.409,0:30.122,272.7,Neale Muston,,LMP2,AM,ARC Bratislava,Ligier,GF,
44,2,4,1:49.688,2,,36.228,2,43.444,0,30.016,2,176.9,7:50.177,11:17:50.177,0:36.228,0:43.444,0:30.016,272.7,Neale Muston,,LMP2,AM,ARC Bratislava,Ligier,GF,
44,2,5,2:13.393,0,B,44.533,0,48.810,0,40.050,0,145.5,10:03.570,11:20:03.570,0:44.533,0:48.810,0:40.050,216.0,Neale Muston,,LMP2,AM,ARC Bratislava,Ligier,FF,
49,1,1,2:06.090,0,,51.309,0,44.099,0,30.682,0,153.9,2:06.090,11:12:06.090,0:51.309,0:44.099,0:30.682,252.3,Dennis Andersen,0:00:15.236,LMP2,AM,High Class Racing,Oreca,GF,
49,1,2,1:49.982,2,,35.785,0,43.327,2,30.870,0,176.4,3:56.072,11:13:56.072,0:35.785,0:43.327,0:30.870,266.7,Dennis Andersen,,LMP2,AM,High Class Racing,Oreca,GF,
49,1,3,1:50.015,0,,36.027,0,43.430,0,30.558,0,176.4,5:46.087,11:15:46.087,0:36.027,0:43.430,0:30.558,269.3,Dennis Andersen,,LMP2,AM,High Class Racing,Oreca,GF,
49,1,4,1:50.293,0,,35.769,2,43.930,0,30.594,0,175.9,7:36.380,11:17:36.380,0:35.769,0:43.930,0:30.594,268.7,Dennis Andersen,,LMP2,AM,High Class Racing,Oreca,GF,
49,1,5,1:50.117,0,,36.079,0,43.632,0,30.406,2,176.2,9:26.497,11:19:26.497,0:36.079,0:43.632,0:30.406,267.3,Dennis Andersen,,LMP2,AM,High Class Racing,Oreca,GF,
49,1,6,1:55.716,0,B,36.057,0,43.906,0,35.753,0,167.7,11:22.213,11:21:22.213,0:36.057,0:43.906,0:35.753,260.9,Dennis Andersen,,LMP2,AM,High Class Racing,Oreca,FF,
