POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_ECM Driver Id,DRIVER1_ECM Country Id,DRIVER1_*Extra 3,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_ECM Driver Id,DRIVER2_ECM Country Id,DRIVER2_*Extra 3,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_ECM Driver Id,DRIVER3_ECM Country Id,DRIVER3_*Extra 3,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_ECM Driver Id,DRIVER4_ECM Country Id,DRIVER4_*Extra 3,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_ECM Driver Id,DRIVER5_ECM Country Id,DRIVER5_*Extra 3,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_ECM Driver Id,DRIVER6_ECM Country Id,DRIVER6_*Extra 3,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
1,4,6,1:48.077,-,-,179.5,7,Nielsen Racing,LMP2,,,Oreca 07-Gibson,M,57856,5670,3,5626,256,188,,,,,Rodrigo,Sales,B,,USA,,9754,66,,,Min 00:40:00,Matthew,Bell,S,,GBR,,204,188,,,Min 00:40:00,Benjamin,Hanley,G,,GBR,,1972,188,,,Max 01:30:00,,,,,,,,,,,,,,,,,,,
2,39,2,1:50.346,+2.269,+2.269,175.8,7,Graff Racing,LMP2,AM,LMP2-AM,Oreca 07-Gibson,M,57857,4378,3,5626,256,189,,,,,David,Droux,S,,CHE,,1612,219,,,Max 01:30:00,Eric,Trouillet,B,,FRA,,1542,70,,,Min 00:40:00,Sebastien,Page,B,,CHE,,9545,219,,,Min 00:40:00,,,,,,,,,,,,,,,,,,,
3,44,6,1:55.193,+7.116,+4.847,168.4,7,ARC Bratislava,LMP2,AM,LMP2-AM,Ligier JSP217-Gibson,M,57858,562,3,5628,258,213,,,,,Miroslav,Konopka,B,,SVK,,786,213,,,Min 00:40:00,Neale,Muston,B,,AUS,,8864,16,,,Min 00:40:00,John,Corbett,B,,AUS,,8816,16,,,Min 00:40:00,,,,,,,,,,,,,,,,,,,
4,49,6,1:55.865,+7.788,+0.672,167.5,8,High Class Racing,LMP2,AM,LMP2-AM,Oreca 07-Gibson,M,57859,5578,3,5626,256,57,,,,,Dennis,Andersen,B,,DNK,,8406,57,,,Min 00:40:00,Anders,Fjordbach,S,,DNK,,8420,57,,,Max 01:30:00,Kevin,Weeda,B,,USA,,112,66,,,Min 00:40:00,,,,,,,,,,,,,,,,,,,
5,21,7,1:57.144,+9.067,+1.279,165.6,8,Konrad Motorsport,LMP3,,,Ginetta G61-LT-P315-EVO-Nissan,M,57864,212,6,6130,64,17,,,,,Gabriele,Rindone,B,,LUX,,,,,,Min 01:45:00-Max 02:20:00,Jordan,Grogor,S,,ZAF,,1180,2,,,Min 00:50:00-Max 01:25:00,Shaun,Thong,S,,HKG,,,,,,Min 00:50:00-Max 01:25:00,,,,,,,,,,,,,,,,,,,
6,22,7,1:57.511,+9.434,+0.367,165.1,7,Rinaldi Racing,LMP3,,,Duqueine M30-D08-Nissan,M,57865,6020,6,5979,4408,5,,,,,Leonard,Weiss,S,,DEU,,9872,5,,,Min 00:50:00-Max 01:25:00,Torsten,Kratz,B,,DEU,,10315,5,,,Min 01:45:00-Max 02:20:00,Hendrik,Still,S,,DEU,,8998,5,,,Min 00:50:00-Max 01:25:00,,,,,,,,,,,,,,,,,,,
7,88,4,1:58.268,+10.191,+0.757,164.1,6,Garage 59,GT,,,McLaren 720S GT3,M,57887,5770,4083,6044,60,188,,,,,Alexander,West,B,,SWE,,8800,221,,,Min 00:55:00,Frankie,Bird,S,,GBR,,10442,188,,,Min 00:55:00,Marvin,Kirchofer,G,,DEU,,10451,5,,,None,,,,,,,,,,,,,,,,,,,
8,20,7,1:58.296,+10.219,+0.028,164.0,7,SPS Automotive Performance,GT,AM,GT-AM,Mercedes AMG GT3,M,57873,5929,4083,5592,4314,5,,,,,Valentin,Pierburg,B,,DEU,,9527,5,,,Min 00:55:00,John,Loggie,B,,GBR,,10227,188,,,Min 00:55:00,Mikael,Grenier,S,,CAN,,10448,40,,,Min 00:55:00,,,,,,,,,,,,,,,,,,,
9,17,8,1:58.795,+10.718,+0.499,163.3,8,AF Corse,GT,,,Ferrari 488 GT3,M,57872,16,4083,5578,3,119,,,,,Louis,Prette,S,,MCO,,9501,119,,,Min 00:55:00,Vincent,Abril,G,,FRA,,9542,70,,,None,Conrad,Grunewald,B,,USA,,10447,66,,,Min 00:55:00,,,,,,,,,,,,,,,,,,,
10,91,6,1:58.848,+10.771,+0.053,163.3,7,Herberth Motorsport,GT,,,Porsche 911 GT3 R,M,57888,6083,4083,4343,4368,5,,,,,Alfred,Renauer,S,,DEU,,10071,5,,,Min 00:55:00,Robert,Renauer,G,,DEU,,10207,5,,,None,Ralf,Bohn,B,,DEU,,10137,5,,,Min 00:55:00,,,,,,,,,,,,,,,,,,,
