NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,
12,2,1,2:42.092,0,,1:09.460,0,53.685,0,38.947,0,119.7,2:42.092,09:12:42.092,1:09.460,0:53.685,0:38.947,186.5,Benjamin Barker,0:00:20.750,GT,,Dinamic Motorsport,Porsche,
12,2,2,2:14.162,0,,46.367,0,50.312,0,37.483,0,144.6,4:56.254,09:14:56.254,0:46.367,0:50.312,0:37.483,179.1,Benjamin Barker,,GT,,Dinamic Motorsport,Porsche,
12,2,3,2:02.682,0,,41.016,0,48.527,0,33.139,0,158.2,6:58.936,09:16:58.936,0:41.016,0:48.527,0:33.139,217.3,Benjamin Barker,,GT,,Dinamic Motorsport,Porsche,
12,2,4,2:02.196,0,,39.888,0,48.351,0,33.957,0,158.8,9:01.132,09:19:01.132,0:39.888,0:48.351,0:33.957,,Benjamin Barker,,GT,,Dinamic Motorsport,Porsche,
12,2,5,2:06.962,0,B,39.429,0,48.982,0,38.551,0,152.8,11:08.094,09:21:08.094,0:39.429,0:48.982,0:38.551,232.8,Benjamin Barker,,GT,,Dinamic Motorsport,Porsche,
12,2,6,3:38.051,0,,2:18.449,0,47.049,0,32.553,0,89.0,14:46.145,09:24:46.145,2:18.449,0:47.049,0:32.553,248.3,Benjamin Barker,0:01:40.400,GT,,Dinamic Motorsport,Porsche,
12,2,7,1:58.914,0,,39.685,0,46.719,0,32.510,0,163.2,16:45.059,09:26:45.059,0:39.685,0:46.719,0:32.510,250.6,Benjamin Barker,,GT,,Dinamic Motorsport,Porsche,
12,2,8,2:02.379,0,B,39.527,0,46.721,0,36.131,0,158.6,18:47.438,09:28:47.438,0:39.527,0:46.721,0:36.131,251.7,Benjamin Barker,,GT,,Dinamic Motorsport,Porsche,
12,2,9,25:51.654,0,,24:29.624,0,46.460,0,35.570,0,12.5,44:39.092,09:54:39.092,24:29.624,0:46.460,0:35.570,246.6,Benjamin Barker,0:23:51.882,GT,,Dinamic Motorsport,Porsche,
12,2,10,2:00.064,0,,38.918,2,46.150,0,34.996,0,161.6,46:39.156,09:56:39.156,0:38.918,0:46.150,0:34.996,255.3,Benjamin Barker,,GT,,Dinamic Motorsport,Porsche,
12,2,11,1:57.030,2,,38.926,0,46.073,2,32.031,2,165.8,48:36.186,09:58:36.186,0:38.926,0:46.073,0:32.031,254.7,Benjamin Barker,,GT,,Dinamic Motorsport,Porsche,
12,2,12,2:02.249,0,B,39.137,0,46.667,0,36.445,0,158.7,50:38.435,10:00:38.435,0:39.137,0:46.667,0:36.445,252.3,Benjamin Barker,,GT,,Dinamic Motorsport,Porsche,
12,2,13,4:30.064,0,,3:07.984,0,47.968,0,34.112,0,71.8,55:08.499,10:05:08.499,3:07.984,0:47.968,0:34.112,237.9,Benjamin Barker,0:02:30.741,GT,,Dinamic Motorsport,Porsche,
12,2,14,1:58.622,0,,39.284,0,46.882,0,32.456,0,163.6,57:07.121,10:07:07.121,0:39.284,0:46.882,0:32.456,252.3,Benjamin Barker,,GT,,Dinamic Motorsport,Porsche,
12,2,15,1:58.079,0,,39.207,0,46.558,0,32.314,0,164.3,59:05.200,10:09:05.200,0:39.207,0:46.558,0:32.314,251.7,Benjamin Barker,,GT,,Dinamic Motorsport,Porsche,
12,2,16,2:02.147,0,B,39.577,0,46.294,0,36.276,0,158.9,1:01:07.347,10:11:07.347,0:39.577,0:46.294,0:36.276,253.5,Benjamin Barker,,GT,,Dinamic Motorsport,Porsche,
12,1,17,9:38.530,0,,8:17.210,0,47.692,0,33.628,0,33.5,1:10:45.877,10:20:45.877,8:17.210,0:47.692,0:33.628,248.8,Giorgio Roda,0:07:38.135,GT,,Dinamic Motorsport,Porsche,
12,1,18,2:16.003,0,,47.567,0,52.038,0,36.398,0,142.7,1:13:01.880,10:23:01.880,0:47.567,0:52.038,0:36.398,217.7,Giorgio Roda,,GT,,Dinamic Motorsport,Porsche,
12,1,19,2:00.641,0,,40.634,0,47.167,0,32.840,1,160.8,1:15:02.521,10:25:02.521,0:40.634,0:47.167,0:32.840,252.3,Giorgio Roda,,GT,,Dinamic Motorsport,Porsche,
12,1,20,2:05.527,0,B,40.107,1,47.823,0,37.597,0,154.6,1:17:08.048,10:27:08.048,0:40.107,0:47.823,0:37.597,252.9,Giorgio Roda,,GT,,Dinamic Motorsport,Porsche,
12,1,21,5:24.759,0,,4:03.859,0,47.532,0,33.368,0,59.7,1:22:32.807,10:32:32.807,4:03.859,0:47.532,0:33.368,249.4,Giorgio Roda,0:03:24.137,GT,,Dinamic Motorsport,Porsche,
12,1,22,2:00.734,0,,40.515,0,47.220,0,32.999,0,160.7,1:24:33.541,10:34:33.541,0:40.515,0:47.220,0:32.999,250.6,Giorgio Roda,,GT,,Dinamic Motorsport,Porsche,
12,1,23,2:00.756,0,,40.358,0,47.107,1,33.291,0,160.7,1:26:34.297,10:36:34.297,0:40.358,0:47.107,0:33.291,252.9,Giorgio Roda,,GT,,Dinamic Motorsport,Porsche,
12,1,24,2:00.798,0,,40.299,0,47.112,0,33.387,0,160.6,1:28:35.095,10:38:35.095,0:40.299,0:47.112,0:33.387,252.9,Giorgio Roda,,GT,,Dinamic Motorsport,Porsche,
12,1,25,2:00.691,0,,40.334,0,47.190,0,33.167,0,160.8,1:30:35.786,10:40:35.786,0:40.334,0:47.190,0:33.167,254.1,Giorgio Roda,,GT,,Dinamic Motorsport,Porsche,
13,2,1,7:35.421,0,,6:14.799,0,48.047,0,32.575,0,42.6,7:35.421,09:17:35.421,6:14.799,0:48.047,0:32.575,224.5,Nicolas Pino,0:05:35.776,LMP3,,Inter Europol Competition,Ligier,
13,2,2,2:00.935,0,,38.642,0,50.106,0,32.187,0,160.4,9:36.356,09:19:36.356,0:38.642,0:50.106,0:32.187,220.0,Nicolas Pino,,LMP3,,Inter Europol Competition,Ligier,
13,2,3,1:56.148,0,,38.720,0,45.789,0,31.639,0,167.1,11:32.504,09:21:32.504,0:38.720,0:45.789,0:31.639,258.4,Nicolas Pino,,LMP3,,Inter Europol Competition,Ligier,
13,2,4,1:59.560,0,B,38.002,0,45.760,0,35.798,0,162.3,13:32.064,09:23:32.064,0:38.002,0:45.760,0:35.798,257.1,Nicolas Pino,,LMP3,,Inter Europol Competition,Ligier,
13,2,5,7:57.149,0,,6:39.648,0,45.922,0,31.579,0,40.7,21:29.213,09:31:29.213,6:39.648,0:45.922,0:31.579,254.7,Nicolas Pino,0:06:02.763,LMP3,,Inter Europol Competition,Ligier,
13,2,6,1:54.711,0,,38.112,0,45.137,0,31.462,0,169.2,23:23.924,09:33:23.924,0:38.112,0:45.137,0:31.462,257.8,Nicolas Pino,,LMP3,,Inter Europol Competition,Ligier,
