POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,47,Cetilar Racing,Roberto LACORTE,Charles MILESI,Antonio FUOCO,,Oreca 07 - Gibson,M,LMP2,,,Classified,102,4:00'34.716,,,86,1'54.388,174.4,,
2,25,Algarve Pro Racing,Michael JENSEN,Enzo TRULLI,Tom DILLMANN,,Oreca 07 - Gibson,M,LMP2,,,Classified,102,4:00'37.446,2.730,2.730,86,1'55.055,173.4,,
3,4,Crowdstrike Racing by APR,George KURTZ,Malthe JAKOBSEN,Louis DELETRAZ,,Oreca 07 - Gibson,M,LMP2,,,Classified,102,4:00'45.397,10.681,7.951,86,1'54.858,173.7,,
4,64,Nielsen Racing,Kriton LENTOUDIS,Cem BOLUKBASI,Alex QUINN,,Oreca 07 - Gibson,M,LMP2,,,Classified,102,4:00'50.659,15.943,5.262,86,1'54.970,173.6,,
5,5,United Autosports,Giorgio RODA,Gregoire SAUCY,Mikkel JENSEN,,Oreca 07 - Gibson,M,LMP2,,,Classified,102,4:00'50.716,16.000,0.057,46,1'56.246,171.7,,
6,6,United Autosports,Phil FAYER,Benjamin HANLEY,Paul DI RESTA,,Oreca 07 - Gibson,M,LMP2,,,Classified,102,4:00'59.017,24.301,8.301,45,1'55.911,172.2,,
7,70,Vector Sport RLR,Daniel SCHNEIDER,Vladislav LOMKO,Jacob ABEL,,Oreca 07 - Gibson,M,LMP2,,,Classified,102,4:01'00.207,25.491,1.190,94,1'56.409,171.4,,
8,88,Proton Competition,Horst FELBERMAYR JR,Horst Felix FELBERMAYR,Lorenzo FLUXA,,Oreca 07 - Gibson,M,LMP2,,,Classified,102,4:01'17.593,42.877,17.386,86,1'56.353,171.5,,
9,44,ARC Bratislava,Miro KONOPKA,Yann EHRLACHER,Matthieu VAXIVIERE,,Oreca 07 - Gibson,M,LMP2,,,Classified,102,4:01'22.174,47.458,4.581,84,1'55.300,173.1,,
10,3,DKR Engineering,Alexander MATTSCHULL,Griffin PEEBLES,Mathias BECHE,,Oreca 07 - Gibson,M,LMP2,,,Classified,102,4:01'28.335,53.619,6.161,84,1'56.392,171.4,,
11,49,High Class Racing,Jens Reno MOLLER,Gustavo MENEZES,Theodor JENSEN,,Oreca 07 - Gibson,M,LMP2,,,Classified,102,4:01'36.259,1'01.543,7.924,84,1'56.468,171.3,,
12,20,Algarve Pro Racing,John FALB,Matthias KAISER,Sami MEGUETOUNIF,,Oreca 07 - Gibson,M,LMP2,,,Classified,102,4:01'36.733,1'02.017,0.474,84,1'55.792,172.3,,
13,43,Inter Europol Competition,Georgios KOLOVOS,Nolan SIEGEL,Nick CASSIDY,,Oreca 07 - Gibson,M,LMP2,,,Classified,101,4:01'31.476,1 Laps,1 Laps,83,1'54.808,173.8,,
14,45,Ponos Racing,Yorikatsu TSUJIKO,Kei COZZOLINO,Marino SATO,,Oreca 07 - Gibson,M,LMP2,,,Classified,101,4:01'48.047,1 Laps,16.571,86,1'56.342,171.5,,
15,22,Proton Competition,Bernardo SOUSA,Jonas RIED,Felipe LASER,,Oreca 07 - Gibson,M,LMP2,,,Classified,101,4:01'50.455,1 Laps,2.408,83,1'57.005,170.5,,
16,13,Inter Europol Competition,Alex BUKHANTSOV,Chun Ting CHOU,Henry CUBIDES,,Ligier JS P325 - Toyota,M,LMP3,,,Classified,97,4:01'18.784,5 Laps,4 Laps,88,2'04.985,159.7,,
17,94,High Class Racing,Tim WHALE,Philip LINDBERG,Callum VOISIN,,Ligier JS P325 - Toyota,M,LMP3,,,Classified,97,4:01'19.002,5 Laps,0.218,83,2'04.241,160.6,,
18,17,CLX Motorsport,Alexander JACOBY,Kevin RABIN,Paul LANCHERE,,Ligier JS P325 - Toyota,M,LMP3,,,Classified,97,4:01'42.261,5 Laps,23.259,82,2'05.001,159.6,,
19,10,Manthey,Antares AU,Loek HARTOG,Klaus BACHLER,,Porsche 911 GT3 R,M,GT,,,Classified,96,4:00'39.306,6 Laps,1 Laps,81,2'07.510,156.5,,
20,9,GetSpeed,Shigekazu WAKISAKA,Anthony BARTONE,Fabian SCHILLER,,Mercedes-AMG GT3 Evo,M,GT,,,Classified,96,4:00'40.378,6 Laps,1.072,79,2'07.701,156.3,,
21,56,Ecurie Ecosse Blackthorn,Giacomo PETROBELLI,Jonathan ADAM,Kobe PAUWELS,,Aston Martin Vantage AMR GT3,M,GT,,,Classified,96,4:00'41.071,6 Laps,0.693,82,2'08.901,154.8,,
22,92,Manthey,Francois HERIAU,Riccardo PERA,Richard LIETZ,,Porsche 911 GT3 R,M,GT,,,Classified,96,4:00'45.696,6 Laps,4.625,81,2'07.591,156.4,,
23,74,Kessel Racing,Dustin Scott BLATTNER,Chris LULHAM,Dennis MARSCHALL,,Ferrari 296 GT3,M,GT,,,Classified,96,4:00'46.494,6 Laps,0.798,82,2'07.974,155.9,,
24,87,Origine Motorsport,Bo YUAN,Hongli YE,Laurin HEINRICH,,Porsche 911 GT3 R,M,GT,,,Classified,96,4:00'47.245,6 Laps,0.751,79,2'08.404,155.4,,
25,89,EBM,Martin BERRY,Matisse LISMONT,Jamie DAY,,Aston Martin Vantage AMR GT3,M,GT,,,Classified,96,4:00'52.337,6 Laps,5.092,79,2'08.230,155.6,,
26,34,Racing Team Turkey,Tom VAN ROMPUY,Salih YOLUC,Charlie EASTWOOD,,Corvette Z06 GT3.R,M,GT,,,Classified,96,4:00'52.843,6 Laps,0.506,80,2'08.523,155.3,,
27,99,JMR,Prince Jefri IBRAHIM,Jordan LOVE,Ben GREEN,,Corvette Z06 GT3.R,M,GT,,,Classified,96,4:00'53.863,6 Laps,1.020,79,2'07.601,156.4,,
28,77,Proton Competition, BANKCY,Kiyoto FUJINAMI,Harry KING,,Porsche 911 GT3 R,M,GT,,,Classified,96,4:00'55.797,6 Laps,1.934,79,2'08.552,155.2,,
29,54,Vista AF Corse,Thomas FLOHR,Francesco CASTELLACCI,Alessandro PIER GUIDI,,Ferrari 296 GT3,M,GT,,,Classified,96,4:01'00.485,6 Laps,4.688,81,2'08.030,155.9,,
30,69,Team WRT,Anthony MCINTOSH,Parker THOMPSON,Daniel HARPER,,BMW M4 GT3,M,GT,,,Classified,96,4:01'13.116,6 Laps,12.631,45,2'09.547,154.0,,
31,59,United Autosports,Mark ROSSER,Wayne BOYD,Garnet PATTERSON,,McLaren 720S GT3,M,GT,,,Classified,96,4:01'13.833,6 Laps,0.717,40,2'08.581,155.2,,
32,51,AF Corse,Charly SAMANI,Sean GALAEL,Davide RIGON,,Ferrari 296 GT3,M,GT,,,Classified,96,4:01'16.381,6 Laps,2.548,41,2'08.730,155.0,,
33,11,TF Sport,Blake MCDONALD,Matthew BELL,James ROE,,Corvette Z06 GT3.R,M,GT,,,Classified,96,4:02'05.244,6 Laps,48.863,82,2'08.357,155.5,,
34,66,JMR,Yasser SHAHIN,Prince Abu Bakar IBRAHIM,Alexander SIMS,,Corvette Z06 GT3.R,M,GT,,,Classified,95,4:00'52.123,7 Laps,1 Laps,80,2'08.022,155.9,,
35,28,UNX Racing by Team WRT,Fabian DUFFIEUX,Mathieu DETRY,Augusto FARFUS,,BMW M4 GT3,M,GT,,,Classified,95,4:00'59.473,7 Laps,7.350,41,2'08.416,155.4,,
36,23,23Events Racing,Louis STERN,Matteo QUINTARELLI,Isaac BARASHI,,Ligier JS P325 - Toyota,M,LMP3,,,Classified,95,4:01'16.881,7 Laps,17.408,79,2'03.847,161.1,,
37,15,Kessel Racing,Dylan MEDLER,Memo GIDLEY,Alessandro BALZAN,,Ferrari 296 GT3,M,GT,,,Classified,95,4:01'23.960,7 Laps,7.079,80,2'09.403,154.2,,
38,29,Forestier Racing by VPS,Nick ADCOCK,Lucas FECURY,Luciano MORANO,,Ligier JS P325 - Toyota,M,LMP3,,,Classified,95,4:01'38.098,7 Laps,14.138,80,2'04.540,160.2,,
39,37,QMMF by GetSpeed,Abdulla ALI AL-KHELAIFI,Ghanim Salah AL-MAADHEED,Lucas AUER,,Mercedes-AMG GT3 Evo,M,GT,,,Classified,95,4:01'56.935,7 Laps,18.837,83,2'08.436,155.4,,
40,8,Team Virage,Romain VOZNIAK,Vic STEVENS,Aditya PATEL,,Ligier JS P325 - Toyota,M,LMP3,,,Classified,93,4:00'56.760,9 Laps,2 Laps,82,2'05.223,159.4,,
41,26,Bretton Racing,Jacek ZIELONKA,Lenny RIED,Lucas FLUXA,,Ligier JS P325 - Toyota,M,LMP3,,,Classified,93,4:02'04.394,9 Laps,1'07.634,79,2'06.581,157.6,,
42,85,R-ACE GP,Fabien MICHAL,Hugo SCHWARZE,Pierre-Alexandre PROVOST,,Duqueine D09 - Toyota,M,LMP3,,,Classified,82,4:00'39.382,20 Laps,11 Laps,71,2'05.171,159.4,,
43,30,RD Limited,Fred POORDAD,James ALLEN,Tristan VAUTIER,,Oreca 07 - Gibson,M,LMP2,,,Not classified,102,4:00'57.907,23.191,-20 Laps,46,1'56.008,172.0,,
44,50,Amerasian Fragrance by AF Racing,Gregory Slatin BENNETT,Carl Wattana BENNETT,Tommaso MOSCA,,Ferrari 296 GT3,M,GT,,,Not classified,77,3:21'12.821,25 Laps,25 Laps,44,2'08.642,155.1,,
45,21,AF Corse,Simon MANN,Darren LEUNG,Alessio ROVERA,,Ferrari 296 GT3,M,GT,,,Not classified,73,3:05'02.539,29 Laps,4 Laps,58,2'10.393,153.0,,
46,1,Team Virage,Ajith KUMAR,Narain KARTHIKEYAN,Julien GERBI,,Ligier JS P325 - Toyota,M,LMP3,,,Not classified,17,4:02'14.828,85 Laps,56 Laps,4,2'06.621,157.6,,
47,71,23Events Racing,Terrence WOODWARD,Matus RYBA,Ibrahim BADAWY,,Ligier JS P325 - Toyota,M,LMP3,,,Not classified,1,7'25.129,101 Laps,16 Laps,,,,,
