POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,20,Algarve Pro Racing,John FALB,Matthias KAISER,Sami MEGUETOUNIF,,Oreca 07 - Gibson,M,LMP2,,,Classified,26,1:03'53.846,,,7,1'57.682,169.6,,
2,47,Cetilar Racing,Roberto LACORTE,Charles MILESI,Antonio FUOCO,,Oreca 07 - Gibson,M,LMP2,,,Classified,26,1:04'08.611,14.765,14.765,11,1'58.683,168.1,,
3,5,United Autosports,Giorgio RODA,Gregoire SAUCY,Mikkel JENSEN,,Oreca 07 - Gibson,M,LMP2,,,Classified,26,1:04'09.329,15.483,0.718,7,1'56.527,171.2,,
4,3,DKR Engineering,Alexander MATTSCHULL,Griffin PEEBLES,Mathias BECHE,,Oreca 07 - Gibson,M,LMP2,,,Classified,26,1:04'26.403,32.557,17.074,7,1'58.147,168.9,,
5,43,Inter Europol Competition,Georgios KOLOVOS,Nolan SIEGEL,Nick CASSIDY,,Oreca 07 - Gibson,M,LMP2,,,Classified,26,1:04'47.987,54.141,21.584,6,1'56.740,170.9,,
6,6,United Autosports,Phil FAYER,Benjamin HANLEY,Paul DI RESTA,,Oreca 07 - Gibson,M,LMP2,,,Classified,26,1:04'53.016,59.170,5.029,10,1'58.245,168.8,,
7,22,Proton Competition,Bernardo SOUSA,Jonas RIED,Felipe LASER,,Oreca 07 - Gibson,M,LMP2,,,Classified,26,1:05'08.564,1'14.718,15.548,10,1'57.769,169.4,,
8,44,ARC Bratislava,Miro KONOPKA,Yann EHRLACHER,Matthieu VAXIVIERE,,Oreca 07 - Gibson,M,LMP2,,,Classified,26,1:05'11.515,1'17.669,2.951,7,2'00.826,165.2,,
9,30,RD Limited,Fred POORDAD,James ALLEN,Tristan VAUTIER,,Oreca 07 - Gibson,M,LMP2,,,Classified,26,1:05'36.822,1'42.976,25.307,7,1'59.314,167.2,,
10,88,Proton Competition,Horst FELBERMAYR JR,Horst Felix FELBERMAYR,Lorenzo FLUXA,,Oreca 07 - Gibson,M,LMP2,,,Classified,26,1:05'42.222,1'48.376,5.400,11,1'59.112,167.5,,
11,70,Vector Sport RLR,Daniel SCHNEIDER,Vladislav LOMKO,Jacob ABEL,,Oreca 07 - Gibson,M,LMP2,,,Classified,26,1:05'51.640,1'57.794,9.418,6,2'00.591,165.5,,
12,4,Crowdstrike Racing by APR,George KURTZ,Malthe JAKOBSEN,Louis DELETRAZ,,Oreca 07 - Gibson,M,LMP2,,,Classified,26,1:06'01.615,2'07.769,9.975,6,1'58.319,168.7,,
13,49,High Class Racing,Jens Reno MOLLER,Gustavo MENEZES,Theodor JENSEN,,Oreca 07 - Gibson,M,LMP2,,,Classified,26,1:06'02.901,2'09.055,1.286,7,1'59.029,167.6,,
14,25,Algarve Pro Racing,Michael JENSEN,Enzo TRULLI,Tom DILLMANN,,Oreca 07 - Gibson,M,LMP2,,,Classified,26,1:06'04.818,2'10.972,1.917,13,1'59.588,166.9,,
15,45,Ponos Racing,Yorikatsu TSUJIKO,Kei COZZOLINO,Marino SATO,,Oreca 07 - Gibson,M,LMP2,,,Classified,26,1:06'17.243,2'23.397,12.425,11,2'01.008,164.9,,
16,64,Nielsen Racing,Kriton LENTOUDIS,Cem BOLUKBASI,Alex QUINN,,Oreca 07 - Gibson,M,LMP2,,,Classified,26,1:06'19.061,2'25.215,1.818,6,2'01.030,164.9,,
17,13,Inter Europol Competition,Alex BUKHANTSOV,Chun Ting CHOU,Henry CUBIDES,,Ligier JS P325 - Toyota,M,LMP3,,,Classified,26,1:06'26.618,2'32.772,7.557,10,2'05.537,159.0,,
