POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_ECM Driver Id,DRIVER1_ECM Country Id,DRIVER1_*Extra 3,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_ECM Driver Id,DRIVER2_ECM Country Id,DRIVER2_*Extra 3,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_ECM Driver Id,DRIVER3_ECM Country Id,DRIVER3_*Extra 3,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_ECM Driver Id,DRIVER4_ECM Country Id,DRIVER4_*Extra 3,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_ECM Driver Id,DRIVER5_ECM Country Id,DRIVER5_*Extra 3,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_ECM Driver Id,DRIVER6_ECM Country Id,DRIVER6_*Extra 3,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
1,66,5,2:19.236,-,-,143.3,6,JMR,GT,,,Corvette Z06 GT3.R,M,105922,6420,4171,6231,4230,142,,,JMR,,Yasser,Shahin,B,,AUS,,11610,142,,01:30:00,None,Prince,Abu Bakar Ibrahim,S,,MAS,,10844,16,,00:45:00,None,Alexander,Sims,P,,GBR,,110,188,,00:40:00,01:15:00,,,,,,,,,,,,,,,,,,,
2,37,2,2:19.467,+0.231,+0.231,143.1,6,QMMF by GetSpeed,GT,,,Mercedes-AMG GT3 Evo,M,105910,6304,4171,6230,4393,5,,,QMMF BY GETSPEED,,Abdulla,ALI AL-Khelaifi,B,,QAT,,11855,186,,01:30:00,None,Ghanim,Salah AL-Maadheed,S,,QAT,,12170,,,00:45:00,None,Lucas,Auer,P,,AUT,,280,17,,00:40:00,01:15:00,,,,,,,,,,,,,,,,,,,
3,77,5,2:20.240,+1.004,+0.773,142.3,6,Proton Competition,GT,,,Porsche 911 GT3 R,M,105927,45,4171,154,4368,5,,,PROTON,,,BANKCY,B,,JPN,,12097,,,01:30:00,None,Kiyoto,Fujinami,S,,JPN,,10940,188,,00:45:00,None,Harry,King,G,,GBR,,12096,,,00:40:00,01:15:00,,,,,,,,,,,,,,,,,,,
4,28,6,2:20.605,+1.369,+0.365,141.9,6,UNX Racing by Team WRT,GT,,,BMW M4 GT3,M,105906,5518,4171,6128,4354,23,,,UNX RACING WRT,,Fabian,Duffieux,B,,BEL,,10819,23,,01:30:00,None,Mathieu,Detry,S,,BEL,,9022,32,,00:45:00,None,Augusto,Farfus,P,,BRA,,12177,,,00:40:00,01:15:00,,,,,,,,,,,,,,,,,,,
5,69,3,2:20.893,+1.657,+0.288,141.6,6,Team WRT,GT,,,BMW M4 GT3,M,105923,5518,4171,6128,4354,23,,,TEAM WRT,,Anthony,McIntosh,B,,USA,,11538,66,,01:30:00,None,Parker,Thompson,S,,CAN,,11770,40,,00:45:00,None,Daniel,Harper,P,,GBR,,11278,188,,00:40:00,01:15:00,,,,,,,,,,,,,,,,,,,
6,56,2,2:21.120,+1.884,+0.227,141.4,7,Ecurie Ecosse Blackthorn,GT,,,Aston Martin Vantage AMR GT3,M,105919,6483,4171,90,260,188,,,EE BLACKTHORN,,Giacomo,Petrobelli,B,,ITA,,805,119,,01:30:00,None,Jonathan,Adam,P,,GBR,,194,188,,00:40:00,01:15:00,Kobe,Pauwels,S,,BEL,,12168,,,00:45:00,None,,,,,,,,,,,,,,,,,,,
7,99,5,2:21.340,+2.104,+0.220,141.2,5,JMR,GT,,,Corvette Z06 GT3.R,M,105934,6420,4171,6231,4230,142,,,JMR,,Prince,Jefri Ibrahim,B,,MAS,,11218,142,,01:30:00,None,Jordan,Love,S,,AUS,,11416,16,,00:45:00,None,Benjamin,Green,P,,GBR,,12095,188,,00:40:00,01:15:00,,,,,,,,,,,,,,,,,,,
8,15,6,2:21.469,+2.233,+0.129,141.1,6,Kessel Racing,GT,,,Ferrari 296 GT3,M,105898,120,4171,6195,3,219,,,KESSEL RACING,,Dylan,Medler,S,,USA,,12101,66,,00:45:00,None,Memo,Gidley,B,,USA,,7512,66,,01:30:00,None,Alessandro,Balzan,G,,ITA,,8832,66,,00:40:00,01:15:00,,,,,,,,,,,,,,,,,,,
9,89,4,2:21.476,+2.240,+0.007,141.0,6,EBM,GT,,,Aston Martin Vantage AMR GT3,M,105931,6440,4171,6085,260,168,,,EBM,,Martin,Berry,B,,AUS,,7812,57,,01:30:00,None,Matisse,Lismont,S,,BEL,,11860,,,00:45:00,None,Jamie,DAY,S,,GBR,,10878,16,,00:45:00,None,,,,,,,,,,,,,,,,,,,
10,9,3,2:21.697,+2.461,+0.221,140.8,6,GetSpeed,GT,,,Mercedes-AMG GT3 Evo,M,105894,6304,4171,6230,4393,5,,,GETSPEED,,Shigekazu,Wakisaka,B,,JPN,,11289,66,,01:30:00,None,Anthony,Bartone,S,,USA,,10340,5,,00:45:00,None,Fabian,Schiller,G,,GER,,12169,,,00:40:00,01:15:00,,,,,,,,,,,,,,,,,,,
