TIME_UTC_SECONDS,TIME_UTC_STR,AIR_TEMP,TRACK_TEMP,HUMIDITY,PRESSURE,WIND_SPEED,WIND_DIRECTION,RAIN,AIR_TEMP_UNIT,TRACK_TEMP_UNIT,PRESSURE_UNIT,WIND_SPEED_UNIT,
1769123851,1/22/2026 11:17:31 PM,66.09992,68.54,81,30.051010964,3.2,31,-1,ºF,ºF,inHg,MPH,
1769123911,1/22/2026 11:18:31 PM,66.09992,68.54,81,30.052192168,4.6,49,-1,ºF,ºF,inHg,MPH,
1769123971,1/22/2026 11:19:31 PM,66.09992,68.36,81,30.053078071,0.6,41,-1,ºF,ºF,inHg,MPH,
1769124031,1/22/2026 11:20:31 PM,66.00002,68.36,81,30.054259275,1.9,39,-1,ºF,ºF,inHg,MPH,
1769124096,1/22/2026 11:21:36 PM,66.00002,68.36,81,30.055145178,1.3,22,-1,ºF,ºF,inHg,MPH,
1769124156,1/22/2026 11:22:36 PM,66.00002,68.18,81,30.054259275,1.3,17,-1,ºF,ºF,inHg,MPH,
1769124221,1/22/2026 11:23:41 PM,66.00002,68.18,81,30.054259275,1.9,37,-1,ºF,ºF,inHg,MPH,
1769124286,1/22/2026 11:24:46 PM,65.89994,68.18,81,30.055145178,2.6,38,-1,ºF,ºF,inHg,MPH,
1769124346,1/22/2026 11:25:46 PM,65.89994,68,81,30.055145178,2.6,27,-1,ºF,ºF,inHg,MPH,
1769124411,1/22/2026 11:26:51 PM,65.80004,68,81,30.054259275,3.2,20,-1,ºF,ºF,inHg,MPH,
1769124476,1/22/2026 11:27:56 PM,65.80004,68,81,30.055145178,2.6,45,-1,ºF,ºF,inHg,MPH,
1769124541,1/22/2026 11:29:01 PM,66.00002,68,81,30.056031081,1.9,53,-1,ºF,ºF,inHg,MPH,
1769124601,1/22/2026 11:30:01 PM,65.80004,68,81,30.055145178,2.6,33,-1,ºF,ºF,inHg,MPH,
1769124661,1/22/2026 11:31:01 PM,65.80004,67.82,81,30.056031081,1.9,10,-1,ºF,ºF,inHg,MPH,
1769124721,1/22/2026 11:32:01 PM,65.80004,67.82,81,30.056031081,1.9,55,-1,ºF,ºF,inHg,MPH,
1769124786,1/22/2026 11:33:06 PM,65.80004,67.82,81,30.057212285,1.9,57,-1,ºF,ºF,inHg,MPH,
1769124846,1/22/2026 11:34:06 PM,65.80004,67.64,81,30.058098188,1.9,33,-1,ºF,ºF,inHg,MPH,
1769124906,1/22/2026 11:35:06 PM,65.80004,67.64,81,30.058098188,1.9,71,-1,ºF,ºF,inHg,MPH,
1769124966,1/22/2026 11:36:06 PM,65.89994,67.64,81,30.055145178,2.6,47,-1,ºF,ºF,inHg,MPH,
1769125026,1/22/2026 11:37:06 PM,65.80004,67.64,81,30.058098188,2.6,349,-1,ºF,ºF,inHg,MPH,
1769125091,1/22/2026 11:38:11 PM,65.80004,67.46,81,30.058984091,0.6,303,-1,ºF,ºF,inHg,MPH,
