POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_ECM Driver Id,DRIVER1_ECM Country Id,DRIVER1_*Extra 3,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_ECM Driver Id,DRIVER2_ECM Country Id,DRIVER2_*Extra 3,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_ECM Driver Id,DRIVER3_ECM Country Id,DRIVER3_*Extra 3,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_ECM Driver Id,DRIVER4_ECM Country Id,DRIVER4_*Extra 3,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_ECM Driver Id,DRIVER5_ECM Country Id,DRIVER5_*Extra 3,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_ECM Driver Id,DRIVER6_ECM Country Id,DRIVER6_*Extra 3,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
1,37,34,1:35.933,-,-,175.4,50,COOL Racing,LMP2,,,Oreca 07 - Gibson,G,65259,5790,3,5626,256,219,,,,,Nicolas,LAPIERRE,P,,FRA,,96,70,,,Min 01:00:00,Niklas,KRUETTEN,S,,DEU,,10104,5,,,Min 01:00:00,Yifei,YE,G,,CHN,,10068,43,,,Min 01:00:00,,,,,,,,,,,,,,,,,,,
2,34,80,1:36.487,+0.554,+0.554,174.4,83,Racing Team Turkey,LMP2,P/A,,Oreca 07 - Gibson,G,65257,6058,3,5626,256,240,,,,,Salih,YOLUC,B,,TUR,,1346,240,,,Min 01:00:00,Charlie,EASTWOOD,G,,IRL,,9016,116,,,Min 01:00:00,Jack,AITKEN,G,,GBR,,10508,188,,,Min 01:00:00,,,,,,,,,,,,,,,,,,,
3,47,55,1:36.546,+0.613,+0.059,174.3,92,Algarve Pro Racing,LMP2,P/A,,Oreca 07 - Gibson,G,65262,92,3,5626,256,184,,,,,John,FALB,B,,USA,,1536,66,,,Min 01:00:00,James,ALLEN,G,,AUS,,8384,16,,,Min 01:00:00,Alexander,PERONI,G,,AUS,,10304,16,,,Min 01:00:00,,,,,,,,,,,,,,,,,,,
4,9,16,1:36.548,+0.615,+0.002,174.3,99,Prema Racing,LMP2,,,Oreca 07 - Gibson,G,65239,6180,3,5626,256,119,,,,,Lorenzo,COLOMBO,S,,ITA,,10329,119,,,Min 01:00:00,Ferdinand,HABSBURG,G,,AUT,,10000,17,,,Min 01:00:00,Louis,DELETRAZ,G,,CHE,,9621,219,,,Min 01:00:00,,,,,,,,,,,,,,,,,,,
5,31,5,1:36.658,+0.725,+0.110,174.1,69,TDS Racing x Vaillante,LMP2,P/A,,Oreca 07 - Gibson,G,65254,116,3,5626,256,70,,,,,Philippe,CIMADOMO,B,,FRA,,8818,70,,,Min 01:00:00,Mathias,BECHE,G,,CHE,,151,219,,,Min 01:00:00,Tijmen,VAN DER HELM,S,,NLD,,10228,178,,,Min 01:00:00,,,,,,,,,,,,,,,,,,,
6,22,22,1:36.815,+0.882,+0.157,173.8,81,United Autosports,LMP2,,,Oreca 07 - Gibson,G,65249,532,3,5626,256,188,,,,,Philip,HANSON,G,,GBR,,1946,188,,,Min 01:00:00,Tom,GAMBLE,G,,GBR,,9549,188,,,Min 01:00:00,Duncan,TAPPY,S,,GBR,,756,188,,,Min 01:00:00,,,,,,,,,,,,,,,,,,,
7,43,66,1:36.899,+0.966,+0.084,173.7,89,Inter Europol Competition,LMP2,,,Oreca 07 - Gibson,G,65261,402,3,5626,256,181,,,,,David,HEINEMEIER-HANSSON,S,,DNK,,1182,57,,,Min 01:00:00,Fabio,SCHERER,G,,CHE,,9870,219,,,Min 01:00:00,Pietro,FITTIPALDI,G,,BRA,,9171,32,,,Min 01:00:00,,,,,,,,,,,,,,,,,,,
8,65,46,1:37.063,+1.130,+0.164,173.4,90,Panis Racing,LMP2,,,Oreca 07 - Gibson,G,65267,5990,3,5626,256,70,,,,,Julien,CANAL,S,,FRA,,73,70,,,Min 01:00:00,Nicolas,JAMIN,G,,FRA,,9174,70,,,Min 01:00:00,Job,VAN UITERT,G,,NLD,,8984,178,,,Min 01:00:00,,,,,,,,,,,,,,,,,,,
9,28,24,1:37.200,+1.267,+0.137,173.1,73,IDEC Sport,LMP2,,,Oreca 07 - Gibson,G,65252,522,3,5626,256,70,,,,,Paul,LAFARGUE,S,,FRA,,1552,70,,,Min 01:00:00,Paul Loup,CHATIN,G,,FRA,,313,70,,,Min 01:00:00,Patrick,PILET,P,,FRA,,68,70,,,Min 01:00:00,,,,,,,,,,,,,,,,,,,
10,19,34,1:37.304,+1.371,+0.104,173.0,66,Algarve Pro Racing,LMP2,,,Oreca 07 - Gibson,G,65247,92,3,5626,256,184,,,,,Bent,VISCAAL,S,,NLD,,10541,178,,,Min 01:00:00,Sophia,FLÖRSCH,S,,DEU,,9666,5,,,Min 01:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
11,24,14,1:37.548,+1.615,+0.244,172.5,83,Nielsen Racing,LMP2,P/A,,Oreca 07 - Gibson,G,65250,5670,3,5626,256,188,,,,,Rodrigo,SALES,B,,USA,,9754,66,,,Min 01:00:00,Matthew,BELL,S,,GBR,,204,188,,,Min 01:00:00,Ben,HANLEY,G,,GBR,,1972,188,,,Min 01:00:00,,,,,,,,,,,,,,,,,,,
12,30,22,1:38.140,+2.207,+0.592,171.5,72,Duqueine Team,LMP2,,,Oreca 07 - Gibson,G,65253,5981,3,5626,256,70,,,,,Memo,ROJAS,G,,MEX,,10067,151,,,Min 01:00:00,Anders,FJORDBACH,S,,DNK,,,,,,,Richard,BRADLEY,G,,GBR,,272,188,,,Min 01:00:00,,,,,,,,,,,,,,,,,,,
13,51,30,1:38.242,+2.309,+0.102,171.3,72,Team Virage,LMP2,P/A,,Oreca 07 - Gibson,G,65263,5892,3,5626,256,181,,,,,Rob,HODES,B,,USA,,9392,66,,,Min 01:00:00,Gabriel,AUBRY,G,,FRA,,9173,70,,,Min 01:00:00,Ian,RODRIGUEZ,S,,GTM,,10622,82,,,,,,,,,,,,,,,,,,,,,,
14,88,66,1:38.310,+2.377,+0.068,171.2,88,AF Corse,LMP2,P/A,,Oreca 07 - Gibson,G,65272,4230,3,5626,256,119,,,,,François,PERRODO,B,,FRA,,260,70,,,Min 01:00:00,Nicklas,NIELSEN,G,,DNK,,9432,57,,,Min 01:00:00,Alessio,ROVERA,G,,ITA,,9837,119,,,Min 01:00:00,,,,,,,,,,,,,,,,,,,
15,21,7,1:39.444,+3.511,+1.134,169.2,59,Mühlner Motorsport,LMP2,,,Oreca 07 - Gibson,G,65248,6015,3,5626,256,23,,,,,Matthias,KAISER,S,,CHE,,9546,219,,,Min 01:00:00,Thomas,LAURENT,G,,FRA,,1824,70,,,Min 01:00:00,Ugo,DE WILDE,G,,BEL,,9811,23,,,Min 01:00:00,,,,,,,,,,,,,,,,,,,
16,35,23,1:39.971,+4.038,+0.527,168.3,36,BHK Motorsport,LMP2,,,Oreca 07 - Gibson,G,65258,5784,3,5626,256,188,,,,,Francesco,DRACONE,S,,ITA,,8884,119,,,Min 01:00:00,Sergio,CAMPANA,G,,ITA,,9420,119,,,Min 01:00:00,Markus,POMMER,S,,DEU,,10105,5,,,Min 01:00:00,,,,,,,,,,,,,,,,,,,
17,5,57,1:42.556,+6.623,+2.585,164.1,80,RLR MSport,LMP3,,,Ligier JS P320 - Nissan,M,65236,530,6,6102,,188,,,,,Michael,JENSEN,B,,DNK,,9543,57,,,Min 00:50:00,Nick,ADCOCK,B,,GBR,,9627,188,,,Min 00:50:00,Alex,KAPADIA,S,,GBR,,584,188,,,None,,,,,,,,,,,,,,,,,,,
18,4,40,1:42.569,+6.636,+0.013,164.1,93,DKR Engineering,LMP3,,,Duqueine M30 - D08 - Nissan,M,65235,49,6,5979,4408,138,,,,,Sebastian,ALVAREZ,S,,MEX,,10425,151,,,None,Alexander,BUKHANTSOV,B,,ARE,,10453,61,,,Min 01:45:00,Tom,VAN ROMPUY,S,,BEL,,10426,23,,,,,,,,,,,,,,,,,,,,,,
19,7,24,1:42.942,+7.009,+0.373,163.5,53,Nielsen Racing,LMP3,,,Ligier JS P320 - Nissan,M,65238,5670,6,5981,258,188,,,,,Anthony,WELLS,B,,GBR,,582,188,,,Min 01:45:00,James,LITTLEJOHN,S,,GBR,,580,188,,,None,,,,,,,,,,,,,,,,,,,,,,,,,
20,2,15,1:43.027,+7.094,+0.085,163.4,83,United Autosports,LMP3,,,Ligier JS P320 - Nissan,M,65233,532,6,6102,,188,,,,,Bailey,VOISIN,S,,GBR,,10510,188,,,None,Joshua,CAYGILL,B,,GBR,,10424,188,,,Min 01:45:00,Finn,GEHRSITZ,S,,DEU,,10113,5,,,None,,,,,,,,,,,,,,,,,,,
21,17,16,1:43.035,+7.102,+0.008,163.3,57,COOL Racing,LMP3,,,Ligier JS P320 - Nissan,M,65245,5790,6,6102,,219,,,,,Maurice,SMITH,B,,USA,,9399,66,,,Min 00:50:00,Michael,BENHAM,B,,GBR,,8796,188,,,Min 00:50:00,Malthe,JAKOBSEN,S,,DNK,,9611,57,,,None,,,,,,,,,,,,,,,,,,,
22,13,29,1:43.315,+7.382,+0.280,162.9,78,Inter Europol Competition,LMP3,,,Ligier JS P320 - Nissan,M,65242,402,6,5981,258,181,,,,,Nicolas,PINO,S,,GBR,,10281,188,,,None,Charles,CREWS,B,,USA,,9739,66,,,Min 01:45:00,Guilherme,OLIVEIRA,S,,PRT,,10292,184,,,None,,,,,,,,,,,,,,,,,,,
23,11,22,1:43.394,+7.461,+0.079,162.8,62,Eurointernational,LMP3,,,Ligier JS P320 - Nissan,M,65241,512,6,6102,,119,,,,,Max,KOEBOLT,S,,NLD,,9878,178,,,None,Louis,ROUSSET,S,,FRA,,10417,70,,,,Jérome,DE SADELEER,B,,CHE,,10418,219,,,Min 01:45:00,,,,,,,,,,,,,,,,,,,
24,14,70,1:43.500,+7.567,+0.106,162.6,89,Inter Europol Competition,LMP3,,,Ligier JS P320 - Nissan,M,65243,402,6,5981,258,181,,,,,James,DAYSON,B,,CAN,,8852,40,,,Min 01:45:00,Noam,ABRAMCZYK,S,,FRA,,10507,70,,,None,Mateusz,KAPRZYK,S,,POL,,10102,181,,,None,,,,,,,,,,,,,,,,,,,
