POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,48,VDS Panis Racing,Oliver GRAY,Charles MILESI,Esteban MASSON,,Oreca 07 - Gibson,G,LMP2,,,Classified,53,2:02'11.285,,,36,1'32.917,190.2,,
2,9,Iron Lynx - Proton,Jonas RIED,Maceo CAPIETTO,Matteo CAIROLI,,Oreca 07 - Gibson,G,LMP2,,,Classified,53,2:02'32.562,21.277,21.277,6,1'34.035,187.9,,
3,43,Inter Europol Competition,Jakub SMIECHOWSKI,Tom DILLMANN,Nicholas YELLOLY,,Oreca 07 - Gibson,G,LMP2,,,Classified,53,2:02'44.404,33.119,11.842,38,1'33.773,188.5,,
4,99,AO by TF,PJ HYETT,Louis DELÉTRAZ,Dane CAMERON,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,53,2:02'49.414,38.129,5.010,42,1'34.524,187.0,,
5,3,DKR Engineering,Georgios KOLOVOS,Laurents HÖRR,Thomas LAURENT,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,53,2:02'50.053,38.768,0.639,39,1'33.876,188.3,,
6,20,Algarve Pro Racing,Kriton LENTOUDIS,Alexander QUINN,Olli CALDWELL,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,53,2:02'51.547,40.262,1.494,38,1'32.633,190.8,,
7,47,CLX Motorsport,Manuel ESPIRITO SANTO,Enzo FITTIPALDI,Luis Felipe DERANI,,Oreca 07 - Gibson,G,LMP2,,,Classified,53,2:02'51.765,40.480,0.218,41,1'33.588,188.8,,
8,18,IDEC Sport,Jamie CHADWICK,Mathys JAUBERT,Daniel JUNCADELLA,,Oreca 07 - Gibson,G,LMP2,,,Classified,53,2:02'53.798,42.513,2.033,5,1'34.047,187.9,,
9,25,Algarve Pro Racing,Matthias KAISER,Lorenzo FLUXA,Théo POURCHAIRE,,Oreca 07 - Gibson,G,LMP2,,,Classified,53,2:02'54.178,42.893,0.380,5,1'34.123,187.8,,
10,22,United Autosports,Manuel MALDONADO,Grégoire SAUCY,Benjamin HANLEY,,Oreca 07 - Gibson,G,LMP2,,,Classified,53,2:03'08.882,57.597,14.704,7,1'34.259,187.5,,
11,24,Nielsen Racing,Cem BÖLÜKBASI,Ferdinand HABSBURG,Filipe ALBUQUERQUE,,Oreca 07 - Gibson,G,LMP2,,,Classified,53,2:03'12.175,1'00.890,3.293,6,1'33.948,188.1,,
12,37,CLX - Pure Rxcing,Aliaksandr MALYKHIN,Tristan VAUTIER,Tom BLOMQVIST,,Oreca 07 - Gibson,G,LMP2,,,Classified,53,2:03'24.320,1'13.035,12.145,5,1'34.070,187.9,,
13,30,Duqueine Team,Francesco SIMONAZZI,Roy NISSANY,Reshad DE GÉRUS,,Oreca 07 - Gibson,G,LMP2,,,Classified,53,2:03'28.647,1'17.362,4.327,32,1'33.677,188.7,,
14,77,Proton Competition,Giorgio RODA,Rene BINDER,Bent VISCAAL,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,53,2:03'35.851,1'24.566,7.204,7,1'35.063,185.9,,
15,10,Vector Sport,Ryan CULLEN,Vladislav LOMKO,Pietro FITTIPALDI,,Oreca 07 - Gibson,G,LMP2,,,Classified,52,2:01'55.068,1 Laps,1 Laps,6,1'34.098,187.8,,
16,34,Inter Europol Competition,Pedro PERINO,Jean-Baptiste SIMMENAUER,Luca GHIOTTO,,Oreca 07 - Gibson,G,LMP2,,,Classified,52,2:02'38.163,1 Laps,43.095,6,1'33.998,188.0,,
17,21,United Autosports,Daniel SCHNEIDER,Marino SATO,Oliver JARVIS,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,52,2:02'43.498,1 Laps,5.335,41,1'34.192,187.6,,
18,27,Nielsen Racing,Anthony WELLS,James ALLEN,Sergio SETTE CAMARA,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,52,2:02'57.337,1 Laps,13.839,5,1'33.729,188.5,,
19,29,TDS Racing,Rodrigo SALES,Mathias BECHE,Clément NOVALAK,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,52,2:03'35.262,1 Laps,37.925,41,1'32.882,190.3,,
20,83,AF Corse,François PERRODO,Matthieu VAXIVIERE,Alessio ROVERA,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,51,2:02'19.908,2 Laps,1 Laps,33,1'35.500,185.1,,
21,17,CLX Motorsport,Paul LANCHERE,Adrien CLOSMENIL,Theodor JENSEN,,Ligier JS P325 - Toyota,M,LMP3,,,Classified,51,2:03'30.170,2 Laps,1'10.262,17,1'41.844,173.5,,
22,12,WTM by Rinaldi Racing,Torsten KRATZ,Leonard WEISS,Griffin PEEBLES,,Duqueine D09 - Toyota,M,LMP3,,,Classified,50,2:02'33.062,3 Laps,1 Laps,6,1'42.922,171.7,,
23,35,Ultimate,Louis STERN,Jean-Baptiste LAHAYE,Matthieu LAHAYE,,Ligier JS P325 - Toyota,M,LMP3,,,Classified,50,2:02'41.257,3 Laps,8.195,8,1'43.870,170.1,,
24,82,TF Sport,Hiroshi KOIZUMI,Rui ANDRADE,Charlie EASTWOOD,,Corvette Z06 LMGT3.R,G,LMGT3,,,Classified,50,2:02'54.568,3 Laps,13.311,40,1'45.583,167.4,,
25,68,M Racing,Stéphane TRIBAUDINI,Quentin ANTONEL,,,Ligier JS P325 - Toyota,M,LMP3,,,Classified,50,2:03'16.925,3 Laps,22.357,4,1'42.870,171.8,,
26,55,Spirit of Race,Duncan CAMERON,David PEREL,Matthew GRIFFIN,,Ferrari 296 LMGT3,G,LMGT3,,,Classified,50,2:03'17.103,3 Laps,0.178,6,1'46.472,166.0,,
27,59,Racing Spirit of Leman,Clément MATEU,Erwan BASTARD,Valentin HASSE CLOT,,Aston Martin Vantage AMR LMGT3,G,LMGT3,,,Classified,50,2:03'17.967,3 Laps,0.864,32,1'44.813,168.6,,
28,31,Racing Spirit of Leman,Jacques WOLFF,Jean-Ludovic FOUBERT,Marius FOSSARD,,Ligier JS P325 - Toyota,M,LMP3,,,Classified,50,2:03'24.312,3 Laps,6.345,15,1'43.680,170.5,,
29,51,AF Corse,Charles-Henri SAMANI,Conrad LAURSEN,Davide RIGON,,Ferrari 296 LMGT3,G,LMGT3,,,Classified,50,2:03'29.526,3 Laps,5.214,36,1'46.614,165.8,,
30,74,Kessel Racing,Andrew GILBERT,Fran RUEDA,Miguel MOLINA,,Ferrari 296 LMGT3,G,LMGT3,,,Classified,50,2:03'30.246,3 Laps,0.720,11,1'45.225,167.9,,
31,50,Richard Mille AF Corse,Custodio TOLEDO,Lilou WADOUX,Riccardo AGOSTINI,,Ferrari 296 LMGT3,G,LMGT3,,,Classified,50,2:03'36.394,3 Laps,6.148,6,1'43.830,170.2,,
32,8,Team Virage,Jacek ZIELONKA,Daniel NOGALES,Rik KOEN,,Ligier JS P325 - Toyota,M,LMP3,,,Classified,50,2:03'39.092,3 Laps,2.698,7,1'43.798,170.3,,
33,60,Proton Competition,Christian RIED,Matteo CRESSONI,Alessio PICARIELLO,,Porsche 911 GT3 R LMGT3,G,LMGT3,,,Classified,49,2:02'30.642,4 Laps,1 Laps,11,1'46.761,165.5,,
34,11,Eurointernational,Fabien MICHAL,Ian AGUILERA,,,Ligier JS P325 - Toyota,M,LMP3,,,Classified,49,2:02'43.894,4 Laps,13.252,5,1'42.246,172.8,,
35,66,JMW Motorsport,Anthony NOBLE,Jason HART,Gianmaria BRUNI,,Ferrari 296 LMGT3,G,LMGT3,,,Classified,49,2:02'54.978,4 Laps,11.084,14,1'46.266,166.3,,
36,85,Iron Dames,Célia MARTIN,Sarah BOVY,Michelle GATTING,,Porsche 911 GT3 R LMGT3,G,LMGT3,,,Classified,49,2:03'17.004,4 Laps,22.026,12,1'45.601,167.4,,
37,23,United Autosports,Michael BIRCH,Garnet PATTERSON,Wayne BOYD,,McLaren 720S LMGT3 Evo,G,LMGT3,,,Classified,47,2:02'30.166,6 Laps,2 Laps,36,1'46.724,165.6,,
38,88,Inter Europol Competition,Timothy CRESWICK,Douwe DEDECKER,Reece GOLD,,Ligier JS P325 - Toyota,M,LMP3,,,Classified,45,2:02'27.919,8 Laps,2 Laps,27,1'42.735,172.0,,
39,15,RLR M Sport,Michael JENSEN,Nick ADCOCK,Gillian HENRION,,Ligier JS P325 - Toyota,M,LMP3,,,Classified,42,1:51'57.711,11 Laps,3 Laps,35,1'43.922,170.1,,
40,4,DKR Engineering,Antti RAMMO,Wyatt BRICHACEK,Mikkel Gaarde PEDERSEN,,Ginetta G61-LT-P325-EVO - Toyota,M,LMP3,,,Classified,35,2:03'06.502,18 Laps,7 Laps,19,1'42.090,173.1,,
41,28,IDEC Sport,Paul LAFARGUE,Job VAN UITERT,Paul-Loup CHATIN,,Oreca 07 - Gibson,G,LMP2,,,Classified,18,30'48.202,35 Laps,17 Laps,6,1'34.387,187.2,,
42,86,GR Racing,Michael WAINWRIGHT,Riccardo PERA,Tom FLEMING,,Ferrari 296 LMGT3,G,LMGT3,,,Classified,16,30'45.604,37 Laps,2 Laps,6,1'46.587,165.8,,
43,63,Iron Lynx,Martin BERRY,Lorcan HANAFIN,Fabian SCHILLER,,Mercedes -AMG LMGT3,G,LMGT3,,,Classified,16,30'45.723,37 Laps,0.119,4,1'45.971,166.8,,
44,57,Kessel Racing,Takeshi KIMURA,Ben TUCK,Daniel SERRA,,Ferrari 296 LMGT3,G,LMGT3,,,Classified,16,30'46.915,37 Laps,1.192,11,1'46.315,166.2,,
