POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,43,Inter Europol Competition,Jakub SMIECHOWSKI,Tom DILLMANN,Nicholas YELLOLY,,Oreca 07 - Gibson,G,LMP2,,,Classified,22,1:04'27.123,,,6,1'33.964,188.1,,
2,24,Nielsen Racing,Cem BÖLÜKBASI,Ferdinand HABSBURG,Filipe ALBUQUERQUE,,Oreca 07 - Gibson,G,LMP2,,,Classified,22,1:04'28.840,1.717,1.717,6,1'33.948,188.1,,
3,25,Algarve Pro Racing,Matthias KAISER,Lorenzo FLUXA,Théo POURCHAIRE,,Oreca 07 - Gibson,G,LMP2,,,Classified,22,1:04'30.449,3.326,1.609,5,1'34.123,187.8,,
4,48,VDS Panis Racing,Oliver GRAY,Charles MILESI,Esteban MASSON,,Oreca 07 - Gibson,G,LMP2,,,Classified,22,1:04'34.054,6.931,3.605,6,1'33.867,188.3,,
5,9,Iron Lynx - Proton,Jonas RIED,Maceo CAPIETTO,Matteo CAIROLI,,Oreca 07 - Gibson,G,LMP2,,,Classified,22,1:04'36.266,9.143,2.212,6,1'34.035,187.9,,
6,34,Inter Europol Competition,Pedro PERINO,Jean-Baptiste SIMMENAUER,Luca GHIOTTO,,Oreca 07 - Gibson,G,LMP2,,,Classified,22,1:04'36.870,9.747,0.604,6,1'33.998,188.0,,
7,30,Duqueine Team,Francesco SIMONAZZI,Roy NISSANY,Reshad DE GÉRUS,,Oreca 07 - Gibson,G,LMP2,,,Classified,22,1:04'37.712,10.589,0.842,15,1'33.940,188.1,,
8,37,CLX - Pure Rxcing,Aliaksandr MALYKHIN,Tristan VAUTIER,Tom BLOMQVIST,,Oreca 07 - Gibson,G,LMP2,,,Classified,22,1:04'39.204,12.081,1.492,5,1'34.070,187.9,,
9,47,CLX Motorsport,Manuel ESPIRITO SANTO,Enzo FITTIPALDI,Luis Felipe DERANI,,Oreca 07 - Gibson,G,LMP2,,,Classified,22,1:04'40.008,12.885,0.804,16,1'33.951,188.1,,
10,27,Nielsen Racing,Anthony WELLS,James ALLEN,Sergio SETTE CAMARA,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,22,1:04'42.721,15.598,2.713,5,1'33.729,188.5,,
11,18,IDEC Sport,Jamie CHADWICK,Mathys JAUBERT,Daniel JUNCADELLA,,Oreca 07 - Gibson,G,LMP2,,,Classified,22,1:04'43.718,16.595,0.997,5,1'34.047,187.9,,
12,10,Vector Sport,Ryan CULLEN,Vladislav LOMKO,Pietro FITTIPALDI,,Oreca 07 - Gibson,G,LMP2,,,Classified,22,1:04'45.893,18.770,2.175,6,1'34.098,187.8,,
13,22,United Autosports,Manuel MALDONADO,Grégoire SAUCY,Benjamin HANLEY,,Oreca 07 - Gibson,G,LMP2,,,Classified,22,1:04'48.788,21.665,2.895,7,1'34.259,187.5,,
14,77,Proton Competition,Giorgio RODA,Rene BINDER,Bent VISCAAL,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,22,1:04'51.368,24.245,2.580,7,1'35.063,185.9,,
15,3,DKR Engineering,Georgios KOLOVOS,Laurents HÖRR,Thomas LAURENT,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,22,1:04'53.796,26.673,2.428,7,1'35.687,184.7,,
16,99,AO by TF,PJ HYETT,Louis DELÉTRAZ,Dane CAMERON,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,22,1:04'56.690,29.567,2.894,7,1'35.777,184.5,,
17,83,AF Corse,François PERRODO,Matthieu VAXIVIERE,Alessio ROVERA,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,22,1:04'58.126,31.003,1.436,5,1'35.856,184.4,,
18,29,TDS Racing,Rodrigo SALES,Mathias BECHE,Clément NOVALAK,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,22,1:05'00.321,33.198,2.195,7,1'35.705,184.7,,
19,20,Algarve Pro Racing,Kriton LENTOUDIS,Alexander QUINN,Olli CALDWELL,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,22,1:05'09.030,41.907,8.709,8,1'36.766,182.6,,
20,17,CLX Motorsport,Paul LANCHERE,Adrien CLOSMENIL,Theodor JENSEN,,Ligier JS P325 - Toyota,M,LMP3,,,Classified,21,1:04'50.204,1 Laps,1 Laps,17,1'41.844,173.5,,
21,11,Eurointernational,Fabien MICHAL,Ian AGUILERA,,,Ligier JS P325 - Toyota,M,LMP3,,,Classified,21,1:04'54.910,1 Laps,4.706,5,1'42.246,172.8,,
22,12,WTM by Rinaldi Racing,Torsten KRATZ,Leonard WEISS,Griffin PEEBLES,,Duqueine D09 - Toyota,M,LMP3,,,Classified,21,1:05'02.015,1 Laps,7.105,6,1'42.922,171.7,,
23,31,Racing Spirit of Leman,Jacques WOLFF,Jean-Ludovic FOUBERT,Marius FOSSARD,,Ligier JS P325 - Toyota,M,LMP3,,,Classified,21,1:05'03.567,1 Laps,1.552,15,1'43.680,170.5,,
24,50,Richard Mille AF Corse,Custodio TOLEDO,Lilou WADOUX,Riccardo AGOSTINI,,Ferrari 296 LMGT3,G,LMGT3,,,Classified,21,1:05'06.235,1 Laps,2.668,6,1'43.830,170.2,,
25,35,Ultimate,Louis STERN,Jean-Baptiste LAHAYE,Matthieu LAHAYE,,Ligier JS P325 - Toyota,M,LMP3,,,Classified,21,1:05'12.542,1 Laps,6.307,8,1'43.870,170.1,,
26,8,Team Virage,Jacek ZIELONKA,Daniel NOGALES,Rik KOEN,,Ligier JS P325 - Toyota,M,LMP3,,,Classified,21,1:05'15.194,1 Laps,2.652,7,1'43.798,170.3,,
27,59,Racing Spirit of Leman,Clément MATEU,Erwan BASTARD,Valentin HASSE CLOT,,Aston Martin Vantage AMR LMGT3,G,LMGT3,,,Classified,21,1:05'17.662,1 Laps,2.468,15,1'45.542,167.4,,
28,21,United Autosports,Daniel SCHNEIDER,Marino SATO,Oliver JARVIS,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,21,1:05'19.087,1 Laps,1.425,8,1'36.822,182.5,,
29,85,Iron Dames,Célia MARTIN,Sarah BOVY,Michelle GATTING,,Porsche 911 GT3 R LMGT3,G,LMGT3,,,Classified,21,1:05'23.427,1 Laps,4.340,12,1'45.601,167.4,,
30,55,Spirit of Race,Duncan CAMERON,David PEREL,Matthew GRIFFIN,,Ferrari 296 LMGT3,G,LMGT3,,,Classified,21,1:05'24.588,1 Laps,1.161,6,1'46.472,166.0,,
31,66,JMW Motorsport,Anthony NOBLE,Jason HART,Gianmaria BRUNI,,Ferrari 296 LMGT3,G,LMGT3,,,Classified,21,1:05'28.459,1 Laps,3.871,14,1'46.266,166.3,,
32,51,AF Corse,Charles-Henri SAMANI,Conrad LAURSEN,Davide RIGON,,Ferrari 296 LMGT3,G,LMGT3,,,Classified,21,1:05'30.376,1 Laps,1.917,15,1'46.862,165.4,,
33,82,TF Sport,Hiroshi KOIZUMI,Rui ANDRADE,Charlie EASTWOOD,,Corvette Z06 LMGT3.R,G,LMGT3,,,Classified,21,1:05'34.494,1 Laps,4.118,12,1'45.907,166.9,,
34,74,Kessel Racing,Andrew GILBERT,Fran RUEDA,Miguel MOLINA,,Ferrari 296 LMGT3,G,LMGT3,,,Classified,21,1:05'35.737,1 Laps,1.243,11,1'45.225,167.9,,
35,60,Proton Competition,Christian RIED,Matteo CRESSONI,Alessio PICARIELLO,,Porsche 911 GT3 R LMGT3,G,LMGT3,,,Classified,21,1:05'37.202,1 Laps,1.465,11,1'46.761,165.5,,
36,68,M Racing,Stéphane TRIBAUDINI,Quentin ANTONEL,,,Ligier JS P325 - Toyota,M,LMP3,,,Classified,20,1:05'20.151,2 Laps,1 Laps,4,1'42.870,171.8,,
