POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,IMSA_CarId,IMSA_TeamId,IMSA_ClassId,IMSA_CarTypeId,IMSA_ManufacturerId,IMSA_TireId,IMSA_SponsorId,IMSA_EventEntryId,*Extra 9,*Extra 10,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_IMSA_DriverId,DRIVER1_IMSA_DriverPlugId,DRIVER1_IMSA_DriverRatingLong,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_IMSA_DriverId,DRIVER2_IMSA_DriverPlugId,DRIVER2_IMSA_DriverRatingLong,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_IMSA_DriverId,DRIVER3_IMSA_DriverPlugId,DRIVER3_IMSA_DriverRatingLong,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_IMSA_DriverId,DRIVER4_IMSA_DriverPlugId,DRIVER4_IMSA_DriverRatingLong,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_IMSA_DriverId,DRIVER5_IMSA_DriverPlugId,DRIVER5_IMSA_DriverRatingLong,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_IMSA_DriverId,DRIVER6_IMSA_DriverPlugId,DRIVER6_IMSA_DriverRatingLong,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
11,33,13,1:17.768,+5.922,+0.112,168.2,26,Sean Creech Motorsport,LMP3,,,Ligier JS P320,M,1284,286,36,96,7650,3,,10687,,,Lance,Willsey,Bronze,,USA,,664,2,Bronze,,,Joao,Barbosa,Gold,,PRT,,182,1,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,38,22,1:18.004,+6.158,+0.236,167.7,25,Performance Tech Motorsports,LMP3,,,Ligier JS P320,M,1287,289,36,96,7650,3,,10709,,,Rasmus,Lindh,Silver,,SWE,,2101,2,Silver,,,Dan,Goldburg,Bronze,,USA,,1915,1,Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,14,7,1:20.513,+8.667,+2.509,162.5,30,Vasser Sullivan,GTD,,,Lexus RC F GT3,M,930,336,4,46,7644,3,,10700,,,Aaron,Telitz,Silver,,USA,,2230,1,Silver,,,Jack,Hawksworth,Gold,,GBR,,838,2,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,96,9,1:20.804,+8.958,+0.291,161.9,30,Turner Motorsport,GTD,,,BMW M6 GT3,M,38,38,4,17,74,3,,10717,,,Bill,Auberlen,Gold,,USA,,39,1,Gold,,,Robby,Foley,Silver,,USA,,1302,2,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,16,11,1:20.931,+9.085,+0.127,161.6,33,Wright Motorsports,GTD,,,Porsche 911 GT3R,M,857,111,4,93,112,3,,10733,,,Ryan,Hardwick,Bronze,,USA,,1256,2,Bronze,,,Patrick,Long,Platinum,,USA,,27,1,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,9,10,1:20.944,+9.098,+0.013,161.6,30,Pfaff Motorsports,GTD,,,Porsche 911 GT3R,M,925,334,4,93,112,3,,10693,,,Zacharie,Robichon,Silver,,CAN,,1176,2,Silver,,,Laurens,Vanthoor,Platinum,,BEL,,1241,4,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1,15,1:20.998,+9.152,+0.054,161.5,17,Paul Miller Racing,GTD,,,Lamborghini Huracan GT3,M,938,34,4,13,1609,3,,10705,,,Bryan,Sellers,Gold,,USA,,18,1,Gold,,,Madison,Snow,Silver,,USA,,155,2,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,12,14,1:21.232,+9.386,+0.234,161.0,31,Vasser Sullivan,GTD,,,Lexus RC F GT3,M,931,336,4,46,7644,3,,10701,,,Frankie,Montecalvo,Silver,,USA,,1279,1,Silver,,,Zach,Veach,Gold,,USA,,961,2,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,44,8,1:21.234,+9.388,+0.002,161.0,31,Magnus with Archangel,GTD,,,Acura NSX GT3,M,961,343,4,43,7641,3,,10730,,,John,Potter,Bronze,,USA,,670,1,Bronze,,,Andy,Lally,Gold,,USA,,25,2,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,28,10,1:21.681,+9.835,+0.447,160.2,21,Alegra Motorsports,GTD,,,Mercedes-AMG GT3,M,941,122,4,45,7643,3,,10710,,,Daniel,Morad,Silver,,CAN,,1144,2,Silver,,,Michael,de Quesada,Silver,,USA,,1136,4,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,66,13,1:21.698,+9.852,+0.017,160.1,32,Gradient Racing,GTD,,,Acura NSX GT3,M,1416,328,4,43,7641,3,,10781,,,Till,Bechtolsheimer,Bronze,,GBR,,1152,3,Bronze,,,Marc,Miller,Silver,,USA,,455,,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,39,9,1:21.756,+9.910,+0.058,160.0,31,CarBahn with Peregrine Racing,GTD,,,Audi R8 LMS GT3,M,1415,378,4,12,909,3,,10763,,,Richard,Heistand,Bronze,,USA,,1817,1,Bronze,,,Jeff,Westphal,Silver,,USA,,682,2,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,88,11,1:21.794,+9.948,+0.038,159.9,30,Team Hardpoint EBM,GTD,,,Porsche 911 GT3R,M,966,346,4,93,112,3,,10737,,,Rob,Ferriol,Bronze,,USA,,1589,1,Bronze,,,Katherine,Legge,Gold,,GBR,,2305,3,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,23,24,1:21.799,+9.953,+0.005,159.9,33,Heart Of Racing Team,GTD,,,Aston Martin Vantage GT3,M,767,294,4,18,73,3,,10696,,,Roman,De Angelis,Silver,,CAN,,1379,2,Silver,,,Ross,Gunn,Gold,,GBR,,1905,4,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,76,30,1:21.806,+9.960,+0.007,159.9,31,Compass Racing,GTD,,,Acura NSX GT3,M,1418,296,4,43,7641,3,,10785,,,Jeff,Kingsley,Silver,,CAN,,1644,4,Silver,,,Mario,Farnbacher,Gold,,DEU,,318,5,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
